,SHAP_HUM_01,SHAP_TEMP_06,SHAP_TEMP_17,SHAP_TEMP_18,SHAP_WS_02,SHAP_TEMP_02,SHAP_OX_04,SHAP_TEMP_05,SHAP_TEMP_22,SHAP_TEMP_07,SHAP_OX_24,SHAP_TEMP_11,SHAP_OX_02,SHAP_WS_01,SHAP_NO_01,SHAP_TEMP_23,SHAP_TEMP_21,SHAP_TEMP_04,SHAP_OX_05,SHAP_OX_23,SHAP_OX_06,SHAP_NO2_14,SHAP_OX_21,SHAP_OX_22,SHAP_WD_05,SHAP_OX_01,SHAP_TEMP_03,SHAP_TEMP_10,SHAP_NOX_02,SHAP_NO2_15,SHAP_OX_13,SHAP_NO2_01,SHAP_TEMP_01
2019-04-29 13:00:00,1.0071331441402436,0.3196363382041455,0.12097314968705178,-0.1343700673431158,-0.42770184874534606,-1.5787578821182249,-0.231804589740932,-0.4608484208583833,0.23968313746154307,1.1784357190132142,-0.21793868951499462,-0.11900406815111637,0.10025247037410737,0.9898598313331604,-0.07810788946226237,0.27255861312150953,-0.26707757599651816,-0.1464017178863287,-0.13519441708922383,0.33287918549031026,0.04458432206884023,-0.06896412752103057,0.9229882657527924,0.3852944678161293,0.054614664055407026,12.53599147796631,-0.6325123220682144,-0.7669291287660599,-0.0031695768237114267,-0.283582928776741,0.5597820401191711,0.14701804332435126,1.7841092109680172
2019-09-14 14:00:00,-0.3819896191358566,-0.061606310307979584,-1.17746659219265,-2.144444704055786,-0.25799187272787094,-6.077491521835327,-0.05412587821483611,-1.0257720828056336,1.8677029252052306,0.515488788485527,0.023444486502557964,0.4467762790620327,0.30309481620788575,0.8989250540733338,-0.07810788946226237,0.5806872583925723,0.6657835803925991,-0.3661208599805832,-0.046158159151673296,0.026488221809267985,-0.2671778485178948,-0.2745828241109848,-0.03694778890348969,0.021472902083769417,-0.06116121672093868,8.275469875335693,-1.7318148016929626,1.9799232840538026,-0.016498884558677686,-0.503859594464302,-0.5836259275674822,0.11544885449111461,9.312083864212036
2020-01-13 02:00:00,-0.7421324789524079,0.9136654652655125,1.0721558719873427,1.598452627658844,0.4774182416498661,6.518966150283814,-0.03720410652458665,0.4602220728993416,-2.5046921968460083,1.6138038396835328,0.3251736931502819,-0.262074939161539,0.46086098849773405,-1.1925688147544857,-0.3227306187152862,-0.3854792475700378,-1.5730834871530532,0.29303694516420364,-0.05251790871843694,-0.3864734135568142,-0.040441706823185056,-0.06896412752103057,-0.7226163148880006,-0.48094717413187027,0.18968652822077275,-9.476724529266358,2.8270570278167724,-1.9583343505859374,-0.02399666246492415,0.37724655270576474,-0.1623703824356198,-0.2318117178976536,-12.566096591949462
2019-08-22 07:00:00,-1.3080711722373963,-0.6290370605885982,-2.475906163454056,-4.200727081298828,-0.1731367364525795,-6.7523031711578385,-0.1133520998060703,-1.5292901992797847,3.3329208135604858,-0.16724750362336635,0.2145396675914526,0.8824918913654983,0.30309481620788575,-0.465093195438385,-0.07810788946226237,0.8313680350780487,1.6483974609524013,-0.5159295613877475,-0.02707898970693349,-0.12004651427268982,-0.21049378514289857,-0.2334590658545494,0.5115872651338578,-0.047826395742595174,-0.0804572069668211,-0.24558358341455455,-2.540124917030334,4.031788873672485,-0.001503355987370028,-0.3386520773172379,0.01816776955965903,0.14701804332435126,9.429709005355836
2020-01-12 05:00:00,-0.5363364338874816,1.1441843830049039,0.860782065987587,1.182575875520706,-0.0034268022747710298,7.793608236312866,0.07278747130185362,0.7918074250221253,-2.225604009628296,1.7424352943897248,0.23465491943061348,-0.346616892144084,0.618627256155014,-0.3741584211587906,-0.3227306187152862,-0.32803124189376837,-1.386511102318764,0.427864833176136,0.05559755340218544,-0.31986652165651325,-0.5789400100708008,0.5478918492794037,-0.894033819437027,-0.5502466470003128,-0.0804572069668211,-15.867514038085938,3.635368561744689,-2.4216592192649835,-0.028162057138979422,0.26710823327302935,-1.1252401411533355,-0.1686733707785606,-13.859966278076172
2019-05-16 19:00:00,-0.02184669682756067,-0.3985184621065855,-0.4376578996889293,-0.9430210053920746,-0.3145618557929993,-4.3529776096344,-0.32487447187304497,-1.3819191396236419,0.681574384868145,0.050436538644135,0.053617403283715226,0.5443242665380239,0.07771446909755467,0.17144878227263688,-0.5673533350229264,0.34045134037733077,0.018999693915247928,-0.46599311474710703,-0.26238911375403406,-0.16001056432723998,1.0082128465175628,0.21890206038951873,-0.2083650052547455,-0.27304919883608825,0.13179858699440955,15.376348114013672,-1.828812551498413,3.0389513254165648,0.00016279872506854836,0.487384757399559,0.13852648800238967,0.21015638560056688,4.489474892616272
2019-07-04 12:00:00,-1.4109697937965393,-0.4428488649427891,-1.5096259236335754,-2.7220530748367304,-0.5125570684671402,-7.202179384231568,0.07278747130185362,-1.443323171138763,2.8677722454071053,0.08012066883966326,-0.32857284545898435,0.680892119370401,0.562282282114029,1.8992050051689149,0.4111378252506256,0.8365909099578858,1.088680725544691,-0.5159295613877475,0.05559755340218544,0.6126270012930035,-0.6356242537498474,-0.06896412752103057,1.4372397780418393,0.6971413131803275,0.07391065685078499,-5.216197395324707,-2.540124917030334,3.072045612335205,-0.01816505361348392,0.6525919795036316,-1.3057782411575316,-0.04239683784544464,7.312466049194336
2020-03-10 12:00:00,-1.462418758869171,0.5058244157582521,-0.06020464280154556,-0.6195605292916297,0.3077081631636247,0.07077848687767982,0.07278747130185362,-0.17838688190095126,0.7513465970754624,1.1487513542175294,0.023444486502557964,-0.05397185841575264,0.5397440165281295,-1.9200456380844113,1.6342517256736755,0.3143388532102108,0.10606677830219269,0.013394184038043034,0.04287806935608384,0.053130871188477605,-0.6072820127010345,-0.2334590658545494,0.34017000794410707,0.10809705816209317,0.20898255482316017,-13.027165699005128,0.7901144444942474,-0.6676452040672303,-0.04815612304955722,-0.17344468384981157,0.01816776955965903,-0.26338075920939447,-1.1565069675445556
2019-06-11 07:00:00,-0.8964795410633087,0.2841718640178442,-0.48295237943530084,-1.035438162088394,-0.8519765853881835,-0.6040320061147214,-0.10489121144637463,-0.4485673926770687,0.42574275005608797,0.9013830661773682,0.16425146162509915,0.12161505930125713,0.3369018867611885,2.1720086693763725,-0.07810788946226237,0.24644587542861704,-0.03075293470174074,-0.09147185366600752,-0.09067632462829349,-0.09340385066752785,0.10126839680597186,-0.2334590658545494,-0.03694778890348969,-0.0998009156435728,-0.04186522942036387,-1.665759229660034,0.14346600770950318,0.22590911611914638,-0.006501903012394924,-0.283582928776741,0.5597820401191711,0.08387970207259057,0.490238343924284
2019-08-03 21:00:00,-1.1537244617938995,-1.0280119195580482,-1.9172756373882294,-3.253452014923096,-0.5691267251968384,-9.45154857635498,0.07278747130185362,-2.155618733167648,2.798000872135162,-0.6125102132558823,0.34528893157839785,1.188143632188439,0.5848201408982276,1.080794095993042,-0.3227306187152862,0.8000332713127136,1.1881860561668873,-0.7406423471868038,-0.02707898970693349,-0.4397585831582546,-0.040441706823185056,-0.15121160969138142,-1.0311673164367676,-0.6022211089730264,0.07391065685078499,-13.737252521514893,-3.9627533912658697,5.785802221298218,-0.01816505361348392,-0.22851381003856658,-1.3659575760364533,0.17858717590570453,13.31132402420044
