,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_TEMP_03,SHAP_OX_05,SHAP_TEMP_20,SHAP_OX_06,SHAP_OX_19,SHAP_OX_04,SHAP_TEMP_04,SHAP_OX_18,SHAP_WS_02,SHAP_WS_01,SHAP_TEMP_24,SHAP_HUM_24,SHAP_TEMP_19,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_OX_14,SHAP_SPM_18,SHAP_SPM_07,SHAP_OX_17,SHAP_HUM_05,SHAP_TEMP_18,SHAP_OX_13,SHAP_NMHC_06,SHAP_PM25_01,SHAP_TEMP_21
2019-04-06 15:00:00,1.6229792356491088,-17.839314651489257,4.9159734725952156,-0.507049685716629,3.2975515365600585,-2.8081733107566835,-2.5077401876449588,-2.2321419954299926,0.10860731890425088,-2.4811426043510436,0.765538965165615,0.6424684911966324,-0.5805163025856018,-1.1411987364292142,-1.2291403815150261,-5.737967681884766,0.4117498815059662,1.0002574871876277,2.0639043688774104,4.6102444410324095,0.34551323801279066,0.5840242832899094,0.4513372540473938,-0.8048394620418549,0.15928449034690856,3.154028940200805,0.9520833313465118,-3.8951045036315906,0.044056778261438015,-5.512043166160582
2019-04-18 13:00:00,0.8894272440113127,-15.88116159439087,1.8981909990310668,-0.005655003339052195,3.2396600604057304,-1.6121793746948243,-2.6558790385723112,-0.29081255048513416,-0.9956238999962806,-2.0604101061820983,0.7303634226322174,-0.8026296585798264,-1.0822899103164674,0.37356229964643717,-1.5460752278566363,0.3494786828756332,0.5422825336456298,1.27693622559309,2.429166114330292,6.035121917724609,-0.974544832110405,-1.3436039030551912,-1.0893410861492157,-1.4250578828155995,-0.8873977035284042,3.71176519393921,0.3360449314117432,2.260004222393036,0.03151836358010769,-5.757093358039856
2019-04-18 14:00:00,3.0900829672813424,-12.55229902267456,2.90411856174469,-0.507049685716629,2.7765247583389283,-2.5839244723320003,-2.8410528242588042,-1.5110766053199767,-4.150569796562195,-2.300828635692596,0.5368979439139366,-1.5540804132819177,0.08851529032108371,-2.4034997820854187,-1.6287536293268203,0.7422172859311104,0.6583115696907044,0.9656725983135404,2.120098268985748,4.669614219665529,-0.7345341637730599,-0.7302675515413285,0.25875243842601775,-1.5229869864881038,-0.6119550406932831,3.618809390068054,0.40089110620319846,-0.916826319694519,0.024353520199656486,-6.149173450469971
2019-04-18 15:00:00,5.290738773345948,-13.139746761322025,3.9100459098815916,-0.7577470322139561,2.0818224668502805,-2.882923030853272,-2.989192014932632,-2.2321419954299926,-6.201285076141358,-2.6013518452644346,0.39619562700390815,-1.9009038843214516,-1.7513215780258178,-0.13135805875062942,-1.6976526767015456,0.3494786828756332,0.6293042957782745,0.7754561305046082,1.614351063966751,4.016545605659485,-0.4945236828178167,-0.9931259959936142,-1.4745107173919678,-1.5719516053795815,-0.22633529677987102,3.851198637485504,0.4171026211231947,-2.5052416801452635,0.0333095511421561,-6.639274215698242
2019-04-18 16:00:00,6.757842779159546,-11.76903772354126,2.099376583099365,-1.0084442742168904,1.0976607885211709,-3.2566709756851195,-2.9521571338176718,-2.4540081024169926,-7.1477690696716305,-2.9619795799255373,0.1851424204185605,-2.0743158837780356,-0.24600049257278442,-3.9182608127594003,-1.7803314715623855,0.5458479059860111,0.7018223464488983,0.6371167622506618,1.3052832901477815,2.947887420654297,-0.43452107831835746,-1.5188426852226256,-1.0893410861492157,-1.3760932758450506,-0.11615816205739973,4.176544916629791,0.3036218268796802,-2.9023455262184146,0.0333095511421561,-7.031354522705078
2019-04-19 10:00:00,-12.31450662612915,-19.014207077026366,-3.131446099281311,2.2506210803985596,5.323766779899597,0.2565608277916908,-1.5078009366989138,-0.45721219252445733,4.210037350654602,-0.076957125402987,1.4162868201732635,2.318782138824463,0.9248047947883606,-0.13135805875062942,-1.5047360599040984,-1.8105830311775208,-0.6035036876797676,1.899463534355164,3.1596898198127743,6.21323184967041,1.6055688474327325,-0.2045508399605751,-2.437434720993042,-0.33151508569717414,-1.5209160953760148,0.876608531177044,0.9034487172961235,-0.5197224527597427,0.04584797862917182,-2.9635215997695927
2019-04-19 11:00:00,-5.7125386714935305,-16.66442232131958,-1.5219621777534484,0.9971344575285912,4.223821067810059,-0.11718722209334373,-1.378179308772087,-0.1244129054248333,4.367784571647645,-0.4976896063424647,1.170058053731918,2.318782138824463,-0.24600049257278442,-0.13135805875062942,-1.3944976955652237,-2.5960599303245546,-0.2264096334576607,1.6400771349668504,3.131593179702759,6.21323184967041,1.3655582740902905,-0.9055064380168915,1.6068459749221802,-0.36415833979845047,-1.4382829487323763,1.8061680436134337,0.8548142462968826,-0.12261864989995956,0.044056778261438015,-3.110551691055298
2019-04-21 12:00:00,-4.9789883852005,-18.622576236724854,-1.9243335604667664,0.5793054834008217,4.455388975143433,-1.0889322519302367,-2.711431205272674,-0.6236117601394653,0.4241019770503044,-1.39925919175148,1.0821189612150193,0.7002722635865212,-0.9150320172309876,0.37356229964643717,-1.5322956144809727,-1.8105830311775208,0.6148006170988083,1.5709075897932054,2.9911075234413156,6.806931066513061,0.7055291801691056,-1.6940815567970275,3.532694077491761,-0.8211611032485961,-0.9975747108459473,3.851198637485504,0.6278526470065118,-2.3066895484924315,0.035100743919610974,-5.365013360977174
2019-04-22 10:00:00,-18.182919692993163,-17.64349718093872,-3.9361881494522093,2.3341869473457337,4.571172904968262,1.228305919468403,-1.6189051687717437,0.09745327718555927,3.1058060169219974,0.2836707711219788,1.1524700462818145,1.9141547322273254,0.9248047947883606,0.37356229964643717,-1.6838729709386833,1.9204327642917636,-0.25541686415672304,1.4844454891979695,2.850622260570526,5.322683715820313,0.5255211934447289,-1.1683648705482483,1.2216762542724608,-0.5110519228503108,-1.6861814498901366,0.876608531177044,0.5305833792313933,-1.9095857381820682,0.03868315787985921,-3.74768248796463
2019-04-22 11:00:00,-3.5118836641311644,-15.489529991149903,-2.527889776229858,1.665660709142685,3.3554434180259705,0.33131049051880834,-1.8225965738296508,0.5966522554555922,3.2635533094406126,-0.31737568452954285,0.9414168119430542,1.682939064502716,0.08851529032108371,-0.6362783908843994,-1.4220572233200073,0.3494786828756332,-0.2264096334576607,1.380690897256136,2.457263016700746,5.5601625680923465,-0.014502549660392102,0.05830755010247231,-0.7041716396808624,-0.6089812044054271,-1.4382829487323763,0.9230866104364395,0.5143718279199675,-1.1153782188892367,0.05659519238397479,-3.4046125411987305
