,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_TEMP_24,SHAP_OX_03,SHAP_WS_01,SHAP_OX_22,SHAP_HUM_02,SHAP_OX_21
2019-05-03 04:00:00,-7.040226030349731,-0.41954100094735625,1.9108030915260314,-1.0657151699066163,0.6753317255526781,-0.12694426625967026,-0.4955344647169113,1.35882294178009,-3.08370110988617,-0.6633278429508209
2019-08-14 18:00:00,-12.289570426940921,-0.6544126167893409,-5.756962823867798,-1.0339231342077255,1.614805876079481,3.0264248371124274,0.4329306915402412,2.605372154712677,9.191569805145264,-7.371440601348877
2020-03-03 14:00:00,9.457722473144532,-0.5050647199153901,18.098313903808595,-1.0833774924278259,0.2435238402336836,-1.7036288499832153,1.6708845019340515,1.0026661723852157,-17.475401878356934,-4.762729692459107
2020-03-28 23:00:00,2.7085604190826413,-0.3812465827912092,-11.294797229766846,-1.0763121783733367,0.7336842536926269,-0.9152864933013916,0.2781865198165178,0.6465093627572059,10.038140296936035,-1.7813464641571044
2020-02-22 05:00:00,-19.038735389709473,-0.36592910271137946,-4.053016471862793,-1.0033091127872467,0.04512628540396686,5.391448736190795,-1.1145115077495575,3.1396062135696416,3.2655770540237428,-4.762729692459107
2020-01-04 12:00:00,4.958281946182252,-0.4208174094557762,14.264429187774658,-1.0763121783733367,0.40107527673244475,-1.1123714745044713,4.6110255241394045,-0.9561972081661224,-13.665831375122071,0.8273634567856789
2019-06-08 09:00:00,6.458095216751099,-0.5574001699686051,-4.9049910545349125,-1.0527628898620605,1.0837992370128633,0.8584833264350891,-0.1860462012235075,-2.0246676206588745,5.382003498077393,3.4360743045806883
2019-04-21 08:00:00,4.208374094963073,-0.46421751491725444,3.61475191116333,-1.0645377397537232,0.5294505686499178,0.8584833264350891,-0.8050230085849762,-2.915060400962829,-3.506987690925598,6.417456912994385
2020-03-28 04:00:00,-6.290316390991211,-0.47442935705184935,5.318700218200684,-1.0527628898620605,0.2201830841600895,1.2526545405387879,-0.8050230085849762,5.098471117019654,-7.3165546417236325,-9.234802341461181
2019-10-14 08:00:00,-8.540040397644043,-0.508894045650959,1.9108030915260314,-1.0362783789634704,1.334714385867119,2.829338479042053,-0.4955344647169113,-0.42196142822504046,-1.3905614078044892,0.08201790750026701
2019-10-18 08:00:00,-12.289570426940921,-0.4859176494181156,-10.868808269500732,-1.0339231342077255,0.6694964755326509,4.011850047111511,0.12344228262081738,0.1122737661004067,10.884713649749756,2.3180553913116455
