,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_TEMP_24,SHAP_OX_03,SHAP_WS_01,SHAP_OX_22,SHAP_HUM_02,SHAP_OX_21
2019-05-11 15:00:00,32.21949462890625,0.22261392073705794,9.902043676376342,5.51656584739685,-1.496737726032734,-17.245282649993896,-2.908107757568359,0.41768709421157835,-14.41464147567749,10.349328899383547
2019-05-23 13:00:00,0.26191676650196316,-1.4044271640479569,3.5624051809310915,3.0150858163833623,-1.4887634024024012,-6.410771751403809,-0.32790153194218874,0.6333914348855615,-10.549781322479248,1.0901182133704421
2019-05-25 09:00:00,-20.282243156433104,-2.111836214363575,2.2944774568080897,1.0784564029425383,-1.4902587734162807,6.745419859886169,2.2523051500320435,0.6896621480584144,-7.457894802093506,-0.45308344811201096
2019-05-25 10:00:00,-8.107925653457642,-0.8384997487068176,5.464296483993531,1.0784564029425383,-1.4984822511672973,4.423739314079285,1.607253223657608,0.6990405403077602,-10.163297271728515,-1.2246844977140428
2019-05-25 11:00:00,-2.020767259597778,0.010391019657254214,5.464296483993531,1.5626138865947723,-1.5017218828201293,0.9412178754806517,0.5321673147380352,0.7177974779158831,-12.095726585388185,-0.838883975148201
2019-05-25 12:00:00,7.870864486694336,0.8592822760343551,6.098260498046875,2.2888498187065123,-1.5039648354053496,-5.249931573867798,-0.32790153194218874,0.708419033139944,-12.095726585388185,-0.838883975148201
2019-05-25 13:00:00,11.675338459014894,2.69854621887207,14.339790534973144,3.5799359560012816,-1.5052107974886892,-8.345505857467652,0.7471845865249634,0.708419033139944,-12.482211780548095,-0.838883975148201
2019-05-25 14:00:00,16.240706062316896,2.9107686281204233,11.169971466064455,4.225479316711426,-1.5049616232514382,-13.37581434249878,-1.4029874086380005,0.708419033139944,-17.506528472900392,-1.6104848116636277
2019-05-25 15:00:00,32.21949462890625,3.4059553861618044,11.803934288024903,5.27448673248291,-1.5039648354053496,-15.310548400878906,-0.7579359114170074,0.7271759133553133,-15.574097919464112,-3.9252875089645385
2019-05-25 16:00:00,42.111124420166014,3.4059553861618044,8.634115362167359,5.67795147895813,-1.5017218828201293,-17.632229709625243,-3.3381427764892577,0.7834465265274048,-15.960583972930909,-10.098094701766968
2019-05-26 08:00:00,-16.477767276763917,-3.172950601577759,-5.313088154792786,1.4819209534674884,-1.4902587734162807,4.810686540603638,1.607253223657608,0.6521483816206455,-3.5930355072021483,6.491324853897095
2019-05-26 09:00:00,-6.586135768890381,-1.2629453908652066,-0.8753413483500481,1.4819209534674884,-1.49474391117692,1.7151115715503693,0.9622017711400985,0.5302286490797996,-5.525465726852417,8.420326709747314
2019-05-26 10:00:00,1.7837062358856202,0.010391019657254214,2.2944774568080897,2.127464175224304,-1.4977348148822784,-0.993516294658184,0.9622017711400985,0.48333641737699506,-8.230866718292237,10.735129451751709
2019-05-26 11:00:00,12.436232566833498,1.4252094030380251,2.9284412741661074,2.6923142552375787,-1.5007251143455504,-6.0238251209259035,0.9622017711400985,0.4270655944943428,-10.163297271728515,18.836937713623048
2019-05-26 12:00:00,20.04517936706543,2.5570640563964844,4.830332469940187,3.7413217544555666,-1.5072043031454085,-10.280239868164063,-0.5429187148809433,0.23011813461780548,-10.549781322479248,23.852346420288082
2019-05-26 13:00:00,18.523390769958496,3.9011416912078856,11.169971466064455,4.628943920135498,-1.5079517304897307,-15.697495269775391,0.10213289381936193,0.10819849967956545,-11.709238910675047,15.364734554290772
2019-05-26 14:00:00,20.806075477600096,4.396328568458557,9.268079566955567,5.758644223213196,-1.5096961261704565,-19.566963577270506,-1.4029874086380005,0.3145243108272552,-15.574097919464112,7.648725986480713
2019-05-26 15:00:00,32.980389785766604,4.679291987419129,11.169971466064455,6.565573048591614,-1.5096961261704565,-18.793069267272948,0.7471845865249634,0.5020931929349899,-14.41464147567749,5.719723510742188
2019-05-27 08:00:00,-20.282243156433104,-2.111836214363575,-5.313088154792786,1.1591492637991905,-1.4932491682469846,8.680153608322144,1.8222707688808442,0.4739578381180765,-3.206549572944641,12.664131355285644
2019-05-27 09:00:00,-6.586135768890381,-0.6262771496549249,-4.6791249990463255,0.6749921306967736,-1.4977348148822784,5.197633171081543,0.7471845865249634,0.38017321377992624,-5.525465726852417,11.892529773712159
2019-05-27 10:00:00,5.588179683685302,0.22261392073705794,-2.777232789993286,1.4012280896306035,-1.5027188539505003,0.9412178754806517,-0.11288429321721197,0.398930250108242,-5.911951398849487,13.049931240081786
2019-05-27 11:00:00,15.479811096191408,1.2837278008461,0.3925862807780504,2.2888498187065123,-1.506705993413925,-6.0238251209259035,0.9622017711400985,0.3707946494221687,-7.071408939361572,19.22273750305176
2019-05-27 12:00:00,26.89323272705078,2.840028083324433,2.2944774568080897,3.7413217544555666,-1.5114407300949098,-12.21497449874878,0.10213289381936193,0.22073982656002045,-9.003838586807252,22.694940376281743
2019-05-27 13:00:00,36.023967552185056,4.1133646130561825,9.902043676376342,5.0324084043502815,-1.513185280561447,-17.245282649993896,-2.478073525428772,0.13633360862731936,-10.163297271728515,16.13633508682251
2019-05-27 15:00:00,46.67649726867676,4.820773708820343,9.902043676376342,7.291809701919556,-1.5129358321428297,-27.69284896850586,-4.198211073875426,0.4927147075533867,-13.25518341064453,4.94812273979187
2019-05-27 16:00:00,17.001601028442384,4.608550548553467,10.536007118225097,8.260124349594117,-1.5089488267898559,-28.466740226745607,-3.553159546852112,0.5677423253655434,-14.801127243041993,3.0191204071044924
2019-06-01 13:00:00,-4.303451156616211,-1.5459092848002909,-7.214979124069214,2.0467710971832274,-1.4872681200504303,-2.9282506942749023,-2.6930908203124995,0.8584740579128264,-4.366007614135742,-7.7832917213439945
2019-06-06 13:00:00,0.26191676650196316,3.122991716861725,9.268079566955567,3.7413217544555666,-1.4934982270002366,-8.345505857467652,-1.187970393896103,0.7889321029186249,-14.028156280517578,-4.231016457080841
2019-06-06 14:00:00,0.26191676650196316,3.759659671783447,9.902043676376342,4.225479316711426,-1.4944950096309184,-8.732452821731567,-0.5429187148809433,0.7908786475658417,-14.41464147567749,-4.311087334156036
2019-06-18 11:00:00,-11.912400627136229,-2.1825773388147356,-9.116872262954711,0.6749921306967736,-1.4915045984089377,5.971526408195497,-0.11288429321721197,0.8584740579128264,-2.4335777282714846,-7.011691308021545
2019-06-18 12:00:00,-4.303451156616211,-1.6166501685976988,-5.9470518112182615,1.2398421838879583,-1.4944950096309184,1.32816447019577,1.3922360241413116,0.8584740579128264,-3.206549572944641,-7.397490739822388
2019-06-19 11:00:00,-7.347030878067017,-2.1825773388147356,-10.38479814529419,1.885385525226593,-1.4920030258595942,0.9412178754806517,-0.5429187148809433,0.5302286490797996,0.6583095833659172,6.87712459564209
2019-06-19 12:00:00,-4.303451156616211,-0.6262771496549249,-9.116872262954711,2.2888498187065123,-1.4964885070919993,-2.9282506942749023,-0.7579359114170074,0.5208500374108553,-2.4335777282714846,0.7043177500367166
2019-06-19 13:00:00,3.3054959774017334,-0.6262771496549249,-9.75083522796631,3.095778810977936,-1.4972362533211707,-5.636878395080567,-1.4029874086380005,0.6709051739424468,-3.206549572944641,-2.3820857748389246
2019-06-19 14:00:00,7.870864486694336,0.010391019657254214,-6.581015300750733,3.6606289863586428,-1.496737726032734,-7.184665489196779,-0.11288429321721197,0.7459327906370163,-2.8200636625289923,-3.539487105607987
2019-06-25 11:00:00,-17.238662242889404,-2.465540897846222,-14.188582420349121,0.02944884002208703,-1.472565507888794,8.293207550048828,1.177219069004059,1.055421681702137,2.590739324688912,-14.727700328826904
2019-06-25 12:00:00,-5.825241279602051,-2.5362820595502855,-13.554618453979492,0.7556848198175431,-1.4753070175647736,5.971526408195497,0.7471845865249634,1.0460432924330234,-0.11466233395040035,-13.184496402740479
2019-06-25 13:00:00,5.588179683685302,-1.6166501685976988,-11.018762874603272,1.2398421838879583,-1.4768019437789919,-0.606569654867053,0.9622017711400985,1.0085293499752876,-0.5011480875313282,-12.798697090148924
2019-06-25 15:00:00,15.479811096191408,-0.3433134630322456,-7.848943758010864,3.8220149278640756,-1.4802907645702361,-12.21497449874878,-2.26305638551712,1.0179077702574433,-2.8200636625289923,-14.34189968109131
2019-06-26 10:00:00,-12.673292636871338,-2.1825773388147356,-17.358399963378908,0.2715276688337326,-1.4890125334262847,5.971526408195497,-0.32790153194218874,0.5583638072013855,3.363711190223694,7.262925624847412
2019-06-26 11:00:00,-6.586135768890381,-0.9799817271530629,-12.28669023513794,1.2398421838879583,-1.4887634024024012,0.16732398986350744,-0.32790153194218874,0.5114717558026314,1.8177674189209938,10.349328899383547
2019-07-02 13:00:00,-16.477767276763917,-0.13109067976474761,-19.260291957855227,0.5942992322146893,-1.4895108416676521,4.036792290210723,1.177219069004059,1.055421681702137,2.9772252023220065,-15.885100269317627
2019-07-25 12:00:00,-11.15150375366211,1.2837278008461,-19.260291957855227,-0.4547086127102375,-1.5019712328910828,9.840994882583619,-0.5429187148809433,0.7928251802921296,2.9772252023220065,-3.9252875089645385
2019-07-25 13:00:00,-2.781662034988403,2.4155824899673464,-14.822547149658202,0.4329132828861474,-1.5039648354053496,2.102058212459087,-0.11288429321721197,0.7834465265274048,2.9772252023220065,-6.625890302658081
2019-07-30 09:00:00,-26.36939945220947,1.3544686138629913,-18.6263279914856,-0.858173131942749,-1.505459815263748,13.32351713180542,1.8222707688808442,0.8772310853004456,4.136682760715485,-4.311087334156036
2019-07-30 10:00:00,-17.238662242889404,2.2033594369888307,-19.260291957855227,-0.29332284182310103,-1.5079517304897307,10.227939796447753,-0.11288429321721197,0.7928251802921296,2.590739324688912,-0.0672830134164542
2019-07-30 11:00:00,-4.303451156616211,3.052250337600708,-16.724437618255614,0.3522204488515855,-1.5104437805712223,4.036792290210723,-0.7579359114170074,0.6896621480584144,2.9772252023220065,4.562322402000428
2019-07-30 12:00:00,7.1099693298339846,3.830400323867798,-14.188582420349121,1.6433068096637726,-1.5109422743320464,-0.606569654867053,-0.32790153194218874,0.5771206516772509,1.4312814325094225,4.94812273979187
2019-07-30 13:00:00,20.806075477600096,4.608550548553467,-11.018762874603272,2.6116214752197267,-1.5129358321428297,-7.184665489196779,0.5321673147380352,0.5677423253655434,-0.11466233395040035,-0.45308344811201096
2019-07-31 09:00:00,-23.325819396972655,1.9203959584236145,-18.6263279914856,0.1908347070217133,-1.505459815263748,10.227939796447753,1.607253223657608,0.5396069845184683,4.523168778419494,13.049931240081786
2019-07-31 10:00:00,-11.912400627136229,2.5570640563964844,-17.99236602783203,0.3522204488515855,-1.5084500834345818,6.358473467826844,-0.5429187148809433,0.3707946494221687,2.590739324688912,15.750533866882321
2019-07-31 11:00:00,-2.020767259597778,3.6181779980659483,-16.09047269821167,1.1591492637991905,-1.5111911997199061,2.4890048056840897,-1.187970393896103,0.3051456451416014,2.20425334572792,16.13633508682251
2019-07-31 12:00:00,10.9144437789917,4.537810099124909,-13.554618453979492,1.9660781621932983,-1.5139327645301819,-3.31519730091095,-0.32790153194218874,0.2957674354314803,1.0447955787181855,8.034526348114014
2019-07-31 13:00:00,18.523390769958496,4.820773708820343,-12.92065362930298,3.1764717102050786,-1.515676873922348,-8.345505857467652,-1.4029874086380005,0.4927147075533867,-0.5011480875313282,1.8617192327976226
2019-07-31 14:00:00,20.04517936706543,5.528182721138,-11.652725410461427,4.225479316711426,-1.5151786506175995,-14.923601627349854,-2.908107757568359,0.6427698751911521,-0.8876340314745903,-3.539487105607987
2019-07-31 15:00:00,32.21949462890625,5.811146831512452,-9.75083522796631,5.597258162498474,-1.5169231623411177,-18.793069267272948,-2.478073525428772,0.774068184196949,-1.6606060683727264,-8.554892635345459
2019-08-01 13:00:00,1.0228116065263746,5.174477982521057,-8.482906866073609,2.9343931078910828,-1.5171724185347557,-5.636878395080567,-0.9729531526565551,0.22073982656002045,-2.8200636625289923,17.293736934661865
2019-08-02 09:00:00,-32.4565544128418,1.8496551811695099,-19.894256019592287,-0.6967871993780136,-1.5111911997199061,14.871302127838135,0.5321673147380352,0.6333914348855615,5.682626676559448,3.0191204071044924
2019-08-02 10:00:00,-19.521345710754396,3.122991716861725,-18.6263279914856,-0.6160942465066911,-1.5111911997199061,11.77572784423828,0.5321673147380352,0.6146345423185267,3.363711190223694,3.790721130371094
2019-08-02 11:00:00,0.26191676650196316,4.1133646130561825,-14.822547149658202,0.02944884002208703,-1.5136834561824801,7.132367086410523,0.31715015657246115,0.5958777242340147,2.590739324688912,4.176521921157837
2019-08-02 12:00:00,13.197128582000733,4.18410518169403,-13.554618453979492,0.9977636247873306,-1.5159264191985131,0.5542708761990071,0.5321673147380352,0.5864992894232273,0.2718237422406674,6.10552339553833
2019-08-02 13:00:00,25.371443748474114,5.315959894657135,-11.652725410461427,2.3695425748825074,-1.519415047951043,-9.50634708404541,-0.5429187148809433,0.5396069845184683,-0.5011480875313282,1.8617192327976226
2019-08-02 14:00:00,13.95802183151245,6.094109630584716,-3.4111965179443358,4.467557764053345,-1.519415047951043,-16.08444299697876,-0.7579359114170074,0.6427698751911521,-1.6606060683727264,4.94812273979187
2019-08-02 15:00:00,10.9144437789917,6.235592031478882,-5.313088154792786,5.839337348937988,-1.51816925406456,-22.275589752197266,-1.4029874086380005,0.5677423253655434,-6.684922838211061,5.333922433853149
2019-08-03 10:00:00,-18.76045150756836,2.5570640563964844,-17.358399963378908,-0.9388658568263054,-1.512188482284546,15.258251571655274,0.9622017711400985,0.3145243108272552,2.20425334572792,9.577727794647217
2019-08-03 11:00:00,-5.825241279602051,3.6889192342758177,-12.28669023513794,-0.6967871993780136,-1.5124373316764834,7.90626106262207,0.5321673147380352,0.4552009329199791,1.8177674189209938,8.034526348114014
2019-08-03 12:00:00,5.588179683685302,4.608550548553467,-10.38479814529419,0.8363776624202728,-1.516424863040447,0.16732398986350744,0.5321673147380352,0.4927147075533867,-1.274120083451271,8.420326709747314
2019-08-03 13:00:00,12.436232566833498,5.245219159126281,-7.214979124069214,2.450235664844513,-1.5191658060997724,-6.410771751403809,-0.5429187148809433,0.48333641737699506,-2.4335777282714846,16.907935047149657
2019-08-03 14:00:00,13.95802183151245,5.457441425323486,-4.6791249990463255,3.8220149278640756,-1.519664046913385,-12.21497449874878,-0.11288429321721197,0.2770103394985199,-4.366007614135742,9.963528823852538
2019-08-04 12:00:00,-4.303451156616211,3.830400323867798,-9.116872262954711,0.5942992322146893,-1.516175527870655,3.649845850467682,-0.32790153194218874,0.35203790962696074,-0.8876340314745903,18.451138496398926
2019-08-07 11:00:00,-8.868819761276246,3.2644735455513,-15.456508255004877,-0.5354011170566082,-1.514431092143059,10.614888763427736,-0.11288429321721197,0.7177974779158831,1.4312814325094225,-4.696887803077698
2019-08-07 12:00:00,1.7837062358856202,4.18410518169403,-13.554618453979492,0.2715276688337326,-1.520661384984851,2.875951737165451,-0.7579359114170074,0.8022035464644433,0.6583095833659172,-10.098094701766968
2019-08-07 13:00:00,4.0663902997970585,4.891514766216279,-11.018762874603272,1.885385525226593,-1.5211593054234982,-4.862984323501587,-1.4029874086380005,0.9335018232464793,-0.5011480875313282,-12.412897300720214
2019-08-08 09:00:00,-32.4565544128418,2.132619023323059,-14.822547149658202,-0.858173131942749,-1.506955122947693,14.484355068206787,0.31715015657246115,0.6052560532931238,2.20425334572792,4.562322402000428
2019-08-08 10:00:00,-18.76045150756836,2.9815095305442805,-14.188582420349121,-0.5354011170566082,-1.5091978587210177,11.77572784423828,0.31715015657246115,0.5771206516772509,0.2718237422406674,7.262925624847412
2019-08-08 11:00:00,-6.586135768890381,4.254846286773681,-9.75083522796631,0.02944884002208703,-1.5124373316764834,7.132367086410523,-0.11288429321721197,0.5114717558026314,-0.11466233395040035,13.43573064804077
2019-08-09 10:00:00,-19.521345710754396,2.840028083324433,-15.456508255004877,-0.13193671703338622,-1.5126866102218626,9.840994882583619,-0.32790153194218874,0.41768709421157835,1.8177674189209938,9.963528823852538
2019-08-09 11:00:00,-2.020767259597778,3.971882712841034,-11.018762874603272,0.4329132828861474,-1.516424863040447,7.132367086410523,-0.7579359114170074,0.44582254737615584,0.6583095833659172,2.2475195646286013
2019-08-09 12:00:00,5.588179683685302,4.608550548553467,-9.75083522796631,0.9977636247873306,-1.5204117599874736,0.5542708761990071,0.10213289381936193,0.6333914348855615,-2.047091805934906,-4.311087334156036
2019-08-09 13:00:00,9.392653656005859,5.315959894657135,-7.214979124069214,2.3695425748825074,-1.5189165338873862,-8.345505857467652,-1.6180047631263732,0.7928251802921296,-2.8200636625289923,-5.854289484024048
2019-08-10 12:00:00,-6.586135768890381,3.830400323867798,-11.018762874603272,0.8363776624202728,-1.516424863040447,2.875951737165451,-0.7579359114170074,0.24887505173683158,-0.5011480875313282,21.151741409301756
2019-08-17 14:00:00,-1.2598723292350769,5.740405416488647,-3.4111965179443358,2.6923142552375787,-1.5099457431584598,-3.7021442651748666,-0.32790153194218874,0.9147448506206276,-3.9795212745666513,-10.098094701766968
2019-08-25 14:00:00,-12.673292636871338,2.4155824899673464,-3.4111965179443358,3.418550133705139,-1.5091978587210177,-2.9282506942749023,0.5321673147380352,0.6052560532931238,-5.525465726852417,4.94812273979187
2019-08-25 15:00:00,-11.15150375366211,2.344841492176056,-0.24137735813856126,3.095778810977936,-1.5091978587210177,-2.5413036227226256,-0.11288429321721197,0.5677423253655434,-6.684922838211061,-4.311087334156036
2019-09-02 10:00:00,-15.71687364578247,-0.2018316552042961,-15.456508255004877,0.11014180183410649,-1.4972362533211707,4.810686540603638,0.9622017711400985,0.7834465265274048,-0.5011480875313282,-2.3820857748389246
2019-09-02 11:00:00,-8.868819761276246,0.5763185822404921,-14.822547149658202,1.4819209534674884,-1.5007251143455504,2.102058212459087,0.31715015657246115,0.7459327906370163,0.6583095833659172,-0.838883975148201
2019-09-02 12:00:00,0.26191676650196316,1.2129868984222412,-14.822547149658202,2.0467710971832274,-1.5007251143455504,-1.3804634988307953,0.9622017711400985,0.708419033139944,0.2718237422406674,-3.153686287999153
2019-09-11 12:00:00,-15.71687364578247,1.4959505319595339,-16.724437618255614,1.1591492637991905,-1.513185280561447,2.875951737165451,0.9622017711400985,0.7553113497793674,2.590739324688912,1.0901182133704421
2019-09-11 13:00:00,-9.62971363067627,1.7789142847061157,-17.358399963378908,1.885385525226593,-1.516424863040447,0.16732398986350744,-0.5429187148809433,0.6615268327295781,1.4312814325094225,3.404920792579651
2019-09-27 10:00:00,-24.847608566284187,-3.4559141218662264,-17.99236602783203,-0.6967871993780136,-1.4860223472118377,11.001834583282472,0.7471845865249634,0.7646897181868554,2.9772252023220065,-0.45308344811201096
2019-09-27 11:00:00,-16.477767276763917,-2.3240589797496796,-15.456508255004877,0.1908347070217133,-1.4877665847539903,7.519313764572144,0.10213289381936193,0.6990405403077602,2.20425334572792,0.7043177500367166
2019-09-27 12:00:00,-4.303451156616211,-1.4044271640479569,-12.92065362930298,0.9170705258846283,-1.4897602394223213,3.262898254394531,-0.32790153194218874,0.6709051739424468,0.6583095833659172,1.0901182133704421
2019-09-27 13:00:00,8.63175916671753,-0.41405435279011726,-11.018762874603272,1.8046924293041229,-1.4900095194578173,-0.993516294658184,-0.11288429321721197,0.6615268327295781,-0.8876340314745903,-3.539487105607987
2019-10-01 12:00:00,-8.868819761276246,-0.7677588485181331,-9.75083522796631,0.2715276688337326,-1.5012236326932906,5.197633171081543,0.9622017711400985,0.7553113497793674,-3.206549572944641,-4.696887803077698
2019-10-01 13:00:00,-2.020767259597778,0.010391019657254214,-6.581015300750733,1.4012280896306035,-1.5017218828201293,-0.21962253674864768,0.7471845865249634,0.8022035464644433,-2.8200636625289923,-8.169091987609864
2019-10-02 10:00:00,-24.086713600158692,-2.1825773388147356,-14.188582420349121,-0.4547086127102375,-1.4929997841827574,11.388781595230101,-0.5429187148809433,0.6521483816206455,1.0447955787181855,3.404920792579651
2019-10-02 11:00:00,-12.673292636871338,-1.8288727149367332,-12.28669023513794,0.11014180183410649,-1.4949935354292392,8.293207550048828,1.8222707688808442,0.6052560532931238,-0.11466233395040035,5.719723510742188
2019-10-02 12:00:00,-2.020767259597778,-0.6262771496549249,-10.38479814529419,0.7556848198175431,-1.4977348148822784,2.875951737165451,-0.11288429321721197,0.548985398001969,-1.274120083451271,5.719723510742188
2019-10-02 13:00:00,7.1099693298339846,0.36409568786621094,-5.313088154792786,1.885385525226593,-1.5004759728908539,-2.9282506942749023,0.5321673147380352,0.548985398001969,-2.4335777282714846,3.404920792579651
2019-10-02 14:00:00,13.95802183151245,0.7885411128401756,-4.6791249990463255,3.095778810977936,-1.5009742707014084,-8.345505857467652,0.10213289381936193,0.6052560532931238,-5.525465726852417,-2.3820857748389246
