,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,126,41,32.53968253968254,21.49181782118696,60,41,68.33333333333333,44.08602150537634
