,SHAP_TEMP_16,SHAP_TEMP_09,SHAP_SPM_02,SHAP_TEMP_08,SHAP_OX_11,SHAP_OX_19,SHAP_TEMP_13,SHAP_TEMP_01,SHAP_TEMP_14,SHAP_TEMP_21,SHAP_TEMP_23,SHAP_OX_03,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_TEMP_03,SHAP_OX_23,SHAP_HUM_24,SHAP_TEMP_15,SHAP_TEMP_05,SHAP_HUM_03,SHAP_TEMP_04,SHAP_HUM_02,SHAP_OX_24,SHAP_HUM_09,SHAP_HUM_01,SHAP_WD_01,SHAP_WS_01
2020-03-21 11:00:00,0.17021971084177495,-0.5108274161815644,0.07029513046145437,0.7748757690191269,-0.18818781524896624,0.03788563730195161,0.5226499438285828,0.3845179894939065,0.24618297573179007,-0.4287965655326843,-0.058186960872262716,0.2446737408638,0.30984409675002106,6.929126453399658,-0.9096366167068481,-0.015974809601902958,0.6692417323589325,-1.0995266973972322,-1.265721046924591,1.0017565041780472,-0.4112501353025436,0.38935860320925714,-4.380812931060792,0.027048280462622597,-0.13624009750783445,6.398430871963502,0.13852787911891934,1.2081476926803592
2019-09-24 05:00:00,-0.45115462322719396,1.0167757168412208,0.0682186461985111,0.23018586346879602,-0.19970522373914723,-0.3027906432747841,1.5194007933139797,5.313332891464234,-0.06804767847061162,-0.36382546275854105,0.007668568566441519,0.881467628479004,-4.43489019870758,-21.96044635772705,-0.17336410507559774,-2.234813404083252,-0.4259436935186386,0.31890098005533224,-0.4714747879654169,-0.6156791478395462,-0.1652252413332462,-0.6205694362521171,2.192962312698364,-0.02667783239739947,0.024370224046288032,-2.7894362926483147,-0.3513862013816834,-0.7953013479709627
2019-04-10 09:00:00,0.1520509440684691,-0.4872046455740929,0.07029513046145437,0.760616946220398,-0.1651529550552368,0.09662285726517436,0.5033889003098012,-11.812203502655029,0.23703061481937765,-0.5557851165533066,-0.1519812434911728,0.21814066767692566,7.00829176902771,0.13157988116145133,0.003341319086030093,2.179507780075073,0.7865829944610596,-0.8513018906116485,-1.2461583375930787,1.1730141580104827,-0.16075204238295554,0.8088674549013376,2.192962312698364,0.03376403637230392,-0.1121484637260437,-2.9451619148254395,-0.6453347146511077,-0.6210884630680085
2019-10-25 00:00:00,-0.06960896129021418,0.3710877992212772,0.07029513046145437,0.48969797492027284,-0.07301342394202945,-0.26754827350378035,0.9800963044166565,-1.5368835210800174,0.10889764875173569,-0.4760480061173439,-0.058186960872262716,0.27120677679777144,0.3656643383204937,2.6806595802307127,-0.23226587623357772,-0.4363861657679081,-0.621512719988823,0.2125188961625099,-0.9527176737785339,0.19303870424628253,-0.16969845928251745,0.016462119296193144,2.192962312698364,-0.04010939663276074,0.000278688315302128,-2.9451619148254395,-0.5473520755767822,0.6855083465576172
2019-04-14 09:00:00,0.075741801969707,-0.3218456320464611,0.07029513046145437,0.7035813391208648,-0.003908749762922494,0.225844869017601,0.6237698763608932,-2.4558148980140686,0.2004212087020278,-0.5203463584184647,-0.1400075316429138,0.40387224555015566,1.7053541541099548,14.576371669769287,0.3273013114929199,0.7080673605203629,1.060379892587662,-0.8690323173999787,-1.1639945924282076,0.9256419032812119,-0.2860011771321297,0.5525008022785187,-3.6366125345230103,0.04495694339275359,-0.18442320153117178,4.685438776016236,0.33449361622333523,-0.7081950962543487
2019-10-18 05:00:00,-0.015102403424680277,0.205728704854846,0.06198912933468818,0.5153639584779739,-0.26880992949008947,-0.22055837661027908,0.883791720867157,-0.28379541765898464,0.13330389354377986,-0.5498787760734558,-0.12005129083991051,0.13854141123592853,-0.47164149284362794,-4.116887784004211,0.20949763506650926,-0.5765234874561429,-0.856195205450058,0.28344022035598754,-1.0114056289196014,0.2501245614141226,-0.15627890788018703,-0.006843867339193818,2.3169963121414185,-0.05577950142323966,0.09664484737440941,-2.9451619148254395,-0.25340342819690703,-0.272662678360939
2019-05-02 09:00:00,-0.08414404056966301,0.14273473164066675,0.07444817051291464,0.5552888751029968,-0.061495971865951994,0.03788563730195161,0.912683653831482,1.136370635032654,0.11957543753087521,-0.3283870182931424,0.015651062701363117,0.5896036535501479,-0.8623842358589172,-3.2671937942504883,0.20949763506650926,-0.833441823720932,0.7083555996418001,-0.17754879146814345,-0.9683678328990937,0.440411114692688,-0.16075204238295554,0.10968630015850067,2.192962312698364,0.024809686653315993,0.09664484737440941,-1.3878967165946963,0.7264248251914978,-0.3597690582275391
2019-11-12 22:00:00,0.1447833685204387,0.6466863080859185,0.0682186461985111,0.4184034235251602,0.08823079299181698,-0.2558007642626763,1.0908462464809419,-4.126598310470581,0.137880140915513,-0.6709608495235443,-0.1879024762660265,0.4834713518619537,1.3704319715499877,-15.162904453277587,-0.11446226201951504,0.17087475769221783,-0.3868299901485443,0.30117067992687224,-1.1131319165229798,0.24061037227511406,-0.2591620460152626,0.047536827158182846,0.5805273920297622,-0.044586547371000054,-0.43336908519268036,-1.699349844455719,-0.05743776783347128,-0.7953013479709627
2020-03-12 06:00:00,-0.12774923341348768,-0.15648650194052607,0.05991259757429359,0.7206920623779297,-0.015426188893616178,0.04963300470262763,0.8982375025749206,-9.306027364730834,0.10127072222530845,-0.493767449259758,-0.11406445987522602,0.5365374326705933,5.333680105209352,-12.613822841644286,0.47455558478832244,1.969301962852478,-0.621512719988823,0.30117067992687224,-0.9253297448158264,1.1444716572761533,-0.23232287243008615,0.7700238339602947,0.952627420425415,-0.058018072135746446,-0.25669785514473914,-0.14208442140370608,0.8244076013565064,-0.272662678360939
2019-10-03 07:00:00,-0.4402532827458344,0.6151891008019448,0.11182531397789716,0.3642195880413056,0.12278312714770437,0.4490465141832828,1.2497485280036926,3.5590073585510256,-0.008557393029332127,-0.18367908895015722,0.06155044510960579,0.2446737408638,-2.8160985946655273,-9.215049934387206,0.41565394401550293,-1.4874153077602388,0.2781039595603943,-0.03570599127560852,-0.6162386626005173,-0.2636490103788674,-0.1741715796291828,-0.3408968225121498,1.9448957681655883,-0.019962080847471943,0.05649227490648625,-2.3222562313079838,-0.3513862013816834,-1.230833625793457
2019-12-11 12:00:00,0.17021971084177495,-0.3375940710306168,0.0786011904478073,0.7235436469316483,-0.3609493777155876,-0.4555074006319046,0.575617402791977,-1.2862658917903897,0.2294037289917469,-0.6178027123212815,-0.16195942163467403,0.7488021671772003,0.5331255719065666,1.8309665679931642,0.091694001480937,0.10080610327422616,-0.19126123934984202,0.10613676831126213,-1.253983587026596,0.9066132545471192,-0.21890341639518737,0.4126647062599659,0.45649362206459043,-0.013246308825910089,0.08861434538848698,0.4808217465877533,0.6284419596195221,-0.4468756586313248
2019-09-04 02:00:00,-0.3494092225795612,0.9144106924533844,0.07652465626597402,0.2701107164844871,-0.061495971865951994,-0.26754827350378035,1.3412378311157227,4.227321290969849,-0.005506990104913748,-0.2663692887872457,0.07551983296871186,0.5896036535501479,-3.5417630195617678,0.13157988116145133,0.032792222080752206,-1.8844705998897553,-0.19126123934984202,0.30117067992687224,-0.6514520645141602,-0.41587822139263153,-0.15627890788018703,-0.496270640194416,2.4410303592681886,-0.015484895854024211,0.09664484737440941,-2.9451619148254395,0.7264248251914978,-0.7081950962543487
2019-05-25 23:00:00,-0.3312402806361206,1.3396201774477956,0.11182531397789716,0.12181835169903932,0.5834808908402919,0.03788563730195161,1.5194007933139797,5.062713694572449,-0.0634717509150505,-0.40812402609735726,-0.008296444732695838,-0.33905397541821003,-3.8766860961914062,12.876980686187744,0.091694001480937,-2.024607187509537,1.1777208328247073,-0.5853469699621201,-0.6045015245676041,-0.7108223848044872,-0.31731334179639814,-0.6749499693512917,-1.9001431584358215,0.058388494700193375,-0.45746065080165843,3.2838998556137087,-0.25340342819690703,-0.7081950962543487
