,SHAP_TEMP_24,SHAP_OX_05,SHAP_OX_22,SHAP_TEMP_09,SHAP_TEMP_08,SHAP_OX_18,SHAP_TEMP_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_17,SHAP_OX_03,SHAP_TEMP_02,SHAP_OX_01,SHAP_OX_04,SHAP_TEMP_03,SHAP_OX_23,SHAP_HUM_24,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_04,SHAP_OX_02,SHAP_TEMP_07,SHAP_HUM_01,SHAP_TEMP_18,SHAP_TEMP_10,SHAP_WS_01
2019-04-06 12:00:00,3.6867014884948732,-0.46716184467077265,-0.9186871618032455,2.925226187705993,4.542921328544617,0.9469255670905113,-21.035094261169434,-1.5106416225433352,-1.560439693927765,0.12253984250128269,1.1045391798019408,-0.6805667858570815,2.0901410222053527,-2.154199039936065,-1.0384439468383788,5.346846103668213,-0.179385781288147,-2.5474581956863402,-2.9440232992172244,1.8383169770240784,2.443692713975906,4.322649621963501,-0.09497688645496964,3.9098531723022463,3.8285173654556273,-3.8479581117630004,1.0491056932136416,-0.5133030220866204
2019-04-06 13:00:00,2.9584766745567324,-0.38908621603623034,-0.7870781600475312,2.870224165916443,4.974176669120789,0.786382168531418,-20.56256160736084,-1.668586051464081,-2.018161487579346,0.15830147452652454,0.4836737409234047,-0.8735781878232955,1.5376735180616383,1.1036112606525421,-1.3170489907264709,4.990302300453186,-0.14428458670154215,-2.3825182199478148,-4.296433353424073,1.470096755027771,1.8935161054134368,4.000457119941712,-0.38347284048795693,3.5370036244392393,4.261389827728271,-4.176027822494507,1.1798429191112518,-0.5133030220866204
2019-04-06 14:00:00,3.2821320295333862,-0.3240232147276402,-0.9186871618032455,3.145235478878022,4.4997961044311525,0.5054312400519849,-20.798825263977054,-2.3635411024093633,-2.2088791966438293,0.2655865456908941,1.5480146944522857,-1.114842548966408,1.4951760649681094,2.4067354202270512,-1.5399330615997315,3.665999579429626,-0.1325841974467039,-2.3825182199478148,-4.542325329780579,1.3420200407505036,1.366264134645462,3.7185389399528512,-0.6719688445329666,2.723514294624328,4.044953393936157,-4.700939750671386,1.1560726219788193,-0.9882846295833587
2019-04-18 13:00:00,7.651482605934143,-0.4801744520664215,-0.9186871618032455,2.622714221477508,4.154790639877319,0.4652953616343439,-16.782332992553712,-3.184851932525635,-3.8490490198135383,0.676846408098936,-0.04849674804136158,-0.8735781878232955,1.346434465050697,3.709859776496888,-1.2056068241596223,3.564130353927612,-0.15598499402403831,-0.1283362007699907,-6.140627193450928,1.2299531877040863,1.1599478483200074,3.3560723543167112,-0.4988712042570113,2.859095644950867,2.5298992514610292,-6.538131809234619,0.9540243659168481,-1.3682698965072633
2019-04-18 14:00:00,7.975137948989868,-0.3500484816730024,-1.3135138928890226,2.622714221477508,3.637283945083618,0.2646161302924156,-13.474631595611573,-3.3112072706222535,-4.039766621589662,0.6947272107005119,-0.04849674804136158,-1.2113481879234311,1.155195754766464,4.36142158508301,-1.5399330615997315,3.2075872182846075,-0.14428458670154215,-0.07335617989301683,-6.447992849349975,1.0858670443296432,1.0224037349224093,2.590865504741669,-0.9027656257152558,1.6388621926307678,3.1792080760002137,-7.063043069839478,1.0491056932136416,-1.1782771289348601
2019-04-18 15:00:00,8.136965560913087,-0.27197280898690224,-1.3135138928890226,2.2927003145217895,2.084763151407242,0.2646161302924156,-14.655954265594483,-3.4691513776779175,-4.192340540885925,0.7394292607903482,-0.31458200588822366,-1.5491180956363677,0.8577131241559982,3.709859776496888,-1.9299801111221313,2.749174773693085,-0.179385781288147,-0.018376111984252937,-7.062724494934083,0.7816851451992988,0.8160875320434571,2.3089469671249385,-0.9604648113250732,1.4354897797107697,4.044953393936157,-7.259885644912719,1.0491056932136416,-1.4632662475109102
2019-04-19 10:00:00,5.790462851524353,-0.7664516121149062,1.187056028842926,2.320201623439789,3.68040953874588,1.9503218352794647,-17.963654899597167,-1.1631642162799831,-2.132591998577118,0.37287179529666903,3.499306392669678,0.5740074207540602,1.5164246737957003,-10.624506855010987,0.6331864327890798,4.83749806880951,-0.038980950973927966,-0.7880967915058138,-2.2678188562393187,2.078460359573364,2.1915286481380467,5.087856745719909,0.8282103065401316,3.02857272028923,-1.1495183944702148,-2.6669062376022343,0.8470577798783779,0.5316564939916134
2019-04-19 11:00:00,5.224065518379211,-0.7794641435146332,1.318664973974228,2.320201623439789,3.8529120445251466,1.8700500786304475,-18.672447681427002,-1.3211084604263308,-1.5985831856727601,0.29240794815123083,2.8784408092498777,-0.10153252929449083,1.2614395707845687,-8.018257856369019,0.13169728964567184,3.6150652885437013,0.0429218590259552,-1.1729570508003238,-2.636657774448395,1.774278748035431,2.2373766243457793,3.5977163910865784,0.3666167240589857,3.1641547858715056,-1.1495183944702148,-3.716729974746704,0.9183687269687653,0.05667486172169445
2019-04-19 12:00:00,4.495840454101563,-0.662350744009018,1.187056028842926,2.4302058458328246,4.025414323806762,1.5890992224216458,-17.018598556518555,-1.5106416225433352,-1.7893006801605225,0.16724194642156362,1.7254047870635987,-0.48755535259842875,1.3251859068870546,-2.154199039936065,-0.6483968168497085,3.003848338127136,0.05462227910757065,-1.6127975046634675,-3.4358086585998535,1.1819244623184206,1.8018203258514405,2.6311396121978765,0.13581989705562592,3.231945300102234,-0.2837732471525669,-4.504097819328308,0.9183687269687653,0.05667486172169445
2019-04-19 13:00:00,3.363045859336853,-0.4801744520664215,1.5818828225135801,2.5402105212211614,4.111665606498719,1.0673330545425415,-14.89221658706665,-1.9212972402572632,-2.018161487579346,0.21194402668625117,1.0158441185951232,-0.6805667858570815,1.176444464921951,5.012983560562134,-1.0941649436950684,3.1566525936126717,0.0429218590259552,-1.7777374982833862,-4.419378924369812,0.7976947665214539,0.9536317497491836,2.14785076379776,-0.38347284048795693,2.5879330694675446,0.3655356913805008,-4.897781562805175,0.965909569337964,-0.5133030220866204
