,SHAP_TEMP_24,SHAP_OX_22,SHAP_OX_19,SHAP_OX_18,SHAP_TEMP_01,SHAP_SPM_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_OX_17,SHAP_TEMP_02,SHAP_OX_01,SHAP_OX_04,SHAP_TEMP_03,SHAP_TEMP_05,SHAP_OX_16,SHAP_TEMP_06,SHAP_HUM_03,SHAP_SPM_14,SHAP_TEMP_04,SHAP_OX_20,SHAP_OX_02,SHAP_HUM_02,SHAP_SPM_17,SHAP_HUM_01,SHAP_TEMP_18,SHAP_WS_01
2019-04-28 10:00:00,1.4182411536574364,0.06413557697087527,0.05288714058697221,-0.05420270664617417,-3.372177839279175,-0.5551546066999435,0.7486912786960602,-0.87730613052845,-1.6385807991027836,0.3195606134831906,-0.08855984127148983,2.417193853855133,14.36907262802124,-0.13925639167428017,3.2983845829963676,2.0084605872631074,0.5286706626415253,-2.935684776306153,0.14169964268803592,0.4663266330957413,2.7691110134124757,-0.11681779660284519,-1.2353013068437577,-3.7321073055267333,-0.2996089398860931,5.505906820297241,-0.12079657746362497,0.5658109664916993
2019-04-11 03:00:00,2.6608785390853886,0.10898187987040728,-0.08501905230805276,-0.1234154555946588,-21.377633094787598,-0.7872380077838897,1.009973929077387,-2.8228015422821042,-3.0793956041336057,0.3195606134831906,-0.24507446512579922,11.271179485321044,0.9899443551898003,-0.04243051996454596,6.516129779815674,2.544681107997894,0.02330205915495754,-3.0400892853736874,-0.495916149020195,0.3241326585412025,3.827931213378906,-0.1613659728318453,-0.4986647147685289,1.47893728017807,-0.15115006491541863,-2.1250149965286256,-1.3871235169470313,2.070951437950135
2019-10-07 12:00:00,-1.93311448097229,0.33321348428726194,-0.03905034232884642,-0.10803483789786697,10.432004833221436,-0.49713359475135804,0.38205265663564214,1.3783424973487854,0.5592735156416894,0.334961885213852,-0.20424453243613244,-6.3202930927276615,4.137973165512085,-0.429734069108963,-1.9085145175457001,-1.030122572183609,0.22919303029775615,0.6141000226140022,-0.2302428513765335,0.30635852962732313,-0.5007767774164678,-0.00544717237353322,0.027504526171833264,-0.6856506168842316,-0.2501226827502251,1.0363671362400055,0.7538825675845147,-0.06133098920690825
2019-11-07 05:00:00,2.6608785390853886,0.5419526129961014,0.07963262740522621,-0.05678946319967506,-13.975386428833009,-0.4482141837477684,0.6981204003095627,-1.4694140136241916,-2.493301212787628,0.3965674385428429,-0.09709698054939508,6.494686603546143,-18.685248184204102,-1.4464055776596068,4.1174476146698,1.1402939185500145,0.49429876208305357,-1.1868934154510498,-0.4002738058567047,0.3847742035984993,2.270842957496643,0.2505026005208492,2.868818330764771,0.7574079871177674,-0.22392400056123735,-1.1438965916633606,0.5188942514359951,-1.064757835865021
2019-12-27 11:00:00,2.7738451242446898,-0.6758285403251648,-0.1401815707795322,-0.17724759026896209,-6.373085260391236,-0.43911293894052505,0.81190485060215,-1.6385873556137085,-2.297936284542084,0.3785990361124277,-0.3675640508532524,4.048190093040466,-5.306116533279419,-1.2527536511421205,4.1759522438049315,1.880789190530777,-0.22002361267805098,-2.126542019844055,-0.4002738058567047,0.1463905841112137,3.1116708755493168,-0.3172847554087639,2.0269481539726257,-0.12446118267253037,0.3437127351760864,1.1453803896903991,-0.4993887707591057,0.4403825879096985
2020-03-31 22:00:00,2.7738451242446898,-0.6534057766199112,-0.1953440103679895,-0.17724759026896209,-14.175449657440186,0.6632834434509277,0.9172610580921173,-2.1743035674095155,-2.6886667728424083,0.36576474159955985,-0.32673420161008837,6.844188499450683,-7.667137098312378,-0.8654505431652069,4.1759522438049315,1.165828160941601,-0.20130632333457474,-1.4218057274818425,-0.3896468788385391,0.3241326585412025,2.426551210880279,-0.29501058757305143,1.5007786393165585,0.997917652130127,0.14576761648058892,-1.5799490332603454,-0.812706683203578,0.4403825879096985
2019-12-17 16:00:00,1.7571427643299102,-1.2364074826240539,-0.2597002096474171,-0.19262821301817895,-12.975082111358642,0.14109566584229472,0.8624754905700683,-1.7231736361980439,-2.224674713611603,0.36576474159955985,-0.3675640508532524,6.844188499450683,-10.815170574188233,-0.7686247408390046,4.878005719184876,1.6509798705577847,-0.20130632333457474,-2.048238730430603,-0.4534084737300873,0.2174874648451805,2.9248199582099916,-0.6513963401317597,1.9217135548591613,1.1582575440406797,0.3931991994380951,-1.3619224429130556,-0.656047809869051,-0.4376160964369774
2019-07-23 21:00:00,-2.836850953102112,-1.057022511959076,-0.26889397129416465,-0.20416373535990714,19.034607028961183,-0.20702950060367584,0.29776776731014254,1.9986461400985718,0.9255826376378536,0.34779631197452543,-0.3675640508532524,-12.960782146453857,-15.537212944030761,0.829002445936203,-5.828312778472901,-3.5835542917251586,-0.22002361267805098,3.2764376997947693,-0.4109006255865097,0.2352615892887116,-3.2101125836372377,-0.5400257885456086,2.237415838241577,0.9177477359771729,0.3437127351760864,-1.5799490332603454,1.1324750185012815,0.06409738645888863
2019-04-26 12:00:00,-2.196703398227692,0.8713692426681519,0.14482456371188163,-0.073428463563323,-9.77411470413208,-0.43911293894052505,0.23455430567264557,2.252406895160675,0.9988443329930305,0.31185981072485447,-0.18382954373955723,4.51419095993042,4.137973165512085,0.2964600041508675,3.0058618664741523,0.50193592607975,0.19175821617245675,-0.7170689124614001,-0.495916149020195,0.19971321374177936,1.8971416771411895,0.46230927407741546,-0.3934309020638466,1.47893728017807,0.14576761648058892,-2.1250149965286256,1.080255401134491,-0.9393296897411346
2019-05-15 15:00:00,-0.8410995721817016,0.6022912204265595,0.15401841290295123,-0.034976968215778455,8.231333684921264,-0.09098778605111872,0.5337651982903481,0.44788780696690084,-0.3687092650681734,0.23998671751469375,-0.0749498848803341,-7.135790920257568,20.665129470825196,1.5551964044570923,-2.961594891548157,-1.6940150618553165,0.5661054015159607,1.1883300125598908,-0.10271977782249449,0.27081003934144976,-1.403888264298439,0.23956814594566817,-3.0242770671844483,-1.0865002036094666,0.14576761648058892,1.1453803896903991,0.25779615491628644,0.9420956015586853
2020-03-23 09:00:00,-1.594213378429413,1.6337565183639526,0.30111824348568916,0.041926129069179294,-13.975386428833009,-0.14900864474475384,0.3483388441381976,1.2937564373016357,0.41274991631507874,0.29132463708519934,0.08836964219808578,6.844188499450683,12.008048439025877,0.7321769237518311,4.1759522438049315,1.0126225389540195,0.8468661665916443,-1.1868934154510498,0.024803517479449522,0.253035917878151,2.364268493652344,0.7964208841323852,-1.2353013068437577,-2.6097287058830263,0.937548178434372,3.3256434917449953,1.4588480710983276,2.5726645588874817
2019-05-20 01:00:00,-0.9164109587669372,0.37805978357791903,-0.08501905230805276,-0.042667277506552644,1.629335916042328,0.373179081082344,0.5337651982903481,0.5324746377766132,-0.34428885001689197,0.28875785991549485,-0.0069001473486423655,-2.5922983646392823,8.860016775131225,0.7805893003940583,-0.5629110902547836,-1.1577940106391906,0.8094310760498047,0.9012152761220932,-0.32588529139757155,0.1463905841112137,-0.25164243429899213,-0.11681779660284519,-1.024833646416664,0.356558321416378,0.2942264318466187,-0.7078436017036438,0.779992301762104,-1.064757835865021
2019-09-26 19:00:00,-3.1004406452178963,-0.743098121881485,-0.21373158544301987,-0.17724759026896209,14.433215427398682,0.373179081082344,0.3483388441381976,1.8294726729393005,1.0721066508442163,0.27078927140682935,-0.31312415823340417,-10.863786029815675,5.711989450454712,1.2647186040878295,-4.95074691772461,-2.8685937166213993,-0.014132645726203883,2.6239055037498473,-0.17710826173424718,0.2174874648451805,-2.618418508768081,-0.47320353984832775,-1.4457694113254544,-0.7658201485872269,0.14576761648058892,0.16426158072426916,0.7669373750686647,0.4403825879096985
2019-09-19 07:00:00,-2.912161111831665,0.5125986844301224,-0.05743779884651299,-0.10034450888633728,5.6305474758148195,-0.032966930419206605,0.35676713660359377,2.393384850025177,1.145367693901062,0.3708984062075615,-0.16341466587036851,-3.524297571182251,-17.898238563537596,-0.6717987537384034,-0.8554333671927452,-1.1067256569862367,0.30406238734722135,0.9012152761220932,-0.495916149020195,0.27081003934144976,-0.3450676634907722,0.016826945170760114,2.237415838241577,1.47893728017807,0.09628134220838547,-2.016001486778259,0.832211934030056,-0.9393296897411346
2019-11-16 14:00:00,-0.2009529896080494,-0.3843276783823967,-0.24131281077861785,-0.19647341258823872,4.630244398117066,-0.43911293894052505,0.6854776114225387,-0.3697847072035074,-0.8327007055282593,0.30415919340648545,-0.3743689816445112,-3.0582980632781984,12.795055770874024,-0.04243051996454596,-0.211884094029665,-0.11088743805885315,-0.2761756256222725,-1.03028504550457,0.06731112222187219,0.28858423680067063,0.40233510634861885,-0.5622999072074891,-1.130067530274391,-3.010577750205994,0.4426852911710738,4.197748351097107,-0.38189464053139094,0.18952571637928486
2019-08-07 19:00:00,-5.096189785003662,-1.057022511959076,-0.3056689530611038,-0.2195443350821733,26.036734390258793,0.4892208009958267,0.05334220528602601,3.7185779094696043,2.390818560123443,0.36319771856069566,-0.387978844344616,-17.271273612976074,-12.389184093475343,-0.3813211649656296,-7.992978048324585,-4.502790069580078,-0.3136103846132755,4.764216709136964,-0.29400443881750105,0.19971321374177936,-4.268933570384979,-0.629122233390808,2.342649006843567,0.1962184928357601,0.5416578650474548,-0.8168570101261139,1.8243857711553573,-0.4376160964369774
