,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,138,31,22.463768115942027,22.51651384696039,35,31,88.57142857142857,35.838150289017335
