測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2018,10201060,201,OX  ,PPB   , 4, 1,  39,  37,  40,  40,  39,  39,  36,  40,  48,  56,  64,  69,  70,  71,  75,  78,  77,  67,  54,  49,  47,  45,  38,  34
2018,10201060,201,OX  ,PPB   , 4, 2,  43,  42,  42,  45,  38,  40,  31,  40,  44,  50,  58,  64,  73,  71,  72,  74,  72,  68,  60,  58,  62,  60,  57,  55
2018,10201060,201,OX  ,PPB   , 4, 3,  54,  53,  53,  54,  51,  49,  44,  43,  49,  55,  61,  69,  75,  77,  83,  87,  85,  80,  69,  55,  50,  42,  46,  51
2018,10201060,201,OX  ,PPB   , 4, 4,  47,  41,  46,  45,  44,  43,  42,  38,  48,  64,  70,  81,  81,  93,  98,  92,  56,  51,  49,  46,  45,  46,  47,  48
2018,10201060,201,OX  ,PPB   , 4, 5,9999,  48,  49,  49,  49,  49,  48,  48,  45,  48,  51,  53,  54,  45,  46,  50,  50,  46,  43,  44,  43,  41,  41,  40
2018,10201060,201,OX  ,PPB   , 4, 6,  39,  37,  35,  31,  26,  20,  16,  24,  27,  32,  38,  48,  51,  53,  55,  59,  55,  43,  36,  34,  31,  26,  31,  38
2018,10201060,201,OX  ,PPB   , 4, 7,  43,  42,  44,  43,  42,  42,  43,  44,  36,  40,  40,  46,  47,  50,  51,  51,  51,  51,  51,  51,  51,  49,  50,  48
2018,10201060,201,OX  ,PPB   , 4, 8,  42,  40,  39,  40,  37,  36,  38,  41,  48,  48,  50,  52,  52,  52,  53,  53,  52,  52,  51,  51,  51,  52,  49,  47
2018,10201060,201,OX  ,PPB   , 4, 9,  47,  47,  43,  40,  38,  39,  37,  34,  36,  43,  48,  53,  64,  64,  65,  60,  61,  62,  60,  61,  60,  60,  58,  56
2018,10201060,201,OX  ,PPB   , 4,10,  56,  54,  53,  53,  46,  42,  46,  55,  55,  55,  58,  61,  65,  67,  71,  72,  71,  66,  59,  47,  47,  47,  47,  43
2018,10201060,201,OX  ,PPB   , 4,11,  37,  36,  34,  28,  23,  19,  21,  26,  33,  48,9999,  57,  67,  70,  73,  71,  61,  50,  43,  40,  43,  26,  24,  25
2018,10201060,201,OX  ,PPB   , 4,12,9999,  43,  52,  50,  46,  43,  36,  32,  37,  43,  44,  56,  60,  56,  58,  59,  58,  59,  58,  58,  58,  59,  58,  58
2018,10201060,201,OX  ,PPB   , 4,13,  58,  57,  57,  55,  53,  52,  49,  50,  51,  52,  53,  53,  53,  53,  54,  54,  54,  53,  52,  53,  51,  50,  48,  46
2018,10201060,201,OX  ,PPB   , 4,14,  45,  42,  40,  37,  38,  35,  34,  33,  34,  36,  43,  47,  47,  49,  51,  52,  53,  51,  47,  47,  40,  39,  38,  37
2018,10201060,201,OX  ,PPB   , 4,15,  34,  25,  27,  27,  26,  30,  28,  31,  37,  45,  42,  51,  54,  54,  53,  53,  52,  52,  53,  52,  52,  50,  50,  51
