測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2018,10201090,201,NMHC,10PPBC, 4, 1,   9,   9,   8,   7,   8,   9,   9,  11,   9,  10,   8,   9,   9,   8,   8,   8,   9,   9,  10,  11,   9,  10,  12,  11
2018,10201090,201,NMHC,10PPBC, 4, 2,  10,   9,   8,   8,   9,  11,  12,  13,  10,  10,  11,   9,   9,  12,  10,  11,   9,   9,   9,   9,  10,   8,   9,   9
2018,10201090,201,NMHC,10PPBC, 4, 3,   8,  10,   9,   9,   9,   9,   9,   9,   9,  10,  10,  10,  10,  10,  10,   9,  10,   9,  12,  18,  15,  17,  13,   9
2018,10201090,201,NMHC,10PPBC, 4, 4,   8,   8,   7,   7,  10,  13,   8,   8,   8,   9,  11,   9,  12,  10,  11,  11,   7,   6,   6,   6,   6,   6,   6,   6
2018,10201090,201,NMHC,10PPBC, 4, 5,   6,   5,   5,   5,   5,   5,   5,   5,   6,   6,   7,   6,   7,   8,  10,   8,   8,   8,   7,   8,   7,   7,   8,   8
2018,10201090,201,NMHC,10PPBC, 4, 6,   9,   9,   9,   9,   9,   9,   9,  11,  10,   9,  10,   9,  10,   9,  10,   9,  10,   9,   8,   8,   8,  10,   9,   7
2018,10201090,201,NMHC,10PPBC, 4, 7,   7,   6,   6,   5,   5,   5,   6,   6,   9,   8,   8,   8,   6,   6,   6,   6,   6,   6,   6,   6,   5,   6,   6,   5
2018,10201090,201,NMHC,10PPBC, 4, 8,   6,   6,   6,   6,   6,   6,   6,   6,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5
2018,10201090,201,NMHC,10PPBC, 4, 9,   5,   5,   6,   4,   5,   5,   6,   6,   7,   7,   7,   7,   6,   5,   5,   5,   6,   5,   5,   5,   5,   6,   5,   5
2018,10201090,201,NMHC,10PPBC, 4,10,   5,   5,   5,   5,   5,   5,   5,   6,   5,   5,   7,   7,   7,   5,   6,   7,   7,   8,   8,  10,   9,   8,   8,   8
2018,10201090,201,NMHC,10PPBC, 4,11,   9,  12,  11,  11,  18,  13,  11,  10,   9,   9,   9,  10,   9,9999,9999,  14,  12,   9,  10,  12,  12,  13,  12,  10
2018,10201090,201,NMHC,10PPBC, 4,12,   8,   8,   7,   7,   7,  12,   8,   9,  10,   9,   9,   9,   9,   7,   6,   7,   6,   7,   6,   6,   5,   6,   6,   6
2018,10201090,201,NMHC,10PPBC, 4,13,   6,   6,   5,   5,   5,   5,   5,   6,   5,   5,   6,   7,   6,   6,   6,   5,   5,   5,   5,   5,   5,   5,   7,   6
2018,10201090,201,NMHC,10PPBC, 4,14,   6,   6,   6,   5,   5,   6,   6,   6,   7,   8,   8,   7,   7,   7,   8,   8,   9,  10,  11,  11,  11,   9,   9,   9
2018,10201090,201,NMHC,10PPBC, 4,15,  10,  10,   9,   9,   8,   8,   7,   7,   8,   7,   7,   7,   7,   6,   6,   6,   5,   5,   5,   5,   5,   6,   5,   5
2018,10201090,201,NMHC,10PPBC, 4,16,   5,   5,   5,   5,   5,   5,   5,   6,   6,   5,   6,   5,   5,   5,   5,   6,   6,   6,   5,   6,   6,   6,   6,   6
2018,10201090,201,NMHC,10PPBC, 4,17,   6,   7,   6,   7,   7,   7,   8,   7,   8,   6,   6,   7,   7,   8,   7,   8,   8,   8,   8,   9,   9,  10,   9,   9
2018,10201090,201,NMHC,10PPBC, 4,18,   8,   9,   9,   9,   9,   7,   6,   8,   9,   7,   7,   8,9999,9999,   6,   5,   6,   6,   9,  11,   9,  11,  10,   9
2018,10201090,201,NMHC,10PPBC, 4,19,  10,  11,   8,   7,   8,   6,   6,   6,   7,   6,   7,   8,   8,   8,   8,   9,   8,   9,   9,  11,  12,  16,  20,  11
2018,10201090,201,NMHC,10PPBC, 4,20,   9,  15,   9,  10,  10,  10,  15,  12,   6,   6,   7,   7,   7,   7,   8,   7,   7,   7,   7,   8,  11,   9,   8,   9
2018,10201090,201,NMHC,10PPBC, 4,21,   9,   8,   8,   7,   7,   7,   7,   8,   8,   8,   9,   9,  10,   9,   9,  10,   9,  10,  14,  16,  16,  14,  14,  12
2018,10201090,201,NMHC,10PPBC, 4,22,  10,   7,  10,  13,  14,  12,  12,  11,  12,  12,   9,   9,   8,   8,   8,   8,   8,   9,  12,  12,  11,  12,  11,  10
