,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_24,SHAP_WS_01,SHAP_OX_17,SHAP_TEMP_08,SHAP_OX_03
2020-03-21 11:00:00,4.891316509246826,-1.5097881972789764,0.4551073736511171,-0.4757197141647338,0.07015248443931339,-0.14134699515998364,0.6698998302221298,0.2233716569840908,8.22635350227356,-0.5818892823532223
2019-09-24 05:00:00,-17.970534896850587,1.708463203907013,-1.2940073907375333,0.3264442346990108,-0.6298556789755823,0.8405490845441819,-1.1716784000396727,-3.2118894815444947,-6.30137369632721,3.5348422050476076
2019-04-10 09:00:00,-0.4879429839551449,-9.473594093322754,-1.3236541867256169,-1.055060124397278,0.6878069281578064,-1.915094780921936,-1.0115413248538971,2.648262095451355,7.8460461616516115,-0.7534199535846711
2019-10-25 00:00:00,1.529279375076294,-2.7643615365028382,-1.3236541867256169,-0.6094137310981751,0.2760372843593359,-0.01465049833059313,0.18948814589530233,-2.807741951942444,0.6202115505933762,-0.410358889400959
2019-04-14 09:00:00,10.942980480194091,-3.36437451839447,0.12900114096701149,-0.4311549127101898,0.317214384675026,-1.3132870852947238,-1.0916103959083556,4.669003486633303,6.324815106391908,0.44729363173246384
2019-10-18 05:00:00,-3.8499807596206663,-1.9461605966091156,-1.3236541867256169,-0.8322369694709778,0.48192205280065536,-1.1232429206371308,-0.6912669777870178,-1.3932215452194212,1.304764278978109,-1.2680119574069977
2019-05-02 09:00:00,-3.1775735378265377,-1.0188682228326797,-1.0271938681602477,-0.030073019256815287,-0.09455525111407041,0.9989199131727219,-0.7713352859020234,1.0316685318946839,2.3696236193180082,1.6480068206787108
2019-11-12 22:00:00,-12.591283798217772,-4.455305886268616,-1.086485606431961,-0.8768020749092102,0.6466298431158066,-2.1368129014968873,-1.1716784000396727,-3.009814620018006,-1.2813232868909836,0.9618852436542511
2020-03-12 06:00:00,-10.574050998687744,-7.837196111679077,-0.7900252789258958,-0.6094137310981751,0.317214384675026,-1.7567242801189422,-0.6912669777870178,3.2544843912124635,6.781185102462769,1.3049461483955382
2019-10-03 07:00:00,-7.884426212310791,0.5629839817993343,-1.2050701856613157,-0.7431077063083649,0.48192205280065536,1.1889637261629102,-1.572021985054016,10.933304595947266,-2.7264893352985378,-0.5818892823532223
2019-12-11 12:00:00,0.8568717896938324,-2.600720429420471,-0.6714412391185761,0.3264442346990108,-0.5475017227232456,-1.8834191620349885,-0.8514042019844055,-6.445077657699585,6.857247257232666,2.677190375328064
2019-09-04 02:00:00,-0.4879429839551449,0.9993569880723955,-1.3236541867256169,-0.7431077063083649,0.48192205280065536,2.1708594441413878,-1.0916103959083556,-3.8181117296218874,-5.236514782905578,1.6480068206787108
2019-05-25 23:00:00,9.598169994354247,1.5448233187198637,-0.13781299013644457,-2.481129789352417,2.417239022254944,0.9672450125217438,-1.0916103959083556,3.6586323499679567,-9.191709661483765,-4.3555597305297855
2019-06-01 11:00:00,19.684286308288574,2.5812089085578913,-0.22675091922283172,-1.055060124397278,0.11132952608168123,1.4106823444366454,-0.05071777785196898,1.4358169257640836,0.08778197281062602,-3.154846525192261
2020-02-01 23:00:00,-7.212017965316773,-8.055382585525512,-0.46391918120789344,-0.7876724541187287,0.7289834827184677,-4.60738890171051,-0.6912669777870178,-3.2118894815444947,4.955709743499756,0.6188239723443985
2019-09-28 13:00:00,9.598169994354247,4.381247973442077,-0.07852096036076547,-1.3670130908489226,0.81133773624897,3.2477769136428827,2.1912039279937745,-0.786999124288559,-2.117998542636633,-3.3263776779174803
2019-08-18 08:00:00,-7.212017965316773,5.690365791320801,-0.7010874658823013,-0.11920232865959406,0.4407451555132865,4.483064913749695,-1.0916103959083556,6.083521842956543,-8.202908992767334,2.1625985622406008
2019-07-09 16:00:00,-2.5051652669906614,0.39934406355023394,-0.9975473582744598,-0.3420256316661835,0.07015248443931339,1.7274217665195466,-0.29092372469604016,-1.9994440078735352,-1.0531390089541675,0.2757631339132786
2020-01-14 18:00:00,-10.574050998687744,-5.6007853746414185,-0.6714412391185761,-0.7431077063083649,0.6054527759552002,-3.150382661819458,-1.0916103959083556,-0.9890733122825622,5.640265035629271,-0.23882840713486075
2020-03-20 00:00:00,-1.1603505432605743,-3.8007476568222045,-1.1457773566246032,-0.8322369694709778,0.6054527759552002,-2.7702933788299555,0.029350782861001783,-2.2015188097953797,-2.1940602242946623,-1.2680119574069977
2019-05-17 04:00:00,-4.5223877906799315,-1.6188810378313065,-0.9679016292095184,-0.4311549127101898,0.3583912663161755,-1.0598944902420044,-0.6912669777870178,5.275226736068726,-1.205261342227459,0.6188239723443985
2020-03-06 12:00:00,10.942980480194091,-3.637106513977051,0.8405057549476623,-0.8768020749092102,0.1525063645094633,-2.263508450984955,0.26955670090392236,1.2337426543235779,12.029420948028566,-3.3263776779174803
2019-12-19 07:00:00,-19.987759590148922,-6.473532390594483,-1.234715348482132,0.46013826970010996,-0.7122096747159958,-2.8653165221214296,-1.4919528961181638,-0.18077676482498642,6.172694039344788,3.5348422050476076
