,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_24,SHAP_WS_01,SHAP_OX_17,SHAP_TEMP_08,SHAP_OX_03
2019-05-11 08:00:00,-11.658035659790038,-14.597367095947266,0.22395918667316433,-2.0412246182560922,-0.04751022160053253,-1.2488840043544769,0.5948247607797384,11.313396644592286,2.968867301940918,-0.30892718452960255
2019-05-11 09:00:00,0.14382782876491546,-10.236986923217774,1.2000613123178483,-2.1686224713921547,-0.20549646839499477,-1.0061822712421418,-0.7332237482070922,11.090569162368775,4.286568182706833,-0.30892718452960255
2019-05-11 10:00:00,6.044760227203369,-9.289078617095948,1.1187194764614106,-2.1686224713921547,-0.2581584885716438,-0.7365136951208114,-2.3268818616867066,11.313396644592286,4.396375960111619,-1.6903216004371644
2019-05-11 11:00:00,12.683308982849123,-6.445352268218994,1.2814031213521957,-2.9330118179321287,-0.2581584885716438,-0.38594450950622566,-1.2644432663917542,9.976429176330566,5.49446017742157,-5.37404055595398
2019-05-11 12:00:00,23.009939002990727,-3.4120442628860475,1.7694541379809379,-4.971382880210877,-0.5741309970617294,-0.22414334565401078,-1.2644432663917542,8.193804025650024,5.604268336296082,-7.215900421142576
2019-05-11 13:00:00,24.485171508789062,-2.653717279434204,2.1761633932590483,-5.990568971633912,-1.4167244106531143,-0.33201073110103607,-1.2644432663917542,4.628554105758667,4.286568182706833,-9.287992477416992
2019-05-11 14:00:00,23.009939002990727,-2.274553728103638,2.257505238056183,-7.137152147293091,-1.8380207031965252,-0.33201073110103607,-1.662857711315155,1.731788945198059,1.5413588762283326,-12.511246299743652
2019-05-16 13:00:00,-0.5937889888882637,-9.478660678863525,0.06127555258572102,-2.8056136369705205,-0.20549646839499477,-1.5455194458365438,-0.4676141353324056,0.6176484260708094,6.1533103585243225,-2.611251401901245
2019-05-23 10:00:00,-7.969954681396485,-8.53075156211853,1.2814031213521957,1.525924700498581,1.5323519468307496,-1.8421549946069717,0.4620198868215084,5.07421052455902,5.49446017742157,3.37479190826416
2019-05-23 11:00:00,0.8814443532377482,-6.0661888122558585,1.444086929410696,-0.13025160506367683,1.269041508436203,-1.6803541209548711,-0.9988335967063904,5.07421052455902,5.823885130882263,-1.460089272260666
2019-05-23 12:00:00,5.307143592834473,-5.8766073226928714,1.444086929410696,-2.8056136369705205,0.5844345420598984,-1.1679834991693496,-1.9284673333168034,0.840476282313466,6.263118171691895,-2.841483867168426
2019-05-23 13:00:00,8.257609939575195,-3.7912077903747567,1.6067702541127802,-3.5700026750564575,-0.5214687846601009,-1.1410167038440706,0.32921503959223625,-2.056288635730744,4.945418608188629,-5.604273176193237
2019-05-23 14:00:00,10.47045955657959,-3.7912077903747567,1.5254286255687475,-5.098780679702759,-0.8374414429068565,-1.0601161509752273,-1.662857711315155,-3.170429104566574,1.6511673361063004,-6.985667991638183
2019-05-23 15:00:00,12.683308982849123,-3.2224625825881956,1.2814031213521957,-5.863170099258423,-1.4693862825632098,-1.194950485229492,-5.9126127243042,-4.953054237365723,-2.411742699146271,-7.9065979480743405
2019-05-24 09:00:00,-10.182804727554322,-6.824515533447266,0.22395918667316433,-0.13025160506367683,0.4264483518898487,-1.1410167038440706,0.4620198868215084,10.644913244247437,3.6277178466320037,2.4538622260093694
2019-05-24 10:00:00,-2.806638431549072,-3.2224625825881956,1.037377592921257,-0.6398442104458809,0.5844345420598984,-0.7904474973678589,-0.0691995285451412,8.193804025650024,4.286568182706833,0.15153788328170775
2019-05-24 11:00:00,3.0942938804626463,-1.3266450583934783,1.9321377396583557,-1.9138263389468193,0.3737863461227334,-0.7634805917739869,-0.6004189133644104,6.856834936141968,4.6159931182861325,-2.1507865488529205
2019-05-24 12:00:00,7.519992876052856,0.1900088812224567,2.257505238056183,-3.187808299064636,-0.1528344253078103,-0.46684515476226807,0.06360530816018581,5.297038459777832,5.49446017742157,-4.453110980987549
2019-05-24 13:00:00,8.995226287841797,0.758754163235426,2.4201890766620635,-4.461789894104003,-0.6794550687074661,-0.46684515476226807,-3.38932089805603,1.731788945198059,4.286568182706833,-6.294970655441285
2019-05-24 14:00:00,7.519992876052856,3.792061996459961,2.664214438199997,-5.4809759140014656,-1.2060757398605348,-0.38594450950622566,-0.8660286396741868,0.39482018500566485,1.6511673361063004,-7.676364707946777
2019-05-24 15:00:00,7.519992876052856,3.223315930366516,2.582872420549393,-6.245364809036256,-1.627372419834137,-0.547745618224144,-1.5300528168678282,-0.2736643999814987,-1.752892392873764,-8.13683042526245
2019-05-24 16:00:00,17.84662504196167,1.706662929058075,1.6067702541127802,-6.500161266326904,-1.9433447510004043,-0.7904474973678589,-3.6549304962158202,-0.719320535287261,-4.278484964370728,-7.676364707946777
2019-05-25 08:00:00,-7.232337617874146,-6.0661888122558585,0.7933520521968603,-2.0412246182560922,-0.8374414429068565,-0.8983147084712982,1.12604418694973,11.090569162368775,0.5530835609883071,-1.460089272260666
2019-05-25 09:00:00,-0.5937889888882637,-2.274553728103638,1.2814031213521957,-2.8056136369705205,-0.20549646839499477,-0.38594450950622566,-0.0691995285451412,13.318849658966064,0.9923169434070587,-1.9205541431903839
2019-05-25 10:00:00,4.56952702999115,2.2754080295562744,1.2000613123178483,-3.060410106182098,-0.5214687846601009,-0.11627582237124445,0.06360530816018581,10.644913244247437,1.3217421770095825,-3.0717160463333135
2019-05-25 11:00:00,11.945692825317385,2.4649895429611206,1.6881121888756752,-3.697400951385498,-0.6267929717898368,0.0994589934125544,-0.8660286396741868,8.416631412506103,1.4315506517887113,-5.143808341026307
2019-05-25 12:00:00,17.84662504196167,5.687880134582521,2.4201890766620635,-4.843984389305115,-0.8901034608483315,0.1803596951067447,-0.7332237482070922,5.07421052455902,2.0904005847871305,-6.755435419082642
2019-05-25 13:00:00,14.158541107177735,8.152442836761475,2.664214438199997,-5.735772705078125,-1.3640620261430738,0.6118294969201088,-1.662857711315155,3.960069704055786,1.2119337886571884,-9.05775942802429
2019-05-25 14:00:00,21.534707832336426,6.446206188201904,2.1761633932590483,-7.009754705429077,-1.7326964080333709,0.5309287309646606,-2.3268818616867066,2.8459294855594637,-1.423467310378328,-10.899619197845459
2019-05-25 15:00:00,23.009939002990727,3.98164324760437,1.7694541379809379,-8.02893967628479,-2.259316965937614,0.31519403429701925,-5.11578369140625,3.2915854156017303,-4.717718458175659,-9.748456621170044
2019-05-25 16:00:00,17.10900745391846,2.8441531300544747,1.6881121888756752,-7.391947889328003,-2.680613598227501,-0.00840847417712216,-3.38932089805603,3.514413392543793,-6.9138854265213014,-12.050781726837158
2019-05-26 07:00:00,-10.920419883728027,-8.53075156211853,-0.3454336628317833,-3.4426047086715696,-0.7321170598268509,-0.7904474973678589,0.19641019171103835,12.650366401672361,-2.411742699146271,-2.841483867168426
2019-05-26 08:00:00,-10.182804727554322,-4.549534559249877,-0.020066279172897317,-3.5700026750564575,-0.7847792461514473,-0.2511101350188255,-0.4676141353324056,10.867740249633789,-1.9725093126296998,-2.611251401901245
2019-05-26 09:00:00,-0.5937889888882637,1.8962445497512814,0.9560357794165611,-3.4426047086715696,-0.8374414429068565,0.39609455913305286,-0.33480922579765326,9.976429176330566,-1.0940422475337983,-1.9205541431903839
2019-05-26 10:00:00,11.945692825317385,3.792061996459961,1.1187194764614106,-3.060410106182098,-0.7847792461514473,0.4230614159256221,-0.8660286396741868,8.416631412506103,-0.7646166997030378,-2.1507865488529205
2019-05-26 11:00:00,23.747554779052738,7.583697509765625,1.7694541379809379,-3.187808299064636,-0.6267929717898368,0.8814982056617738,-0.9988335967063904,7.97097544670105,-0.2155749797821045,-5.143808341026307
2019-05-26 12:00:00,20.79709053039551,8.152442836761475,1.8507960841059685,-4.843984389305115,-0.6794550687074661,1.2320674359798431,-2.3268818616867066,5.965522837638854,-0.5450002104043961,-9.05775942802429
2019-05-26 13:00:00,20.79709053039551,7.962860536575318,2.0948214799165727,-7.009754705429077,-1.3640620261430738,0.9893654882907867,-2.858101344108581,1.731788945198059,-1.6430839747190475,-12.741478538513185
2019-05-26 14:00:00,15.633774185180664,7.394115686416626,2.0948214799165727,-9.04812479019165,-2.259316965937614,0.6387964203953744,-3.522125768661499,0.17199242375791074,-3.2902094960212707,-11.820548343658446
2019-05-26 15:00:00,19.321858406066895,6.446206188201904,1.6881121888756752,-8.538532495498657,-3.101910531520844,0.47699506729841235,-4.318954873085023,0.17199242375791074,-5.5961854457855225,-11.820548343658446
2019-05-27 08:00:00,-16.083734703063964,-3.032880854606628,-0.020066279172897317,-1.4042336195707323,-0.10017231516540051,0.34216085541993385,0.19641019171103835,13.096021270751953,-2.521550524234772,1.0724675402045252
2019-05-27 09:00:00,-4.281870770454407,0.00042717903852463603,0.7933520521968603,-1.4042336195707323,0.057813811302185034,0.6118294969201088,-0.33480922579765326,11.090569162368775,-1.423467310378328,1.7631646379828454
2019-05-27 10:00:00,1.6190610527992249,3.4128987312316896,1.1187194764614106,-1.0220388323068617,0.057813811302185034,1.1511667668819427,-1.397248089313507,9.753600454330444,-1.752892392873764,-0.30892718452960255
2019-05-27 11:00:00,7.519992876052856,5.3087156295776365,1.5254286255687475,-2.1686224713921547,0.21580020189285273,1.2320674359798431,-2.858101344108581,7.748148012161255,-1.0940422475337983,-3.9926461696624758
2019-05-27 12:00:00,15.633774185180664,6.825369262695314,1.362745003402233,-4.20699360370636,-0.2581584885716438,1.2051004678010941,-3.38932089805603,4.851382231712341,-0.9842334672808647,-5.834506034851075
2019-05-27 13:00:00,24.485171508789062,7.204533243179322,1.6881121888756752,-5.226179361343383,-1.100751669704914,1.1241999387741088,-7.107856750488281,2.400273172557354,-2.1921256244182588,-7.676364707946777
2019-05-27 14:00:00,17.10900745391846,6.825369262695314,1.037377592921257,-6.245364809036256,-1.5220483392477033,0.9893654882907867,-5.9126127243042,0.39482018500566485,-4.058867812156677,-10.20892186164856
2019-05-27 15:00:00,20.79709053039551,5.87746114730835,0.7120101571083068,-7.646744680404663,-1.9433447510004043,0.7466636598110199,-4.053344583511352,0.17199242375791074,-6.474651789665222,-12.97171106338501
2019-06-01 12:00:00,-5.019487428665161,-5.4974434852600105,-0.8334845989942549,-1.7864279836416244,0.21580020189285273,-1.5185528054833413,-4.053344583511352,-0.719320535287261,3.5179090023040764,-0.9996245019137859
2019-06-02 13:00:00,-5.757104253768921,-8.909914541244508,-1.4028775990009308,-1.9138263389468193,0.21580020189285273,-0.9792154461145401,-0.33480922579765326,4.182897937297821,1.3217421770095825,-1.460089272260666
2019-06-02 14:00:00,-4.281870770454407,-7.5828431129455565,-1.3215357422828675,-2.8056136369705205,-0.1528344253078103,-0.9522487789392473,-1.662857711315155,1.5089605808258058,0.8825085759162903,-2.3810190558433533
2019-06-02 15:00:00,-2.806638431549072,-7.772424840927124,-1.4028775990009308,-3.315206420421601,-0.5214687846601009,-1.0331491827964783,-0.7332237482070922,-1.8334605932235717,0.3334668073803186,-3.532181191444397
2019-06-02 16:00:00,7.519992876052856,-9.099496841430664,-1.9722703941166404,-3.952197265625,-0.7321170598268509,-1.194950485229492,-3.522125768661499,-0.719320535287261,-0.7646166997030378,-3.9926461696624758
2019-06-04 10:00:00,-13.133269882202148,-7.962005758285523,-1.565561184287071,0.5067393533885479,0.9530689775943756,-0.9252818077802658,-0.9988335967063904,6.856834936141968,2.639442531019449,1.7631646379828454
2019-06-04 11:00:00,-4.281870770454407,-5.8766073226928714,-0.8334845989942549,-1.0220388323068617,0.8477450311183929,-0.8983147084712982,-2.5924916744232176,3.514413392543793,2.968867301940918,0.38177016116678714
2019-06-06 13:00:00,3.831910586357117,5.3087156295776365,1.6881121888756752,-4.334391760826111,-0.10017231516540051,-0.547745618224144,-0.6004189133644104,-2.056288635730744,-0.10576677918434141,-5.37404055595398
2019-06-06 14:00:00,4.56952702999115,7.394115686416626,1.6881121888756752,-4.971382880210877,-1.1534137234091757,-0.5747124761343002,-0.4676141353324056,-1.8334605932235717,-1.6430839747190475,-5.604273176193237
2019-06-06 15:00:00,4.56952702999115,5.87746114730835,1.8507960841059685,-5.098780679702759,-1.4167244106531143,-0.7904474973678589,-0.9988335967063904,-3.170429104566574,-4.4981014966964725,-6.525202751159668
2019-06-06 16:00:00,11.208076000213623,5.687880134582521,0.6306684724986554,-5.6083740234375,-1.4693862825632098,-0.7904474973678589,-4.451759767532349,-5.62153799533844,-7.572736191749573,-6.755435419082642
2019-06-06 17:00:00,41.45035820007324,2.8441531300544747,0.22395918667316433,-5.735772705078125,-1.6800343364477157,-1.0870827585458755,-3.9205402612686155,-6.735678887367248,-9.65909571647644,-6.755435419082642
2019-06-20 14:00:00,6.044760227203369,-2.653717279434204,-1.0775102399289607,-2.6782155632972717,-0.04751022160053253,0.018558499217033363,-0.20200437754392625,-1.8334605932235717,-0.8744250953197479,-2.611251401901245
2019-06-20 15:00:00,6.782376527786255,-0.18915457967668775,-0.6708010092377663,-3.4426047086715696,-0.4688068702816963,-0.22414334565401078,0.32921503959223625,-0.9421486273407936,-1.423467310378328,-4.913575959205628
2019-06-25 12:00:00,-10.920419883728027,-5.6870252132415775,-0.5081174455583095,-0.3850481152534485,1.3743658065795898,-2.3275582879781727,-1.397248089313507,-4.7302263379096985,4.0669513761997225,1.7631646379828454
2019-07-30 10:00:00,-21.24704933166504,6.825369262695314,-1.8095868438482285,3.182101565599442,1.9536484360694888,1.7983719676733017,0.19641019171103835,-1.6106324791908264,-6.584460973739624,8.209673547744751
2019-07-30 11:00:00,-5.757104253768921,8.531605529785157,-1.4842196464538575,2.5451104819774626,1.9536484360694888,1.4478022396564483,0.06360530816018581,-3.170429104566574,-6.584460973739624,4.295721340179443
2019-07-30 12:00:00,4.56952702999115,8.152442836761475,-1.4028775990009308,0.3793410323560238,1.6903379797935485,1.9332054793834685,-0.6004189133644104,-4.507397723197937,-6.255035591125488,1.302700114250183
2019-07-31 10:00:00,-13.133269882202148,8.91076865196228,-1.728245085477829,2.9273047953844067,1.9536484360694888,1.2860010087490081,-0.7332237482070922,1.063304428756237,-6.804077386856079,6.367813777923584
2019-08-01 11:00:00,3.831910586357117,10.996169090270996,-1.240193805098534,1.525924700498581,1.585013872385025,1.5017363280057907,-0.7332237482070922,1.063304428756237,-7.572736191749573,1.302700114250183
2019-08-01 12:00:00,6.044760227203369,12.13365840911865,-0.7521428808569908,-1.2768351465463637,1.269041508436203,1.7714044600725174,-2.725296473503113,-1.3878045916557311,-6.804077386856079,-1.9205541431903839
2019-08-01 15:00:00,17.84662504196167,11.375332355499268,-1.8909286335110664,-5.990568971633912,-1.6800343364477157,1.3938686579465869,-1.795662558078766,-7.404162883758545,-12.074880027770996,-6.755435419082642
2019-08-02 09:00:00,-17.55896921157837,7.583697509765625,-1.728245085477829,1.9081195771694184,1.3743658065795898,1.420835167169571,0.4620198868215084,2.8459294855594637,-7.682545065879822,6.598046875
2019-08-02 10:00:00,-7.969954681396485,9.289932918548583,-1.565561184287071,1.6533229619264602,1.4270276129245758,1.6365702524781227,-0.7332237482070922,10.867740249633789,-7.572736191749573,5.216651511192323
2019-08-02 12:00:00,17.84662504196167,12.512822818756105,-0.6708010092377663,-1.9138263389468193,1.0057314425706863,1.8523048877716064,-1.1316382527351379,-4.284569537639618,-6.9138854265213014,-2.841483867168426
2019-08-02 13:00:00,17.84662504196167,15.356547927856443,-0.26409189254045484,-3.5700026750564575,-0.1528344253078103,1.7444378152489661,-0.20200437754392625,-6.067194557189943,-7.243310880661011,-6.755435419082642
2019-08-02 14:00:00,5.307143592834473,17.06278133392334,0.6306684724986554,-5.735772705078125,-0.8374414429068565,1.6905038461089137,-1.1316382527351379,-6.512850570678711,-8.890435695648193,-10.899619197845459
2019-08-02 15:00:00,25.222789001464843,11.185750293731688,-1.3215357422828675,-8.02893967628479,-1.7326964080333709,1.55566925406456,-6.311027574539184,-5.844366359710694,-11.52583713531494,-10.899619197845459
2019-08-03 09:00:00,-23.459899330139162,5.87746114730835,-2.2162960402667524,2.2903140649199485,1.5323519468307496,1.3938686579465869,0.06360530816018581,12.650366401672361,-7.023693418502807,7.288744258880615
2019-08-03 10:00:00,-7.969954681396485,7.962860536575318,-1.6469030261039734,2.0355177357792855,1.585013872385025,1.6096037983894351,0.06360530816018581,9.753600454330444,-7.3531183242797855,4.525953984260559
2019-08-03 11:00:00,4.56952702999115,8.342023992538453,-1.3215357422828675,0.5067393533885479,1.4796896815299987,1.8523048877716064,-0.8660286396741868,4.628554105758667,-7.243310880661011,1.9933973401784897
2019-08-03 12:00:00,17.10900745391846,11.754495143890379,-0.8334845989942549,-0.8946406438946726,0.8477450311183929,2.2568080723285675,-0.33480922579765326,1.2861326575279235,-7.243310880661011,-2.841483867168426
2019-08-08 08:00:00,-31.573683929443376,6.067043590545654,-1.8909286335110664,2.2903140649199485,1.6376761615276336,1.0972331166267395,0.32921503959223625,-1.3878045916557311,-7.462927985191345,7.51897554397583
2019-08-08 09:00:00,-16.821351623535158,7.773278999328613,-0.9961684199050069,2.162915794551373,1.585013872385025,1.3669016420841218,-0.0691995285451412,-4.061741387844085,-7.792352557182312,6.598046875
2019-08-08 10:00:00,-5.019487428665161,9.669095706939697,-1.0775102399289607,1.6533229619264602,1.5323519468307496,1.7714044600725174,-1.397248089313507,-4.953054237365723,-7.243310880661011,4.525953984260559
2019-08-09 11:00:00,4.56952702999115,14.787803268432617,-0.26409189254045484,0.7615356475114823,1.4796896815299987,2.014106386899948,0.5948247607797384,-3.838913094997406,-6.364843583106995,0.38177016116678714
2019-08-09 12:00:00,-2.069021946191788,14.40863847732544,0.22395918667316433,-1.7864279836416244,0.9530689775943756,1.7714044600725174,0.5948247607797384,-5.175882387161256,-7.572736191749573,-2.841483867168426
2019-08-10 09:00:00,-26.410367965698242,5.498297262191772,-1.565561184287071,2.9273047953844067,1.7956621170043945,1.4478022396564483,-0.0691995285451412,-1.3878045916557311,-7.462927985191345,8.209673547744751
2019-08-10 10:00:00,-8.707570362091065,8.152442836761475,-1.6469030261039734,2.5451104819774626,1.848324465751648,2.175907783955336,-0.8660286396741868,-3.170429104566574,-7.462927985191345,5.677116847038269
2019-08-11 11:00:00,-21.98466796875,7.583697509765625,-1.8909286335110664,2.417712226882577,1.9009861707687379,1.3938686579465869,0.8604345306754112,-5.844366359710694,-6.035419249534607,6.598046875
2019-08-24 13:00:00,-1.331405296549201,5.87746114730835,-0.5081174455583095,-0.3850481152534485,1.058393344283104,-0.06234222538769243,-0.7332237482070922,-8.295476198196411,-3.0705928444862365,0.6120025105774403
2019-08-25 13:00:00,-3.5442548036575316,3.223315930366516,-0.020066279172897317,-2.6782155632972717,-0.04751022160053253,0.9623986661434174,-1.1316382527351379,-1.1649764701724055,-1.6430839747190475,-2.841483867168426
2019-08-25 14:00:00,-2.069021946191788,3.4128987312316896,-0.10140829244628549,-3.5700026750564575,-0.4688068702816963,1.016332322359085,-1.1316382527351379,-0.719320535287261,-2.6313592553138734,-3.532181191444397
2019-08-29 10:00:00,-38.94984607696533,0.1900088812224567,-2.948372262716293,3.054703295230865,2.006310725212097,-0.8983147084712982,0.32921503959223625,-5.62153799533844,-4.4981014966964725,8.900369787216187
2019-08-29 11:00:00,-20.5094349861145,3.98164324760437,-2.0536123827099804,2.9273047953844067,1.9009861707687379,-0.8713479518890381,0.8604345306754112,-6.067194557189943,-3.4000178456306456,8.900369787216187
2019-08-29 12:00:00,2.3566773533821106,8.91076865196228,-1.6469030261039734,2.9273047953844067,1.848324465751648,-0.9252818077802658,0.8604345306754112,-6.735678887367248,-5.047142291069031,6.828278303146362
2019-08-29 13:00:00,7.519992876052856,4.929552316665649,-2.2162960402667524,1.7807214289903641,1.848324465751648,-0.9252818077802658,-1.1316382527351379,-7.626991081237793,-3.839251363277435,1.0724675402045252
2019-09-02 10:00:00,-14.239694976806641,0.1900088812224567,-1.4842196464538575,2.672508789598942,1.7430001497268677,-0.00840847417712216,-0.0691995285451412,1.5089605808258058,-3.6196345925331124,4.295721340179443
2019-09-02 11:00:00,-6.494721174240112,3.792061996459961,-1.4028775990009308,0.3793410323560238,1.7430001497268677,0.28822704367339613,0.7276295997202398,-1.1649764701724055,-3.180401468276977,1.5329323379322886
2019-09-02 12:00:00,6.782376527786255,4.171226048469544,-1.0775102399289607,-1.1494372125947847,0.7950829319655895,0.5578957274556161,-0.4676141353324056,-4.7302263379096985,-2.8509760737419128,-0.8845081403851509
2019-09-02 13:00:00,12.683308982849123,8.721186876296997,-1.0775102399289607,-2.4871180236339567,0.16313799619674682,0.6657631978392601,0.8604345306754112,-5.175882387161256,-2.3019339203834535,-3.3019487261772156
2019-09-02 14:00:00,12.683308982849123,6.446206188201904,-0.9961684199050069,-3.824799108505249,-0.38981371372938156,0.7466636598110199,-0.9988335967063904,-5.175882387161256,-4.937334513664245,-7.446133041381836
2019-09-11 11:00:00,-24.197516632080077,1.706662929058075,-2.541663247346878,2.9273047953844067,1.848324465751648,1.582636830210686,-0.0691995285451412,-5.62153799533844,-4.8275268316268924,6.367813777923584
2019-09-11 12:00:00,-10.182804727554322,7.014951562881469,-1.8909286335110664,1.525924700498581,1.848324465751648,1.7983719676733017,-0.20200437754392625,-4.7302263379096985,-4.60790982246399,3.37479190826416
2019-09-27 11:00:00,-16.821351623535158,-5.6870252132415775,-1.4028775990009308,2.5451104819774626,2.111634761095047,-0.8174142718315125,-0.7332237482070922,-2.2791168242692956,1.4315506517887113,6.137581300735475
2019-09-27 12:00:00,-6.494721174240112,-2.843299341201782,-1.240193805098534,1.3985268235206605,1.6903379797935485,-0.6825799167156219,-1.795662558078766,-2.5019453767687083,1.5413588762283326,2.914326632022858
2019-10-01 11:00:00,-15.591989231109618,-0.18915457967668775,-0.18274985663592816,1.3985268235206605,1.163717442750931,0.5309287309646606,-0.4676141353324056,-5.398710179328918,-0.6548084869980813,3.835257196426391
2019-10-01 12:00:00,-8.707570362091065,0.5691724002361298,-0.10140829244628549,0.12454497739672661,1.2163796126842499,0.5578957274556161,0.5948247607797384,-5.62153799533844,-0.10576677918434141,1.686421175301075
2019-10-01 13:00:00,3.831910586357117,3.792061996459961,-0.18274985663592816,-1.0645048379898072,0.6897588416934013,0.34216085541993385,0.19641019171103835,-5.62153799533844,-0.2155749797821045,-0.4624157205224037
