測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2013,14104030,104,SUN ,0.01MJ, 4, 1,   0,   0,   0,   0,   0,   2,  30, 121, 191, 246, 272, 259, 278, 193, 122,  47,  17,   2,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 2,   0,   0,   0,   0,   0,   0,   4,  12,  13,  16,  27,  49,  71,  82,  62,  19,   7,   0,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 3,   0,   0,   0,   0,   0,   2,   7,  11,  56,  62,  65,  45,  13,  18,  52,  63,  55,  14,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 4,   0,   0,   0,   0,   0,   3,  41, 134, 208, 269, 309, 327, 319, 278, 164,  64,  28,   7,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 5,   0,   0,   0,   0,   0,   2,  34,  84, 185, 250, 291, 315, 314, 278, 236, 164,  86,  14,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 6,   0,   0,   0,   0,   0,   2,  24, 102,  95, 113, 164, 164,  90,  49,  27,  15,   8,   1,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 7,   0,   0,   0,   0,   0,   4,  52,  76, 212, 278, 322, 232, 338, 305, 245, 167,  84,  20,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 8,   0,   0,   0,   0,   0,   5,  60, 152, 230, 292, 332, 349, 338, 300, 242, 169,  88,  23,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4, 9,   0,   0,   0,   0,   0,   3,  45, 136, 198, 256, 169, 136, 174, 278, 250, 172,  90,  23,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,10,   0,   0,   0,   0,   0,   5,  38,  65,  86, 115, 244, 267, 211, 132, 115, 165,  80,  15,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,11,   0,   0,   0,   0,   0,   0,  54, 108, 224, 284, 309, 341, 164, 115, 144, 160,  38,  15,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,12,   0,   0,   0,   0,   0,   7,  70, 147, 174, 262, 323, 346, 340, 304, 224, 176,  81,  22,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,13,   0,   0,   0,   0,   0,   7,  67, 146, 223, 283, 325, 347, 341, 298, 251, 177,  94,  26,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,14,   0,   0,   0,   0,   0,  10,  46, 106, 138, 164, 261, 291, 223, 194, 106,  58,  63,  24,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,15,   0,   0,   0,   0,   0,   7,  63, 132, 205, 267, 307, 324, 318, 290, 235, 162,  83,  23,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,16,   0,   0,   0,   0,   0,   9,  63, 138, 209, 267, 308, 315, 316, 280, 214, 139,  72,  18,   0,   0,   0,   0,   0,   0
2013,14104030,104,SUN ,0.01MJ, 4,17,   0,   0,   0,   0,   0,   2,  44, 100,  93,  91,  99, 103,  79,  70,  63,  45,  31,  10,   0,   0,   0,   0,   0,   0
