,SHAP_OX_01,SHAP_OX_02,SHAP_OX_03,SHAP_OX_04,SHAP_OX_05,SHAP_OX_06,SHAP_OX_07,SHAP_OX_08,SHAP_OX_09,SHAP_OX_10,SHAP_OX_11,SHAP_OX_12,SHAP_OX_13,SHAP_OX_14,SHAP_OX_15,SHAP_OX_16,SHAP_OX_17,SHAP_OX_18,SHAP_OX_19,SHAP_OX_20,SHAP_OX_21,SHAP_OX_22,SHAP_OX_23,SHAP_OX_24,SHAP_NMHC_01,SHAP_NMHC_02,SHAP_NMHC_03,SHAP_NMHC_04,SHAP_NMHC_05,SHAP_NMHC_06,SHAP_NMHC_07,SHAP_NMHC_08,SHAP_NMHC_09,SHAP_NMHC_10,SHAP_NMHC_11,SHAP_NMHC_12,SHAP_NMHC_13,SHAP_NMHC_14,SHAP_NMHC_15,SHAP_NMHC_16,SHAP_NMHC_17,SHAP_NMHC_18,SHAP_NMHC_19,SHAP_NMHC_20,SHAP_NMHC_21,SHAP_NMHC_22,SHAP_NMHC_23,SHAP_NMHC_24,SHAP_TEMP_01,SHAP_TEMP_02,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_TEMP_08,SHAP_TEMP_09,SHAP_TEMP_10,SHAP_TEMP_11,SHAP_TEMP_12,SHAP_TEMP_13,SHAP_TEMP_14,SHAP_TEMP_15,SHAP_TEMP_16,SHAP_TEMP_17,SHAP_TEMP_18,SHAP_TEMP_19,SHAP_TEMP_20,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_TEMP_24,SHAP_NOX_01,SHAP_NOX_02,SHAP_NOX_03,SHAP_NOX_04,SHAP_NOX_05,SHAP_NOX_06,SHAP_NOX_07,SHAP_NOX_08,SHAP_NOX_09,SHAP_NOX_10,SHAP_NOX_11,SHAP_NOX_12,SHAP_NOX_13,SHAP_NOX_14,SHAP_NOX_15,SHAP_NOX_16,SHAP_NOX_17,SHAP_NOX_18,SHAP_NOX_19,SHAP_NOX_20,SHAP_NOX_21,SHAP_NOX_22,SHAP_NOX_23,SHAP_NOX_24
2019-08-25 17:00:00,14.945016574859618,1.2340040981769562,-0.26082975096069283,-0.24547356814146043,-0.427084606140852,-0.43952936232089995,-0.20269752517342568,-0.12723469343036414,0.18503914587199688,0.21548237055540084,0.2424505330622197,0.30949629321694383,0.46828294396400444,0.41307914927601813,0.38474336713552476,0.23981808871030807,0.20530129075050355,-0.01257731616497039,-0.02338701877743001,0.13275437876582144,0.44587754607200625,0.8727157771587372,1.3187914967536927,0.09902338450774548,-0.1317916639149189,-0.00805688858963546,-0.026179853454232183,0.04965032006148246,0.04823618736118075,-0.028082134481519416,0.008927447104360907,-0.040797379799187156,-0.043522350676357714,-0.17623819783329966,-0.1785700500011444,-0.2076527878642082,-0.21775441914796828,-0.07662112386897205,0.08943729456514118,0.15070635750889777,0.012054635013919303,0.01858238463755692,-0.009090769849717588,-0.07079016427160241,-0.02480770153924819,-0.051725984551012495,-0.017196333617903257,0.031445924472063735,15.176767730712891,-5.461495113372804,-6.597743558883667,-6.667057657241822,-4.778277111053467,-2.2172377943992614,0.3293474504724145,1.4974855840206147,1.1471734285354613,0.3016272149980068,-0.029584583826363066,-0.2768079854547977,-0.17417594194412228,-0.38492970124352727,0.21376483645290137,0.5201400910504163,1.1632183194160461,0.8896165490150454,-0.006780302897095686,-0.5571449192240835,0.29614919759333136,1.8578607201576234,1.8785562217235565,-3.6179379940032965,0.6494008511304856,0.12107884284923782,0.2508130893111229,0.1486198432743549,0.05349187329411503,-0.11610699072480198,0.02448157612234351,0.016877397894859262,0.14937944486737254,0.16840125545859336,-0.011676722671836578,-0.07326082785148172,-0.10163344452157616,-0.17579216659069063,-0.29300339519977564,-0.2608714506030082,-0.125593551248312,-0.020884140237467354,0.019226386863738273,0.021123760551563436,0.10190682448446749,-0.0080963836517185,-0.000667099514976156,0.17721696943044662
2019-09-09 15:00:00,-4.210300040245056,-0.1886632263660431,-0.02610021018190306,-0.26007978767156603,-0.07321246359497306,0.15138538889586928,0.27858880162239075,0.19624985009431836,-0.13570035770535469,-0.39288292378187173,-0.3070501819252968,-0.19246475715190173,-0.15796252992004153,-0.14688553698360918,-0.11099765449762344,-0.05388338088523594,-0.271835182607174,-0.4815325945615768,-0.8152049660682679,-0.576702281832695,-0.5082913547754287,-0.5939182937145233,-0.4155124336481095,0.15416511259973048,-0.19332978278398513,-0.016925889253616287,-0.024694864486809777,0.0876056943554431,0.06500881556421516,-0.042625025101006,-0.061665217485278825,-0.09378006327897309,-0.06879338426515458,-0.2590311601758003,-0.25465771853923796,-0.3315409108996391,-0.36812213212251665,-0.09077148362994193,0.1270806461572647,0.2648916959762574,0.15207835547626017,0.08396632783114907,0.03288303068839009,-0.066825352050364,0.017936182767152774,-0.030052809650078387,0.017276026774197824,0.009704998414963476,23.91999111175537,-6.543729352951051,-7.353358173370362,-7.2337400913238525,-4.983296704292298,-2.3473504066467283,0.22089261412620545,1.0577296674251557,0.9708268731832504,0.29790973104536533,-0.41801453083753587,-0.7666256278753281,-0.6272838070988656,-0.6870492186397315,0.4457534119486808,0.9528518453240394,1.7848051071166995,1.1815516889095306,0.03995487242937088,-0.6231490245088935,0.501946959644556,2.7808444976806648,2.8237437605857854,-4.623061084747315,0.6494008511304856,0.09782236497849223,0.21798518151044846,0.11421135030686855,0.056182324141263916,-0.06843959842808545,0.032925395434722275,0.024528456036932735,0.17064142227172852,0.18221220709383484,-0.018501424975693192,-0.08927635936997828,-0.10163344452157616,-0.154171509295702,-0.26265069693326953,-0.2608714506030082,-0.125593551248312,-0.007694317214190985,-0.004900913685560204,-0.0023935553617775132,0.12048525139689445,-0.013841272890567791,-0.0906504541635513,-0.4547488421201706
2019-11-02 08:00:00,-13.255866813659669,-0.7932970046997071,0.07952805273234843,-0.26639588437974454,-0.0006234056316315884,0.047975317295640696,0.06327646803110834,0.015479072555899578,0.10188444177620112,0.13943668194115164,0.18139489665627478,0.18042064085602758,0.17924661710858344,0.13992562294006344,0.12506957091391085,0.14669319689273835,0.3456356629729271,0.384231273829937,0.6364614397287369,0.5016718417406082,0.3843182891607284,0.07273357445374129,-0.3348471984267235,0.164724183618091,0.42205155789852145,0.038505332884960775,-0.03508971688279414,-0.06421587103977797,0.03146358164667615,0.015546625485876547,0.05128303840756413,-0.014306067035067774,-0.024569108290597764,-0.15553995110094548,-0.1595481291413307,-0.08376453928649423,0.007797002978622894,0.03186469879001376,-0.4187479972839355,-0.8388997495174408,-0.043954878114163855,-0.04680155245587226,-0.051064606010913824,-0.08400616589933634,-0.16372535824775697,-0.07773378174751995,-0.030123471748083802,0.046975152636878154,-3.805230569839478,1.1489088028669359,2.469624781608581,2.3999295592308045,1.4016657054424286,0.6596858024597168,-0.30691982507705695,-0.6325846642255784,-0.1166435856372118,0.3629651099443435,0.5009536132216453,0.02817282341420648,0.005504807364195573,-0.33457630323246124,0.14803475365042687,0.5556082277093083,1.4988752603530884,1.0873786628246307,0.009243199834600096,-0.5435556173324585,0.1570965736638755,0.8299929141998291,0.35575425550341605,0.3416419379413128,-8.517934560775757,-0.6928966760635377,-0.6355390340089799,-0.1266482912003994,0.08846754282712936,0.0030615472380304716,0.05825682561844583,0.039830593718215804,0.13874846547842026,0.12696858905255798,0.0019726731465198226,-0.009198614954948397,0.08990968018770215,0.14851839616894721,0.5265175819396973,0.4486898750066758,0.012020645593292963,0.018685346946585905,0.04335366934537884,0.0916757609695196,-0.00027434029616411686,0.018713139370083808,0.17929951325058932,0.8794012129306793
2019-11-10 21:00:00,-3.146115231513977,-0.04639654532074926,-0.08478265237063168,-0.2545531690120697,-0.26375896998506504,-0.30657354108989254,-0.12670504599809645,-0.0891776582226157,0.16128068193793293,0.16478524059057234,0.07963547213003037,0.05134491845965383,0.018670842144638274,-0.11957019139081237,-0.11099765449762344,-0.025229626009240724,-0.13150093182921407,-0.35527548193931574,-0.8481973350048065,-0.576702281832695,-0.47751184105873107,-0.5939182937145233,-0.45584503412246713,0.16237773736938835,-0.09076628237962721,-0.0036223916074959403,-0.02766483819577839,-0.007282781112007794,0.04264532923698421,-0.042625025101006,-0.005191068584099386,-0.02755173351615664,-0.043522350676357714,-0.15553995110094548,-0.14052621051669117,-0.021820376440882652,0.045388918835669735,-0.024736607586964936,-0.09877948239445686,-0.3060349106788635,-0.35200716853141795,-0.24295333474874498,-0.17698603272438052,-0.08929254929535091,-0.1423533819615841,-0.0994069568812847,-0.06459580904338506,0.053186858468689,-5.415823626518249,0.4176692463457584,1.117473304271698,0.45700435899198066,-0.15064168646931647,-0.43903873339295385,-0.05385900214314458,0.3156402289867401,0.5887425623834133,0.33880184590816503,0.2925279319286347,0.11134938336908815,0.3492416704073549,0.11356792049482464,-0.2966099109500647,-0.44459535863716154,-0.6269497901201249,-0.6265656393952668,-0.23912066649645566,-0.22906535845249892,-0.5826630552764982,-1.4355116963386534,-0.9395029574632645,2.016848862171173,-0.024668021313846072,-0.04171624500304457,0.02101807297440244,0.010985768586397143,0.06963450498878954,-0.09227331252768634,0.032925395434722275,0.016877397894859262,0.1600104473531246,0.14077951014041898,0.0019726731465198226,-0.009198614954948397,0.11119228601455686,0.10527691394090652,-0.01982972021214658,-0.058139664772897934,-0.015502186398953155,0.045065000467002354,0.05943855009973047,0.0916757609695196,0.02759325634251576,0.01105326563119893,0.10431344881653781,0.5283089816570282
2019-06-11 06:00:00,0.5785294175148011,0.20257032811641693,-0.08478265237063168,-0.25573734045028684,-0.19116985686123372,-0.07020765729248524,0.037945576256606696,0.0059647987131029485,0.09000518368557095,0.1140881581231952,0.12033924777060745,0.13739541545510295,0.16318905577063558,0.08529500877484678,0.12506957091391085,0.060731815779581644,-0.03326695708092299,-0.17490805147681382,-0.2873262889683247,-0.0942717644618824,-0.015817107853945345,-0.016153343627229297,0.068479349440895,0.1447792701423168,-0.11127895563840866,-0.005839637794997492,-0.029149814439006126,-0.026260455150622843,0.03705445341765877,-0.006267746351659331,0.02304599138442424,-0.014306067035067774,-0.024569108290597764,-0.13484171889722346,-0.1215042568743229,-0.11473655402660365,-0.06738683432340618,-0.04832046516239641,-0.004671075567603077,-0.15378776639699937,-0.09996437989175316,-0.04680155245587226,-0.023082055198028646,-0.07343335077166556,-0.04617964760400351,-0.05606062859296797,3.983931383122093e-05,0.019022532436065363,-0.5840428337454796,-0.6353155627846718,-0.11537038904789369,-0.028727054968476273,-0.17993062272435054,-0.03424550537019967,-0.2165409244596958,-0.3302520588040353,-0.00887625133618715,0.3611065253615379,0.5672709152102471,0.22225140668451787,0.20080978870391847,-0.16337521150708198,0.03977350611239672,0.20801976360380658,0.41731503158807765,0.10798196289688344,-0.11760943941771981,-0.38436937388032677,-0.19887799881398677,-0.05103664598427711,0.09320205636322496,0.28072549737989905,0.48473881483078,0.068901982717216,0.17643560841679576,0.10925957635045051,0.059706687554717065,-0.06052434295415874,0.04436037108534943,0.03505926872603594,0.13451174460351464,0.13496974445879456,0.004994682600954546,-0.0337833755649626,-0.02741930192569266,-0.09992026835680007,-0.18581717908382417,-0.17459205687046048,-0.08222727458924052,-0.012999446783214796,0.016169670037925223,0.016914969077333794,0.09573689252138137,-0.006782044237479594,-0.035033424128778266,-0.26300840079784393
2020-03-18 06:00:00,-5.80657811164856,-0.6154634535312653,0.06779161989688871,-0.2667906910181045,0.06289208631496875,0.28434125930070875,0.3292504824697971,0.23430689349770542,-0.08818337470293043,-0.26614019870758054,-0.06282767094671723,0.09437017096206546,0.24347691833972931,0.2765023443847895,0.27851323783397675,0.14669319689273835,0.1632010258734226,0.11367993075400588,0.24055226445198058,0.18951089978218078,0.230420084297657,0.2949508219957352,0.068479349440895,0.1565115511417389,0.07333542161068178,0.027419064054265585,-0.03607974462211131,-0.3488813534379006,-0.05799034265801308,0.2773190960288047,0.33365371823310863,0.1578876130282879,0.007019646935350421,-0.07274702806025742,-0.10248232111334798,-0.08376453928649423,-0.02979490866418924,-0.053037272114306665,-0.004671075567603077,-0.07766424082219599,-0.07195964008569715,-0.06859618145972488,-0.023082055198028646,-0.07475497201085089,-0.04617964760400351,-0.051725984551012495,-0.012887289840728016,0.031445924472063735,-11.74315586090088,2.4943901181221007,4.1796986103057865,4.828584384918213,3.1882841348648077,1.6138413533568379,-0.5599807471036911,-1.5395821213722232,-0.8710149392485619,0.4075744982808828,1.2020219400525094,0.7490366816520693,0.6070444907993078,0.0682500397786498,-0.13808434084057808,-0.14666231349110603,-0.21670288667082788,-0.40996833331882954,-0.20707396101206546,-0.24459581431001426,-0.6716567613184452,-2.148726725578308,-2.094732332229614,4.453513407707215,-0.9683644890785217,-0.46033214032649994,-0.7668507337570191,-0.2470781046897173,0.1153719149529934,0.38440085351467135,0.24402055442333218,0.20815383270382876,-0.020716387382708465,-0.06638404093682763,0.08386904932558534,0.13494132161140443,0.17503997236490249,0.1268976517021656,0.1319334069266915,0.347324025630951,0.28724902123212814,0.09782429337501525,0.06748098805546758,0.0916757609695196,0.06475001834332941,-0.00043652669992294557,0.10431344881653781,0.8794012129306793
2019-08-14 23:00:00,-14.320052433013917,-0.7932970046997071,0.061923433095216716,-0.2656062826514245,-0.009696945099858544,0.16615825139451773,0.2532577566802502,0.18673551082611084,-0.12382106389850378,-0.3168371856212616,-0.245994533598423,-0.09924343093298374,-0.029501873254775973,-0.010308735445141765,-0.0047674318775534266,-0.01806616385001687,-0.2578018918633461,-0.4815325945615768,-0.9471746563911438,-0.6902155756950379,-0.6314099341630935,-0.9050220370292663,-0.8188388288021088,0.17176357638090844,-0.09076628237962721,-0.0036223916074959403,-0.026674837712198474,0.04965032006148246,0.04264532923698421,-0.028082134481519416,0.008927447104360907,-0.040797379799187156,-0.043522350676357714,-0.17623819783329966,-0.1785700500011444,-0.23862488120794295,-0.2929383724927902,-0.07662112386897205,0.1082589905709028,0.188768158107996,0.0680641299113631,0.04037705170921977,0.046874334197491374,-0.06946858651936053,-0.014121743163559543,-0.034387441119179095,0.008657920081168445,0.01591668128967282,11.610455226898193,-3.882019829750061,-4.6888237476348875,-5.088427257537843,-4.046054387092591,-2.000384420156479,0.30042611481621867,1.5387130498886108,1.2353463530540467,0.281181306950748,-0.7874962486326694,-0.9607039354741573,-0.7210301667451858,-0.9035684313625099,0.6390769898891449,1.0947248950600623,1.8096680402755738,1.1156304240226746,0.019925525691360257,-0.5882055874913931,0.39626679494976996,2.1725153684616085,1.9660738587379452,-3.1610628604888915,0.11014574747532604,-0.018459824938327023,0.08667377158999441,0.06259855856187639,0.06156317689456044,-0.06843959842808545,0.04136920003220436,0.024528456036932735,0.1600104473531246,0.16840125545859336,0.0019726731465198226,-0.06525304228853199,-0.10163344452157616,-0.154171509295702,-0.26265069693326953,-0.2270828977227211,-0.09807073697447774,-0.007694317214190985,0.019226386863738273,-0.0023935553617775132,0.10190682448446749,-0.010011355252936487,-0.04565877020359037,-0.3143120273947716
2020-01-26 18:00:00,-6.870759391784668,0.13143686354160308,-0.09065083530731498,-0.25573734045028684,-0.18209623172879216,-0.05543477525934576,0.08860728945583103,0.07256454993039367,0.006850547721842274,-0.038003170490264866,-0.042475795606151195,-0.09207251011393963,-0.12584732975810767,-0.07859713137149808,-0.016570765781216294,0.024914587056264256,-0.08940063486807046,-0.2831286728382111,-0.5512656748294831,-0.46318936347961415,-0.41595243513584135,-0.5050312876701355,-0.21384918987751012,0.15416511259973048,-0.008715419191867083,-0.0036223916074959403,-0.02766483819577839,-0.026260455150622843,0.025872700003674216,0.04463245822116729,0.0654015954583883,-0.0010603895410894897,-0.03720460301265117,-0.17623819783329966,-0.1595481291413307,-0.11473655402660365,0.007797002978622894,-0.053037272114306665,0.032972286920994485,-0.0015406965278088728,-0.043954878114163855,-0.112185463309288,-0.0650558767840266,-0.08664935277774928,-0.1423533819615841,-0.06472989097237584,-0.004269205621676484,0.02523422136437143,-12.893581104278562,1.9971462965011597,3.1456995487213133,3.2499592781066893,2.251041352748871,1.2235049933195117,-0.5599807471036911,-1.7594610452651978,-1.057158674299717,0.4286403056466952,1.5999255418777465,1.2388541102409365,1.1304618284106254,0.40561725087463857,-0.40487111136317244,-0.6219363637268543,-1.0123333733528854,-0.9750047460198402,-0.2671619000844657,-0.17082635606639088,-0.7773368874564767,-2.127749562263489,-1.5871313750743865,3.021973514556885,-1.103178286552429,-0.04171624500304457,-0.0118097816593945,0.010985768586397143,0.07770583592355249,0.09839638024568556,0.1004758596420288,0.0857369467616081,0.07496250774711369,0.09934676848351953,0.022446757089346632,0.05486357491463421,0.06862712018191812,-0.024447273788973652,-0.05018232734873888,-0.058139664772897934,0.012020645593292963,0.07144466005265711,0.06748098805546758,0.16222773790359496,-0.028141929768025868,0.01679815445095304,0.0893162742257118,0.5283089816570282
2019-11-23 09:00:00,1.6427143335342407,0.23813699781894684,-0.09651908546220511,-0.25850071609020236,-0.13672800399363041,-0.025889033637940845,0.18993068784475325,0.18673551082611084,-0.1713379953056574,-0.5196256220340729,-0.4902171105146408,-0.30719866380095484,-0.10978974890895188,0.017006590509117812,-0.06378418467938898,-0.061046868131961654,-0.2999020054936409,-0.4634961441159248,-0.8811901569366455,-0.576702281832695,-0.5082913547754287,-0.8605790913105011,-0.8188388288021088,0.17293688151985404,-0.1317916639149189,-0.00805688858963546,-0.02568485420197244,0.0306725961156189,0.04264532923698421,0.0010037000989540925,0.1077571626752615,0.1313962828367949,0.013337392895482445,0.030744121456518735,0.1257807392627001,0.2879002496600151,0.270940425992012,-0.03417016741586844,-0.13642284125089643,-0.3821583479642867,-0.29599772989749906,-0.26474799215793615,-0.17698603272438052,-0.08400616589933634,-0.15303938686847687,-0.09073767815716563,-0.06028674461413173,0.053186858468689,-6.796333599090576,0.8856622919440269,1.9923949837684631,2.1570639371871945,1.5481101334095002,0.78979811668396,-0.41537446081638335,-1.1410532772541047,-0.6162920989096164,0.40199841652065516,1.2114960893988607,0.8876640915870666,0.810161495860666,0.2595924850553274,-0.30047638341784483,-0.42331448942422867,-0.689108245819807,-0.7207384131848812,-0.2377854393795133,-0.20771102830767632,-0.6939050767570734,-1.9809112310409547,-1.5696280896663664,3.235181474685669,0.5145871371030808,0.0047966038808226405,0.2508130893111229,0.07980284881778059,0.06156317689456044,-0.09227331252768634,0.05825682561844583,0.07043482214212414,0.053700534300878636,-0.011140418599825338,0.1521159707568586,0.35915898978710176,0.2814528152346611,0.10527691394090652,0.31404915675520895,0.5838446587324143,0.6175231695175171,0.3484309494495391,0.27658423967659473,0.3033317275345325,-0.09316635355353353,0.041692734695971026,0.4492493823170662,1.8624597191810608
2019-10-19 21:00:00,-11.659592628479004,-0.47319682538509367,-0.0026272447779774354,-0.25968494117259977,-0.14580163061618806,-0.07020765729248524,0.02528016474097964,-0.03209218532429075,0.11376368263736367,-0.012654634105274482,-0.0221239248290658,-0.020363802276551712,-0.01344431147444991,0.044321946986019586,-0.0047674318775534266,0.03924146234057842,-0.04730036873370406,-0.17490805147681382,-0.22134144380688667,-0.0658935049548745,-0.015817107853945345,-0.06059680553153155,0.068479349440895,0.1482989624142647,0.011797294858843042,-0.0014051435282453838,-0.027169838547706576,0.0306725961156189,0.05941792270168659,-0.08625376403797416,-0.033428151160478564,-0.08053438141942024,-0.05615783361718056,-0.2176346391439438,-0.21661384254693986,-0.2076527878642082,-0.2553463608026504,-0.0719043438322842,0.07061567120254039,0.11264462135732171,0.0680641299113631,0.10576096810400486,0.07485688049346204,-0.06550378138199447,-0.02480770153924819,-0.06472989097237584,3.983931383122093e-05,0.012810835731215742,3.3273990631103514,-1.746799635887146,-1.7061368465423583,-1.8906972050666808,-1.527216100692749,-0.7715472757816315,-0.01047710925340656,0.4805488258600235,0.5789454787969591,0.33322572708129883,0.25463234782218935,0.08362387437373398,0.14612438399344682,-0.17344581037759782,0.01657460946589709,0.11580229811370372,0.2184075064957142,-0.04269443061202767,-0.13363282456994058,-0.35913227330893277,-0.282309615239501,-0.3866669967770577,-0.16935010701417924,0.5548500984907151,-1.9120610713958741,-0.27428063899278643,-0.27443265691399577,-0.07503552809357641,0.07770583592355249,0.050728965643793325,0.08358824662864206,0.03217952545965089,0.12811744548380372,0.09934676848351953,0.022446757089346632,0.02283247289014977,0.06862712018191812,-0.024447273788973652,-0.05018232734873888,-0.058139664772897934,-0.043025015385865076,-0.007694317214190985,0.003141511604189888,-0.014152221474796495,0.10655140243470669,-0.00618141571758316,-0.015664323605596994,-0.1738751158118248
