,SHAP_NO2_01,SHAP_WD_04,SHAP_OX_07,SHAP_OX_18,SHAP_TEMP_01,SHAP_TEMP_14,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_NOX_01,SHAP_TEMP_02,SHAP_OX_01,SHAP_WS_02,SHAP_OX_04,SHAP_NO2_02,SHAP_TEMP_03,SHAP_NOX_02,SHAP_TEMP_06,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_20,SHAP_HUM_02,SHAP_OX_02,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_11
2019-04-22 12:00:00,-0.018782609072513848,-0.6804121911525727,0.5766652576625347,-0.4926028668880463,-9.970700454711913,-1.7422194004058837,-2.1825606644153597,-0.7297861402854323,-0.22546202335506677,0.2583013743162155,0.01880390970036385,2.576385807991028,-19.020862770080566,0.15818653505994007,-1.8272953748703002,-0.2401251256465912,0.18285773731768135,-0.25023926645517347,6.700497198104858,1.4237472414970398,3.9364544987678527,0.1133342992514372,0.6465827465057373,4.99620885848999,-1.7561722636222838,0.7655599355697633,0.7394657090306282
2019-04-22 13:00:00,-0.05771428408916106,-0.5790151536464692,0.7933999627828598,-0.44859853759407997,-8.469066762924196,-1.7640556931495666,-2.1825606644153597,-0.8261723220348358,-0.2123581007122993,0.18954199180006984,-0.09907500147819517,1.8644193321466447,-7.370140218734742,0.1125259306281805,-1.2587319970130921,-0.2401251256465912,0.12474267836660147,-0.1838797479867935,5.929042625427246,1.8229857504367828,3.102655827999114,-0.19649120420217514,0.4637094046920538,2.2467215418815614,-0.7492333889007569,0.35345137109979985,0.7758285567164421
2019-05-10 11:00:00,-0.15504346136003733,-0.5790151536464692,0.6308489106595516,-0.6246158210560679,-8.318903398513793,-1.174475944042206,-1.5274120092391967,-0.5983505051583051,-0.16867824606597423,0.2325166253373027,-0.3937722653150559,2.18084876537323,-10.547609996795654,-0.4810619205236435,-1.4654823780059816,0.023818360187578904,0.11747828200459483,0.015198869840241925,7.279088878631593,0.7192086011171341,3.557455277442932,-0.19649120420217514,-0.8773614525794983,3.515715503692627,2.4394059419631957,-0.22350070774555206,0.6909819647669793
2019-05-10 12:00:00,-0.15504346136003733,-0.6804121911525727,0.5766652576625347,-0.5952796090394259,-7.4179235935211185,-1.436511492729187,-1.6639012157917024,-0.615875231102109,-0.14683833569288252,0.15945975407958032,-0.3937722653150559,1.429328538477421,-5.251825904846191,-0.43540131747722627,-0.9486065626144409,0.3757429957389832,0.08842077106237411,0.2806370273232461,5.736178731918337,0.8131470918655396,2.420456731319427,-0.2441566534340382,-1.0602347791194915,0.5547294169664383,2.4394059419631957,0.6007165454328061,0.7758285567164421
2019-05-10 13:00:00,-0.15504346136003733,0.8405435383319855,-0.019355291663669023,-0.5659434162080288,-6.216617345809937,-1.5675290465354919,-1.8003905296325684,-0.6596871795132756,-0.1555742934346199,0.09929525619372725,-0.452711746096611,1.1920063026249408,-1.015199738740921,0.021204725652933087,-0.06991758334916084,0.3757429957389832,0.019409109093248833,0.2806370273232461,4.25755763053894,0.9775394141674042,2.117257153987885,-0.22032392993569375,-1.0602347791194915,-0.5027655810117723,3.6141679048538213,0.5182947985827923,0.7758285567164421
2019-05-10 14:00:00,-0.15504346136003733,0.637749457359314,-0.34445738457143305,-0.44859853759407997,-5.165474367141724,-1.7858919501304626,-1.9095820546150208,-0.7034990009851754,-0.1774142190814018,0.07780793383717535,-0.452711746096611,0.8755768023431301,3.221426796913147,-0.02445587720721959,0.6537086308002472,0.3757429957389832,-0.0023840360343456227,0.34699656963348385,2.328920841217041,1.047993242740631,1.3971581280231473,-0.2679894082248211,-1.4869390189647675,-1.3487616300582888,3.2785215377807617,0.43587308321148155,0.8000704064965248
2019-05-10 15:00:00,-0.13557762601412832,0.8405435383319855,-0.8862942457199097,-0.22857688181102281,-4.414658117294311,-1.9387459874153135,-2.1006671369075773,-0.7385485157370567,-0.19925413317978377,0.060618086345493795,-0.3348328202962876,0.5987009244970978,3.221426796913147,-0.07011648695915935,0.9121465444564819,0.3757429957389832,-0.03144156280905008,0.34699656963348385,1.8146175265312194,1.3532932996749876,1.1697583705186845,-0.31565485876053573,-1.3650235891342164,-2.19475771188736,3.6141679048538213,0.2710296228528023,0.8243123516440392
2019-05-10 16:00:00,0.020149069372564537,-0.5790151536464692,-1.807416844367981,0.02078105174005035,-6.3667809009552006,-1.9387459874153135,-2.1825606644153597,-0.7998852144926787,-0.21672607846558098,0.04342822977341709,0.1366828322410583,0.40093245506286623,13.812993907928467,-0.16143768578767775,1.1188968658447265,0.287761852145195,-0.05686690397560599,0.21427748799324037,0.5931476920843124,1.6351086616516113,0.8665588408708572,-0.5063166871666909,-1.4869390189647675,-2.19475771188736,2.4394059419631957,-1.9543569087982178,0.6909819647669793
2019-05-10 17:00:00,-0.018782609072513848,0.43495534062385566,-2.565988636016846,0.13812589689623564,-9.820536231994629,-1.9824185490608215,-2.5374327123165132,-0.8261723220348358,-0.24730197433382273,0.04342822977341709,0.01880390970036385,0.9151305139064789,3.221426796913147,-1.394273990392685,1.325647234916687,-0.4160874515771866,-0.07502785753458739,-0.31659880876541135,0.2074203846976161,1.9169242978096013,0.6012592226266861,-0.863807612657547,-1.0602347791194915,-4.309747433662415,0.08988217627629635,-1.9543569087982178,0.40007953010499475
2019-05-10 20:00:00,0.40946578681468965,-0.07202989924699066,-3.27037627696991,0.13812589689623564,-12.97396535873413,-1.2618211328983306,-3.356368565559387,-1.1503801599144936,-0.36960554039105775,0.060618086345493795,1.31547195315361,2.4972783505916594,-15.843393039703368,-0.8920073568820953,1.325647234916687,-2.087729573249817,0.07752415314316749,-1.577430033683777,-1.0783373832702634,2.4570704102516174,1.7761576056480408,-1.4715423107147216,0.3417939283419401,0.5547294169664383,-0.7492333889007569,0.10618619779124853,-0.33929762318730355
2019-05-10 21:00:00,0.03961489689536392,0.029367146920412757,-3.27037627696991,0.006112889572978048,-13.724782562255863,-0.7595865428447723,-3.629347097873688,-1.2029546186327935,-0.42202132418751714,0.09929525619372725,0.1366828322410583,2.6554931819438936,-1.015199738740921,-0.2527588903903961,1.1188968658447265,-2.1757108092308046,0.11747828200459483,-1.6437895894050598,-0.24259494692087175,2.4570704102516174,2.00355726480484,-1.4834587097167968,0.09796285219490528,1.6122244477272034,-0.9170565783977509,0.5182947985827923,-0.5695953339338302
2019-05-11 11:00:00,0.059080742578953495,0.8405435383319855,1.5519715189933776,-1.0646591082215309,-9.219883108139038,-0.4538786053657532,-0.08062535449862478,-0.19528112336993214,0.023513041483238316,0.2325166253373027,0.31350117474794387,2.2995099723339076,-10.547609996795654,-0.2070982947945595,-1.5688575148582458,-0.7680121481418609,0.1755933279171586,-0.7147560179233551,6.636209344863891,0.08512392099946735,3.709054958820343,0.8283162176609039,0.2808362067677081,4.573210668563843,-0.5814102828502655,0.6007165454328061,0.278870166093111
2019-05-11 12:00:00,-0.018782609072513848,-0.477618083357811,1.281053125858307,-0.9326461859047412,-6.667106866836548,-0.7595865428447723,-0.43549760058522213,-0.15146922916173935,0.054088939540088164,0.18094704151153562,0.01880390970036385,1.6666507095098495,1.103113728761673,0.021204725652933087,-0.9486065626144409,-0.5920497536659242,0.09931733459234238,-0.515677434206009,5.929042625427246,0.2260316237807274,3.026855802536011,0.5899888560175897,0.037005098350346065,0.5547294169664383,1.2646440386772155,0.43587308321148155,0.3879585724323988
2019-05-11 13:00:00,0.020149069372564537,-0.3762210309505463,0.6308489106595516,-0.8593055997043848,-5.615964078903199,-1.0434582889080046,-1.0633483886718749,-0.2653801470994949,0.07592885382473469,0.09929525619372725,0.1366828322410583,0.9942378856241703,6.398897409439087,-0.07011648695915935,-0.3283555343747139,-0.2401251256465912,0.0412022780627012,-0.1838797479867935,4.514709115028381,0.4843623980879784,2.230956864356995,0.4946580111980438,-0.6335303604602813,-1.7717596292495728,2.9428753614425665,-0.9652961492538454,0.4970469956751913
2019-05-11 14:00:00,-0.07718012130353599,-0.07202989924699066,-0.23609003648161891,-1.0646591082215309,-4.7149847745895395,-1.0434582889080046,-1.2271355748176576,-0.46691482663154604,0.019145053415559218,0.05202315258793533,-0.15801445320248603,0.7173619776964187,-5.251825904846191,-0.8463468044996262,0.6537086308002472,-0.4160874515771866,-0.020544984936714174,-0.31659880876541135,3.3575268745422364,0.5783008560538293,1.6245576798915864,0.2801634043455124,-1.2431079387664794,-2.8292547464370728,3.6141679048538213,-1.1301396667957304,0.5576516635715962
2019-05-11 15:00:00,-0.13557762601412832,-0.17342695444822312,-0.8862942457199097,-0.9766505040228367,-4.114331436157228,-1.2399848401546476,-1.5274120092391967,-0.5194891192018986,-0.0813185746781528,0.03053583992877975,-0.3348328202962876,0.480039793998003,-4.19266939163208,-0.9376679271459579,1.222272092103958,0.023818360187578904,-0.04597034042235463,0.015198869840241925,2.0074813485145566,0.6957239925861358,0.9802586734294891,0.16099976040422914,-1.4869390189647675,-0.5027655810117723,1.935936486721039,-0.3059224292635918,0.6424982570111751
