,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_21,SHAP_HUM_02,SHAP_OX_02,SHAP_WS_01,SHAP_TEMP_04,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_WS_02,SHAP_TEMP_22,SHAP_TEMP_24,SHAP_WD_03,SHAP_WS_03,SHAP_WD_02,SHAP_SPM_03,SHAP_SPM_04,SHAP_HUM_03,SHAP_WD_04,SHAP_WS_04,SHAP_TEMP_19,SHAP_OX_16,SHAP_OX_05,SHAP_NO2_15,SHAP_TEMP_07,SHAP_OX_18,SHAP_OX_17,SHAP_NOX_15
2019-12-15 21:00:00,-14.512465763092042,-7.1247567415237425,2.0718902230262755,-3.625797986984253,-0.904845267534256,0.28625059798359875,-0.05815957523882387,4.196575474739075,-2.4499223470687865,2.2715002298355103,1.7056353807449345,-0.2969503983855247,-5.080016279220581,2.1372175216674805,-0.06361356135457752,0.06421280056238174,0.03339698947966097,0.02769435804802921,0.016048730956390464,-0.8243147820234299,-0.08316858429461717,0.11872934177517887,3.3358604431152346,0.3409896403551102,0.5398118779063225,-0.7989225089550018,-0.6885906245559454,0.21699714157730346,-0.10033376971259711,-0.019491469813510735
2019-05-31 05:00:00,2.049483382701874,0.6816232725977899,-1.3229833126068118,1.8084052622318267,0.388001811504364,0.058676741272211085,1.790541684627533,-4.883425092697143,1.230356603860855,-2.104821062088013,-0.638140288926661,0.239093747921288,2.41002539396286,-1.5156376659870148,-0.1162513941526413,-0.16065961699932815,-0.16424376368522647,0.05216271558310833,-0.023902976140379888,-0.13750088308006525,-0.06395771540701385,-0.30306009501218795,-1.4802721500396727,2.148119568824768,0.4357689440250397,-0.14129355177283287,3.3083012342453,0.5671600647270679,-0.41712270453572275,0.027513189986348153
2019-06-22 07:00:00,1.4783813774585721,1.9640989162027835,-2.573726439476013,3.511662793159485,1.5084701180458064,0.11936309402808547,0.6351030170917511,-5.47883677482605,2.1684661269187933,-2.512783420085907,-0.936438613384962,-0.0762263126671314,5.738933897018433,-4.428674173355103,-0.12210004925727844,-0.04822336025536057,-0.23012408912181853,0.0847871221601963,-0.04787400243803856,0.330781614780426,-0.08316858429461717,0.028345939703285673,-2.2738394677639007,1.4139730691909789,0.12364063262939451,-0.3057007482275367,3.907834839820862,1.3842068329453467,-0.46780874095857145,0.022290453873574742
2020-01-14 23:00:00,-14.512465763092042,-5.9537989616394045,-1.6803385853767394,-4.842410755157471,0.5603816032409668,0.27107901945710183,-0.8669661283493042,3.377885270118713,-3.123436522483826,1.6781005024909976,1.4499500453472138,-0.28118435218930243,-7.128571510314941,3.801810073852539,-0.06361356135457752,0.04172555671539156,0.03339698947966097,0.14187986105680467,0.11193288709037005,-0.13750088308006525,-0.07036135355010627,0.29949606955051417,4.047332084178925,-1.522612977027893,-0.604658979922533,0.9273530602455139,-0.6885906245559454,-0.9113053679466248,0.30515583064407104,0.15808178335428238
2019-07-07 16:00:00,2.6205847620964042,0.4585839003324509,-5.253888893127442,2.0517279863357545,2.19798800945282,0.03591930591501298,2.4838049173355103,-5.255555629730224,0.9176532566547394,-2.25317120552063,-0.5955258328467607,0.39675379246473313,3.8184104681015016,-3.8738094091415407,-0.1571919767535292,-0.2656001238152385,-0.31796438843011865,-0.05386668434366584,-0.09581610914319753,0.36200044453144076,-0.11518671680241821,-1.0863832890987397,-0.5498834230005741,0.3974622830748558,0.5398118779063225,-0.8811264157295227,2.708767914772034,0.4893462173640728,-0.18903460036963218,-0.02471425500698383
2019-06-13 10:00:00,5.476092958450317,2.2986582428216935,2.9652786970138543,1.9300662577152252,-0.7324656188488008,0.06626260108314456,-0.4047910451889038,-3.0227699995040895,0.8454903781414032,-0.6954979524016381,0.5124403618276119,-0.13929036259651184,3.0502005577087408,-2.5791271328926086,-0.09285684041678904,-0.02573613444419607,-0.12032360211014745,0.019538234546780556,-0.007922300626523776,-0.4809079110622406,-0.05755404657684264,0.20911281257867814,-0.5498834230005741,0.8492447733879089,-0.5006161496043205,-0.5523116037249565,1.1899485111236572,0.6060674298554659,-0.20170618314296007,-0.0038232794031500565
2019-04-19 21:00:00,15.184817886352539,-2.1621289432048796,-2.752403402328491,-0.5031587368343025,-0.3015167206525803,-0.10062502529472114,2.0216292858123777,-4.6601457595825195,-0.42937713488936424,-2.3273472785949703,-0.851210618019104,0.12873187232762576,-0.47075924165546895,-0.8220573004335165,-0.12794873286038635,-0.010744650661945349,-0.2520840644836427,0.2723775804042816,0.1838460423052311,-0.41847035735845567,-0.07676493953913449,-0.242804404348135,0.9551582574844361,-0.9578849017620087,2.2565180897712707,1.0917607724666596,3.907834839820862,0.8006022222340107,0.12775421686237678,0.13196803303435445
2019-12-11 09:00:00,-15.083566761016845,-5.39619827270508,-2.752403402328491,-1.8414327025413513,1.8532289266586304,0.2938362810760736,-0.5203347533941269,4.4942787170410154,-1.2953250110149386,2.197325420379639,1.7269419848918914,-0.12352432003244754,-3.4795788526535034,2.1834563255310058,-0.1571919767535292,0.03422985863871871,-0.032483323849737636,0.05216271558310833,-0.007922300626523776,0.4868757128715515,-0.012728611566126374,0.42000745311379434,1.8581824064254762,-1.466140615940094,-1.2289162009954453,2.160407590866089,-1.2081860601902006,-0.600049564242363,0.26714111957699066,0.24164579026401042
2020-01-24 14:00:00,-3.0904306888580324,-3.6676446080207823,0.6424696564674377,-4.274658083915711,-0.38770630955696117,0.14212040267884732,-0.9825103402137756,2.4103448510169976,-2.7145170807838443,2.1231502413749697,2.025240737199783,-0.2654183439910412,-6.74446964263916,4.125481152534485,-0.06361356135457752,0.0717085663229227,0.03339698947966097,0.2560653820633888,0.14389433674514293,-0.4809079110622406,-0.02553587104193867,0.20911281257867814,3.3905869007110603,-1.5790862798690797,-0.9167872592806816,1.8315932393074035,-2.447222401201725,-1.1836543977260592,0.3431706177070737,0.19464085809886456
2019-10-03 02:00:00,-7.659243535995484,1.6295398950576783,-1.6803385853767394,1.3623138725757598,0.388001811504364,0.18004942685365677,-1.7913168668746948,-6.967362594604492,0.6049491092562675,-3.2174448490142824,-1.4051940530538558,-0.20235434770584107,2.41002539396286,-3.041514825820923,-0.12210004925727844,0.026734098233282554,-0.20816391482949254,0.15819208361208437,0.0400198359537171,-0.26237617433071136,-0.05755404657684264,0.2693683847784996,-0.6046122573316097,1.696337294578552,0.747897845506668,0.023113601468503484,4.947027015686035,-0.3666075050830841,-0.1130053613334894,0.04318144731223583
