,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_PM25_04,SHAP_PM25_05,SHAP_HUM_21,SHAP_PM25_21,SHAP_OX_06,SHAP_TEMP_11,SHAP_OX_07,SHAP_PM25_15,SHAP_PM25_14,SHAP_TEMP_12,SHAP_OX_05,SHAP_PM25_01,SHAP_HUM_20,SHAP_WD_01,SHAP_TEMP_13,SHAP_WD_02,SHAP_PM25_22,SHAP_PM25_13,SHAP_PM25_03,SHAP_TEMP_14,SHAP_OX_03,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_HUM_15,SHAP_HUM_02,SHAP_TEMP_15
2020-01-15 06:00:00,-12.251437854766845,-1.835033929347992,-1.2127852454781534,0.2714310057461261,0.35257824063301085,0.3934200152754784,-0.08144389727385712,-0.06510909646749496,-0.23453050889074803,2.833148801326751,-0.8495125830173492,-0.11104852007701989,-0.1617227166891098,0.3886426970362663,-0.9741294920444489,-0.008517278637737026,-0.24121670573949813,-0.25795516222715387,-1.3107191085815428,0.3173278719186783,0.05064663849771021,0.21250750608742236,0.4499286383390427,-0.5228685483336448,-0.37844842821359637,-1.0951722674071789,2.5613090634346016,-0.5021915346384048,1.2290927648544312,-1.51648867726326
2019-12-19 22:00:00,-10.866963768005371,-1.9304221510887145,-1.1133676871657372,-0.3625177428126335,-0.022111060284078117,0.08233090229332443,0.0013949474785476916,-0.21590662002563477,-0.24508940018713474,2.8112033247947696,-0.8125641465187072,-0.16701265685260297,-0.12418452911078925,0.39308600332587956,-0.85358447432518,-0.10838044416159391,-0.14839064180850983,-0.25795516222715387,-1.2589225351810454,-0.39683922529220583,0.1261317852884531,0.17561836875975134,-0.051974562555551516,-0.47633124217391015,-0.36545298993587494,-1.0483593396842479,2.234446656703949,-0.6175312787294389,1.383479368686676,-1.5661647856235505
2020-02-23 10:00:00,3.6700408697128295,3.8882537364959715,-0.8399678129702807,-0.1512015476822853,0.1786153681576252,0.2008410319685936,0.11184669490903613,0.7535058130510152,0.08223789464682338,2.7234225988388063,0.14808996059000493,-0.1744744975119829,-0.1366973131895065,0.3975294400006534,0.31168433874845514,-0.04418267952278253,-0.39902089536190033,-0.18972771763801574,-0.8963451594114303,0.07927215471863744,-0.0514802537858486,0.09446207024157048,0.13623914159834383,-0.2835334192961455,-0.07955275084823368,-1.0171501249074937,2.098253309726715,-0.2138424247503281,-3.170925951004029,-1.268112713098526
2019-10-25 04:00:00,0.9010874271392822,-2.0258104681968687,-0.4671496585011482,-0.327298404276371,0.7450579434633255,0.8264453738927842,-0.21950857751071456,0.8754482597112656,-0.033910529874265176,1.2091829657554627,-0.2583406254649162,0.02046553548425436,-0.4391784738749266,0.45706934817135336,-0.1704958841204643,0.28125703707337385,0.05582663447130472,-0.036216222867369634,-0.4923301100730896,-0.45635313391685495,-0.15610414296388625,0.5256670758128166,1.1280755341053008,0.02893145629204812,-0.14453008584678176,-0.6582488812506199,0.1643174789845943,0.8242145717144013,1.460672342777252,-0.8624305546283721
2019-08-20 22:00:00,-3.2523419141769407,-2.0258104681968687,0.3696198582649231,-0.327298404276371,0.09832481220364568,0.14158602748066185,-0.21950857751071456,-0.3451615996658802,-0.07614629301242529,-1.095094269514084,-0.6278229236602784,-0.14835795015096662,-0.1617227166891098,0.547712142765522,-0.2508592665195465,-0.10124744903296232,0.05582663447130472,-0.18972771763801574,0.5125277578830719,0.3173278719186783,0.11281073205173016,0.22726325113326312,-0.0937997623346746,0.6804547511041165,-0.2095073759555816,-0.04967663958668709,-2.777444982528686,0.8242145717144013,1.460672342777252,-0.10902203768491744
2019-07-08 03:00:00,-7.405773019790649,-2.0258104681968687,-0.16061038449406623,-0.46817591190338137,-0.022111060284078117,-0.0065516836941242,-0.21950857751071456,-0.2805341005325318,-0.12894108835607768,0.11190799102187157,-0.4061336189508438,-0.1558197699487209,-0.13044087477028368,0.4988361321389675,-0.49194927215576173,-0.07984817335382102,0.05582663447130472,-0.20678457468748093,-0.046877629659138616,0.13878610432147978,0.07284809372504239,0.1682404566556215,0.010763343935832342,0.3148036565631628,-0.28748023211956025,-0.4397872786968948,-1.0069396018981933,0.8242145717144013,1.460672342777252,-0.5312621921300889
2020-03-27 05:00:00,11.284662246704102,3.697477531433106,-0.5002890542149544,-0.11598216146230697,0.12508829366415736,0.18602732066065072,0.49842768609523774,-0.19436417520046234,0.07167893592268228,0.5947089076042176,0.36977930217981336,0.012072466034442213,-0.40572104323655367,0.46506713032722474,0.23132099360227584,-0.09411432910710574,-0.5661076843738556,-0.25795516222715387,-0.4301739379763602,0.07927215471863744,0.08172878774348646,0.40433165468275545,0.010763343935832342,0.1419506177306175,0.011415459541603895,-0.6374431766569615,0.24603321738541126,-3.155004572868347,-3.4025051832199096,-0.6471711665391923
2019-07-12 07:00:00,-12.943679523468017,-2.0258104681968687,-0.11090133283287287,-0.3625177428126335,0.08494307668879628,0.052703394752461455,-0.21950857751071456,-0.1297366188140586,-0.09726420892402528,0.35330844037234777,-0.2952888548374176,-0.16328169479966165,-0.09915908895782194,0.4863947793841362,-0.5723126709461213,-0.07271507405675945,0.05582663447130472,-0.25795516222715387,-0.18154931068420413,0.3173278719186783,0.07728844030061736,0.17561836875975134,0.21988971531391138,0.20843261256814002,-0.4304301977157593,-0.43458554744720457,-1.0069396018981933,0.8242145717144013,1.460672342777252,-0.6306127279996872
2019-09-06 23:00:00,-10.174725818634034,-2.0258104681968687,0.4276135489344597,0.2714310057461261,-0.23621916990960018,-0.40652348194271326,-0.21950857751071456,0.12877328116446735,-0.1711767990142107,-1.7754049599170685,-0.48003012835979464,-0.15208884365856642,-0.25556822791695594,0.5628194376826287,-0.7330394208431245,-0.07271507405675945,0.05582663447130472,-0.18972771763801574,0.7507930845022202,0.07927215471863744,-0.015957882565271565,0.33055312680080534,-0.07288718074560165,0.700398987531662,-0.30047562867403027,-0.02366916807368402,-3.267739415168762,0.8242145717144013,1.3062859535217286,-0.10074284970760342
2020-01-08 22:00:00,-2.560103440284729,1.6943265438079833,-0.7488343466073275,-0.3625177428126335,0.21876069605350495,0.18602732066065072,-0.19189565172418951,0.04260333320125937,-0.06558735021390018,3.0964946150779724,-0.3322370648384094,-0.16328169479966165,-0.12418452911078925,0.3682037379592657,-0.21067751199007034,-0.07271507405675945,0.027978778851684177,-0.18972771763801574,-1.569703495502472,0.07927215471863744,0.04176603201776741,0.16086266357451678,0.03167597223073241,-0.6491844251751899,-0.23549833744764329,-0.8194946013391018,1.0904278457164764,0.7665448009967804,-1.4726727724075317,-1.7565859615802761
2019-06-07 18:00:00,5.054517412185669,-2.0258104681968687,-0.07776193916797637,-0.22164032831788064,-0.10240155085921288,-0.050992971472442125,-0.08144389727385712,-0.5390440210700035,0.06111999247223136,-0.08560143355280161,0.0002970195375382605,-0.11104852007701989,-0.18049180135130885,0.5068340865895152,0.15095759183168408,-0.15117908269166946,-0.04628203865140674,-0.05327300094068047,0.05671607740223407,-0.39683922529220583,0.21493788585066795,0.2715302380733192,-0.13562513934448361,0.3879337436053902,-0.05356183808762578,-0.4085784412920474,-1.1431321859359742,0.7088750064373016,1.460672342777252,-0.448469851911068
2019-12-02 20:00:00,-3.2523419141769407,-1.5488697886466978,-0.6245616875588894,-0.22164032831788064,0.11170655507594345,0.00826208144426346,0.047416528337635065,-0.15127916261553762,-0.10782310813665388,1.4505833804607389,-0.6278229236602784,-0.12970321914181115,-0.1617227166891098,0.4410735862329602,-0.2910407781600952,-0.07984817335382102,-0.4083035051822662,-0.18972771763801574,-0.7823923498392105,0.07927215471863744,0.04176603201776741,0.19775184243917465,0.010763343935832342,-0.3034783199429512,-0.1965119369328022,-0.7258683554828167,0.7090883418917656,-0.3291819274425507,0.920319139957428,-1.2432749807834624
2019-04-23 19:00:00,16.130323696136475,0.35889300927519796,-0.28488297117874023,0.2714310057461261,0.5666863456368446,0.7637643456459047,-0.02621798478066919,-0.3667041100561619,0.31453476529568436,0.5947089076042176,0.8870548188686371,-0.14462696500122546,-0.1617227166891098,0.4632898334413767,1.3965894103050234,-0.13691287860274315,-0.13910808116197584,-0.07032985314726828,-0.5648454874753953,-0.45635313391685495,0.09504967145621776,0.21250750608742236,0.554491913318634,-0.10403243973851206,0.18035656157881022,-0.42938405871391294,-1.3610403895378114,-1.0788897454738617,-1.0095130801200867,-1.0280149817466735
2019-11-13 06:00:00,2.285563814640045,2.8389838457107546,-0.6577011182904243,-0.22164032831788064,0.0314160229638219,0.08233090229332443,0.1302553154528141,-0.23744910582900042,-0.033910529874265176,1.977275401353836,-0.1844440907239914,-0.02523687649518249,-0.26808093637228014,0.42330039441585543,-0.1303141519427299,-0.08698122743517159,-0.3526079580187798,-0.20678457468748093,-0.8652670860290528,0.07927215471863744,0.0550869737751782,0.03543925741687414,0.11532649081200357,-0.1838106602430344,-0.14453008584678176,-0.767480056732893,0.6273727029561997,-1.5402488708496092,-2.6305714845657344,-0.9783398687839509
2019-07-12 12:00:00,-11.559197902679447,-2.0258104681968687,-0.07776193916797637,-0.39773721098899845,0.1384700956754386,0.0971446793526411,-0.21950857751071456,-0.08665162818506358,-0.23453050889074803,0.4849815756082535,-0.9234089255332947,-0.1558197699487209,-0.10541544700972735,0.4819517061114311,-0.9741294920444489,-0.0013841728875831967,0.05582663447130472,-0.18972771763801574,-0.23334605917334555,0.3173278719186783,0.046206345316022635,0.17561836875975134,0.17806436121463778,0.20843261256814002,-0.4564210921525955,-0.39297380074858673,-1.2520861685276032,0.8242145717144013,1.460672342777252,-0.6554503589868546
2019-12-12 03:00:00,1.5933258652687072,1.503550660610199,-0.6659858658909799,-0.21678244322538376,0.1384700956754386,0.06751719433814286,-0.17348704477772114,-0.06510909646749496,-0.10782310813665388,2.0211665630340576,-0.2583406254649162,-0.12970321914181115,-0.19926089197397232,0.4259665750898421,-0.49194927215576173,-0.04418267952278253,0.05582663447130472,-0.18972771763801574,-0.761673665046692,0.07927215471863744,0.0550869737751782,0.31579746790230273,0.11532649081200357,-0.15056970417499543,-0.15752560421824457,-0.6790547408163548,0.1915561106055975,-0.2138424247503281,-1.781446135044098,-1.110807067155838
2019-05-27 03:00:00,25.129417610168456,3.2205374002456666,0.4441833943128586,0.37708910852670674,0.205378907173872,0.14158602748066185,0.3419545277953148,0.15031582666561008,0.3567706435918808,-1.929023230075836,1.1826408028602597,0.07922951802611351,-0.5496174707543104,0.5939224451780319,1.2760446906089782,-0.06558195166289804,-0.5104122072458267,-0.18972771763801574,1.1237299099564555,0.07927215471863744,-0.002636933466419587,0.5813998773694038,0.17806436121463778,1.0328087508678436,0.27132460810244086,-0.13810162544250487,-2.8046835184097287,-2.9819947242736817,-2.321799099445344,0.39601041823625566
2019-11-18 22:00:00,6.438992929458618,0.45428121387958526,-0.17718008719384667,-0.11598216146230697,0.05817952270153907,0.18602732066065072,0.08423374649137257,-0.19436417520046234,0.029443157906644018,0.9238913595676422,0.0002970195375382605,-0.16328169479966165,-0.09915908895782194,0.45262600369751455,0.07059424407780167,-0.037049611168913504,-0.22265148758888245,-0.05327300094068047,-0.6684392392635345,-0.45635313391685495,0.04176603201776741,0.21988543197512622,0.1571517691016197,-0.1771625190973282,-0.1315346436575055,-0.49700330570340157,-0.7345543891191483,0.24751643538475038,-1.3954795122146604,-1.18532035946846
2019-05-04 06:00:00,7.823470258712769,-1.0719290673732758,-0.4174403756856918,0.2009922157973051,0.1786153681576252,0.28972373232245446,0.3695675164461136,0.021060820808634126,-0.055028410209342814,0.1338535826653242,-0.11054770760238171,-0.05881541240960357,-0.21803001798689356,0.49439293071627627,-0.1704958841204643,-0.029916528798639746,-0.501129612326622,-0.25795516222715387,0.16030970830470323,0.13878610432147978,0.04176603201776741,0.16086266357451678,0.2408023595809936,0.3879337436053902,-0.07955275084823368,-0.6322418227791786,-0.13530638949014245,-3.097333240509033,1.151899266242981,-0.4153529495000837
2020-01-01 16:00:00,-0.4833890527486801,2.9343724012374874,-1.0636584855616094,-0.22164032831788064,-0.035492783039808254,-0.12506187260150908,0.15786825492978096,-0.4528739668428898,-0.04446946116804608,4.325442695617675,-0.2213924542069435,-0.1856672501191497,-0.08664633925072848,0.3308800861239433,-0.2508592665195465,0.048547446355223636,-0.3526079580187798,-0.13855718299746514,-1.9944377839565277,0.3173278719186783,0.135012274235487,0.12397342901676893,0.2408023595809936,-0.9616492182016373,-0.1965119369328022,-0.996344780921936,1.989299440383911,-1.770927858352661,-3.325311064720154,-2.0877541601657867
2019-09-23 14:00:00,-12.943679523468017,-2.0258104681968687,0.45246823728084573,-0.2568597078323364,0.21876069605350495,0.11195847755298019,-0.1458741126582026,-0.2805341005325318,-0.25564831793308257,-0.1294923812150955,-0.8495125830173492,-0.1819363795220852,-0.09915908895782194,0.5077227612026036,-0.9741294920444489,0.03428125549107787,0.05582663447130472,-0.07032985314726828,0.07743478659540415,-0.45635313391685495,0.010683962842449523,0.12397342901676893,0.47084127366542816,0.3879337436053902,-0.44342568814754485,-0.10169134978204968,-2.6140127897262575,0.8242145717144013,1.460672342777252,-0.42363224774599073
2019-11-10 20:00:00,0.2088492512702942,-0.3088239818811417,-0.6659858658909799,-0.01032403199933467,0.1786153681576252,0.30453747063875203,-0.08144389727385712,-0.1297366188140586,-0.055028410209342814,1.58225616812706,-0.2952888548374176,-0.1819363795220852,-0.11792816147208214,0.42152283182367684,-0.09013249240815638,-0.13691287860274315,-0.11126022860407829,-0.05327300094068047,-1.0102983534336092,-0.39683922529220583,0.05064663849771021,0.13135124612599614,-0.24018822889775043,-0.36331201195716856,-0.10554370842874047,-0.710263905674219,0.43670276999473573,-0.4445216715335846,-0.546353018283844,-1.3177876114845277
2019-12-30 22:00:00,1.5933258652687072,0.26350481398403647,-0.7654041273519396,-0.2920790910720825,0.09832481220364568,0.126772191375494,0.09343809112906454,0.12877328116446735,-0.08670523483306167,2.964822518825531,-0.4430818110704422,-0.14462696500122546,-0.19926089197397232,0.37975609144195915,-0.09013249240815638,-0.06558195166289804,-0.24121670573949813,-0.25795516222715387,-1.4868284881114957,0.19830004870891568,-0.033719035983085614,0.21250750608742236,-0.03106193370185792,-0.6757773205637931,-0.1315346436575055,-0.809091617166996,1.3083357691764832,-1.0212198317050933,-0.546353018283844,-1.7648647725582123
2019-04-10 23:00:00,-3.2523419141769407,-1.6442576050758362,-1.3536278925836087,-0.3625177428126335,0.0314160229638219,0.06751719433814286,0.22229845300316814,-0.08665162818506358,-0.13949993308633565,3.754859972000122,-0.2583406254649162,-0.1819363795220852,-0.0803899774327874,0.35131931230425834,-0.41158592104911806,-0.10124744903296232,-0.39902089536190033,-0.16048745214939114,-1.7561717271804809,-0.04825767911970612,0.06840783273801207,0.19037403203547004,-0.051974562555551516,-0.7754999399185181,-0.18351651951670647,-1.2044036228209734,3.133318114280701,0.5358654171228409,1.151899266242981,-1.8559366106986999
2019-08-10 19:00:00,21.66823387145996,-0.59498830139637,0.7590072959661484,0.30665033161640165,1.0350478380918502,1.282246258854866,-0.1274654254317283,0.021060820808634126,0.3567706435918808,-2.1265321254730223,0.9978991925716401,-0.15208884365856642,-0.14920999556779857,0.5779264360666275,1.4769531965255736,-0.300973935239017,-0.03699943502433594,-0.05327300094068047,0.771512195467949,-0.3373252749443053,0.08616901645436881,0.26415250720456246,1.3073464810848237,0.7602325633168221,0.08938829600811005,0.17398689687252047,-4.684143280982971,0.5358654171228409,0.22557985484600068,0.04000376574695108
2019-05-29 12:00:00,-3.2523419141769407,-0.59498830139637,0.03822586052119732,-0.18642094284296037,0.09832481220364568,0.15639978321269155,0.07502945251762866,0.32265583537518977,-0.1711767990142107,0.06801708983257411,-0.3322370648384094,-0.12224137810990214,-0.274337324872613,0.50861142789945,-0.7330394208431245,-0.05844889173749832,-0.23193399310112003,-0.18972771763801574,0.07743478659540415,0.07927215471863744,-0.14028610289096827,0.2862860192079097,0.07350124957738444,0.4610640786588192,-0.26148923933506013,-0.37736934423446644,-1.0341781318187713,-0.2138424247503281,1.0747063338756562,-0.35739864259958265
2019-11-27 02:00:00,-1.1756273269653321,-1.835033929347992,-1.1465067639946938,-0.22164032831788064,0.0314160229638219,0.052703394752461455,-0.2010999545454979,-0.323619132488966,-0.12894108835607768,2.986766862869262,-0.6278229236602784,-0.18939822763204575,-0.10541544700972735,0.38419937454164027,-0.33122267425060276,-0.08698122743517159,0.03726140754297373,-0.05327300094068047,-1.3935943663120267,0.3173278719186783,0.11281073205173016,0.1165956084645586,0.09441388882696626,-0.5694059789180755,-0.23549833744764329,-1.0743668414652348,2.3706383228302,0.6512050807476044,1.3062859535217286,-1.5992806851863866
2019-10-18 10:00:00,-0.4833890527486801,-2.0258104681968687,-0.458864925801754,-0.22164032831788064,0.5322410151362419,0.5908548891544342,-0.1458741126582026,0.5328476449474693,-0.04446946116804608,0.9019459620118141,-0.2583406254649162,-0.03886943184770643,-0.3396805763244629,0.46595588363707063,-0.2508592665195465,0.16781600005924702,0.03726140754297373,-0.05327300094068047,-0.39909578859806055,-0.39683922529220583,-0.08548809289932251,0.40833342671394346,0.7954914152622223,0.09541332647204397,-0.18351651951670647,-0.6374431766569615,0.10984047465026378,0.8242145717144013,1.460672342777252,-0.7961969494819641
2020-01-18 07:00:00,-8.098008871078491,-1.739645516872406,-1.4447614401578903,-0.2568597078323364,0.12508829366415736,0.08233090229332443,0.22229845300316814,-0.21590662002563477,-0.15005888864398004,3.359841752052307,-0.6278229236602784,-0.12970321914181115,-0.18049180135130885,0.3682037379592657,-0.49194927215576173,-0.08698122743517159,-0.46399918794631967,-0.25795516222715387,-1.5075473368167875,0.13878610432147978,0.07728844030061736,0.16086266357451678,0.03167597223073241,-0.6358877047896385,-0.3134712263941765,-1.2252093985676764,3.1877954483032225,-1.0212198317050933,1.2290927648544312,-1.6986319303512574
2019-09-15 18:00:00,3.6700408697128295,-0.4996002852916718,0.3447652012109756,-0.01032403199933467,1.1019571572542188,0.6304403126239777,-0.21950857751071456,-0.21590662002563477,-0.06558735021390018,-0.15143771856091917,-0.4061336189508438,-0.13716507367789743,-0.1366973131895065,0.5121659472351894,-0.009769124956801547,-0.07271507405675945,0.05582663447130472,-0.05327300094068047,0.07743478659540415,0.3173278719186783,0.07728844030061736,0.19037403203547004,1.4537349700927735,0.3546928112395108,-0.15752560421824457,-0.09648983795195817,-3.1043074131011967,0.8242145717144013,0.14838658720254902,-0.42363224774599073
2020-01-22 20:00:00,-0.4833890527486801,1.3127745449543,-1.2376397281885145,-0.01032403199933467,0.33919652998447414,0.3934200152754784,0.15786825492978096,-0.19436417520046234,-0.06558735021390018,3.623187518119812,-0.3322370648384094,-0.15955073237419123,-0.1366973131895065,0.35665113553404815,-0.2910407781600952,-0.05131579902954396,-0.3061949044466018,-0.18972771763801574,-1.78725004196167,0.07927215471863744,0.08172878774348646,0.18299615941941735,0.5126665949821473,-0.9417046517133713,-0.22250288128852844,-1.1419859619811177,2.697501850128174,-1.136559855937958,-0.9323196470737457,-2.0629165887832643
2019-06-15 22:00:00,0.2088492512702942,-2.0258104681968687,-0.2186043806374073,-0.39773721098899845,0.09832481220364568,0.11195847755298019,-0.21950857751071456,-0.23744910582900042,-0.055028410209342814,0.8800003156065941,-0.2952888548374176,-0.17820545062422752,-0.05536451209336517,0.46595588363707063,-0.2508592665195465,-0.07984817335382102,0.05582663447130472,-0.05327300094068047,-0.4508925244212151,0.3173278719186783,0.0550869737751782,0.13135124612599614,-0.03106193370185792,0.02893145629204812,-0.17052106261253358,-0.5022047609090806,-0.543884328007698,0.8242145717144013,1.460672342777252,-0.9203853130340576
2020-02-11 21:00:00,2.9778022527694703,1.9804912805557255,-1.2790640741586685,-0.22164032831788064,0.4462505057454109,0.57118518948555,0.10264239907264709,-0.08665162818506358,-0.002233668160624859,3.030658209323883,-0.03665122957900162,-0.16701265685260297,-0.12418452911078925,0.3655375685542822,-0.009769124956801547,-0.12264665514230728,-0.25049921572208406,-0.05327300094068047,-1.8597659051418305,0.13878610432147978,0.07284809372504239,0.1165956084645586,0.11532649081200357,-0.9151122719049454,-0.10554370842874047,-1.1783960642875173,2.915409469604492,-1.4249087691307072,-1.9358321428298946,-2.0629165887832643
2019-09-17 00:00:00,-11.559197902679447,-1.26270534992218,0.31991047188639643,-0.1512015476822853,-0.07563806651160121,-0.03617925178259611,-0.21950857751071456,-0.2589916042983532,-0.31900198236107824,-0.9195304721593857,-1.0712018847465514,-0.1744744975119829,-0.09290272179059685,0.5397143945097923,-1.0946749031543732,-0.12977978512644767,0.018696191255003207,-0.18972771763801574,0.39857474640011786,0.07927215471863744,0.05064663849771021,0.17561836875975134,-0.19836302945623177,0.5142495901323855,-0.4304301977157593,-0.16931043043732635,-2.423343527317047,0.8242145717144013,1.3062859535217286,-0.28288560030050575
