,SHAP_OX_01,SHAP_OX_02,SHAP_OX_03,SHAP_OX_04,SHAP_OX_05,SHAP_OX_06,SHAP_OX_07,SHAP_OX_08,SHAP_OX_09,SHAP_OX_10,SHAP_OX_11,SHAP_OX_12,SHAP_OX_13,SHAP_OX_14,SHAP_OX_15,SHAP_OX_16,SHAP_OX_17,SHAP_OX_18,SHAP_OX_19,SHAP_OX_20,SHAP_OX_21,SHAP_OX_22,SHAP_OX_23,SHAP_OX_24,SHAP_NOX_01,SHAP_NOX_02,SHAP_NOX_03,SHAP_NOX_04,SHAP_NOX_05,SHAP_NOX_06,SHAP_NOX_07,SHAP_NOX_08,SHAP_NOX_09,SHAP_NOX_10,SHAP_NOX_11,SHAP_NOX_12,SHAP_NOX_13,SHAP_NOX_14,SHAP_NOX_15,SHAP_NOX_16,SHAP_NOX_17,SHAP_NOX_18,SHAP_NOX_19,SHAP_NOX_20,SHAP_NOX_21,SHAP_NOX_22,SHAP_NOX_23,SHAP_NOX_24,SHAP_NMHC_01,SHAP_NMHC_02,SHAP_NMHC_03,SHAP_NMHC_04,SHAP_NMHC_05,SHAP_NMHC_06,SHAP_NMHC_07,SHAP_NMHC_08,SHAP_NMHC_09,SHAP_NMHC_10,SHAP_NMHC_11,SHAP_NMHC_12,SHAP_NMHC_13,SHAP_NMHC_14,SHAP_NMHC_15,SHAP_NMHC_16,SHAP_NMHC_17,SHAP_NMHC_18,SHAP_NMHC_19,SHAP_NMHC_20,SHAP_NMHC_21,SHAP_NMHC_22,SHAP_NMHC_23,SHAP_NMHC_24,SHAP_TEMP_01,SHAP_TEMP_02,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_07,SHAP_TEMP_08,SHAP_TEMP_09,SHAP_TEMP_10,SHAP_TEMP_11,SHAP_TEMP_12,SHAP_TEMP_13,SHAP_TEMP_14,SHAP_TEMP_15,SHAP_TEMP_16,SHAP_TEMP_17,SHAP_TEMP_18,SHAP_TEMP_19,SHAP_TEMP_20,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_TEMP_24
2019-04-28 10:00:00,15.387192249298096,-0.7270564526319504,-0.2601742476224899,-0.05621030274778601,-0.23569977581501006,-0.11770720854401587,-0.026000544102862434,-0.12705803662538526,-0.05283795377763452,-0.03569941401947287,-0.14885481521487232,0.07475800773245281,0.2457812562584877,0.09616492167115208,0.23232714757323264,0.46524818539619445,0.38280933946371076,0.21072506681084632,0.14943594411015507,-0.07733549624681471,0.05151303038001057,0.0384734112769365,0.08024601377546785,0.050245319120585885,-0.7706350982189178,-0.05694304248318073,0.12495676055550575,0.10269885361194611,-0.07851319871842859,-0.2009255975484848,0.10369696170091629,0.4370090484619141,0.4276277363300324,0.2565640777349472,0.024833363015204626,0.01697138851741329,0.009842237975681177,-0.29667515158653257,-0.37309581190347674,-0.04228341151028871,-0.09520182274281977,-0.15477568358182908,-0.1118783190846443,-0.07649543657898901,-0.08776496052742003,-0.05656231557950375,0.027003460982814385,-0.1833941712975502,-0.18731550723314286,0.21318304538726807,-0.04959679199382659,-0.1825219266116619,0.028174636093899575,0.27250895500183103,0.16317622289061548,-0.31519979387521746,-0.36309614181518557,-0.3649142533540726,-0.27556022405624386,0.1376543030142784,0.34941726326942446,0.07708887588232756,0.19874173998832706,-0.12773710507899524,-0.26370261460542677,0.2522597745060921,0.143093965575099,0.03765047909691928,0.0028126265722675766,-0.17971693128347402,0.01068492972990499,0.17686527669429777,-2.563948082923889,1.377665776014328,2.816970729827881,2.8135386943817147,1.2670616805553436,0.0834417998790741,-0.40076100644655527,0.22051168568432328,-0.31064328802749513,-0.40706182420253756,0.5200662789866328,-0.053138304874300955,-0.3600491136312485,0.4561620421940461,0.4531243175268173,-0.055407424271106745,-0.20878939973190427,-0.5180020481348038,0.0611401926726103,0.5374546963721514,-0.21394443735480312,-0.78513662815094,-0.790839284658432,1.1160879731178284
2019-04-11 03:00:00,1.4409054636955263,-0.3163392916321754,-0.2601742476224899,-0.08111311839893458,-0.16979216486215593,0.07600055187940595,-0.028157002013176648,-0.06552000921219585,-0.020501883141696427,-0.008885551150888227,0.08281154409050939,0.10150073319673536,-0.08920679586008187,-0.031045795395038996,-0.03719531187962271,-0.37835954427719115,-0.3568134784698487,-0.12539734803140165,-0.10291089378297329,-0.10614982731640336,0.018934693909250174,0.05293643074110148,0.11167547442018985,0.16928413920104504,-0.43948703110218046,-0.05694304248318073,0.5079497963190078,0.006808142224326709,-0.04216933082789179,-0.07767359241843222,0.05071798334829505,0.022680453199427523,-0.025977300852537112,-0.04966829940676686,-0.07916338287614053,-0.029653825145214786,-0.00833635016460899,0.40580900460481645,0.6666218876838684,0.12035805638879533,0.15966006964445115,0.14557271525263787,0.13000355958938595,-0.007631439180113384,-0.17418216690421104,0.039468502951785875,0.0769471053034067,0.1883364036679268,-0.1521442286670208,0.17710847407579425,-0.04827760597690935,-0.09297473803162574,-0.03208399247378107,0.10773623771965501,0.06187304556369781,-0.12751370295882225,-0.09881040677428243,-0.09405902624130248,0.002814507170114655,0.030136273615062208,-0.0032277108140987866,0.004015863814856862,-0.036800363752990915,0.011504734869231432,-0.019500526878982745,0.02434081705287096,0.0030561710475012225,0.01392410895787175,0.01069451958173882,-0.09445726945996283,0.012258213805034713,0.007431468513095724,-16.962911128997803,5.720047426223756,5.746150398254394,3.9563431262969972,1.5647547543048859,0.08705615103244782,-0.44086708093527704,0.2954199766740203,-0.40312450332567096,-0.5574727915227413,0.8093402408063411,-0.022378212958574294,-0.5969351805746556,0.6600548528134823,0.6006912171840668,-0.3508492013439536,-0.391180513240397,-1.1761619582772256,0.09302911134436727,1.0333552792668341,-0.4964760184288025,-2.1265410780906677,-1.8367060601711274,1.822281610965728
2019-10-07 12:00:00,4.722385454177855,-0.022969963769719475,0.11686874814331531,0.018498092517256686,-0.4004689246416092,-0.2726734891533852,-0.022047033836133757,0.16011965572834014,0.05494900372232221,0.02865384924225506,0.0649910501670092,0.09615219067782162,-0.0018185839056968384,-0.006582187500316606,0.039811108866706475,-0.034667498001363095,-0.16386833786964417,-0.05070342440158125,-0.018795290682464813,-0.005299696139991275,0.08409144091419875,0.125251529365778,0.15096229650080203,-0.025506723438957112,-0.5222739666700363,-0.05694304248318073,0.5079497963190078,0.07073529437184331,-0.056706869229674314,-0.10848659873008726,0.09045218788087364,0.28163586407899854,0.4276277363300324,0.34405915737152093,0.06265036948025224,0.03251314519438891,0.009842237975681177,-0.23558955490589142,-0.37309581190347674,-0.04228341151028871,-0.0824587471783161,-0.17787933275103568,-0.17234877571463586,-0.19126884937286373,0.06778603475540876,0.19951998442411423,0.20180622562766076,-0.44891597032547,-0.08180180955678222,0.06888475902378557,-0.04739816226065158,-0.09297473803162574,-0.01199778159498233,0.06654303241521117,0.036547275166958534,-0.08997650966048239,-0.1516675241291523,-0.1482300564646721,-0.15625680163502698,0.09157513007521628,0.1535033904016018,0.020254308730363792,0.05741650722920892,-0.05038052937015889,-0.08055102229118347,0.08946049362421035,0.03106372815091158,0.01392410895787175,0.01069451958173882,-0.05182744003832338,0.011471568245906375,0.0800459202378988,8.475256252288819,-2.90757954120636,-1.9229772806167602,-0.7157026499509811,-0.41986939683556557,-0.03945112377405165,0.030377675034105746,-0.11796290650963781,0.002767002675682318,0.08482314050197601,-0.2670265659689904,-0.11186196990311145,0.012200752086937428,0.15669477581977845,0.2748143937438726,0.21653304584178845,-0.07664874239126221,-0.06339675001800059,0.02965010381303727,-0.2890467431396246,0.18251095563173292,0.7701147466897965,0.8045509368181228,-0.7884951412677765
2019-11-07 05:00:00,-19.068339538574218,1.561224639415741,1.6250407218933105,0.2799775145947933,-0.9112531483173371,-0.48575196266174314,-0.017015268374234418,0.5498608410358429,0.21662946119904522,0.12518374286592004,0.35011879652738576,0.10684925615787504,0.15839304327964782,0.076594045269303,0.1897985201328993,0.4078715294599533,0.3424662917852402,0.19816293753683567,0.19837601482868195,0.1602515872567892,0.15798518154770133,0.1925702888518572,0.15281940959393978,-0.04518254026770589,-0.14446399211883543,-0.05852046757936478,0.07795310858637092,-0.007720739211072164,-0.04639843367040152,-0.03509562350227495,0.032897823629900784,0.05846340470015998,0.0719601288437843,0.07123384438455102,-0.005420241667889035,0.008564721274888111,0.004272984643466756,-0.08009900860488414,-0.11080340445041656,-0.006031349627301044,-0.018974959524348335,-0.040517243230715365,-0.07339711450040338,-0.12386561706662176,-0.03308643240379747,0.01386028965061992,0.03290588790550824,-0.09166845828294752,0.023711857269518043,-0.2918610736727715,-0.042561187036335435,0.15775747410953045,-0.15260119661688815,-0.4277751177549362,-0.4193167626857758,0.7733789920806885,0.7997609913349152,1.0977043390274048,0.6390995681285858,-0.13882057331502437,-0.08159326314926145,0.028373530169483248,0.05741650722920892,-0.03490921724587677,-0.11107630208134651,0.02434081705287096,0.0030561710475012225,-0.02166544348001477,0.050104019069112805,0.24658139199018478,0.013831493631005259,-0.08938781470060346,-11.043338012695312,3.3774481058120727,3.5625808238983163,2.275750136375428,0.7850807666778563,0.022898953408002843,-0.1968893129378557,0.05959758376702664,-0.15907582326326516,-0.13063064841553568,0.03570145666599271,-0.09620233699679374,-0.05924117346294222,0.18218140238896013,0.27891343608498576,0.20646128468215466,-0.09526006169617174,-0.1855294905602932,0.043999941926449515,0.15465391930192707,-0.15926076285541052,-1.1933902680873874,-1.4112688213586808,1.822281610965728
2019-12-27 11:00:00,-5.12205286026001,1.0918336927890775,1.1851574540138246,0.23017200306057922,-0.6970533072948457,-0.2726734891533852,-0.020609397673979374,0.36524651944637304,0.2813016325235367,0.1519975930452347,0.5639648020267487,0.14607202354818585,-0.4241948574781418,-0.12890016743913293,-0.19120808057487013,-0.7845407783985138,-0.9356484353542328,-0.386825880408287,-0.2038496717810631,-0.20699986908584833,-0.0625112730078399,-0.20016643442213536,-0.06118643861263991,0.30996655076742163,-0.025551730475854108,-0.06147262435406444,-0.7367776215076447,-0.40871831476688386,-0.013094223011285011,-0.01604758044704794,-0.015505639160983237,-0.2880660653114319,-0.9898879885673523,-0.8371234714984894,-0.23988564182072875,-0.09959170203655958,-0.027423847280442698,0.7112370073795319,0.8832298338413238,0.12035805638879533,0.3380633719265462,0.3997135818004608,0.17031713351607322,0.02680057066027073,-0.30668855458497996,-0.5793968230485916,-0.4974046528339386,2.1531978011131288,-0.046630566380918,-0.07541353367269037,-0.04651871323585506,-0.05715585760772226,-0.03208399247378107,-0.05703649669885634,-0.09008167162537573,0.2853954538702964,0.6940464794635772,0.8810200393199921,0.6390995681285858,-0.21561920195817946,-0.6693349540233613,-0.09341479018330574,-0.27234249860048293,0.13527525551617145,0.2552268773317337,-0.20357819199562077,-0.13698168024420737,-0.08098134603351352,0.054044943465851224,0.4384155601263046,0.016584746493026582,-0.4282552808523178,-4.963775396347046,2.1775777697563172,3.6158392906188963,3.183270478248596,1.196181732416153,0.055429418385028864,-0.32723337514325984,0.18444452993571758,-0.2875226722098887,-0.33795391842722894,0.4191572330892085,-0.05649398396490142,-0.3638092502951622,0.4784626575186849,0.47771880626678465,-0.12255315110087395,-0.26090119741857054,-0.71477130651474,0.06871368549764158,0.5896545395255088,-0.2822988033294678,-1.31003429889679,-1.269456622004509,1.8864810109138488
2020-03-31 22:00:00,-7.583165168762207,0.7984642028808594,0.870954567193985,0.1305607423186302,-0.4004689246416092,-0.11770720854401587,-0.024562908522784675,0.1190942898392677,0.07650641507934779,0.044742168660741266,0.18973443061113357,0.11576352678239346,-0.20572431087493898,-0.06529483203776179,-0.10457589235156775,-0.7532965183258057,-0.7427038609981537,-0.386825880408287,-0.30478830486536024,-0.19259272553026677,-0.07880043191835284,-0.19293500492349266,-0.06118643861263991,0.2342144675552845,0.47117046266794205,-0.062169403862208115,-1.2155186176300048,-0.472645515203476,0.03778716572560366,0.16883044913411138,-0.06848454661667346,-0.39164815545082093,-0.36618108451366427,-0.18091077357530597,-0.060254889191128314,-0.021882972028106434,-0.00379169116495173,0.16146673075854776,0.23340613394975662,0.04204921699129044,0.006742921215482015,-0.03925704117864367,-0.03125102499034253,-0.1338821142911911,-0.018631184854893904,0.007458236394450031,-0.04791198894381519,0.1883364036679268,0.04129748749546704,-0.25578641146421427,-0.042561187036335435,0.12193860746920111,-0.07225638031959532,-0.0982296787202358,-0.03943007988855239,0.06017228737473483,0.059760960191488244,-0.039887949079275106,-0.07672113329172134,0.014776563065242925,0.07513785585761068,-0.012222591321915352,0.010308076837100081,-0.05038052937015889,-0.11107630208134651,0.12202042266726491,0.08707884605973956,0.02578728645457882,-0.0011283191619440927,-0.13708706870675086,0.012258213805034713,0.055841102823615055,-11.203325748443605,3.5488563776016235,3.6158392906188963,2.443809616565704,0.7992570281028748,0.031031471490859962,-0.24367944784462453,0.13728019818663598,-0.22073036367073656,-0.2688463322818279,0.3384296990931034,-0.05761244202731177,-0.37132914140820505,0.49757739491760733,0.5023133039474488,-0.17291266545653344,-0.29998513776808977,-0.8776152968406677,0.07907751686871052,0.8158547848463058,-0.39622258208692074,-1.6794059097766874,-1.5530814737081529,1.8864810109138488
2019-12-17 16:00:00,-10.864642810821532,1.0331597745418548,0.870954567193985,0.10565791372209785,-0.7629610538482666,-0.4663810670375824,-0.018093512300401897,0.4678101271390915,0.3028590567409992,0.162723134085536,0.5105031728744507,0.13002640362828968,-0.3076771691441536,-0.12890016743913293,-0.20083389356732367,-0.7532965183258057,-0.9356484353542328,-0.4615197092294692,-0.4225501790642737,-0.4231072671711445,-0.1683910159394145,-0.3809542562812567,-0.15547475591301918,0.30996655076742163,0.6367445200681686,-0.0632146737538278,-1.119771146774292,-0.37675469815731055,0.13228121008723975,0.6926514089107514,-0.25391079261898997,-1.1167231917381286,-1.670294964313507,-1.0121128618717192,-0.16425170898437497,-0.029653825145214786,-0.005609564320184253,0.3141807578504085,0.406692373752594,0.06614425685256717,0.261604779958725,0.3997135818004608,0.39204214662313464,0.2907793253660202,-0.951936948299408,-1.7210965752601624,-1.2215875506401062,1.8876758694648739,0.00612624632194636,-0.1836372047662735,-0.04563925266265867,0.0323913577594794,-0.09234259203076361,-0.26300242543220526,-0.11540740355849266,0.1352467276155949,0.37690374553203576,0.39348050355911257,0.24142144471406937,-0.046662297192960944,-0.1991416186094284,-0.04469948951154945,-0.1545713784173131,0.08886128626763819,0.2552268773317337,-0.30125776529312137,-0.3330344870686532,-0.19961318448185922,0.1171001316979527,0.9286584317684173,0.019731295900419343,-0.2346167743206024,-10.24339771270752,3.5488563776016235,4.2549312829971315,2.9816002368927004,1.068598735332489,0.05271870642900468,-0.33057562978938215,0.19554206170141697,-0.3055051634088159,-0.3745406940579415,0.5200662789866328,-0.04642699249088764,-0.4277307614684105,0.526249960064888,0.5043627321720123,-0.16284080147743224,-0.2832349225878716,-0.796192792057991,0.0746929632499814,0.7201546467840672,-0.336982371006161,-1.3683560371398926,-1.2162769019603732,1.3086865544319148
2019-07-23 21:00:00,-15.786867141723633,1.2091814815998077,0.43107118308544157,-0.3052383929491043,0.8188226819038391,0.6183820813894273,-0.03678286038339135,-0.4142357587814331,-0.12828888092190027,0.012565533421002284,0.2610165536403656,0.12289496064186096,-0.3076771691441536,-0.10932934219017625,-0.1623306807130575,-0.7845407783985138,-0.9356484353542328,-0.5175402820110321,-0.43937339931726455,-0.351071472465992,-0.12766804290004075,-0.3231020845472813,-0.10047322735190392,0.30996655076742163,0.47117046266794205,-0.061124160327017306,-0.4495326578617096,-0.12104615792632101,-0.049438088387250875,-0.01604758044704794,0.037473262567073076,-0.02911062431521712,0.08742393292486667,-0.005920837994199196,-0.022437894344329794,-0.010226654633879647,-0.0019738220958970152,0.039295559003949154,0.060119847580790496,0.017954173707403227,0.04497220236808057,0.07626153901219365,0.06953307813964782,-0.05354079212993381,-0.17418216690421104,-0.3126445397734642,-0.1977429449558258,0.5069625228643417,0.04129748749546704,-0.21971186101436616,-0.04432010026648638,0.0682102848542854,-0.09234259203076361,-0.22180929332971572,-0.14073323085904124,0.21032112836837769,0.2711894541978837,0.2851383492350578,0.20165367424488062,-0.062022020202130046,-0.23832441717386246,-0.04469948951154945,-0.1545713784173131,0.13527525551617145,0.22470153719186783,-0.30125776529312137,-0.30502704679965975,-0.116570901684463,0.054044943465851224,0.5023603320121766,0.01697803898714479,-0.25882155895233155,15.354760456085208,-6.164366436004639,-5.491252470016478,-3.639932155609131,-1.8374581277370452,-0.13162055909633635,0.37462009713053696,-0.38430336434394125,0.18773037474602458,0.3449936430901289,-0.5899364650249481,-0.1387071299366653,0.1663647910580039,0.04200530797243116,0.20308054573833942,0.3206091240048409,-0.026398105872794973,0.13337275851517916,0.019286277890205376,-0.4630469769239426,0.27365014255046843,1.19780889749527,1.0704493790864944,-1.30209059715271
2019-04-26 12:00:00,4.722385454177855,-0.25766547247767446,-0.44869565069675443,-0.1682729296386242,0.19269998073577876,0.1534836009144783,-0.02995405667461452,-0.2501343160867691,-0.08517407914623616,0.0018399911001324085,0.22537550032138826,0.12111204452812671,-0.16203024610877037,-0.021260337345302055,-0.027569490182213448,-0.09715698212385175,-0.06739585613831878,0.11735778721049428,0.3176672250032425,0.29725064635276793,0.21440494135022165,0.2988078735768795,0.18239170908927918,0.006958433426916566,0.05723527297377584,-0.05868517365306615,0.12495676055550575,0.006808142224326709,-0.056706869229674314,-0.1392995893955231,0.09045218788087364,0.3852179795503617,0.3709269791841507,0.300311528146267,-0.05080065792426466,-0.017997517343610516,-0.0019738220958970152,0.1309240020811558,0.3633708834648132,0.036025447607971675,0.07045837603509424,0.03005412891507144,-0.13203510716557496,-0.1568368017673492,-0.018631184854893904,0.10348902754485607,0.0769471053034067,-0.02408110879041482,-0.13455861620604992,0.17710847407579425,-0.04959679199382659,-0.16461255103349687,0.03821775179239918,0.27250895500183103,0.18850197568535804,-0.31519979387521746,-0.36309614181518557,-0.3649142533540726,0.0823501568287611,-0.046662297192960944,-0.12077605128288267,-0.004103359079454062,-0.036800363752990915,0.011504734869231432,-0.019500526878982745,0.08946049362421035,0.08707884605973956,0.03765047909691928,0.0028126265722675766,-0.17971693128347402,0.011078245518729098,0.14459213763475418,-7.68358154296875,2.406124758720398,2.5506812334060665,1.8724084854125977,0.43068389389663936,0.006633738055825236,-0.1267039379570633,0.015207441337406657,-0.1205419185804203,-0.03306668885052202,-0.18629907220602035,-0.12025104165077209,0.04604169530794022,0.12802251798566427,0.25636850722366944,0.2702497638761997,-0.03756488244980573,0.10623208550750862,0.018090396374464027,-0.5587473027408122,0.34200462996959696,1.3727747559547423,1.1236289560794828,-0.9382939279079437
2019-05-15 15:00:00,21.950151634216304,-1.724512529373169,-2.208229625225067,-0.49200949668884275,0.9176840424537659,0.4440451472997665,-0.03318872593808916,-0.12705803662538526,0.0226129085756838,-0.041062169265933306,-0.29141880124807357,0.05871229209005828,0.33316936194896696,0.10105765722692013,0.20344975516200065,0.5277375817298889,0.447124308347702,0.30409233346581455,0.33449035882949824,0.15317900851368904,0.14110363591462374,0.21202967092394828,0.19810643158853053,-0.12290218491107223,-0.687848162651062,-0.05624621659517286,0.7951947510242464,0.19858960807323459,-0.09305070824921129,-0.17011266574263567,0.037473262567073076,-0.1844839036464691,-0.30948041081428523,-0.04966829940676686,0.024833363015204626,0.020856831374112504,0.008933301619254038,-0.17450399398803712,-0.22147032469511033,-0.018188378494232847,-0.03148636417463417,-0.08546447306871412,-0.1118783190846443,-0.08797282651066776,-0.07048151530325408,0.039468502951785875,0.051975290349218974,-0.23649853616952896,-0.13455861620604992,0.21318304538726807,-0.04915705854073164,-0.16461255103349687,0.028174636093899575,0.1901225931942463,0.13785042576491835,-0.20258803367614747,-0.25738177448511124,-0.25657222270965574,-0.23579239696264268,0.10693486481904983,0.27105174362659457,0.044611995946615905,0.05741650722920892,-0.06585184028372167,-0.11107630208134651,0.12202042266726491,0.08707884605973956,0.01392410895787175,0.006753568159183446,-0.13708706870675086,0.011078245518729098,0.12845557183027265,6.715385580062867,-3.3075349807739256,-2.88161883354187,-1.6904465079307556,-0.7884425193071365,-0.059330870583653425,0.08385219145566222,-0.1290603533387184,-0.04861171254888175,-0.020871188491582843,-0.051753307972103355,-0.09452447034418583,-0.10436242055147886,0.25226940065622333,0.35269685536623,0.07552691809833048,-0.15295525304973123,-0.3212324619293213,0.04479722771793602,-0.0019463287666439677,0.01846051104366777,0.12857346683740617,0.130941783869639,-0.16790061080828309
