,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_02,SHAP_OX_06,SHAP_TEMP_03,SHAP_OX_04,SHAP_TEMP_04,SHAP_TEMP_21,SHAP_TEMP_24,SHAP_WS_02,SHAP_OX_07,SHAP_WS_01,SHAP_TEMP_20,SHAP_SPM_19,SHAP_NMHC_07,SHAP_OX_18,SHAP_HUM_24,SHAP_OX_05,SHAP_OX_14
2019-10-09 05:00:00,0.556603324552998,1.717482614517212,-0.1283819608390331,0.02802205989137292,-0.12642111571040004,-4.2458326578140255,0.06189764682203529,-2.2302314221858976,0.6198185093700885,0.13706096825189887,-0.2550791181623936,-0.6472265541553497,5.21651520729065,0.9409052789211273,0.35511588901281355,-0.018436367344111203,-0.9919578343629837,0.6275315970182419,-0.19981872364878658,-0.016665805410593728
2019-08-05 12:00:00,5.732015419006348,21.64975280761719,0.6338962122797966,0.02802205989137292,0.34183611124753954,-15.363594913482666,0.24944606497883792,-8.841071605682373,10.571249675750732,0.20653021589387213,0.0198918092064559,-1.5636721611022948,1.8960104584693909,-1.1117136877030134,0.41180788055062295,-0.046131595503538826,-0.5999685138463975,-0.8518455445766449,-0.10194634944200516,-0.2352104101330042
2019-09-23 09:00:00,-15.708979415893555,6.42060432434082,-2.251870059967041,1.500511848926544,0.08348731063306328,-5.015523505210877,0.2405152551829815,-2.405740875005722,4.970169496536255,0.1580635589547455,0.036066618002951106,-0.4944855973124504,-0.6866051375865936,0.05693063139915466,-0.12676628828048708,-0.19845559373497967,-0.011985100572928783,-0.31130373030900954,-0.14182023890316486,0.1472426766180433
2019-09-07 06:00:00,-22.363077545166018,8.996124649047852,-2.0340762138366695,2.102894949913025,0.32568937093019473,-8.692939186096192,0.3923401590436697,-5.213883638381958,6.655930519104004,0.16412202045321464,0.1492899757809937,-1.2581898689270021,-0.8710778057575226,-0.5273915611207485,0.07165582571178675,-0.1569126609712839,0.1513436246663332,0.28613687828183176,-0.08019692432135342,-0.07130202427506446
2019-09-15 12:00:00,10.168084049224854,12.579452419281006,-0.07393358685076236,-0.6412915766239167,0.3095425546169281,-9.633674049377444,0.14227556660771373,-5.213883638381958,3.5563055753707884,0.1580635589547455,-0.07715673195198176,-1.3091036200523374,2.2649555444717406,0.5513573154807091,0.24173187837004662,-0.059979244135320166,-0.5346369951963424,-0.08370738122612237,-0.13094553593546152,-0.1441501645371318
2019-06-12 05:00:00,-9.054877185821534,-1.7538686975836755,-2.197421777248383,0.6973356783390046,0.08348731063306328,-0.055291491001844405,0.1869299404323101,0.5779123330488802,1.1092331677675247,0.12777143716812134,0.10076563656330106,-0.6472265541553497,-0.8710778057575226,1.04578378200531,0.24173187837004662,-0.08767451457679269,0.053346384130418326,0.45683438777923585,-0.15994474915787577,0.5114835157990456
2019-12-20 13:00:00,2.035292422771454,-1.9778264373540881,0.9605865895748138,0.29574752058833836,0.4225700989365578,1.7406550168991086,0.28516957610845567,2.859528601169586,-5.090019559860229,0.09909492135047915,-0.22272959202527995,-1.6654995203018188,1.7115378379821777,2.9635598182678224,0.10000180760398505,0.07849699892103672,-1.122620329260826,-0.026808278542011964,-0.07294717356562612,-0.2534226231276989
2019-12-20 12:00:00,-2.400774359703064,-2.8736594200134276,0.8516898304224014,0.6973356783390046,0.43871694058179855,2.9379524111747743,0.3744783334434033,4.029589533805847,-4.981259441375732,0.10071065425872802,-0.1580306012183428,-1.6145853042602538,2.633900356292725,2.888646066188812,-0.29684231542050843,-0.10152218919247384,-1.0899550408124923,-0.19750552624464035,-0.06569730713963506,-0.2169983571395278
2019-05-10 04:00:00,-13.490946674346924,-3.993450140953064,-0.6728663623332978,0.831198662519455,0.21266178265213967,0.5433570792898537,0.22265350446105003,0.9289302349090576,0.6741977263242006,0.12050126828253269,0.1492899757809937,-1.003622257709503,-0.5021325707435608,1.060766339302063,-0.04172822565305976,0.13388744071125985,0.1186778075993061,-0.2828541785478592,-0.12369576226919887,0.6571803629398346
2019-10-27 14:00:00,4.992670917510987,5.636750602722168,-0.1283819608390331,-0.038909297436475754,0.3095425546169281,-4.67344036102295,0.28516957610845567,-1.4696923524141314,1.8161653459072113,0.1580635589547455,-0.012457729084417201,-1.4109308242797851,-0.1331876039505005,1.1506619513034821,0.014963784813880896,-0.0738268982619047,-1.2532838791608811,-0.25440471470355985,-0.09469655118882656,-0.3262707747519017
2019-06-21 15:00:00,26.43365612030029,14.259139156341552,0.25275703631341456,-2.5153710722923277,0.08348731063306328,-10.745446109771729,-0.1167199457064271,-6.383943796157838,4.317617297172546,0.18350887596607204,-0.4815258488059044,-0.9017945230007172,5.21651520729065,0.43149628294631837,0.4684999164193869,-0.11536978110671044,-0.10998235540464518,-0.8518455445766449,-0.20344362296164037,0.34757528454065323
2019-12-18 09:00:00,-22.363077545166018,-11.160109043121336,-2.306319117546081,2.169825863838196,0.43871694058179855,8.582352781295777,0.40127092003822334,6.311207246780395,-5.5794354438781735,0.089401575922966,0.10076563656330106,-1.6654995203018188,-1.2400224924087524,2.933593678474426,0.2133859626948833,0.3000591114163399,-1.2859495520591737,0.5706324398517608,-0.06207244833931326,-0.3809066809713841
2020-03-19 05:00:00,-21.623737716674803,-11.384068393707276,-0.7817630648612977,1.2327869176864623,0.18036813288927078,6.700887537002563,0.2941005304455757,4.965637063980102,-3.458635854721069,0.08657452762126923,0.19781415658071638,-0.9527085363864899,-2.531330990791321,2.139514183998108,-0.26849622167646886,0.10619225092232228,-0.011985100572928783,0.0016413118690252533,-0.11282100363168863,0.6389678731560708
2020-01-27 14:00:00,-14.969638252258301,-12.503862476348875,-0.45507227778434756,1.4335806965827942,0.3902764946222306,8.154749393463135,0.32982404977083213,6.662225866317749,-6.667018747329712,0.09182487726211552,0.052241331711411446,-1.5636721611022948,0.7891749024391175,3.398056590557098,0.18503986708819864,0.12003987021744252,-1.481943702697754,-0.11215690700337291,-0.0765719776973128,-0.308058712631464
2019-09-17 14:00:00,17.56153335571289,14.70705213546753,-0.07393358685076236,-1.1767430424690248,0.11578092160634697,-13.140041065216064,0.07975938357412815,-7.202986097335815,4.698273348808289,0.1649295851588249,-0.20655499249696732,-1.207276552915573,3.925207757949829,0.31163538582623,0.29842398948967463,0.009258814528584479,-1.2206179052591324,0.37148559913039203,-0.17081950618885455,-0.3809066809713841
2019-07-24 06:00:00,-20.884388542175294,8.548208522796632,-2.251870059967041,2.102894949913025,0.40642336159944525,-7.7522016048431395,0.38340930677950386,-4.570352387428284,3.5019276618957518,0.1564479971304536,0.036066618002951106,-1.5127580761909487,-0.6866051375865936,0.31163538582623,0.29842398948967463,-0.03228402137756346,-0.33864262308925397,0.6275315970182419,-0.06569730713963506,0.6025440141558648
2019-04-25 04:00:00,1.295948278903961,1.717482614517212,-2.197421777248383,-0.038909297436475754,-0.09412750185001637,-3.2195771455764772,0.10655209175311028,-1.2941832769662143,0.6741977263242006,0.1338298064656555,-0.27125392705202106,0.06556407399475574,2.8183730363845827,1.1956096023321152,0.9787279352545738,-0.21230310145765544,-0.3713081933557987,0.11543952096253632,-0.18169421497732402,0.34757528454065323
2019-06-17 18:00:00,10.907430362701415,10.22789487838745,1.2872769594192506,-1.042880392074585,-0.4009167581796646,-10.574407386779786,-0.06313466285355389,-6.676459550857544,1.9249241948127747,0.16654513925313955,-0.1580306012183428,0.9310955882072449,1.7115378379821777,1.060766339302063,-0.38188041076064105,-0.23999837134033442,-0.7306317031383515,-0.9087446212768555,-0.25419228747487066,-0.016665805410593728
2019-05-14 01:00:00,10.907430362701415,1.82946172952652,-1.2173501253128052,-0.8420858681201935,-0.3363294992595911,-3.561663556098938,-0.0006184626370668592,-2.054722166061401,-1.9903928399086,0.12009740844368937,-0.20655499249696732,0.9820090889930725,3.3717909812927247,2.094565951824188,-0.15511227808892727,-0.23999837134033442,-0.43663976788520814,-0.19750552624464035,-0.21431841775774957,0.3293630788102746
2019-08-13 23:00:00,-13.490946674346924,14.371125316619871,-1.3806958317756652,1.2997178196907044,0.08348731063306328,-12.797954750061034,0.2405152551829815,-8.139033126831055,5.405205535888672,0.18148905485868458,-0.06098197177052496,0.11647769063711166,0.7891749024391175,0.0719134598970413,-0.07007423453032968,-0.17076032310724257,-1.4166121900081634,0.05854040795238687,-0.13457043766975404,-0.19878628496080636
2020-02-17 01:00:00,-9.794222354888916,-8.360635900497437,-2.306319117546081,0.7642670929431916,0.1480744995176792,4.477334189414978,0.1869299404323101,4.263601279258728,-6.068847942352295,0.09465222358703614,0.052241331711411446,-0.7999675393104554,0.2357575573027134,3.023489987850189,-0.04172822565305976,-0.12921740831807257,-1.4492778539657594,0.17233861219137908,-0.12369576226919887,-0.07130202427506446
2020-03-29 15:00:00,1.295948278903961,-16.42313184738159,-2.306319117546081,0.16188479140400883,-0.07798071089200675,12.174245166778565,0.12441382557153705,9.236354732513428,-4.165570068359375,0.1172701969742775,-0.10950631927698853,-0.036263149278238385,1.7115378379821777,2.79874963760376,-0.29684231542050843,-0.2538461798802018,-0.3059767872095108,0.39993484169244764,-0.1780692744068801,0.2383028719574213
2020-01-14 12:00:00,-2.400774359703064,-7.35282073020935,-0.7817630648612977,0.6973356783390046,0.4225700989365578,6.444322538375855,0.32089317217469226,5.960187029838562,-3.023601245880127,0.11000008732080464,0.052241331711411446,-1.6145853042602538,-0.3176601082086563,2.544046688079834,0.8369978126138449,-0.14306505192071198,-1.1879519820213318,-0.8518455445766449,-0.06932226587086912,0.09260653499513866
2019-07-26 23:00:00,-16.448320388793945,10.675811100006104,-2.14297423362732,1.500511848926544,0.1480744995176792,-10.061275672912597,0.2941005304455757,-7.202986097335815,4.589515256881714,0.1742191150784492,-0.012457729084417201,-0.6981402337551117,-1.424495887756348,0.28167013823986053,0.29842398948967463,-0.1846079338341951,-1.351280418038368,0.0869899719953537,-0.11644600806757806,0.0015461886301637
