,SHAP_NO2_01,SHAP_TEMP_24,SHAP_OX_05,SHAP_OX_14,SHAP_TEMP_08,SHAP_OX_07,SHAP_OX_06,SHAP_OX_18,SHAP_TEMP_01,SHAP_TEMP_21,SHAP_TEMP_02,SHAP_SPM_19,SHAP_OX_01,SHAP_OX_04,SHAP_WS_02,SHAP_NO2_02,SHAP_TEMP_03,SHAP_HUM_24,SHAP_NOX_02,SHAP_TEMP_20,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_TEMP_19,SHAP_TEMP_04,SHAP_OX_02,SHAP_NMHC_07,SHAP_TEMP_07,SHAP_HUM_01,SHAP_WS_01
2019-10-09 05:00:00,-0.23608063831925388,0.3988782573491334,0.041741950437426525,-0.03306891540996727,-0.21410760134458542,-0.26285284571349615,-0.021766921505331972,-0.9234724402427673,3.035832142829895,0.09629331165924668,-3.142714834213257,0.3795457571744919,1.034608542919159,-0.16132047399878502,-0.10771796405315397,-0.21338279247283937,-1.0169088155031205,0.6629706054925919,0.364956958591938,0.6111977741122245,-1.3582656800746917,-0.3515517257153988,0.3242840435123071,-1.266957092285156,0.05298845674842593,0.18038255758583546,-0.9047616824507714,0.08465879298746586,4.899452447891235
2019-08-05 12:00:00,0.08831811286509035,1.4370294067077338,-0.3234812691807747,-0.18120792135596275,-1.073150533437729,-0.8622882515192032,0.20656567283440377,-0.4239956811070442,28.411418914794922,8.67959418296814,-15.768279266357425,0.43985000252723694,6.107855319976807,0.2701003022491932,0.023783909948542674,-0.049946791585534785,-4.795440530776978,-0.9203214287757874,0.04563456233590839,2.2057186365127563,-3.2009238481521605,0.0750627934932709,-1.9712437748908997,-5.438851118087768,0.05298845674842593,0.12921434976160528,-1.2927998922765256,0.9030870467424392,1.8120917201042175
2019-09-23 09:00:00,0.47759667336940764,0.7127381592988968,-0.17468663454055786,0.07803532499819993,-0.1981993816792965,-0.16294695734977718,0.08058910088147966,0.3252191931009293,9.02332935333252,3.8485547065734864,-5.001692628860474,-0.13304025158286095,-14.90988826751709,0.249556415900588,0.03151933531626126,0.04811484478414057,-1.2784998059272765,-0.3418108507990837,-0.06080617532134055,1.2978891938924788,-1.3966547071933746,-0.3970573671162128,-0.8930413603782654,-1.3777151107788086,1.148120850324631,-0.15221070274710652,-0.816903579235077,-2.1952489495277403,-0.5891891747713089
2019-09-07 06:00:00,0.023438387876376504,0.8032744899392128,-0.40464209765195847,-0.07010366156464443,-1.2481412783265113,-0.6624765843153,0.19869213833007962,0.5333345204591751,12.302196311950684,5.302558898925781,-7.170503282546997,0.07802455071359873,-21.432634925842287,0.5988016813993455,0.08566711514722555,-0.08263397067785261,-2.528321611881256,0.2975957006216049,0.01015430619008841,1.7518036216497421,-2.3947602391242984,-0.05007741153240201,-1.9712437748908997,-3.149846816062927,1.596129232645035,-0.07545850146561858,-1.2927998922765256,-1.961411619186401,-0.7607093125581742
2019-09-15 12:00:00,-0.3658402681350708,0.7127381592988968,-0.2152670249342919,-0.11948335990309715,-0.13456649109721183,-0.6957785099744798,0.19081861097365618,-0.34074966087937353,16.864097690582277,2.6290707826614383,-9.339311552047729,0.25893720537424086,10.45635757446289,0.023574132937938013,-0.022628501709550608,-0.278757318854332,-2.8480440139770504,-0.09822744000703096,0.4004370644688606,0.9138074889779091,-2.049262821674347,-0.27191698690876365,-0.33654985427856443,-3.149846816062927,-0.4447988372296095,0.10363020971417425,-0.8242251932621002,0.14311797823756933,2.1551315784454346
2019-06-12 05:00:00,0.15319788083434105,0.2600556045770645,-0.10705270618200298,0.32493367567658427,0.4063126090914011,-0.26285284571349615,0.08058910088147966,0.4084652215242386,-1.3835118353366853,0.5184227958321571,-0.044418063107877964,0.25893720537424086,-8.38713960647583,0.12629334032535552,0.06246092694345862,-0.08263397067785261,0.4073070377111435,0.48028311878442764,0.18755561113357544,0.5297259267652408,-0.5137145310640335,-0.6359612017869949,0.08081893771886825,0.5051755506545306,0.5507757052779197,0.05246202768757937,-0.567973154783249,-2.1367889761924745,-0.7607093125581742
2019-12-20 13:00:00,-0.10632113143801689,-0.16848337277770042,-0.43169575184583664,-0.1935527242720127,2.0607666611671442,-0.928891995549202,0.24593348987400532,-1.0899645864963532,-1.6686309456825257,-4.828551530838013,0.730156597495079,0.10817665876820681,2.4841084122657775,0.35227555781602865,-0.09224710622802372,-0.049946791585534785,1.0176853593438864,-0.03733155597001313,0.01015430619008841,-0.9600452765822413,0.733918733894825,-1.1706513457000256,2.515470063686371,1.9450334548950199,0.25210350397974246,0.3594711981713772,0.25935399513691665,1.2538415729999544,1.6405709862709046
2019-12-20 12:00:00,0.15319788083434105,-0.14434041026979685,-0.458749258518219,-0.16886300332844256,1.9653170645236968,-0.8955900967121124,0.2538069851696491,-1.0483413934707642,-2.809106326103211,-4.734744310379028,1.7371034026145935,-0.31395295113325117,-1.8643908143043517,0.5577141463756561,-0.06130550904199476,-0.01725958243478086,1.424604558944702,-0.22001908347010612,-0.06080617532134055,-0.9018511548638344,1.2521663188934324,-1.2389093559177127,2.3763467192649843,2.683420562744141,0.5507757052779197,0.026877920157858115,0.20810340449679643,1.1369236409664154,2.4981713533401484
2019-05-10 04:00:00,1.6454317569732666,0.151411921530962,-0.24232059717178345,0.42369278743863104,0.13587306472472846,-0.4959666028618811,0.14357746182940903,0.49171157777309427,-4.234700846672058,0.1431965773925185,1.1949011981487272,-0.04258390471804885,-12.735638332366943,0.2084687065333128,0.08566711514722555,0.6691717714071274,0.6107666939496994,-0.3113630324602127,-0.628490324318409,0.5180870947428048,-0.3409651875495911,-0.6757783830165863,-0.040913546085357674,0.7266920313239098,0.6503334313631057,0.46180764511227607,-0.5167227566242218,-0.49993271827697755,-0.4176691371947527
2019-10-27 14:00:00,-0.3658402681350708,0.7127381592988968,-0.3505348816514015,-0.24293253421783448,0.6290276154875756,-0.7623821020126342,0.19081861097365618,-1.2564573884010315,8.025414180755615,1.128165590763092,-4.769322681427002,0.017720325198024467,5.38310785293579,0.35227555781602865,0.008313118433579778,-0.278757318854332,-1.1622374892234801,-0.28091493248939514,0.4004370644688606,0.4482539504766464,-0.840018343925476,-0.5790793418884277,0.341674352157861,-0.7870043396949769,0.0032097121234983166,0.0780461402609944,-0.5386874258518219,0.08465879298746586,-0.07462906213477251
2019-06-21 15:00:00,-0.3009604409337044,1.0929912522435188,0.055268749594688374,0.21382939741015433,-0.5322717189788818,-0.42936266362667086,0.08058910088147966,0.2003500945866108,19.002493095397952,3.285716199874878,-10.733541488647461,0.5001541167497635,26.400852012634278,-0.5721973299980163,-0.21601354293525218,-0.14800846427679062,-3.2258972048759462,-0.9203214287757874,0.2585160851478577,1.0069181576371193,-2.471538770198822,-0.19797031879425048,-0.493063304387033,-3.8882363080978393,-1.8386040151119232,0.001293817162513739,-1.0438696041703224,0.49387289434671394,4.899452447891235
2019-12-18 09:00:00,0.8668750882148742,-0.3133417495351751,-0.47227607369422914,-0.2799673035740852,2.0130414545536044,-0.928891995549202,0.2538069851696491,-1.2980798423290252,-13.35850658416748,-5.25068097114563,7.004207277297974,0.22878513038158416,-21.432634925842287,0.6193452596664428,0.06246092694345862,0.21155101768672466,3.3429362058639525,0.6020748794078827,-3.9636340022087095,-0.936767828464508,1.4249157369136811,-1.2218452473171055,2.2198336601257322,4.123278856277467,1.6459086179733273,0.7688168346881866,0.20078195030801,-2.2537076354026793,-1.103748869895935
2020-03-19 05:00:00,1.5805527567863467,-0.3555921030230819,-0.2829009339213371,0.41134810671210287,1.313080295920372,-0.46266476064920425,0.12783033940941096,0.3252191931009293,-13.643625259399418,-3.4214516401290895,7.004207277297974,-0.28380089998245234,-20.707883644104,0.37281948029994966,0.10887336311861873,0.2442381650209427,2.703492450714111,-0.006883623194880753,-0.1672469444340095,-0.3199091318063437,0.9642508596181869,-1.0398227274417877,1.2459733963012696,3.2741318225860594,0.949005389213562,0.4106393687427044,-0.09207720458507537,-0.6168510168790817,-2.3043896317481996
2020-01-27 14:00:00,1.3210333228111268,-0.27712709372863187,-0.41816891431808473,-0.23058758303523064,2.6970957517623906,-0.8622882515192032,0.23018621429800987,-1.5478184223175049,-15.06921329498291,-6.188749980926515,7.236580324172974,0.1986330345273018,-14.185136413574218,0.45499477833509444,0.039254711503599514,0.5057359129190445,3.197607660293579,-0.1286754123866558,-0.8058914586901664,-1.2975717037916181,1.7896082341670994,-1.3697379961609841,2.932838082313538,4.344793915748596,1.098341882228851,0.436223629117012,0.4789982588030398,-0.26609617620706555,0.7829711973667146
2019-09-17 14:00:00,-0.17120087668299674,0.8153459250926971,-0.06647235117852686,-0.2799673035740852,-0.8822526261210442,-0.6291744381189346,0.09633621424436567,-1.214833801984787,19.57272891998291,3.6140383958816535,-11.6630295753479,0.3192414611577988,17.70385160446167,-0.12023279629647732,-0.08451171275228261,-0.24607010632753368,-4.039734637737274,0.3889395512640476,0.364956958591938,1.1000284075737,-2.9897867798805238,0.0864389300346375,-0.5974051602184772,-4.4051063537597654,-0.8430291429162026,0.2315507023595274,-1.2415491126477718,0.14311797823756933,3.6988118410110475
2019-07-24 06:00:00,0.21807754114270214,0.6885948151350022,-0.458749258518219,0.3866580635309219,-0.9140685304999352,-0.8289862394332885,0.23805988971143957,-0.09101129961200058,11.731962490081788,2.582167935371399,-6.8606713771820065,0.3192414611577988,-19.983141136169433,0.5782579213380814,0.03151933531626126,0.04811484478414057,-2.2085997581481935,0.6629706054925919,-0.2027272124774754,1.1000284075737,-2.106846022605896,-0.16952941119670867,-0.8408700823783875,-2.743733620643616,1.596129232645035,0.154798399284482,-1.1317274369765076,-2.1952489495277403,-0.5891891747713089
2019-04-25 04:00:00,-0.3658402681350708,0.3505919938907027,-0.025891993287950728,0.21382939741015433,0.15178118320181969,0.20337458848953247,-0.006019839271902979,-0.13263440281152722,3.035832142829895,0.1431965773925185,-2.7554287672042848,1.0428924143314364,1.7593583941459656,-0.05860126826446501,-0.11545328255742786,-0.31144449114799494,-0.6681211713701487,0.11490809879032893,0.4359172910451889,0.4133376434445381,-0.9551848083734512,-0.5165090151131153,0.20255160350352525,-0.6762458384037018,0.0032097121234983166,-0.17779485285282132,-0.6558310508728027,-2.1367889761924745,2.6696913480758666
2019-06-17 18:00:00,-0.10632113143801689,0.8394886881113053,0.24464391502551736,-0.03306891540996727,-0.9299772188067437,0.7695081502199173,-0.1556170897558332,-0.5904879212379456,13.870351123809815,1.2219720125198366,-9.261849880218506,-0.4044091463088989,11.1811053276062,-0.4489341348409653,-0.06130550904199476,-0.21338279247283937,-3.167765665054321,-0.9812169790267944,0.3294765427708626,0.5180870947428048,-2.8938133835792543,-0.06145400106906886,0.23733219876885414,-4.072832775115967,-0.7434715054929256,-0.2289631631225347,-1.2635140523314474,1.6045968949794773,1.6405709862709046
2019-05-14 01:00:00,-0.17120087668299674,0.1453762285411358,0.09584910077974199,0.20148448459804058,-0.3095567300915718,0.8028097540140152,-0.12412295341491701,-0.21588052464649082,3.1783903598785397,-2.1550641536712645,-3.0652583837509155,-0.16319238021969795,11.1811053276062,-0.30512732863426206,-0.08451171275228261,-0.21338279247283937,-0.7843840405344963,-0.22001908347010612,0.364956958591938,-0.2849928304553032,-1.223905831575394,-0.41412176862359046,1.3329249262809753,-1.1561984479427339,-0.5941351469606161,-0.2289631631225347,-0.8242251932621002,-1.0845246136188509,3.1842512369155886
2019-08-13 23:00:00,-0.17120087668299674,1.0628122448921205,-0.20174019113183023,-0.15651804059743885,-2.1549088824540377,0.23667662516236304,0.08058910088147966,-1.4645720720291133,19.145051288604737,4.223781871795654,-11.198292064666749,-0.07273603491485117,-12.735638332366943,0.249556415900588,-0.014893089560791817,-0.21338279247283937,-3.9234722375869753,0.0540121968835592,0.3294765427708626,1.2862502753734588,-3.316090989112854,0.234331651031971,-0.9104318380355834,-4.995818185806274,0.998784875869751,-0.10104256756603716,-1.6808386981487273,-1.2599015831947327,0.7829711973667146
2020-02-17 01:00:00,0.08831811286509035,-0.2348767729476094,-0.24232059717178345,-0.07010366156464443,1.5676117420196531,-0.3627586916089058,0.11208324674516916,-1.5061954736709595,-9.794518661499023,-5.67281060218811,4.525571179389954,-0.04258390471804885,-9.111887454986574,0.12629334032535552,0.039254711503599514,-0.08263397067785261,1.9477862775325776,0.17580389250069856,0.18755561113357544,-1.0066008612513542,0.7915018707513809,-1.0227581664919854,2.5850318312644958,2.831098997592926,0.6005546569824218,-0.024290279485285265,-0.018862244300544274,-2.2537076354026793,0.2684111163020134
2020-03-29 15:00:00,-0.10632113143801689,0.10312595441937449,-0.03941875584423539,0.13975993508938697,2.9675343275070194,0.13677072264254092,0.001853697933256663,-0.04938822854310274,-20.058801651000977,-4.0311953783035275,10.72216625213623,-0.31395295113325117,1.7593583941459656,-0.01751356488093731,-0.0380993023049086,-0.11532117947936057,4.563691067695617,0.4193873718380928,0.15207531079649922,-0.8320185393095016,2.4806047797203066,-1.529007485508919,2.3067852973937986,5.969249296188354,0.15254595056176184,-0.2545471012592315,0.6327498540282249,-2.2537076354026793,1.6405709862709046
2020-01-14 12:00:00,0.34783718883991244,-0.005517885461449617,-0.4452223598957062,0.041000557318329814,2.331205594539642,-0.8955900967121124,0.24593348987400532,-1.173210895061493,-8.511485862731934,-3.046225810050964,4.835399580001831,0.892131793498993,-1.8643908143043517,0.43445091098546984,0.039254711503599514,0.08080207686871291,2.616295564174652,-0.9203214287757874,-0.23820744752883907,-0.6341581672430039,1.5976648509502411,-1.2957915142178535,2.011149513721466,3.901762437820435,0.5507757052779197,-0.049874350437312365,0.3691758301109075,-0.6168510168790817,-0.24614908844232558
2019-07-26 23:00:00,-0.3009604409337044,0.9541683807969094,-0.2693742498755455,-0.020723966043442447,-2.059460625681095,-0.2961548455059528,0.11208324674516916,-1.3813259065151215,14.440593051910401,3.5202332973480224,-8.564739704132082,0.3192414611577988,-15.634634685516357,0.37281948029994966,0.008313118433579778,-0.31144449114799494,-2.9933717489242557,0.08446016767993567,0.4359172910451889,1.1233068808913231,-3.1049523472785956,0.17176225632429118,-0.6495764091610908,-4.4051063537597654,1.148120850324631,-0.12662671189755198,-1.6003017187118531,-2.078330087661743,-1.2752690970897675
