,0
SHAP_OX_01,13.195196461499831
SHAP_TEMP_01,5.973636746459529
SHAP_OX_03,4.802926609312706
SHAP_TEMP_03,3.1819306070130278
SHAP_OX_19,2.641665207743303
SHAP_OX_20,2.2906585269096014
SHAP_HUM_01,2.0020927785938483
SHAP_TEMP_22,1.9395350686530797
SHAP_OX_05,1.7461687846767178
SHAP_OX_06,1.4120570545332556
SHAP_TEMP_21,1.3478625882613482
SHAP_OX_04,1.2608414923349278
SHAP_OX_22,1.2324118079350614
SHAP_TEMP_04,1.1588834916896702
SHAP_OX_21,1.0301033340366728
SHAP_SPM_21,0.8781992157505729
SHAP_WS_02,0.7515954703331814
SHAP_OX_23,0.6779970984602638
SHAP_SPM_01,0.35994772320643165
SHAP_SPM_22,0.23668153419660257
