,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_OX_20,SHAP_OX_23,SHAP_SPM_21,SHAP_TEMP_22,SHAP_OX_22,SHAP_WS_02,SHAP_OX_06,SHAP_SPM_22,SHAP_TEMP_21,SHAP_SPM_01,SHAP_OX_21
2019-05-10 16:00:00,2.554468750953674,-5.700896573066712,2.906192672252655,-2.241580331325531,-2.493633010983468,0.22306120116263628,-3.9705869913101197,1.107521179318428,-2.2872629165649414,-1.998020887374878,-0.6308503299951553,1.3695292234420777,-1.8291967064142227,-0.8890340894460678,-0.5502896405756473,-1.300274485349655,0.37346041612327097,-0.2269396811723709,0.2736551892012357,-0.5619463324546814
2019-05-10 17:00:00,4.828840136528016,-9.735556697845459,0.7403902158141136,-1.7370130181312562,-2.787014016509057,0.48869152963161466,-5.740770721435547,0.6222370635718109,-3.007598805427551,-2.5083598136901855,-0.6645350664854051,1.3695292234420777,-1.8202856600284576,-1.0081887274980545,-0.6391417637467385,-1.2812317550182342,0.3265891272574663,-0.09321124404668808,0.42035259306430817,-0.7545083731412888
2019-05-10 18:00:00,12.410076713562011,-12.358086538314819,0.2405896384268999,-2.1406667947769167,-2.053561191260814,0.32267263196408746,-5.519497966766357,1.2045778393745423,-4.5683259010314945,-3.1207665801048283,-0.7319046378135682,1.6130243599414826,-1.8069192439317703,-1.246497741341591,-0.46143750473856937,-1.2685365140438079,0.3265891272574663,0.025658662617206573,0.42035259306430817,-0.9952109217643738
2019-05-10 19:00:00,13.926324844360352,-14.778883361816407,-0.592411294579506,-2.090210223197937,-2.640323466062546,0.5218953564763067,-6.183317136764527,3.1457144260406498,-6.008997011184691,-4.447647571563721,-0.8666436403989792,1.2883640289306642,-1.7950377633795143,-1.5443842053413392,-0.46143750473856937,-1.300274485349655,0.3968960769474506,0.11481117904186249,0.44130932092666625,-1.284053909778595
2019-05-11 11:00:00,-11.849881172180176,-9.53382387161255,0.07398946434259415,0.12988550886511804,1.6870481550693508,2.9125689625740057,1.5612382858991622,5.475077986717224,3.3553668737411497,1.9826228022575378,0.5481160134077072,-0.010277404868975297,-1.9242473483085631,0.6599751621484757,-1.0389762103557587,-1.4589656591415405,-0.0015100977383553844,-1.3413444995880126,0.2946119464933872,1.1711121767759323
2019-05-11 12:00:00,-10.333634662628175,-6.709561467170717,1.5733910739421844,-0.47559508234262476,0.660214365273714,1.9828624218702313,-0.87276480817236,4.60156638622284,4.555926442146301,2.288825988769531,0.21126847341656685,-0.2537727274000644,-1.9316731929779052,1.1365933895111082,-0.6835678219795227,-1.4621392786502838,-0.07181707415729763,-1.2521922051906587,0.3784390270709992,1.1229717597365378
2019-05-11 13:00:00,-0.47802591398358346,-5.499163079261779,2.073191726207733,-1.0306190341711043,-0.21992910765111456,1.6840281039476395,-1.3153108626604078,3.0486575841903685,4.7960384607315065,3.309504008293152,0.4807465050369501,0.3143829300999642,-1.9227622151374817,1.0770160794258117,-0.6391417637467385,-1.4177059531211855,-0.14212402254343035,-0.9550175368785858,0.44130932092666625,1.267393335700035
2019-05-11 14:00:00,7.861334753036499,-2.4731674432754516,3.0727929472923288,-1.131532406806946,-1.0267272591590881,1.152767452597618,-1.7578570306301118,1.6898621797561646,3.4754226207733154,3.5136395692825317,0.44706171192228794,0.3143829300999642,-1.893058907985687,1.2557479441165924,-0.15045513063669208,-1.3796201258897782,0.021925554051995248,-0.7618539296090603,0.5041796818375588,1.7487985283136371
2019-05-23 11:00:00,-14.124252319335938,-9.53382387161255,1.0735905855894088,0.634452719334513,1.9804294764995576,2.5141229212284086,3.7739683508872988,5.475077986717224,-0.7265354514122009,-1.0794107437133789,-0.5297960847616195,1.2883640289306642,-1.8856330871582032,-0.6507250189781189,-0.8612720251083374,-1.4811822712421416,0.2562821041792631,-0.8658650845289231,0.6299202986061573,-0.3212436746805906
2019-05-23 14:00:00,-5.7848919391632085,-7.314761114120484,1.406790953874588,-0.9801622599363325,-0.3666196707636118,1.152767452597618,-2.200402969121934,2.36925984621048,-3.007598805427551,-2.406291782855988,-0.5634807556867599,1.2071989834308625,-1.87820725440979,-0.7698796302080154,-1.0389762103557587,-1.411358278989792,0.2562821041792631,-0.5835492002777756,0.5670499786734581,-0.7063678205013275
2019-05-23 15:00:00,-4.268644666671753,-6.709561467170717,1.5733910739421844,-1.3333592772483827,-0.9533819943666458,0.9203408703207969,-4.19186007976532,0.7192939192056655,-3.607878255844116,-3.1207665801048283,-0.5971655428409577,0.9637036919593811,-1.8559295773506157,-1.1869203805923463,-0.06160295605659485,-1.373272570967674,0.27971776351332667,-0.46467936635017393,0.5670499786734581,-0.9470703572034835
2019-05-23 16:00:00,4.828840136528016,-5.297430157661439,1.5733910739421844,-1.7874697864055633,-1.466798860579729,0.35587635133415463,-3.085495054721832,1.981032407283783,-3.9680461168289183,-3.6311054348945624,-0.8329588115215302,0.9637036919593811,-1.8440483033657074,-1.4848068833351138,-0.3725853692740203,-1.3478818217292425,0.20941080376505852,-0.3755269400775433,0.5041796818375588,-1.284053909778595
2019-05-24 10:00:00,-17.914870548248295,-7.718226289749145,0.07398946434259415,0.7858226746320724,2.420501291751862,2.9125689625740057,5.765425348281861,5.766248464584351,3.3553668737411497,1.0640127122402192,-0.05820957510732118,0.8825385808944702,-1.9301880121231079,0.7195524081587792,-0.9945502281188965,-1.4970512509346008,0.1859751559793949,-1.133322340250015,0.5251364141702652,0.5934261221438646
2019-05-24 13:00:00,-8.059263038635255,-0.2541038092225789,3.239392948150635,-0.7278787180781364,0.44017846807837485,0.8539334073662758,-2.864221799373627,1.107521179318428,1.6745837450027465,1.9826228022575378,0.14389896304346625,0.4767131473869085,-1.9257323622703553,1.2557479441165924,-0.46143750473856937,-1.4399225592613218,0.11566817727871237,-1.2076160430908203,0.6508770756423473,1.556236326694489
2019-05-24 14:00:00,-5.026768064498901,1.5614935636520386,3.4059930086135863,-1.484729492664337,-0.5866555571556092,0.48869152963161466,-3.7493138551712035,-0.05716053768992424,1.4344716668128967,0.8598771512508392,0.5481160134077072,0.639043340086937,-1.9183066964149476,1.61321165561676,-0.23930721022188664,-1.4081843078136442,0.06879686340689657,-0.9401586815714836,0.6718339029699565,1.1229717597365378
2019-05-24 15:00:00,4.828840136528016,1.5614935636520386,2.406392097473145,-1.6865562856197358,-1.6868347339332104,0.09024604968726639,-2.421675753593445,-1.4159559786319733,-0.12625573053956032,0.6557415708899498,0.7502245023846627,0.8013735055923462,-1.89157372713089,1.0770160794258117,-0.3725853692740203,-1.363750930130482,0.11566817727871237,-0.6875603388994933,0.5251364141702652,0.5934261221438646
2019-05-24 16:00:00,13.926324844360352,0.9562945814803243,1.2401907682418822,-1.3838159501552583,-1.9802158236503602,-0.3746070882945787,-3.3067679405212402,-2.289467370510102,-1.0867033123970031,-0.6711396917700767,0.44706171192228794,0.8013735055923462,-1.8663258969783783,0.4216660430654883,-0.5058635860681534,-1.3161437690258027,0.16253951881080866,-0.628125398606062,0.42035259306430817,0.4971450358629226
2019-05-24 17:00:00,7.103211259841919,-2.674900496006012,1.0735905855894088,-1.5856427907943726,-1.5401442082598809,-0.6734411515295506,-6.183317136764527,-2.289467370510102,-1.4468712627887723,-1.4876819610595704,0.07652942836284637,0.8013735055923462,-1.8603852272033692,0.3025114782154561,-0.6835678219795227,-1.303448313474655,0.16253951881080866,-0.5241143450140953,0.42035259306430817,-0.12868167087435725
2019-05-24 21:00:00,-13.366128063201904,-11.752887344360351,-1.758612608909607,-1.9892966985702514,-3.0070498734712596,0.32267263196408746,-4.634406113624573,2.078089380264282,-3.247710394859314,-3.3249020099639894,-0.7992740571498871,0.7202083975076675,-1.8321669399738312,-1.1869203805923463,-0.7724199026823044,-1.2304506659507757,0.11566817727871237,-0.3160920664668084,0.3993958130478859,-1.187773019075394
2019-05-25 09:00:00,-18.6729944229126,-3.885298657417297,1.406790953874588,0.8867362165823579,1.3203217446804048,2.6137341976165773,4.437787652015686,5.572134971618653,3.3553668737411497,0.9619448930025101,0.04284472316503525,1.2071989834308625,-1.9420693159103393,0.6003978997468948,-1.21668042242527,-1.4399225592613218,0.2562821041792631,-1.6533778853714467,0.5460932523012161,0.4490045255748555
2019-05-25 10:00:00,-8.817386245727539,-2.8766336083412174,1.9065914750099178,0.1803421914577484,1.7603932857513427,2.0160662412643426,3.3314221620559694,3.1457144260406498,4.7960384607315065,2.288825988769531,0.17758368812501432,1.2883640289306642,-1.962861841917038,0.24293420389294623,-1.3055325984954833,-1.4462701797485351,0.27971776351332667,-1.7871065229177479,0.5460932523012161,0.6415665805339813
2019-05-25 11:00:00,0.2800977662205696,2.1666929841041567,2.239791834354401,-0.07194139361381527,0.733559538051486,1.1859712809324263,0.6761461853981018,0.33106662482023236,3.7155346632003785,3.5136395692825317,-0.02452480904757976,0.7202083975076675,-1.9762282013893127,0.48124331086874006,-1.2611066132783888,-1.465313255786896,0.3031534288078547,-1.7871065229177479,0.5041796818375588,1.267393335700035
2019-05-25 12:00:00,-0.47802591398358346,5.394421243667603,2.406392097473145,-0.6774219825863839,0.36683327220380313,0.22306120116263628,-2.200402969121934,-0.15421750005334617,2.75508725643158,2.5950293183326716,0.1102142060175538,0.3143829300999642,-1.9762282013893127,1.2557479441165924,-0.5947157278656959,-1.4208795726299288,0.13910386096686125,-1.7425302058458327,0.2946119464933872,1.8450793862342834
2019-05-25 13:00:00,6.345086908340454,4.587489151954651,2.7395925521850586,-1.3333592772483827,-0.5133102588355541,0.05704220589250323,-4.855679035186768,-2.580637657642365,2.5149751901626587,1.7784870862960815,0.5481160134077072,0.3143829300999642,-1.9717726051807403,1.9706751346588134,-0.7279939353466034,-1.405010652542114,0.021925554051995248,-1.4750730663537979,0.3574822649359703,1.4118148028850557
2019-05-25 14:00:00,19.991314697265626,5.394421243667603,2.7395925521850586,-1.9388397812843325,-1.466798860579729,-0.773052679747343,-4.634406113624573,-4.13354721069336,1.6745837450027465,1.574351501464844,0.9523329734802246,0.5578781917691231,-1.9450395584106446,1.4344796776771545,-0.41701144352555275,-1.366924703121185,0.021925554051995248,-1.3413444995880126,0.3993958130478859,1.0266907572746276
2019-05-25 15:00:00,15.442570686340332,5.394421243667603,1.7399912536144257,-1.8883832335472106,-2.3469424098730096,-1.3043135307729243,-6.6258635997772215,-3.7453194141387938,0.47402404695749284,0.8598771512508392,0.649170196056366,0.5578781917691231,-1.9316731929779052,0.9578615963459015,-0.23930721022188664,-1.3256652861833573,0.09223252758383749,-1.118463519215584,0.3993958130478859,0.930409625172615
2019-05-25 16:00:00,5.586963891983032,1.7632267832756043,1.0735905855894088,-2.3424936294555674,-2.273597240447998,-1.1714982062578199,-10.608777713775634,-4.13354721069336,1.1943596839904784,-0.16080077253282068,0.37969216797500854,0.4767131473869085,-1.9093956232070923,0.8387069433927536,-0.19488118886947628,-1.2875794291496274,0.09223252758383749,-0.9698761969804763,0.42035259306430817,0.5934261221438646
2019-05-25 17:00:00,0.2800977662205696,0.35109525844454764,0.07398946434259415,-3.250714695453644,-2.933704712986946,-1.3043135307729243,-9.281139469146728,-4.13354721069336,2.0347513437271116,0.4516059597954154,0.312322694528848,0.23321789056062697,-1.8945440649986267,0.4216660430654883,-0.10602912157773967,-1.2907532632350922,0.06879686340689657,-0.8064301565289498,0.42035259306430817,0.1120209195651114
2019-05-25 18:00:00,2.554468750953674,-2.674900496006012,-0.42581096068024643,-2.9479743123054503,-4.253919643163681,-1.3043135307729243,-6.404590034484864,-2.3865240097045897,1.9146955013275153,1.1660804867744443,0.07652942836284637,-0.0914425052702427,-1.87820725440979,-0.1741067498223856,-0.41701144352555275,-1.2621888220310211,-0.0015100977383553844,-0.5984079460613431,0.3993958130478859,0.4008640257641673
2019-05-25 19:00:00,4.828840136528016,-6.3060950517654435,-1.9252127528190612,-2.292037045955658,-3.8138476729393007,-0.7066450726240874,-4.855679035186768,-1.707126522064209,0.8341918587684631,1.0640127122402192,-0.26031813584268093,-0.2537727274000644,-1.8574148893356326,0.18335692621767516,-0.7279939353466034,-1.2050600409507752,-0.095252713188529,-0.5389729484915733,0.3784390270709992,0.7378476768732071
2019-05-25 20:00:00,1.0382214680314066,-9.332090711593628,-3.4246143341064452,-1.9388397812843325,-2.8603595763444902,-0.47421844135969876,-5.519497966766357,-0.25127428006380803,-0.24631153717637067,0.14540263448143378,-0.05820957510732118,-0.5784330703318119,-1.851474267244339,0.6003978997468948,-0.3725853692740203,-1.2241029739379883,-0.14212402254343035,-0.44982063621282575,0.2736551892012357,0.68970707654953
2019-05-25 21:00:00,-0.47802591398358346,-11.349421977996826,-4.257614994049073,-2.090210223197937,-2.3469424098730096,0.023838466033339493,-6.183317136764527,1.495748597383499,-1.6869831919670104,-0.7732074819505215,0.17758368812501432,-0.6595981232821941,-1.8425632059574126,0.5408205956220626,-0.8168460071086884,-1.2653626322746276,-0.23586665987968441,-0.42010322511196135,0.25269837472587825,0.25644246712327
2019-05-26 07:00:00,-24.737984275817873,-12.358086538314819,-2.0918128490447994,-0.22331151291728024,-0.3666196707636118,2.281696438789368,5.322879791259766,7.027987337112426,3.5954791069030763,1.574351501464844,-0.4961113572120667,0.639043340086937,-1.9435545027256012,0.18335692621767516,-1.0389762103557587,-1.354229459911585,0.16253951881080866,-1.8316827356815337,0.3574822649359703,0.97855024933815
2019-05-26 08:00:00,-14.882375240325928,-7.919960069656372,-0.9256114840507508,0.38216902911663053,0.1467972993850708,2.5141229212284086,6.4292443752288815,6.348589468002319,5.756486177444458,2.492961728572845,-0.05820957510732118,-0.17260758090415035,-1.9806836009025575,0.8982842206954956,-1.1722544848918917,-1.373272570967674,0.11566817727871237,-2.0694224417209623,0.44130932092666625,0.930409625172615
2019-05-26 09:00:00,-3.51052086353302,-1.8679682254791259,-0.09261069111526013,0.634452719334513,1.0269407473504544,2.281696438789368,2.4463301956653596,4.407452988624572,5.0361504554748535,4.330181980133057,0.34600746203213933,0.07088768333196635,-2.004446291923523,0.8387069433927536,-1.349958747625351,-1.3954891085624692,-0.11868837289512155,-2.009987568855286,0.3784390270709992,1.363674333691597
2019-05-26 10:00:00,9.377581644058228,0.7545613706111908,0.9069904237985611,-0.27376828286796806,1.3936670899391175,1.617620661854744,-0.4302187815308572,2.2722030878067017,3.4754226207733154,3.7177751541137694,0.312322694528848,0.23321789056062697,-1.998505875468254,1.3749024808406831,-1.2611066132783888,-1.4335749268531797,-0.04838143214583397,-2.0694224417209623,0.3574822649359703,2.230203706026077
2019-05-26 11:00:00,18.475065422058105,3.578823757171631,1.0735905855894088,-0.9297055929899216,0.07345205545425415,0.8871371731162071,-3.7493138551712035,-0.6395015567541122,2.635031318664551,2.390893888473511,0.615485455095768,0.23321789056062697,-2.004446291923523,2.447293281555176,-1.3055325984954833,-1.4494440734386447,-0.0015100977383553844,-2.0694224417209623,0.3155687488615513,1.9413606643676757
2019-05-26 12:00:00,33.637540626525876,6.201353359222413,0.9069904237985611,-1.6865562856197358,-0.8800366729497909,-0.10897672269493341,-7.510955286026001,-1.9012402892112727,2.9951990127563475,1.6764193654060364,1.2218110889196399,0.3143829300999642,-2.004446291923523,2.089829921722412,-0.6835678219795227,-1.3923152685165403,-0.0015100977383553844,-1.8019650042057038,0.10600102618336678,1.315533670783043
2019-05-26 13:00:00,49.558135986328125,8.823882722854615,1.0735905855894088,-2.54432042837143,-1.9802158236503602,-0.540626085549593,-10.166231727600096,-3.2600355625152586,3.3553668737411497,1.9826228022575378,1.0197024911642074,0.3143829300999642,-1.9777133643627167,1.3153251349925998,-0.9945502281188965,-1.3510556370019915,0.021925554051995248,-1.6979543015360832,0.06408742703497408,0.97855024933815
2019-05-26 14:00:00,54.86500854492188,7.815218257904053,0.9069904237985611,-3.1498010873794557,-3.2270856589078902,-1.00547925978899,-14.591692066192627,-4.521774601936341,2.75508725643158,2.288825988769531,0.5818007715046406,0.23321789056062697,-1.9673173367977141,0.8982842206954956,-0.6391417637467385,-1.303448313474655,0.021925554051995248,-1.4750730663537979,0.06408742703497408,1.1229717597365378
2019-05-26 15:00:00,23.02381134033203,5.797887563705446,1.406790953874588,-4.158935689926148,-4.107229280471802,-1.4371284581720831,-19.23842372894287,-5.783513164520263,2.5149751901626587,1.7784870862960815,0.34600746203213933,0.15205277521163224,-1.9450395584106446,1.0770160794258117,-0.46143750473856937,-1.2494934797286985,-0.0015100977383553844,-1.2076160430908203,0.2946119464933872,1.267393335700035
2019-05-26 16:00:00,8.619458627700805,3.377091073989868,0.40718983449041846,-5.218526482582092,-5.574134796857835,-1.8687779128551483,-20.78733673095703,-5.298228812217713,2.635031318664551,1.574351501464844,0.44706171192228794,-0.2537727274000644,-1.9183066964149476,1.2557479441165924,-0.23930721022188664,-1.2114077627658841,-0.02494574600714259,-0.9847349524497986,0.3155687488615513,1.0266907572746276
2019-05-27 08:00:00,-20.18924217224121,-6.911294412612915,-1.425412267446518,1.391303262114525,1.8337387979030608,2.0824736773967745,10.412158107757568,5.08685073852539,11.279059886932375,8.310825777053832,0.7502245023846627,-0.9030935138463974,-1.9910800278186798,2.328139042854309,-0.9945502281188965,-1.4494440734386447,-0.095252713188529,-2.1288574576377868,0.2736551892012357,3.0967329621315
2019-05-27 09:00:00,-8.059263038635255,-1.8679682254791259,0.07398946434259415,1.5426735550165176,2.493846595287324,1.8500470668077469,7.314337182044983,3.630998206138611,6.2367094039917,9.025300645828247,1.1544414699077605,-1.0654236137866975,-2.0103868901729585,3.5196844577789306,-0.7279939353466034,-1.468486958742142,-0.32960930913686753,-2.3220207005739217,0.33652549833059314,4.107683765888215
2019-05-27 10:00:00,1.796345168352127,2.7718913078308107,0.9069904237985611,0.8362794924527407,2.713882172107697,1.3519901871681212,1.1186922460794448,1.7869189977645874,3.9556463241577147,4.738452816009522,1.8281364560127258,-1.0654236137866975,-2.0296943917870522,4.770807003974914,-0.8612720251083374,-1.4970512509346008,-0.37648055106401446,-2.2477273583412165,0.3784390270709992,4.444667375087738
2019-05-27 11:00:00,2.554468750953674,3.578823757171631,-1.0922118365764617,-0.5765085443854333,1.6870481550693508,0.7211181148886681,-2.421675753593445,-0.6395015567541122,2.75508725643158,2.799164891242981,2.5355162680149075,-0.17260758090415035,-2.022268295288086,5.187848353385926,-1.2611066132783888,-1.506572699546814,-0.37648055106401446,-2.099139839410782,0.06408742703497408,2.422765845060349
2019-05-27 12:00:00,47.283769607543945,6.201353359222413,-0.2592109322547912,-1.3838159501552583,-0.3666196707636118,-0.10897672269493341,-5.298225116729737,-2.8718080878257757,2.3949193000793465,1.7784870862960815,2.7713092923164373,-0.0914425052702427,-2.0074168533086776,2.6856025576591493,-0.46143750473856937,-1.4621392786502838,-0.11868837289512155,-1.9208348512649536,-0.3969615280628204,1.5080958366394044
2019-05-27 13:00:00,45.0093978881836,6.604819393157959,0.2405896384268999,-2.0397533655166624,-1.5401442082598809,-0.8726639613509178,-5.519497966766357,-3.2600355625152586,1.9146955013275153,1.4722838401794436,1.356549897789955,-0.7407632611691952,-1.9895945966243744,1.553634214401245,-0.3725853692740203,-1.373272570967674,-0.095252713188529,-1.6979543015360832,-0.2712208970449864,1.0266907572746276
2019-05-27 14:00:00,17.71694164276123,6.403086709976196,-0.592411294579506,-2.090210223197937,-2.493633010983468,-1.00547925978899,-18.574604034423828,-4.521774601936341,0.23391215093433854,1.0640127122402192,0.7165397077798843,-0.9030935138463974,-1.9673173367977141,0.9578615963459015,-0.01717693060636525,-1.3224912136793137,-0.28273799270391464,-1.4156382799148557,0.0012170873582363073,0.8822691187262535
2019-05-27 15:00:00,6.345086908340454,5.797887563705446,0.5737900182604789,-5.067156386375428,-2.566978165507317,-1.4371284581720831,-17.910786724090578,-4.715888023376466,-0.36636763960123064,-0.36493628174066545,0.37969216797500854,-1.0654236137866975,-1.9390990555286407,0.7791297435760498,0.2049534484744072,-1.2812317550182342,-0.32960930913686753,-1.2076160430908203,0.18982809393201022,0.68970707654953
2019-05-27 16:00:00,1.0382214680314066,5.394421243667603,0.9069904237985611,-4.915786576271058,-6.894350004196167,-1.5035361293703322,-9.944957780838012,-4.618831491470337,-0.4864234930835664,-0.8752751886844635,0.27863799463957545,-1.3900840759277342,-1.9183066964149476,0.5408205956220626,0.2938053846359253,-1.2780579209327696,-0.37648055106401446,-1.118463519215584,0.16887133978307245,0.015739908255636693
2019-05-27 17:00:00,5.586963891983032,2.7718913078308107,0.07398946434259415,-3.099344396591187,-6.674313819408416,-1.4703322805464267,-6.6258635997772215,-4.327660751342774,-1.206759124994278,-0.9773429289460183,0.14389896304346625,-1.3900840759277342,-1.9093956232070923,-0.2932613119948656,0.027249207347631456,-1.0908027663826945,-0.47022319585084915,-0.9995936691761017,0.10600102618336678,-0.22496264837682248
2019-06-02 13:00:00,-9.575510120391845,-8.323426151275635,-3.7578149318695067,-0.27376828286796806,0.8069047019118443,1.7172320812940598,0.6761461853981018,4.116282439231872,-1.4468712627887723,-1.2835463732481003,-0.12557907477021218,0.5578781917691231,-1.8945440649986267,-0.3528385650366545,-1.4832366779446602,-1.436748707294464,0.16253951881080866,-0.9252999924123287,0.3155687488615513,-0.22496264837682248
2019-06-02 14:00:00,-4.268644666671753,-7.718226289749145,-3.091413688659668,-0.6774219825863839,0.07345205545425415,1.5180091589689257,-0.6514918461441994,3.0486575841903685,-0.7265354514122009,-1.7938854217529296,-0.36137224584817884,0.8013735055923462,-1.8900884628295898,-0.5911477461457253,-1.2611066132783888,-1.4240534722805023,0.09223252758383749,-0.8955826248973608,0.25269837472587825,-0.41752478778362273
2019-06-06 11:00:00,-8.059263038635255,0.35109525844454764,-0.09261069111526013,0.5839959654957056,2.3471558809280393,1.3187864571809769,2.8888763844966894,1.2045778393745423,-2.5273747563362132,-2.2021565318107608,-0.900328379869461,1.4416759192943576,-1.906425452232361,-1.3060750842094422,-0.15045513063669208,-1.5160941541194917,0.36347857974469666,-1.1481810867786408,0.4242334276437759,-0.802648875117302
2019-06-06 12:00:00,-5.026768064498901,2.7718913078308107,0.5737900182604789,-0.17285481244325634,1.3203217446804048,0.5218953564763067,0.23360016830265518,0.42812356501817705,-1.6869831919670104,-2.7124954819679257,-0.900328379869461,1.3860626935958862,-1.9123660564422607,-1.3060750842094422,-0.46143750473856937,-1.4907037258148192,0.3474207926541567,-1.1778985857963562,0.40987419188022606,-0.8507894247770309
2019-06-06 13:00:00,4.828840136528016,2.570158660411835,0.9069904237985611,-0.7783354729413986,0.22014250010251998,0.2562649894505739,-2.421675753593445,-1.707126522064209,-2.1672070264816288,-1.998020887374878,-0.900328379869461,1.330449682474136,-1.9153361439704895,-1.3656523406505585,-0.7279939353466034,-1.4462701797485351,0.3313630115240812,-1.133322340250015,0.3955148994922638,-1.091491985321045
2019-06-06 14:00:00,15.442570686340332,3.9822902202606203,0.2405896384268999,-1.3838159501552583,-0.6600008442183025,-0.47421844135969876,-3.3067679405212402,-2.8718080878257757,-2.6474305868148806,-2.406291782855988,-0.9340131223201752,1.2748364329338073,-1.9108808279037475,-1.6635386407375337,-0.7279939353466034,-1.3986630737781525,0.31530523113906384,-0.9847349524497986,0.38115560859441755,-0.7545083731412888
