,SHAP_OX_01,SHAP_HUM_01,SHAP_TEMP_01,SHAP_SPM_01,SHAP_OX_03,SHAP_TEMP_02,SHAP_HUM_22,SHAP_PM25_05,SHAP_TEMP_04,SHAP_PM25_22,SHAP_TEMP_12,SHAP_OX_08,SHAP_OX_05,SHAP_PM25_15,SHAP_TEMP_11,SHAP_OX_06,SHAP_WD_01,SHAP_TEMP_19,SHAP_PM25_02,SHAP_SPM_24,SHAP_TEMP_03,SHAP_PM25_04,SHAP_PM25_09,SHAP_PM25_20,SHAP_PM25_14,SHAP_SPM_14,SHAP_TEMP_16,SHAP_OX_10,SHAP_TEMP_24,SHAP_OX_22
2019-12-13 20:00:00,-4.6857586860656735,0.1902997702360153,-3.0302282571792594,-0.08884785920381544,0.2792682036757469,3.0087217092514043,-0.5124505251646042,0.02157802791334687,-0.24895430281758313,-0.020413395552895945,0.5840115163475275,-0.08735479079186914,-0.2720504395663738,0.00850913730682801,1.636527681350708,-0.10856698416173458,-0.019188700243830646,-0.44185376800596715,0.042729264847002894,0.16816745102405545,-1.0167028963565827,0.27433749884366987,-0.0828467460349202,-0.41082990914583206,0.13495711535215377,-0.18806606233119963,-0.362182292342186,-0.08155562682077286,-0.37326496131718157,-0.4783250868320466
2019-04-26 03:00:00,-6.37125415802002,-0.5103590875864028,1.4141422510147097,-0.10454537328332658,0.31433353424072263,-2.2472474694252016,0.4478990167379379,-0.09953937362879511,0.21907453574240215,0.07514229076914489,0.3475918620824814,-0.04954847414046524,-0.09372284710407257,-0.3173172026872635,-0.37324965298175805,-0.08686344940215349,-0.036881134856957896,-0.3419026659801602,0.07455832744017242,0.15308315455913543,-0.07994464109651747,0.19465799182653426,0.0001967094838619489,-0.30290539339184763,0.03652767858002335,0.06832408290356395,0.034983348846435516,0.003874571598134963,-0.440627995878458,-0.8913475871086121
2020-02-05 11:00:00,-3.843011736869812,0.45541376173496245,-1.3390075743198397,-0.07628984395414588,0.139007256180048,2.0686301708221437,-0.8592436134815216,-0.07751805665902792,-0.23940289877355098,0.20009981729090215,0.6017771452665329,-0.08735479079186914,-0.12344412654638288,-0.10997310280799866,1.9218663692474365,-0.06515996716916558,-0.0722660209983587,-0.42918391339480877,0.0666010524961166,0.14554101750254628,-0.9698646128177643,0.21638878732919692,-0.09668729417026042,-0.15573590695858003,0.12233798205852506,-0.06973209790885446,-0.347562525421381,-0.1181685882620513,-0.3951579437125475,0.08958082050085067
2019-08-31 01:00:00,-7.214000225067139,-0.5103590875864028,4.36394739151001,-0.07942933626472949,0.4545944929122925,-4.982062339782715,0.42122277021408083,-0.143582097068429,0.34961325898766515,0.11924496889114378,0.30796073507517585,-0.09239565245807169,-0.33149287849664694,-0.07047900985926389,-0.8074609875679016,-0.15197392627596856,-0.14303578138351442,-0.29122290015220637,0.07455832744017242,0.03995103472843763,0.20108270794153213,0.23811964094638824,-0.04132499946281312,-0.23422635346651077,0.11224261559545994,-0.08945440910756586,0.12513763941824435,-0.12427073791623115,-0.4889043943956494,-0.5815807849168777
2019-09-20 17:00:00,7.112703657150268,0.05774269900284705,3.2626864433288576,-0.07315036030486223,-0.0012537882663309265,-3.828312945365906,0.04775332617573437,0.2197701990604401,0.2827518928796053,-0.07186648324131965,0.4063552811741829,-0.11003861248027533,-0.09372284710407257,0.00850913730682801,0.11058572717010975,-0.09771520532667635,-0.09880468472838401,-0.3404947061091661,0.2734902113676071,0.1304567456245422,0.12078932672739029,0.38299157917499543,-0.06900613987818359,-0.28328283652663233,0.12233798205852506,-0.10917673408985137,-0.016185178421437723,-0.12427073791623115,-0.4653274200856686,0.2960921302437783
2019-12-29 23:00:00,-3.0002638578414915,0.01986925480887291,-3.305543327331543,-0.07315036030486223,0.10394197031855582,3.350574183464049,-0.5658035397529602,-0.09953937362879511,-0.2521383244544268,0.05309098865836857,0.5566798429004848,-0.08231396377086639,-0.12344412654638288,0.00850913730682801,1.5124673366546633,-0.06515996716916558,-0.14303578138351442,-0.45100427567958834,0.1620884008705616,0.1606253646314144,-1.0836138367652892,0.2308759719133377,0.04171846248209475,-0.28328283652663233,0.12990947826765478,-0.18806606233119963,-0.3816750209778548,-0.08155562682077286,-0.3569857142865658,-0.0653026208281517
2019-09-10 05:00:00,-16.484221935272217,-0.26418159753084186,5.2292216300964345,-0.08570837303996084,0.8052468180656434,-5.879422330856324,0.4478990167379379,-0.12156074158847327,0.445129282027483,-0.020413395552895945,0.2710628975648433,-0.13524279780685902,-0.6881482750177383,-0.968969851732254,-1.0803935348987577,-0.29304663836956024,-0.10765092372894287,-0.271514168009162,0.09047287516295907,0.15308315455913543,0.37505217269063,0.2308759719133377,-0.3388974893838167,-0.16554717719554898,-0.09218783378601073,-0.030287463625427297,0.3151924550533295,-0.17308794893324375,-0.4810455670580268,-1.2011147439479832
2019-04-21 08:00:00,4.584462308883667,-0.1694979727268219,0.3128823958337307,-0.04489481691271063,-0.42203686833381654,0.31663989536464215,-0.5124505251646042,-0.04448603701312092,-0.06110606798902154,0.11924496889114378,0.4692182682454586,-0.07979353293776512,0.08460474312305448,-0.19883485138416293,0.9045719146728516,-0.021752991434186665,-0.14303578138351442,-0.34823734909296034,0.17004562839865683,0.04749319232068951,-0.6353084027767182,0.26709388047456745,-0.08976700901985166,-0.08705676519311963,0.1198141884058714,0.10776867084205148,-0.10877592423930764,0.016078896773979074,-0.4063851598650217,0.14120865017175677
2019-07-29 05:00:00,-13.11323280334473,-0.43461214601993553,5.18989109992981,-0.070010842802003,0.6649862945079803,-6.178542757034302,0.4478990167379379,-0.16560341715812682,0.43557776007801297,0.045740561839193075,0.24509785510599613,-0.1302019659429789,-0.628705620765686,-0.5246610194444656,-1.254078024625778,-0.29304663836956024,-0.1164971113204956,-0.26236373642459515,0.1223019789904356,0.1606253646314144,0.39512565582990644,0.2308759719133377,-0.17281048933509738,-0.11649071113206444,0.08952816426753996,0.10776867084205148,0.3103191010653973,-0.11206645173951979,-0.4788002895191312,-0.9429753303527832
2019-07-16 20:00:00,-12.27048463821411,-0.5103590875864028,2.98737142086029,-0.09198739193379876,0.6299207866191864,-3.6573858976364138,0.4478990167379379,-0.04448603701312092,0.26364867649972445,0.0016379060223698561,0.36125784888863566,-0.11507949437946081,-0.5692628979682922,-0.050731979636475424,-0.32362557798624036,-0.19538094475865364,-0.14303578138351442,-0.3313443146646023,0.09047287516295907,0.16816745102405545,0.020422279834747314,0.26709388047456745,0.0001967094838619489,-0.35196194350719456,0.11729034762829542,-0.20778825283050534,0.044729794189333885,-0.17919020578265188,-0.4580299623310566,-1.0462313711643219
2020-01-15 06:00:00,-14.798723602294922,-0.47248567342758185,-3.0302282571792594,-0.048034334182739245,0.559790262579918,3.1796488761901864,0.07442970536649225,0.08764205924235283,-0.24895430281758313,0.07514229076914489,0.544380528666079,-0.10247728507965803,-0.628705620765686,-0.20870834738016128,1.3884072184562684,-0.24963968694210048,-0.14303578138351442,-0.40665990319103,0.2098320797085762,0.07011964712291954,-1.0233939290046692,0.35401701033115385,-0.055165578983724074,-0.27347148656845094,0.10467111989855767,-0.030287463625427297,-0.2622817112132907,-0.09986211166251449,-0.36821289295330645,-0.1685582540929317
2019-12-19 22:00:00,-13.11323280334473,-0.4914222687482835,-2.5582596182823183,-0.10454537328332658,0.5247248619794845,2.4532137513160706,-0.19233410134911538,-0.143582097068429,-0.21074783401563763,-0.04981512874364853,0.5375477422261611,-0.11003861248027533,-0.5395419001579285,-0.0606055039912462,1.3760012745857242,-0.26049128919839865,-0.14303578138351442,-0.42003354970365764,0.07455832744017242,0.16816745102405545,-0.9631738722324373,0.15119648873806,-0.055165578983724074,-0.31271672174334525,0.1198141884058714,-0.14862138628959648,-0.2793378591537476,-0.11206645173951979,-0.38505351971834895,-0.2201860636472702
2020-02-23 10:00:00,4.584462308883667,0.6637178868055345,-1.2603461921215058,-0.08570837303996084,-0.2467105433344841,1.8122414231300354,-0.6458325207233429,-0.05549669470638034,-0.19482867666520182,0.24420236833393574,0.5307146243751049,-0.054589318798389255,0.32237495929002763,-0.040858450834639334,1.3263769805431365,0.07591270823031662,-0.10765092372894287,-0.3665384396910667,0.13025927655398845,0.0776617746800184,-0.9230266779661178,0.2598503515124321,-0.06208586674183605,0.07973531195893882,0.11476647220551968,-0.06973209790885446,-0.1501980567350984,-0.008329736636369451,-0.41985766366124155,-0.1685582540929317
2019-10-25 04:00:00,1.2134721994400026,-0.5103590875864028,0.5095360040664673,-0.1014058608561754,-0.07138432795181868,-0.7943784385919571,0.4478990167379379,0.40949816554784774,0.03122614324092867,0.4173963826149702,0.43915320932865143,-0.08735479079186914,-0.03428032319061454,-0.556745958328247,0.47036075592041016,-0.0434564818628132,-0.028034882270730994,-0.35879553407430653,0.5004779301583767,0.15308315455913543,-0.4613391414284706,0.5664676517248154,0.24821023941040035,0.2049151325132698,-0.0072551865130662755,-0.16834369525313378,-0.06735378133598716,-0.07545346627011892,-0.43333029896020897,-0.0653026208281517
2019-08-20 22:00:00,-3.843011736869812,-0.5103590875864028,4.481938171386719,-0.1014058608561754,0.10394197031855582,-5.452107334136963,0.4478990167379379,-0.09953937362879511,0.3750844664871692,-0.027763824397698034,0.29976143855601556,-0.11381925237365069,-0.09372284710407257,-0.10997310280799866,-0.8322728037834167,-0.08686344940215349,-0.10765092372894287,-0.29826162308454507,0.026814674772322144,0.1606253646314144,0.32152310460805894,0.21638878732919692,-0.0828467460349202,-0.27347148656845094,0.10467111989855767,-0.22751054465770726,0.14463045299053193,-0.14867936260998246,-0.4844136524014176,-0.2976277247071266
2019-07-08 03:00:00,-8.899492740631104,-0.5103590875864028,1.9647725343704223,-0.11396389324218033,0.31433353424072263,-2.503637099266052,0.4478990167379379,-0.20964611917734147,0.1681326299905777,0.038390077999792965,0.37492370232939715,-0.09239565245807169,-0.2720504395663738,-0.09022605940699575,-0.14994093868881464,-0.14112217649817466,-0.1164971113204956,-0.33275206126272694,0.09047287516295907,0.17570961043238642,-0.18031158186495305,0.15119648873806,-0.12436846699565648,-0.31271672174334525,0.11729034762829542,-0.18806606233119963,0.025237002409994564,-0.08765778483357278,-0.4518549479544163,0.08958082050085067
2020-03-27 05:00:00,13.854679393768311,0.6258445352315902,0.35221324041485785,-0.08256884478032586,-0.49216741025447847,-0.6234524190425873,-1.4994763374328615,-0.06650739680044351,0.021674619242548963,0.02368920464068649,0.4268540821969509,-0.02686469219624992,0.26293236017227173,-0.5345345437526703,0.12299176696687934,0.0650609804317355,-0.14303578138351442,-0.34823734909296034,0.10638745287433267,0.1379989467561245,-0.43457451462745667,0.2308759719133377,-0.09668729417026042,-0.2930941231548786,0.006241677701473275,-0.10917673408985137,0.0008709765970706801,0.09540695201139895,-0.3957191915949807,0.45097555220127106
2019-07-12 07:00:00,-15.641473293304443,-0.5103590875864028,2.2007562875747686,-0.10454537328332658,0.7000513166189194,-2.631831669807434,0.4478990167379379,-0.16560341715812682,0.1681326299905777,0.031039661448448892,0.39405600652098655,-0.08231396377086639,-0.33149287849664694,-0.07047900985926389,-0.01347454972565176,-0.10856698416173458,-0.14303578138351442,-0.34119842834770686,0.10638745287433267,0.1606253646314144,-0.17362042255699636,0.20914517343044287,-0.12436846699565648,-0.2440376177430153,0.12990947826765478,-0.12889903113245962,-0.006438776850700376,-0.09986211166251449,-0.4389437310397625,-0.8913475871086121
