測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2011,14103510,103,CO  ,0.1PPM, 4, 1,   6,   6,   4,   4,   6,   5,   7,  10,   9,   7,  10,   8,   6,   5,   4,   4,   4,   4,   4,   4,   4,   5,   4,   6
2011,14103510,103,CO  ,0.1PPM, 4, 2,   6,   6,   7,   6,   5,   5,   8,  11,   9,   8,   6,   7,   8,  10,  10,  11,  13,  12,  11,  10,   5,   5,   4,   4
2011,14103510,103,CO  ,0.1PPM, 4, 3,   3,   3,   2,   2,   2,   1,   2,   3,   3,   4,   4,   5,   6,   5,   8,   6,   8,   8,   5,   5,   5,   7,   6,   5
2011,14103510,103,CO  ,0.1PPM, 4, 4,   4,   5,   3,   2,   2,   2,   4,   6,   6,   5,   5,   5,   4,   4,   5,   5,   4,   5,   5,   6,   5,   5,   5,   4
2011,14103510,103,CO  ,0.1PPM, 4, 5,   3,   2,   3,   2,   2,   4,   8,  10,   8,   7,   6,   6,   7,   6,   9,   7,   6,   6,   7,   5,   5,   5,   8,  12
2011,14103510,103,CO  ,0.1PPM, 4, 6,  11,   9,   8,   9,   7,   5,   8,  11,   8,   8,   8,  12,   8,   5,   4,   5,   4,   5,   6,   6,   6,   5,   5,   5
2011,14103510,103,CO  ,0.1PPM, 4, 7,   6,   6,   5,   5,   7,   7,   9,  13,   7,   5,   5,   4,   4,   4,   4,   4,   4,   4,   5,   5,   5,   5,   4,   4
2011,14103510,103,CO  ,0.1PPM, 4, 8,   4,   3,   3,   3,   3,   3,   4,   5,   5,   4,   4,   4,   4,   4,9999,   4,   4,   4,   4,   4,   4,   4,   4,   4
2011,14103510,103,CO  ,0.1PPM, 4, 9,   4,   4,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   3,   3,   3,   4,   4,   4,   6,  10,  10,   9,   7,   6
2011,14103510,103,CO  ,0.1PPM, 4,10,   5,   5,   5,   4,   5,   4,   4,   6,   6,   7,   9,   8,   7,   8,   9,   7,   7,   5,   5,   5,   5,   5,   5,   4
2011,14103510,103,CO  ,0.1PPM, 4,11,   5,   5,   5,   4,   5,   7,   6,   8,   6,   5,   5,   5,   5,   4,   4,   5,   6,   8,  10,  10,   7,   5,   5,   4
2011,14103510,103,CO  ,0.1PPM, 4,12,   3,   2,   2,   2,   2,   2,   4,   5,   5,   4,   5,   5,   5,   5,   5,   4,   5,   6,   7,   6,   5,   8,   8,  10
2011,14103510,103,CO  ,0.1PPM, 4,13,  10,   8,   6,   5,   4,   4,   7,   9,   7,   5,   5,   4,   4,   4,   4,   5,   4,   4,   6,   6,   6,   7,   8,   7
2011,14103510,103,CO  ,0.1PPM, 4,14,   9,   9,   7,   7,   7,   8,  11,  13,  10,   7,   8,   7,9999,9999,   4,   4,   4,   5,   5,   5,   5,   5,   5,   5
2011,14103510,103,CO  ,0.1PPM, 4,15,   5,   4,   5,   5,   4,   5,   5,   6,   5,   5,   4,   4,   4,   3,   3,   3,   4,   4,   4,   4,   3,   3,   3,   3
2011,14103510,103,CO  ,0.1PPM, 4,16,   3,   3,   4,   3,   3,   3,   3,   4,   4,   4,   4,   4,   5,   5,   5,   7,   9,   7,   6,   6,   5,   4,   4,   4
2011,14103510,103,CO  ,0.1PPM, 4,17,   3,   3,   2,   2,   2,   2,   3,   4,   5,   7,   8,   7,   7,   5,   5,   5,   4,   4,   4,   4,   4,   5,   5,   5
2011,14103510,103,CO  ,0.1PPM, 4,18,   6,   5,   5,   4,   5,   5,   7,   9,   9,   9,   5,   5,   5,   5,   5,   5,   6,   6,   6,   6,   6,   5,   5,   5
2011,14103510,103,CO  ,0.1PPM, 4,19,   7,   5,   4,   3,   3,   4,   6,   8,   9,   9,   9,   8,   5,   4,   4,   6,   6,   5,   6,   7,   6,   5,   4,   4
2011,14103510,103,CO  ,0.1PPM, 4,20,   5,   5,   4,   3,   4,   4,   6,   7,   9,   9,   6,   8,   8,   8,   9,   8,   8,   7,   6,   5,   5,   4,   4,   4
2011,14103510,103,CO  ,0.1PPM, 4,21,   4,   4,   4,   3,   3,   4,   5,   8,   9,   9,   7,  10,   9,   5,   5,   6,   5,   7,   6,   7,   7,   6,   8,   8
2011,14103510,103,CO  ,0.1PPM, 4,22,   8,   7,   5,   5,   4,   6,   8,   8,   6,   6,   5,   4,   4,   5,9999,   4,   5,   6,   6,   5,   6,   5,   4,   4
2011,14103510,103,CO  ,0.1PPM, 4,23,   4,   3,   4,   3,   4,   4,   5,   4,   3,   3,   3,   3,   3,   3,   3,   4,   4,   4,   4,   3,   3,   3,   2,   3
2011,14103510,103,CO  ,0.1PPM, 4,24,   3,   4,   4,   4,   4,   3,   4,   5,   6,   5,   5,   6,   6,   5,   4,   4,   5,   5,   7,   8,   8,   9,   7,   5
