測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
34322030,2024/05/01,01,,0,0.002,0.002,,0.035,,,,0.011,,,NNE,0.6,,
34322030,2024/05/01,02,,-,-,-,,0.033,,,,0.013,,,NE,0.7,,
34322030,2024/05/01,03,,0,0.002,0.002,,0.034,,,,0.014,,,CALM,0.3,,
34322030,2024/05/01,04,,0,0.002,0.002,,0.032,,,,0.014,,,NNE,1.1,,
34322030,2024/05/01,05,,0,0.002,0.002,,0.035,,,,0.016,,,NE,1.2,,
34322030,2024/05/01,06,,0,0.002,0.002,,0.035,,,,0.017,,,NE,0.5,,
34322030,2024/05/01,07,,0,0.003,0.003,,0.034,,,,0.018,,,NE,1.1,,
34322030,2024/05/01,08,,0,0.005,0.005,,0.034,,,,0.021,,,NE,0.8,,
34322030,2024/05/01,09,,0,0.005,0.005,,0.035,,,,0.018,,,ENE,0.8,,
34322030,2024/05/01,10,,0,0.004,0.004,,0.039,,,,0.016,,,NE,2.0,,
34322030,2024/05/01,11,,0,0.003,0.003,,0.041,,,,0.019,,,ENE,0.9,,
34322030,2024/05/01,12,,0,0.003,0.003,,0.041,,,,0.015,,,ENE,0.9,,
34322030,2024/05/01,13,,0,0.002,0.002,,0.043,,,,0.014,,,NE,1.7,,
34322030,2024/05/01,14,,0,0.003,0.003,,0.043,,,,0.016,,,NE,1.5,,
34322030,2024/05/01,15,,0,0.003,0.003,,0.042,,,,0.014,,,ENE,1.2,,
34322030,2024/05/01,16,,0,0.003,0.003,,0.040,,,,0.015,,,NE,1.5,,
34322030,2024/05/01,17,,0,0.003,0.003,,0.042,,,,0.014,,,NE,1.6,,
34322030,2024/05/01,18,,0,0.003,0.003,,0.041,,,,0.016,,,ENE,0.4,,
34322030,2024/05/01,19,,0,0.003,0.003,,0.041,,,,0.016,,,NE,1.3,,
34322030,2024/05/01,20,,0,0.003,0.003,,0.041,,,,0.014,,,NE,0.8,,
34322030,2024/05/01,21,,0,0.003,0.003,,0.040,,,,0.016,,,NNE,0.5,,
34322030,2024/05/01,22,,0,0.005,0.005,,0.032,,,,0.016,,,NNE,0.7,,
34322030,2024/05/01,23,,0,0.004,0.004,,0.033,,,,0.013,,,N,1.1,,
34322030,2024/05/01,24,,0,0.007,0.007,,0.025,,,,0.013,,,N,0.7,,
34322030,2024/05/02,01,,0,0.002,0.002,,0.041,,,,0.010,,,NNE,0.8,,
34322030,2024/05/02,02,,0,0.001,0.001,,-,,,,0.011,,,NNE,1.0,,
34322030,2024/05/02,03,,0,0.004,0.004,,0.034,,,,0.007,,,NE,0.6,,
34322030,2024/05/02,04,,0,0.004,0.004,,0.033,,,,0.007,,,NE,1.1,,
34322030,2024/05/02,05,,0,0.002,0.002,,0.039,,,,0.010,,,ENE,0.4,,
34322030,2024/05/02,06,,0,0.004,0.004,,0.034,,,,0.011,,,N,0.9,,
34322030,2024/05/02,07,,0.001,0.005,0.006,,0.033,,,,0.009,,,NE,1.1,,
34322030,2024/05/02,08,,0.001,0.005,0.006,,0.036,,,,0.008,,,NE,1.1,,
34322030,2024/05/02,09,,0.001,0.003,0.004,,0.042,,,,0.007,,,NE,1.7,,
34322030,2024/05/02,10,,0.001,0.002,0.003,,0.043,,,,0.008,,,NNE,2.0,,
34322030,2024/05/02,11,,0,0.002,0.002,,0.042,,,,0.007,,,ENE,1.0,,
34322030,2024/05/02,12,,0,0.002,0.002,,0.043,,,,0.010,,,SSE,2.0,,
34322030,2024/05/02,13,,0,0.002,0.002,,0.045,,,,0.009,,,SSE,1.0,,
34322030,2024/05/02,14,,0,0.004,0.004,,0.046,,,,0.010,,,S,1.7,,
34322030,2024/05/02,15,,0,0.004,0.004,,0.048,,,,0.009,,,S,1.5,,
34322030,2024/05/02,16,,0,0.004,0.004,,0.051,,,,0.012,,,SSE,1.4,,
34322030,2024/05/02,17,,0,0.004,0.004,,0.052,,,,0.011,,,SSE,1.5,,
34322030,2024/05/02,18,,0,0.005,0.005,,0.054,,,,0.009,,,S,1.6,,
34322030,2024/05/02,19,,0,0.007,0.007,,0.052,,,,0.010,,,SW,2.3,,
34322030,2024/05/02,20,,0,0.010,0.010,,0.039,,,,0.013,,,NW,0.8,,
34322030,2024/05/02,21,,0,0.011,0.011,,0.031,,,,0.013,,,N,0.7,,
34322030,2024/05/02,22,,0,0.011,0.011,,0.028,,,,0.011,,,NNW,0.6,,
34322030,2024/05/02,23,,0,0.013,0.013,,0.024,,,,0.010,,,NNE,0.9,,
34322030,2024/05/02,24,,0,0.008,0.008,,0.026,,,,0.014,,,NNW,0.9,,
34322030,2024/05/03,01,,0,0.012,0.012,,0.022,,,,0.013,,,N,1.0,,
34322030,2024/05/03,02,,0,0.007,0.007,,0.023,,,,0.010,,,NNE,1.3,,
34322030,2024/05/03,03,,0,0.009,0.009,,0.019,,,,0.010,,,NNE,1.2,,
34322030,2024/05/03,04,,0,0.006,0.006,,0.021,,,,0.013,,,NNE,1.1,,
34322030,2024/05/03,05,,0,0.009,0.009,,0.017,,,,0.012,,,N,1.0,,
34322030,2024/05/03,06,,0,0.009,0.009,,0.014,,,,0.012,,,NNE,1.1,,
34322030,2024/05/03,07,,0.001,0.004,0.005,,0.020,,,,0.011,,,NNE,0.6,,
34322030,2024/05/03,08,,0.001,0.004,0.005,,0.022,,,,0.009,,,ESE,0.9,,
34322030,2024/05/03,09,,0.004,0.008,0.012,,0.023,,,,0.014,,,ESE,0.8,,
34322030,2024/05/03,10,,0.003,0.009,0.012,,0.036,,,,0.013,,,SE,1.6,,
34322030,2024/05/03,11,,0.001,0.005,0.006,,0.052,,,,0.014,,,SSE,0.9,,
34322030,2024/05/03,12,,0,0.004,0.004,,0.059,,,,0.017,,,SSE,1.0,,
34322030,2024/05/03,13,,0,0.004,0.004,,0.060,,,,0.017,,,SSE,1.2,,
34322030,2024/05/03,14,,0,0.004,0.004,,0.062,,,,0.020,,,SE,1.4,,
34322030,2024/05/03,15,,0,0.004,0.004,,0.062,,,,0.018,,,SSE,1.7,,
34322030,2024/05/03,16,,0,0.003,0.003,,0.057,,,,0.017,,,SE,1.7,,
34322030,2024/05/03,17,,0,0.006,0.006,,0.057,,,,0.020,,,S,1.1,,
34322030,2024/05/03,18,,0,0.010,0.010,,0.055,,,,0.022,,,S,0.9,,
34322030,2024/05/03,19,,0,0.011,0.011,,0.050,,,,0.021,,,WSW,1.1,,
34322030,2024/05/03,20,,0,0.007,0.007,,0.037,,,,0.022,,,WNW,0.6,,
34322030,2024/05/03,21,,0,0.007,0.007,,0.033,,,,0.022,,,N,1.0,,
34322030,2024/05/03,22,,0,0.008,0.008,,0.029,,,,0.021,,,NNW,0.7,,
34322030,2024/05/03,23,,0,0.009,0.009,,0.026,,,,0.023,,,N,0.8,,
34322030,2024/05/03,24,,0,0.007,0.007,,0.026,,,,0.022,,,N,0.6,,
34322030,2024/05/04,01,,0,0.005,0.005,,0.028,,,,0.021,,,N,0.6,,
34322030,2024/05/04,02,,0,0.006,0.006,,0.024,,,,0.020,,,NNE,1.0,,
34322030,2024/05/04,03,,0,0.004,0.004,,0.026,,,,0.019,,,NNE,1.4,,
34322030,2024/05/04,04,,0,0.005,0.005,,0.022,,,,0.019,,,N,0.8,,
34322030,2024/05/04,05,,0,0.005,0.005,,0.019,,,,0.019,,,N,0.7,,
34322030,2024/05/04,06,,0,0.004,0.004,,0.020,,,,0.019,,,NE,0.7,,
34322030,2024/05/04,07,,0,0.003,0.003,,0.022,,,,0.021,,,NNW,0.4,,
34322030,2024/05/04,08,,0.001,0.003,0.004,,0.024,,,,0.019,,,CALM,0.3,,
34322030,2024/05/04,09,,0.002,0.007,0.009,,0.026,,,,0.021,,,SSE,1.0,,
34322030,2024/05/04,10,,0.001,0.005,0.006,,0.040,,,,0.021,,,SSE,0.8,,
34322030,2024/05/04,11,,0,0.004,0.004,,0.059,,,,0.025,,,S,1.2,,
34322030,2024/05/04,12,,0,0.003,0.003,,0.062,,,,0.026,,,S,1.4,,
34322030,2024/05/04,13,,0,0.004,0.004,,0.062,,,,0.023,,,SSE,1.5,,
34322030,2024/05/04,14,,0,0.003,0.003,,0.065,,,,0.024,,,SE,1.6,,
34322030,2024/05/04,15,,0,0.004,0.004,,0.065,,,,0.022,,,SE,1.6,,
34322030,2024/05/04,16,,0,0.003,0.003,,0.064,,,,0.022,,,S,2.2,,
34322030,2024/05/04,17,,0,0.004,0.004,,0.064,,,,0.023,,,SW,2.8,,
34322030,2024/05/04,18,,0,0.003,0.003,,0.062,,,,0.020,,,S,2.3,,
34322030,2024/05/04,19,,0,0.003,0.003,,0.059,,,,0.016,,,S,1.5,,
34322030,2024/05/04,20,,0,0.008,0.008,,0.048,,,,0.017,,,NNW,0.5,,
34322030,2024/05/04,21,,0,0.006,0.006,,0.041,,,,0.020,,,W,1.2,,
34322030,2024/05/04,22,,0,0.007,0.007,,0.033,,,,0.017,,,NNW,0.7,,
34322030,2024/05/04,23,,0,0.008,0.008,,0.029,,,,0.018,,,NE,0.7,,
34322030,2024/05/04,24,,0,0.008,0.008,,0.026,,,,0.016,,,NNW,0.6,,
34322030,2024/05/05,01,,0,0.009,0.009,,0.023,,,,0.016,,,N,0.8,,
34322030,2024/05/05,02,,0,0.007,0.007,,0.021,,,,0.016,,,N,0.7,,
34322030,2024/05/05,03,,0,0.007,0.007,,0.024,,,,0.012,,,NNW,0.7,,
34322030,2024/05/05,04,,0,0.005,0.005,,0.024,,,,0.010,,,NNW,0.6,,
34322030,2024/05/05,05,,0,0.006,0.006,,0.021,,,,0.014,,,NNW,0.9,,
34322030,2024/05/05,06,,0,0.006,0.006,,0.019,,,,0.013,,,NNW,0.4,,
34322030,2024/05/05,07,,0,0.004,0.004,,0.022,,,,0.009,,,NNE,0.4,,
34322030,2024/05/05,08,,0.001,0.005,0.006,,0.025,,,,0.016,,,SW,0.6,,
34322030,2024/05/05,09,,0.001,0.005,0.006,,0.033,,,,0.014,,,SE,0.6,,
34322030,2024/05/05,10,,0.001,0.004,0.005,,0.047,,,,0.011,,,E,0.8,,
34322030,2024/05/05,11,,0,0.002,0.002,,0.054,,,,0.009,,,SE,0.9,,
34322030,2024/05/05,12,,0,0.002,0.002,,0.056,,,,0.011,,,SSE,1.4,,
34322030,2024/05/05,13,,0,0.002,0.002,,0.055,,,,0.009,,,SSE,2.6,,
34322030,2024/05/05,14,,0,0.001,0.001,,0.053,,,,0.009,,,SSE,2.1,,
34322030,2024/05/05,15,,0,0.002,0.002,,0.054,,,,0.010,,,S,1.9,,
34322030,2024/05/05,16,,0,0.005,0.005,,0.053,,,,0.014,,,S,1.5,,
34322030,2024/05/05,17,,0,0.006,0.006,,0.050,,,,0.012,,,SSE,1.8,,
34322030,2024/05/05,18,,0,0.005,0.005,,0.045,,,,0.011,,,SSW,1.8,,
34322030,2024/05/05,19,,0,0.004,0.004,,0.042,,,,0.012,,,SW,1.8,,
34322030,2024/05/05,20,,0,0.003,0.003,,0.042,,,,0.011,,,S,1.5,,
34322030,2024/05/05,21,,0,0.002,0.002,,0.044,,,,0.012,,,S,1.3,,
34322030,2024/05/05,22,,0,0.003,0.003,,0.042,,,,0.012,,,SW,0.8,,
34322030,2024/05/05,23,,0,0.004,0.004,,0.041,,,,0.010,,,S,0.7,,
34322030,2024/05/05,24,,0,0.004,0.004,,0.042,,,,0.009,,,SW,3.2,,
34322030,2024/05/06,01,,0,0.004,0.004,,0.044,,,,0.008,,,WSW,2.3,,
34322030,2024/05/06,02,,0,0.003,0.003,,0.046,,,,0.007,,,SW,3.3,,
34322030,2024/05/06,03,,0,0.002,0.002,,0.047,,,,0.008,,,SW,4.1,,
34322030,2024/05/06,04,,0,0.002,0.002,,0.047,,,,0.012,,,SW,3.1,,
34322030,2024/05/06,05,,0,0.003,0.003,,0.044,,,,0.012,,,WSW,2.3,,
34322030,2024/05/06,06,,0,0.003,0.003,,0.042,,,,0.011,,,W,1.8,,
34322030,2024/05/06,07,,0,0.002,0.002,,0.040,,,,0.013,,,WSW,0.5,,
34322030,2024/05/06,08,,0,0.004,0.004,,0.037,,,,0.013,,,SE,1.3,,
34322030,2024/05/06,09,,0,0.004,0.004,,0.037,,,,0.012,,,SSE,0.6,,
34322030,2024/05/06,10,,0,0.008,0.008,,0.034,,,,0.012,,,CALM,0.3,,
34322030,2024/05/06,11,,0,0.006,0.006,,0.033,,,,0.016,,,WNW,0.6,,
34322030,2024/05/06,12,,0,0.003,0.003,,0.038,,,,0.012,,,SSW,0.7,,
34322030,2024/05/06,13,,0,0.004,0.004,,0.040,,,,0.012,,,S,0.7,,
34322030,2024/05/06,14,,0,0.004,0.004,,0.041,,,,0.010,,,SSE,0.5,,
34322030,2024/05/06,15,,0,0.004,0.004,,0.040,,,,0.008,,,SW,1.6,,
34322030,2024/05/06,16,,0,0.003,0.003,,0.041,,,,0.007,,,S,0.7,,
34322030,2024/05/06,17,,0,0.005,0.005,,0.035,,,,0.009,,,CALM,0.3,,
34322030,2024/05/06,18,,0,0.009,0.009,,0.034,,,,0.008,,,S,0.5,,
34322030,2024/05/06,19,,0,0.008,0.008,,0.033,,,,0.009,,,CALM,0.1,,
34322030,2024/05/06,20,,0,0.011,0.011,,0.028,,,,0.010,,,CALM,0.3,,
34322030,2024/05/06,21,,0,0.007,0.007,,0.029,,,,0.007,,,W,0.8,,
34322030,2024/05/06,22,,0,0.005,0.005,,0.034,,,,0.007,,,W,1.9,,
34322030,2024/05/06,23,,0,0.003,0.003,,0.033,,,,0.006,,,S,0.6,,
34322030,2024/05/06,24,,0,0.005,0.005,,0.034,,,,0.007,,,CALM,0.3,,
34322030,2024/05/07,01,,0,0.003,0.003,,0.033,,,,0.005,,,ESE,0.4,,
34322030,2024/05/07,02,,0,0.004,0.004,,0.031,,,,0.005,,,CALM,0,,
34322030,2024/05/07,03,,0,0.004,0.004,,0.029,,,,0.007,,,CALM,0.2,,
34322030,2024/05/07,04,,0,0.005,0.005,,0.026,,,,0.010,,,CALM,0,,
34322030,2024/05/07,05,,0,0.006,0.006,,0.023,,,,0.010,,,WNW,0.7,,
34322030,2024/05/07,06,,0,0.008,0.008,,0.025,,,,0.016,,,W,1.0,,
34322030,2024/05/07,07,,0.001,0.009,0.010,,0.025,,,,0.019,,,WSW,0.7,,
34322030,2024/05/07,08,,0.001,0.008,0.009,,0.033,,,,0.024,,,CALM,0.2,,
34322030,2024/05/07,09,,0.001,0.009,0.010,,0.045,,,,0.026,,,SE,1.0,,
34322030,2024/05/07,10,,0.001,0.010,0.011,,0.048,,,,0.027,,,WNW,1.2,,
34322030,2024/05/07,11,,0.001,0.010,0.011,,0.048,,,,0.023,,,SSW,2.3,,
34322030,2024/05/07,12,,0.001,0.006,0.007,,0.058,,,,0.017,,,WSW,4.2,,
34322030,2024/05/07,13,,0,0.003,0.003,,0.062,,,,0.018,,,W,4.8,,
34322030,2024/05/07,14,,0,0.002,0.002,,0.061,,,,0.019,,,W,3.9,,
34322030,2024/05/07,15,,0,0.002,0.002,,0.060,,,,0.018,,,NW,5.2,,
34322030,2024/05/07,16,,0,0.003,0.003,,0.062,,,,-,,,WNW,3.5,,
34322030,2024/05/07,17,,-,-,-,,0.061,,,,-,,,WNW,2.2,,
34322030,2024/05/07,18,,0,0.003,0.003,,0.059,,,,0.025,,,W,2.3,,
34322030,2024/05/07,19,,0,0.003,0.003,,0.057,,,,0.023,,,W,1.4,,
34322030,2024/05/07,20,,0,0.003,0.003,,0.056,,,,0.021,,,NNE,1.1,,
34322030,2024/05/07,21,,0,0.005,0.005,,0.049,,,,0.019,,,NE,0.6,,
34322030,2024/05/07,22,,0,0.006,0.006,,0.039,,,,0.019,,,NNW,0.7,,
34322030,2024/05/07,23,,0,0.010,0.010,,0.033,,,,0.013,,,CALM,0,,
34322030,2024/05/07,24,,0,0.006,0.006,,0.032,,,,0.009,,,N,0.7,,
34322030,2024/05/08,01,,0,0.002,0.002,,0.030,,,,0.005,,,E,0.6,,
34322030,2024/05/08,02,,-,-,-,,0.032,,,,0.003,,,ENE,0.6,,
34322030,2024/05/08,03,,0,0.002,0.002,,0.030,,,,0.004,,,NE,0.6,,
34322030,2024/05/08,04,,0,0.002,0.002,,0.029,,,,0.002,,,NNW,0.8,,
34322030,2024/05/08,05,,0,0.002,0.002,,0.028,,,,0.003,,,NE,0.9,,
34322030,2024/05/08,06,,0,0.001,0.001,,0.029,,,,0.001,,,NE,1.1,,
34322030,2024/05/08,07,,0,0.002,0.002,,0.030,,,,0.003,,,NE,0.7,,
34322030,2024/05/08,08,,0,0.002,0.002,,0.031,,,,0.003,,,NNE,1.2,,
34322030,2024/05/08,09,,0,0.001,0.001,,0.036,,,,0.001,,,NE,1.1,,
34322030,2024/05/08,10,,0,0.001,0.001,,0.037,,,,0.003,,,NE,1.5,,
34322030,2024/05/08,11,,0,0.001,0.001,,0.037,,,,0.001,,,NNE,2.9,,
34322030,2024/05/08,12,,0,0.001,0.001,,0.039,,,,0.002,,,NE,2.4,,
34322030,2024/05/08,13,,0,0.001,0.001,,0.040,,,,0.004,,,NNE,2.5,,
34322030,2024/05/08,14,,0,0.001,0.001,,0.039,,,,0.003,,,NNE,1.8,,
34322030,2024/05/08,15,,0,0.001,0.001,,0.043,,,,0.005,,,NNE,1.8,,
34322030,2024/05/08,16,,0,0.001,0.001,,0.044,,,,0.007,,,NNE,2.7,,
34322030,2024/05/08,17,,0,0.001,0.001,,0.044,,,,0.009,,,NNE,3.3,,
34322030,2024/05/08,18,,0,0.001,0.001,,0.044,,,,0.009,,,NNE,3.4,,
34322030,2024/05/08,19,,0,0.001,0.001,,0.043,,,,0.010,,,NNE,1.9,,
