測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
45403010,2024/05/01,01,,,,,,0.030,,,,,3,,,,,
45403010,2024/05/01,02,,,,,,0.020,,,,,5,,,,,
45403010,2024/05/01,03,,,,,,0.013,,,,,4,,,,,
45403010,2024/05/01,04,,,,,,0.013,,,,,2,,,,,
45403010,2024/05/01,05,,,,,,0.031,,,,,2,,,,,
45403010,2024/05/01,06,,,,,,0.032,,,,,2,,,,,
45403010,2024/05/01,07,,,,,,0.034,,,,,3,,,,,
45403010,2024/05/01,08,,,,,,0.032,,,,,1,,,,,
45403010,2024/05/01,09,,,,,,0.030,,,,,2,,,,,
45403010,2024/05/01,10,,,,,,0.033,,,,,2,,,,,
45403010,2024/05/01,11,,,,,,0.033,,,,,1,,,,,
45403010,2024/05/01,12,,,,,,0.037,,,,,4,,,,,
45403010,2024/05/01,13,,,,,,0.034,,,,,6,,,,,
45403010,2024/05/01,14,,,,,,0.037,,,,,9,,,,,
45403010,2024/05/01,15,,,,,,0.034,,,,,5,,,,,
45403010,2024/05/01,16,,,,,,0.033,,,,,5,,,,,
45403010,2024/05/01,17,,,,,,0.032,,,,,7,,,,,
45403010,2024/05/01,18,,,,,,0.026,,,,,7,,,,,
45403010,2024/05/01,19,,,,,,0.016,,,,,8,,,,,
45403010,2024/05/01,20,,,,,,0.011,,,,,8,,,,,
45403010,2024/05/01,21,,,,,,0.021,,,,,11,,,,,
45403010,2024/05/01,22,,,,,,0.035,,,,,15,,,,,
45403010,2024/05/01,23,,,,,,0.027,,,,,14,,,,,
45403010,2024/05/01,24,,,,,,0.022,,,,,15,,,,,
45403010,2024/05/02,01,,,,,,0.026,,,,,13,,,,,
45403010,2024/05/02,02,,,,,,0.021,,,,,13,,,,,
45403010,2024/05/02,03,,,,,,0.013,,,,,13,,,,,
45403010,2024/05/02,04,,,,,,0.008,,,,,12,,,,,
45403010,2024/05/02,05,,,,,,0.006,,,,,10,,,,,
45403010,2024/05/02,06,,,,,,0.007,,,,,10,,,,,
45403010,2024/05/02,07,,,,,,0.014,,,,,12,,,,,
45403010,2024/05/02,08,,,,,,0.021,,,,,10,,,,,
45403010,2024/05/02,09,,,,,,-,,,,,10,,,,,
45403010,2024/05/02,10,,,,,,0.027,,,,,15,,,,,
45403010,2024/05/02,11,,,,,,0.033,,,,,20,,,,,
45403010,2024/05/02,12,,,,,,0.035,,,,,16,,,,,
45403010,2024/05/02,13,,,,,,0.037,,,,,18,,,,,
45403010,2024/05/02,14,,,,,,0.038,,,,,16,,,,,
