測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11239010,2024/05/01,01,0.001,0.001,0.009,0.010,,0.009,,,,0.014,9,,CALM,0.4,,
11239010,2024/05/01,02,0,0.001,0.007,0.008,,0.011,,,,0.014,10,,CALM,0.3,,
11239010,2024/05/01,03,0.001,0.002,0.007,0.009,,0.008,,,,0.017,11,,W,0.8,,
11239010,2024/05/01,04,0.001,0.002,0.007,0.009,,0.004,,,,0.017,11,,S,0.5,,
11239010,2024/05/01,05,0.001,0.002,0.006,0.008,,0.005,,,,0.015,9,,NE,1.2,,
11239010,2024/05/01,06,0.001,0.004,0.008,0.012,,0.002,,,,0.014,10,,CALM,0,,
11239010,2024/05/01,07,0.001,0.004,0.009,0.013,,0.004,,,,0.018,11,,CALM,0.1,,
11239010,2024/05/01,08,0.001,0.003,0.008,0.011,,0.013,,,,0.013,9,,CALM,0.3,,
11239010,2024/05/01,09,0.001,0.002,0.007,0.009,,0.022,,,,0.006,4,,CALM,0.1,,
11239010,2024/05/01,10,0.001,0.002,0.007,0.009,,0.022,,,,0.010,6,,NE,2.6,,
11239010,2024/05/01,11,0.001,0.004,0.005,0.009,,0.030,,,,0.006,4,,E,0.8,,
11239010,2024/05/01,12,0,0.002,0.005,0.007,,0.033,,,,0.005,4,,ESE,1.6,,
11239010,2024/05/01,13,0.001,0.002,0.003,0.005,,0.043,,,,0.004,4,,E,2.3,,
11239010,2024/05/01,14,0,0.002,0.003,0.005,,0.046,,,,0.007,5,,E,2.2,,
11239010,2024/05/01,15,0.001,0.001,0.004,0.005,,0.046,,,,0.006,5,,E,2.4,,
11239010,2024/05/01,16,0.001,0.002,0.003,0.005,,0.048,,,,0.007,6,,ENE,1.8,,
11239010,2024/05/01,17,0.001,0.002,0.004,0.006,,0.048,,,,0.013,10,,E,2.5,,
11239010,2024/05/01,18,0.001,0.002,0.004,0.006,,0.049,,,,0.015,11,,ENE,0.9,,
11239010,2024/05/01,19,0.001,0.002,0.003,0.005,,0.048,,,,0.015,10,,SE,1.3,,
11239010,2024/05/01,20,0,0.002,0.004,0.006,,0.046,,,,0.015,10,,NE,1.4,,
11239010,2024/05/01,21,0,0.002,0.002,0.004,,0.046,,,,0.011,8,,NE,1.3,,
11239010,2024/05/01,22,0,0.002,0.003,0.005,,0.043,,,,0.011,8,,CALM,0.1,,
11239010,2024/05/01,23,0.001,0.002,0.004,0.006,,0.040,,,,0.011,7,,NW,0.7,,
11239010,2024/05/01,24,0.001,0.002,0.004,0.006,,0.038,,,,0.014,9,,NW,0.7,,
11239010,2024/05/02,01,0,-,-,-,,-,,,,0.012,8,,NW,1.3,,
11239010,2024/05/02,02,0.001,0,0.003,0.003,,0.038,,,,0.011,8,,NW,0.8,,
