測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11382010,2024/05/01,01,,0,0.003,0.003,,0.010,,,,0.018,13,,W,1.7,18.6,86.0
11382010,2024/05/01,02,,0,0.004,0.004,,0.014,,,,0.018,13,,WNW,2.2,19.5,80.0
11382010,2024/05/01,03,,0,0.005,0.005,,0.015,,,,0.016,12,,WNW,2.9,19.6,78.0
11382010,2024/05/01,04,,0,0.005,0.005,,0.018,,,,0.011,7,,NW,1.9,19.4,76.0
11382010,2024/05/01,05,,0,0.004,0.004,,0.020,,,,0.009,7,,WNW,2.1,19.5,72.0
11382010,2024/05/01,06,,0,0.004,0.004,,0.026,,,,0.008,5,,NW,2.8,19.9,68.0
11382010,2024/05/01,07,,0,0.003,0.003,,0.033,,,,0.006,3,,NNW,1.7,19.9,64.0
11382010,2024/05/01,08,,0.001,0.005,0.006,,0.034,,,,0.007,4,,NW,1.6,20.2,65.0
11382010,2024/05/01,09,,0.001,0.004,0.005,,0.028,,,,0.005,3,,NW,2.1,20.2,67.0
11382010,2024/05/01,10,,0.001,0.004,0.005,,0.033,,,,0.007,4,,W,1.8,21.8,55.0
11382010,2024/05/01,11,,0.001,0.003,0.004,,0.036,,,,0.004,3,,SE,3.3,19.0,80.0
11382010,2024/05/01,12,,0.001,0.005,0.006,,0.032,,,,0.008,6,,SSE,3.8,18.8,85.0
11382010,2024/05/01,13,,-,-,-,,-,,,,0.008,4,,SE,3.1,17.8,88.0
11382010,2024/05/01,14,,-,-,-,,0.036,,,,0.008,6,,SE,3.4,16.5,92.0
11382010,2024/05/01,15,,0.001,0.005,0.006,,0.040,,,,0.011,9,,SE,3.8,15.6,92.0
11382010,2024/05/01,16,,0,0.005,0.005,,0.041,,,,0.007,5,,SE,2.9,14.9,92.0
11382010,2024/05/01,17,,0,0.006,0.006,,0.042,,,,0.013,10,,ESE,3.7,13.9,87.0
11382010,2024/05/01,18,,0,0.004,0.004,,0.046,,,,0.015,12,,SE,2.0,13.4,90.0
11382010,2024/05/01,19,,0,0.004,0.004,,0.045,,,,0.015,11,,SE,1.7,13.3,91.0
11382010,2024/05/01,20,,0,0.004,0.004,,0.046,,,,0.015,12,,SE,2.6,12.2,88.0
11382010,2024/05/01,21,,0,0.004,0.004,,0.045,,,,0.014,11,,SE,2.7,11.8,85.0
11382010,2024/05/01,22,,0,0.003,0.003,,0.045,,,,0.014,11,,SSE,3.5,11.4,84.0
11382010,2024/05/01,23,,0,0.002,0.002,,0.044,,,,0.013,10,,S,2.3,11.1,85.0
11382010,2024/05/01,24,,0,0.002,0.002,,0.042,,,,0.013,9,,SSW,1.5,11.1,85.0
11382010,2024/05/02,01,,-,-,-,,-,,,,0.010,8,,SSW,1.4,10.9,87.0
11382010,2024/05/02,02,,0,0.002,0.002,,0.043,,,,0.009,6,,S,1.3,10.9,86.0
11382010,2024/05/02,03,,0,0.002,0.002,,0.042,,,,0.011,8,,S,1.2,10.9,86.0
11382010,2024/05/02,04,,0,0.003,0.003,,0.039,,,,0.013,9,,CALM,0.4,11.1,85.0
11382010,2024/05/02,05,,0,0.003,0.003,,0.035,,,,0.012,9,,NW,0.5,11.1,87.0
11382010,2024/05/02,06,,0,0.003,0.003,,0.031,,,,0.011,8,,W,2.0,11.0,89.0
11382010,2024/05/02,07,,0,0.002,0.002,,0.032,,,,0.011,7,,NW,2.2,11.6,84.0
11382010,2024/05/02,08,,0.001,0.003,0.004,,0.033,,,,0.013,10,,WNW,1.9,12.8,76.0
