測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13205010,2024/05/01,01,0,0,0.002,0.002,0.2,0.009,0.12,1.99,2.11,0.014,10,,W,1.3,18.3,97.6
13205010,2024/05/01,02,0,0,0.002,0.002,0.2,0.008,0.11,1.99,2.10,0.012,8,,W,1.2,18.1,97.9
13205010,2024/05/01,03,0,0,0.002,0.002,0.2,0.006,0.11,1.98,2.09,0.013,10,,W,2.8,17.9,97.9
13205010,2024/05/01,04,0,0,0.002,0.002,0.2,0.006,0.11,1.98,2.09,0.012,7,,W,1.8,18.0,97.6
13205010,2024/05/01,05,0,0,0.002,0.002,0.2,0.006,0.10,1.98,2.08,0.012,8,,W,1.6,18.2,97.4
13205010,2024/05/01,06,0,0,0.002,0.002,0.2,0.005,0.11,1.98,2.09,0.012,8,,WNW,1.0,18.4,97.3
13205010,2024/05/01,07,0,0.001,0.003,0.004,0.2,0.005,0.11,1.98,2.09,0.012,9,,ENE,2.1,18.4,95.3
13205010,2024/05/01,08,0,0.001,0.007,0.008,0.2,0.011,0.13,2.01,2.14,0.009,9,,NE,1.8,18.2,96.5
13205010,2024/05/01,09,0,0.001,0.006,0.007,0.3,0.019,0.15,2.06,2.21,0.010,7,,N,2.2,18.4,86.8
13205010,2024/05/01,10,0,0.001,0.005,0.006,0.3,0.030,0.11,2.03,2.14,0.007,5,,NE,1.5,17.0,97.5
13205010,2024/05/01,11,0,0.001,0.008,0.009,0.3,0.026,0.12,2.03,2.15,0.008,4,,W,1.1,16.9,98.3
13205010,2024/05/01,12,0,0.002,0.010,0.012,0.3,0.025,0.15,2.05,2.20,0.007,3,,ENE,4.3,16.4,98.8
