測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
44201520,2024/05/01,01,,0.009,0.004,0.013,0.2,,0.08,2.00,2.08,0.016,,,,,,
44201520,2024/05/01,02,,0.009,0.006,0.015,0.1,,0.11,2.02,2.13,0.017,,,,,,
44201520,2024/05/01,03,,0.010,0.007,0.017,0.2,,0.09,2.01,2.10,0.018,,,,,,
44201520,2024/05/01,04,,0.009,0.008,0.017,0.2,,0.07,2.02,2.09,0.022,,,,,,
44201520,2024/05/01,05,,0.010,0.008,0.018,0.2,,0.07,2.03,2.10,0.021,,,,,,
44201520,2024/05/01,06,,0.014,0.012,0.026,0.2,,0.09,2.03,2.12,0.022,,,,,,
44201520,2024/05/01,07,,0.012,0.011,0.023,0.2,,0.09,2.04,2.13,0.014,,,,,,
44201520,2024/05/01,08,,0.012,0.011,0.023,0.2,,0.07,1.99,2.06,0.013,,,,,,
44201520,2024/05/01,09,,0.014,0.014,0.028,0.2,,0.10,1.99,2.09,0.015,,,,,,
44201520,2024/05/01,10,,0.016,0.017,0.033,0.2,,0.11,1.99,2.10,0.017,,,,,,
44201520,2024/05/01,11,,0.014,0.016,0.030,0.2,,0.10,1.99,2.09,0.014,,,,,,
44201520,2024/05/01,12,,0.014,0.015,0.029,0.2,,0.09,1.99,2.08,0.013,,,,,,
44201520,2024/05/01,13,,0.013,0.012,0.025,0.2,,0.09,2.00,2.09,0.017,,,,,,
44201520,2024/05/01,14,,0.011,0.012,0.023,0.2,,0.09,2.00,2.09,0.015,,,,,,
44201520,2024/05/01,15,,0.011,0.011,0.022,0.2,,0.12,2.00,2.12,0.015,,,,,,
44201520,2024/05/01,16,,0.011,0.011,0.022,0.2,,0.10,2.00,2.10,0.016,,,,,,
44201520,2024/05/01,17,,0.011,0.009,0.020,0.2,,0.10,2.00,2.10,0.015,,,,,,
44201520,2024/05/01,18,,0.011,0.010,0.021,0.2,,0.12,2.00,2.12,0.015,,,,,,
44201520,2024/05/01,19,,0.010,0.009,0.019,0.2,,0.11,2.00,2.11,0.015,,,,,,
44201520,2024/05/01,20,,0.010,0.009,0.019,0.2,,0.11,2.01,2.12,0.016,,,,,,
44201520,2024/05/01,21,,0.009,0.006,0.015,0.2,,0.08,2.00,2.08,0.017,,,,,,
44201520,2024/05/01,22,,0.009,0.006,0.015,0.1,,0.10,2.00,2.10,0.014,,,,,,
44201520,2024/05/01,23,,0.008,0.003,0.011,0.1,,0.10,1.99,2.09,0.015,,,,,,
