測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27209510,2024/05/01,01,,0.001,0.005,0.006,,,0.07,2.00,2.07,0.018,5,,,,,
27209510,2024/05/01,02,,0,0.004,0.004,,,0.03,2.00,2.03,0.020,9,,,,,
27209510,2024/05/01,03,,0.001,0.004,0.005,,,0.04,2.00,2.04,0.030,12,,,,,
27209510,2024/05/01,04,,0.001,0.004,0.005,,,0.04,2.00,2.04,0.026,16,,,,,
27209510,2024/05/01,05,,0.003,0.006,0.009,,,0.03,2.00,2.03,0.027,15,,,,,
27209510,2024/05/01,06,,0.002,0.007,0.009,,,0.04,2.00,2.04,0.028,13,,,,,
27209510,2024/05/01,07,,0.003,0.008,0.011,,,0.04,2.01,2.05,0.027,14,,,,,
27209510,2024/05/01,08,,0.003,0.009,0.012,,,0.05,2.01,2.06,0.023,13,,,,,
27209510,2024/05/01,09,,0.003,0.009,0.012,,,0.06,2.01,2.07,0.018,11,,,,,
27209510,2024/05/01,10,,0.005,0.013,0.018,,,0.05,2.02,2.07,0.016,9,,,,,
27209510,2024/05/01,11,,0.003,0.010,0.013,,,0.05,2.01,2.06,0.015,9,,,,,
27209510,2024/05/01,12,,-,-,-,,,-,-,-,-,10,,,,,
27209510,2024/05/01,13,,0.002,0.007,0.009,,,-,-,-,-,-,,,,,
27209510,2024/05/01,14,,0.002,0.008,0.010,,,0.06,2.01,2.07,0.022,10,,,,,
27209510,2024/05/01,15,,0.004,0.010,0.014,,,0.06,2.01,2.07,0.024,10,,,,,
27209510,2024/05/01,16,,0.005,0.010,0.015,,,0.06,2.02,2.08,0.027,13,,,,,
27209510,2024/05/01,17,,0.003,0.008,0.011,,,0.07,2.02,2.09,0.020,10,,,,,
27209510,2024/05/01,18,,0.003,0.009,0.012,,,0.06,2.02,2.08,0.019,11,,,,,
27209510,2024/05/01,19,,0.002,0.009,0.011,,,0.06,2.03,2.09,0.017,10,,,,,
27209510,2024/05/01,20,,0.002,0.008,0.010,,,0.08,2.03,2.11,0.015,9,,,,,
27209510,2024/05/01,21,,0.001,0.005,0.006,,,0.06,2.02,2.08,0.020,7,,,,,
27209510,2024/05/01,22,,0.001,0.006,0.007,,,0.07,2.04,2.11,0.016,7,,,,,
27209510,2024/05/01,23,,0.001,0.006,0.007,,,0.05,2.03,2.08,0.015,8,,,,,
27209510,2024/05/01,24,,-,-,-,,,-,-,-,0.017,10,,,,,
27209510,2024/05/02,01,,0.003,0.006,0.009,,,0.07,2.04,2.11,0.012,7,,,,,
27209510,2024/05/02,02,,0.002,0.007,0.009,,,0.05,2.03,2.08,0.013,7,,,,,
27209510,2024/05/02,03,,0.003,0.009,0.012,,,0.05,2.04,2.09,0.012,6,,,,,
27209510,2024/05/02,04,,0.003,0.010,0.013,,,0.05,2.03,2.08,0.015,6,,,,,
27209510,2024/05/02,05,,0.006,0.012,0.018,,,0.08,2.06,2.14,0.013,4,,,,,
27209510,2024/05/02,06,,0.005,0.015,0.020,,,0.04,2.03,2.07,0.013,6,,,,,
27209510,2024/05/02,07,,0.005,0.012,0.017,,,0.04,2.03,2.07,0.013,5,,,,,
27209510,2024/05/02,08,,0.003,0.008,0.011,,,0.03,2.02,2.05,0.011,8,,,,,
27209510,2024/05/02,09,,0.003,0.006,0.009,,,0.04,2.03,2.07,0.012,8,,,,,
27209510,2024/05/02,10,,0.003,0.007,0.010,,,0.03,2.03,2.06,0.012,9,,,,,
27209510,2024/05/02,11,,0.002,0.005,0.007,,,0.04,2.04,2.08,0.018,7,,,,,
27209510,2024/05/02,12,,0.010,0.009,0.019,,,0.04,2.02,2.06,0.014,9,,,,,
27209510,2024/05/02,13,,0.003,0.005,0.008,,,0.09,2.02,2.11,0.014,7,,,,,
27209510,2024/05/02,14,,0.005,0.009,0.014,,,0.10,2.02,2.12,0.014,9,,,,,
27209510,2024/05/02,15,,0.007,0.011,0.018,,,0.09,2.01,2.10,0.015,6,,,,,
27209510,2024/05/02,16,,0.003,0.007,0.010,,,0.11,2.01,2.12,0.016,8,,,,,
27209510,2024/05/02,17,,0.002,0.009,0.011,,,0.08,2.01,2.09,0.013,8,,,,,
27209510,2024/05/02,18,,0.001,0.005,0.006,,,0.06,2.01,2.07,0.015,7,,,,,
27209510,2024/05/02,19,,0.001,0.005,0.006,,,0.06,2.01,2.07,0.015,9,,,,,
27209510,2024/05/02,20,,0.001,0.006,0.007,,,0.06,2.01,2.07,0.015,9,,,,,
27209510,2024/05/02,21,,0.001,0.006,0.007,,,0.07,2.02,2.09,0.014,9,,,,,
27209510,2024/05/02,22,,0,0.006,0.006,,,0.06,2.03,2.09,0.012,9,,,,,
27209510,2024/05/02,23,,0,0.008,0.008,,,0.08,2.04,2.12,0.013,8,,,,,
27209510,2024/05/02,24,,0,0.008,0.008,,,0.09,2.05,2.14,0.014,8,,,,,
27209510,2024/05/03,01,,0,0.008,0.008,,,0.13,2.06,2.19,0.012,11,,,,,
27209510,2024/05/03,02,,0,0.007,0.007,,,0.12,2.04,2.16,0.014,9,,,,,
27209510,2024/05/03,03,,0,0.008,0.008,,,0.15,2.05,2.20,0.018,10,,,,,
27209510,2024/05/03,04,,0,0.007,0.007,,,0.13,2.05,2.18,0.015,11,,,,,
27209510,2024/05/03,05,,0,0.005,0.005,,,0.10,2.03,2.13,0.017,10,,,,,
27209510,2024/05/03,06,,0.001,0.008,0.009,,,0.11,2.04,2.15,0.015,10,,,,,
27209510,2024/05/03,07,,0.002,0.007,0.009,,,0.10,2.05,2.15,0.016,9,,,,,
