測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
34304010,2024/05/01,01,0,0,0.002,0.002,,0.038,0.06,1.99,2.05,0.010,,,N,1.5,,
34304010,2024/05/01,02,0,0,0.001,0.001,,0.039,0.05,1.99,2.04,0.011,,,NE,3.1,,
34304010,2024/05/01,03,0,0,0.001,0.001,,0.043,0.05,1.99,2.04,0.013,,,NE,2.3,,
34304010,2024/05/01,04,0,0,0.001,0.001,,0.042,0.05,1.98,2.03,0.013,,,ENE,3.3,,
34304010,2024/05/01,05,0,0,0.002,0.002,,0.040,0.05,2.00,2.05,0.015,,,NE,1.9,,
34304010,2024/05/01,06,0,0,0.005,0.005,,0.035,0.04,2.00,2.04,0.015,,,NE,1.6,,
34304010,2024/05/01,07,0,0,0.008,0.008,,0.029,0.05,2.00,2.05,0.013,,,NE,2.1,,
34304010,2024/05/01,08,0,0,0.006,0.006,,0.034,0.06,2.00,2.06,0.017,,,NE,2.5,,
34304010,2024/05/01,09,0,0,0.005,0.005,,0.039,0.05,2.01,2.06,0.015,,,NE,3.5,,
34304010,2024/05/01,10,-,-,-,-,,0.038,0.05,2.02,2.07,0.013,,,NE,2.8,,
34304010,2024/05/01,11,0,-,-,-,,-,0.05,2.01,2.06,0.013,,,NNE,2.6,,
34304010,2024/05/01,12,0,-,-,-,,0.035,0.06,2.01,2.07,0.013,,,NE,2.8,,
34304010,2024/05/01,13,0,0,0.003,0.003,,0.036,0.05,2.00,2.05,0.013,,,NNE,2.7,,
34304010,2024/05/01,14,0,0,0.004,0.004,,0.036,0.06,2.01,2.07,0.013,,,NNE,3.4,,
34304010,2024/05/01,15,0,0,0.003,0.003,,0.039,0.06,2.00,2.06,0.013,,,NE,3.1,,
34304010,2024/05/01,16,0,0,0.003,0.003,,0.039,0.06,2.01,2.07,0.013,,,NNE,3.4,,
34304010,2024/05/01,17,0,0,0.002,0.002,,0.040,0.05,2.01,2.06,0.012,,,NNE,4.1,,
34304010,2024/05/01,18,0,0,0.002,0.002,,0.040,0.05,2.02,2.07,0.015,,,NNE,3.2,,
34304010,2024/05/01,19,0,0,0.003,0.003,,0.039,0.06,2.01,2.07,0.012,,,NNE,3.4,,
34304010,2024/05/01,20,0,0,0.003,0.003,,0.036,0.06,2.02,2.08,0.013,,,NNE,2.1,,
34304010,2024/05/01,21,0,0,0.004,0.004,,0.030,0.06,2.02,2.08,0.017,,,NNE,1.8,,
34304010,2024/05/01,22,0,0,0.004,0.004,,0.027,0.05,2.03,2.08,0.016,,,ENE,1.9,,
34304010,2024/05/01,23,0,0,0.004,0.004,,0.022,0.06,2.03,2.09,0.013,,,NE,1.7,,
34304010,2024/05/01,24,0,0,0.004,0.004,,0.020,0.07,2.03,2.10,0.013,,,NE,1.2,,
34304010,2024/05/02,01,0,0,0.004,0.004,,0.019,0.06,2.03,2.09,0.011,,,NE,2.4,,
34304010,2024/05/02,02,0,0,0.004,0.004,,0.019,0.06,2.03,2.09,0.014,,,NE,2.0,,
34304010,2024/05/02,03,0,0,0.004,0.004,,0.022,0.05,2.03,2.08,0.008,,,E,1.6,,
34304010,2024/05/02,04,0,0,0.004,0.004,,0.023,0.06,2.02,2.08,0.003,,,ESE,0.7,,
34304010,2024/05/02,05,0,0,0.006,0.006,,0.023,0.06,2.05,2.11,0.004,,,E,1.4,,
34304010,2024/05/02,06,0,0.001,0.010,0.011,,0.017,0.09,2.05,2.14,0.008,,,E,1.6,,
34304010,2024/05/02,07,0,0.002,0.008,0.010,,0.018,0.06,2.05,2.11,0.006,,,NE,1.9,,
34304010,2024/05/02,08,0,0.001,0.005,0.006,,0.034,0.05,2.05,2.10,0.008,,,NNE,2.7,,
34304010,2024/05/02,09,0,0,0.003,0.003,,0.041,0.05,2.04,2.09,0.007,,,NE,4.8,,
34304010,2024/05/02,10,0,0,0.003,0.003,,0.042,0.04,2.03,2.07,0.008,,,NE,4.3,,
