測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
37204010,2024/05/01,01,,,,,,0.039,,,,,7,,NNW,3.0,,
37204010,2024/05/01,02,,,,,,0.050,,,,,9,,N,1.2,,
37204010,2024/05/01,03,,,,,,0.047,,,,,8,,NNE,0.7,,
37204010,2024/05/01,04,,,,,,0.049,,,,,8,,ESE,0.7,,
37204010,2024/05/01,05,,,,,,0.044,,,,,9,,CALM,0.2,,
37204010,2024/05/01,06,,,,,,0.043,,,,,11,,NNW,1.8,,
37204010,2024/05/01,07,,,,,,0.043,,,,,13,,NNW,1.3,,
37204010,2024/05/01,08,,,,,,0.040,,,,,11,,NW,1.5,,
37204010,2024/05/01,09,,,,,,0.040,,,,,13,,NNW,1.1,,
37204010,2024/05/01,10,,,,,,0.041,,,,,13,,NNE,1.9,,
37204010,2024/05/01,11,,,,,,0.044,,,,,15,,NNE,2.4,,
37204010,2024/05/01,12,,,,,,0.045,,,,,12,,NNE,3.0,,
37204010,2024/05/01,13,,,,,,0.047,,,,,10,,N,3.6,,
37204010,2024/05/01,14,,,,,,0.048,,,,,11,,NE,2.8,,
37204010,2024/05/01,15,,,,,,0.045,,,,,10,,N,1.8,,
37204010,2024/05/01,16,,,,,,0.045,,,,,11,,NNE,2.2,,
37204010,2024/05/01,17,,,,,,0.044,,,,,8,,NNE,1.9,,
37204010,2024/05/01,18,,,,,,0.043,,,,,11,,NNE,1.7,,
37204010,2024/05/01,19,,,,,,0.040,,,,,12,,E,0.7,,
37204010,2024/05/01,20,,,,,,0.039,,,,,8,,NNW,1.6,,
37204010,2024/05/01,21,,,,,,0.044,,,,,12,,ENE,0.7,,
37204010,2024/05/01,22,,,,,,0.036,,,,,11,,SW,0.8,,
37204010,2024/05/01,23,,,,,,0.033,,,,,9,,SSW,1.0,,
37204010,2024/05/01,24,,,,,,0.032,,,,,11,,SSW,0.8,,
37204010,2024/05/02,01,,,,,,0.028,,,,,12,,SSW,1.0,,
37204010,2024/05/02,02,,,,,,0.027,,,,,10,,SSW,1.0,,
37204010,2024/05/02,03,,,,,,0.024,,,,,9,,SE,1.4,,
37204010,2024/05/02,04,,,,,,0.022,,,,,6,,CALM,0.4,,
37204010,2024/05/02,05,,,,,,0.020,,,,,9,,SSE,0.9,,
37204010,2024/05/02,06,,,,,,0.022,,,,,6,,SE,0.9,,
37204010,2024/05/02,07,,,,,,0.023,,,,,8,,CALM,0.4,,
37204010,2024/05/02,08,,,,,,0.031,,,,,7,,ENE,1.5,,
