測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14211010,2024/05/01,01,0.002,0.002,0.007,0.009,,0.003,0.31,2.00,2.31,,4,,CALM,0.1,,
14211010,2024/05/01,02,0.002,0.002,0.006,0.008,,0.003,0.32,2.03,2.35,,4,,CALM,0.4,,
14211010,2024/05/01,03,0.002,0.002,0.005,0.007,,0.003,0.17,1.98,2.15,,5,,CALM,0.3,,
14211010,2024/05/01,04,0.002,0.002,0.005,0.007,,0.003,0.23,1.98,2.21,,4,,W,0.7,,
14211010,2024/05/01,05,0.002,0.002,0.006,0.008,,0.002,0.21,1.98,2.19,,4,,CALM,0.3,,
14211010,2024/05/01,06,0.002,0.006,0.006,0.012,,0.001,0.27,2.00,2.27,,4,,N,0.5,,
14211010,2024/05/01,07,0.002,0.015,0.008,0.023,,0.002,0.23,2.00,2.23,,4,,CALM,0.4,,
14211010,2024/05/01,08,0.002,0.009,0.008,0.017,,0.006,0.25,1.98,2.23,,5,,SE,0.9,,
14211010,2024/05/01,09,0.002,0.013,0.011,0.024,,0.010,0.20,1.99,2.19,,10,,ESE,0.8,,
14211010,2024/05/01,10,0.002,0.009,0.011,0.020,,0.014,0.15,1.99,2.14,,9,,SE,1.5,,
14211010,2024/05/01,11,0.002,0.003,0.008,0.011,,0.025,0.15,1.97,2.12,,7,,E,3.0,,
14211010,2024/05/01,12,0.002,0.002,0.009,0.011,,0.036,0.17,1.98,2.15,,5,,ENE,1.8,,
14211010,2024/05/01,13,0.002,0.002,0.007,0.009,,0.033,0.12,1.97,2.09,,4,,E,2.4,,
14211010,2024/05/01,14,0.002,0.002,0.007,0.009,,0.039,0.10,1.97,2.07,,3,,E,2.7,,
14211010,2024/05/01,15,0.002,0.002,0.006,0.008,,0.043,0.11,1.99,2.10,,3,,E,2.4,,
14211010,2024/05/01,16,0.002,0.001,0.006,0.007,,0.045,0.12,1.99,2.11,,4,,ENE,4.3,,
14211010,2024/05/01,17,0.002,0.001,0.006,0.007,,0.045,0.12,2.00,2.12,,3,,E,3.8,,
14211010,2024/05/01,18,0.002,0.001,0.005,0.006,,0.048,0.11,2.00,2.11,,2,,E,4.1,,
14211010,2024/05/01,19,0.002,0.001,0.003,0.004,,0.053,0.09,2.00,2.09,,6,,ENE,4.0,,
14211010,2024/05/01,20,0.002,0.001,0.003,0.004,,0.052,0.07,2.00,2.07,,4,,ENE,3.8,,
14211010,2024/05/01,21,0.002,0.001,0.003,0.004,,0.050,0.08,2.01,2.09,,5,,ENE,3.9,,
14211010,2024/05/01,22,0.002,0.001,0.002,0.003,,0.051,0.06,2.01,2.07,,7,,NE,3.8,,
14211010,2024/05/01,23,0.002,0.001,0.002,0.003,,0.051,0.07,2.02,2.09,,5,,ENE,3.4,,
14211010,2024/05/01,24,0.001,0.001,0.002,0.003,,0.050,0.05,2.01,2.06,,3,,ENE,3.5,,
14211010,2024/05/02,01,0.002,0.001,0.002,0.003,,0.050,0.06,2.02,2.08,,4,,ENE,2.2,,
14211010,2024/05/02,02,0.002,0.001,0.002,0.003,,0.048,0.06,2.02,2.08,,3,,ENE,2.1,,
14211010,2024/05/02,03,0.001,0.001,0.001,0.002,,0.049,0.04,2.02,2.06,,4,,NE,1.7,,
14211010,2024/05/02,04,0.002,0.001,0.001,0.002,,0.049,0.05,2.01,2.06,,2,,ENE,1.9,,
14211010,2024/05/02,05,0.002,0.001,0.001,0.002,,0.051,0.05,2.02,2.07,,2,,NE,2.1,,
