測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
44201080,2024/05/01,01,0.001,0.001,0.003,0.004,,0.038,0.05,1.97,2.02,0.017,13,,,,,
44201080,2024/05/01,02,0.001,0.001,0.003,0.004,,0.037,0.05,1.97,2.02,0.013,14,,,,,
44201080,2024/05/01,03,0.001,0.001,0.003,0.004,,0.037,0.05,1.97,2.02,0.017,16,,,,,
44201080,2024/05/01,04,0.001,0.002,0.003,0.005,,0.036,0.05,1.98,2.03,0.021,21,,,,,
44201080,2024/05/01,05,0.001,0.001,0.004,0.005,,0.033,0.05,1.97,2.02,0.023,16,,,,,
44201080,2024/05/01,06,0.001,0.001,0.003,0.004,,0.032,0.05,1.97,2.02,0.015,18,,,,,
44201080,2024/05/01,07,0.001,0.002,0.004,0.006,,0.036,0.05,1.97,2.02,0.023,19,,,,,
44201080,2024/05/01,08,0.001,0.002,0.006,0.008,,0.034,0.05,1.97,2.02,0.017,17,,,,,
44201080,2024/05/01,09,0.001,0.003,0.010,0.013,,0.028,0.04,1.97,2.01,0.014,16,,,,,
44201080,2024/05/01,10,0.001,0.002,0.006,0.008,,0.030,0.04,1.97,2.01,0.016,8,,,,,
44201080,2024/05/01,11,0.001,0.002,0.008,0.010,,0.031,0.04,1.96,2.00,0.015,15,,,,,
44201080,2024/05/01,12,0.001,0.002,0.005,0.007,,0.037,0.05,1.97,2.02,0.014,13,,,,,
44201080,2024/05/01,13,0.001,0.002,0.004,0.006,,0.040,0.05,1.77,1.82,-,-,,,,,
44201080,2024/05/01,14,0.001,0.002,0.003,0.005,,0.045,0.06,1.96,2.02,0,18,,,,,
44201080,2024/05/01,15,0.001,0.002,0.003,0.005,,0.045,0.06,1.97,2.03,0,20,,,,,
44201080,2024/05/01,16,0.001,0.002,0.002,0.004,,0.048,0.06,1.97,2.03,0,17,,,,,
44201080,2024/05/01,17,0.001,0.002,0.003,0.005,,0.046,0.07,1.97,2.04,0,14,,,,,
44201080,2024/05/01,18,0.001,0.002,0.002,0.004,,0.044,0.06,1.98,2.04,0,14,,,,,
44201080,2024/05/01,19,0.001,0.002,0.002,0.004,,0.044,0.05,1.98,2.03,0,15,,,,,
44201080,2024/05/01,20,0.001,0.001,0.002,0.003,,0.043,0.05,1.99,2.04,0,19,,,,,
44201080,2024/05/01,21,0.001,0.001,0.002,0.003,,0.042,0.05,1.99,2.04,0.004,19,,,,,
44201080,2024/05/01,22,0.001,0.001,0.003,0.004,,0.042,0.14,1.97,2.11,0,14,,,,,
