測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
26208020,2024/05/01,01,0,0.001,0.001,0.002,,0.049,0.04,2.00,2.04,0.012,7,,,,,
26208020,2024/05/01,02,0,0.001,0.001,0.002,,0.051,0.03,1.99,2.02,0.013,10,,,,,
26208020,2024/05/01,03,0,0.001,0.001,0.002,,0.052,0.03,2.00,2.03,0.014,13,,,,,
26208020,2024/05/01,04,0,0.001,0.001,0.002,,0.051,0.03,2.00,2.03,0,15,,,,,
26208020,2024/05/01,05,0,0.001,0.001,0.002,,0.050,0.03,2.00,2.03,0.038,16,,,,,
26208020,2024/05/01,06,0,0.001,0.001,0.002,,0.051,0.03,2.01,2.04,0.018,13,,,,,
26208020,2024/05/01,07,0,0.001,0.001,0.002,,0.049,0.03,2.01,2.04,0.018,10,,,,,
26208020,2024/05/01,08,0,0.001,0.002,0.003,,0.047,0.02,2.01,2.03,0.026,13,,,,,
26208020,2024/05/01,09,0,0.001,0.003,0.004,,0.045,0.04,2.01,2.05,0.013,11,,,,,
26208020,2024/05/01,10,0,0.001,0.003,0.004,,0.044,0.04,2.01,2.05,0.015,9,,,,,
26208020,2024/05/01,11,0,0.001,0.002,0.003,,0.048,0.03,2.00,2.03,0.010,9,,,,,
26208020,2024/05/01,12,0,0.001,0.002,0.003,,0.049,0.05,2.00,2.05,0.010,9,,,,,
26208020,2024/05/01,13,0,0.001,0.002,0.003,,0.050,0.07,2.01,2.08,0.016,10,,,,,
26208020,2024/05/01,14,0,0.001,0.002,0.003,,0.050,0.06,2.01,2.07,0.014,9,,,,,
26208020,2024/05/01,15,0,0.001,0.001,0.002,,0.051,0.03,2.01,2.04,0.019,12,,,,,
26208020,2024/05/01,16,0,0.001,0.001,0.002,,0.049,0.04,2.01,2.05,0.016,12,,,,,
26208020,2024/05/01,17,0,0.001,0.002,0.003,,0.047,0.06,2.01,2.07,0.013,11,,,,,
26208020,2024/05/01,18,0,0.001,0.002,0.003,,0.046,0.04,2.01,2.05,0.014,10,,,,,
26208020,2024/05/01,19,0,0.001,0.002,0.003,,0.046,0.04,2.01,2.05,0.009,9,,,,,
26208020,2024/05/01,20,0,0.001,0.002,0.003,,0.045,0.04,2.01,2.05,0.009,10,,,,,
26208020,2024/05/01,21,0,0.001,0.002,0.003,,0.044,0.03,2.01,2.04,0.033,11,,,,,
26208020,2024/05/01,22,0,0.001,0.002,0.003,,0.044,0.03,2.01,2.04,0.011,8,,,,,
26208020,2024/05/01,23,0,0.001,0.002,0.003,,0.044,0.03,2.01,2.04,0.011,8,,,,,
26208020,2024/05/01,24,0,0.001,0.001,0.002,,0.044,0.03,2.00,2.03,0.015,9,,,,,
26208020,2024/05/02,01,0,0.001,0.001,0.002,,0.044,0.03,2.00,2.03,0.007,9,,,,,
26208020,2024/05/02,02,0,0.001,0.001,0.002,,0.043,0.02,2.00,2.02,0.012,7,,,,,
26208020,2024/05/02,03,0,0.001,0.001,0.002,,0.043,0.02,2.01,2.03,0.009,8,,,,,
26208020,2024/05/02,04,0,0.001,0.001,0.002,,0.042,0.02,2.01,2.03,0.012,7,,,,,
26208020,2024/05/02,05,0,0.001,0.001,0.002,,0.048,0.02,2.00,2.02,0.019,7,,,,,
26208020,2024/05/02,06,0,0.001,0.001,0.002,,0.046,0.03,2.00,2.03,0.010,5,,,,,
26208020,2024/05/02,07,0,0.001,0.001,0.002,,0.044,0.02,2.00,2.02,0,6,,,,,
26208020,2024/05/02,08,0,0.001,0.001,0.002,,0.046,0.02,2.00,2.02,0.012,9,,,,,
26208020,2024/05/02,09,0,0.001,0.001,0.002,,0.047,0.03,2.00,2.03,0.009,10,,,,,
26208020,2024/05/02,10,0,0.001,0.001,0.002,,0.048,0.03,2.00,2.03,0.009,10,,,,,
26208020,2024/05/02,11,0,0.001,0.001,0.002,,0.047,0.03,2.00,2.03,0.010,9,,,,,
26208020,2024/05/02,12,0,0.002,0.003,0.005,,0.049,0.07,2.00,2.07,0.011,11,,,,,
26208020,2024/05/02,13,0,0.002,0.003,0.005,,0.053,0.05,2.00,2.05,0.011,12,,,,,
26208020,2024/05/02,14,0,0.002,0.003,0.005,,0.057,0.06,1.99,2.05,0.011,10,,,,,
26208020,2024/05/02,15,-,0.001,0.002,0.003,,0.054,-,-,-,0.012,10,,,,,
26208020,2024/05/02,16,0,0.001,0.001,0.002,,0.051,-,-,-,0.005,9,,,,,
26208020,2024/05/02,17,0,0.001,0.002,0.003,,0.050,0.05,1.99,2.04,0.013,9,,,,,
26208020,2024/05/02,18,0,0.001,0.003,0.004,,0.048,0.06,2.00,2.06,0.017,13,,,,,
26208020,2024/05/02,19,0,0.001,0.003,0.004,,0.047,0.07,2.00,2.07,0.010,9,,,,,
26208020,2024/05/02,20,0,0.001,0.003,0.004,,0.044,0.05,2.00,2.05,0.012,11,,,,,
26208020,2024/05/02,21,0,0.001,0.002,0.003,,0.045,0.04,2.00,2.04,0.010,9,,,,,
26208020,2024/05/02,22,0,0.001,0.003,0.004,,0.044,0.05,2.00,2.05,0.011,11,,,,,
26208020,2024/05/02,23,0,0.001,0.003,0.004,,0.041,0.05,2.01,2.06,0.015,10,,,,,
26208020,2024/05/02,24,0,0.001,0.004,0.005,,0.036,0.05,2.01,2.06,0.010,10,,,,,
26208020,2024/05/03,01,0,0.001,0.003,0.004,,0.033,0.05,2.01,2.06,0.012,10,,,,,
26208020,2024/05/03,02,0,0.001,0.002,0.003,,0.028,0.05,2.00,2.05,0.013,11,,,,,
26208020,2024/05/03,03,0,0.001,0.002,0.003,,0.033,0.05,2.01,2.06,0.011,10,,,,,
26208020,2024/05/03,04,0,0.001,0.002,0.003,,0.029,0.04,2.02,2.06,0.011,10,,,,,
