測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11212020,2024/05/01,01,,0.001,0.008,0.009,,-,,,,0.021,13,,CALM,0.2,,
11212020,2024/05/01,02,,0.001,0.007,0.008,,0.011,,,,0.018,11,,CALM,0.4,,
11212020,2024/05/01,03,,0.001,0.010,0.011,,0.006,,,,0.021,13,,CALM,0.3,,
11212020,2024/05/01,04,,0.001,0.010,0.011,,0.005,,,,0.017,10,,CALM,0.2,,
11212020,2024/05/01,05,,0.002,0.012,0.014,,0.003,,,,0.019,11,,CALM,0.1,,
11212020,2024/05/01,06,,0.003,0.012,0.015,,0.004,,,,0.025,14,,N,0.8,,
11212020,2024/05/01,07,,0.004,0.011,0.015,,0.008,,,,0.023,12,,NNE,1.1,,
11212020,2024/05/01,08,,0.003,0.011,0.014,,0.012,,,,0.028,14,,N,1.2,,
11212020,2024/05/01,09,,0.003,0.009,0.012,,0.018,,,,0.023,13,,N,1.7,,
11212020,2024/05/01,10,,0.001,0.008,0.009,,0.023,,,,0.012,9,,E,0.7,,
11212020,2024/05/01,11,,0.001,0.009,0.010,,0.030,,,,0.007,5,,E,0.6,,
11212020,2024/05/01,12,,0.001,0.008,0.009,,0.035,,,,0.006,4,,ESE,1.1,,
11212020,2024/05/01,13,,0.001,0.006,0.007,,0.043,,,,0.007,4,,E,1.1,,
11212020,2024/05/01,14,,0.001,0.005,0.006,,0.045,,,,0.010,8,,ESE,1.3,,
11212020,2024/05/01,15,,0.001,0.005,0.006,,0.046,,,,0.010,8,,ESE,0.8,,
11212020,2024/05/01,16,,0,0.006,0.006,,0.047,,,,0.012,9,,ESE,0.7,,
11212020,2024/05/01,17,,0.001,0.007,0.008,,0.045,,,,0.014,10,,E,0.6,,
11212020,2024/05/01,18,,0.001,0.007,0.008,,0.044,,,,0.017,10,,ESE,0.5,,
11212020,2024/05/01,19,,0,0.005,0.005,,0.046,,,,0.015,10,,CALM,0.2,,
11212020,2024/05/01,20,,0,0.004,0.004,,0.045,,,,0.013,9,,E,1.4,,
11212020,2024/05/01,21,,0,0.004,0.004,,0.042,,,,0.014,8,,CALM,0.4,,
11212020,2024/05/01,22,,0,0.003,0.003,,0.041,,,,0.012,8,,NNE,0.9,,
11212020,2024/05/01,23,,0,0.003,0.003,,0.040,,,,0.015,10,,NW,0.9,,
11212020,2024/05/01,24,,0,0.003,0.003,,0.038,,,,0.014,8,,NNE,1.1,,
11212020,2024/05/02,01,,0,0.003,0.003,,0.036,,,,0.015,8,,NW,1.8,,
11212020,2024/05/02,02,,0,0.003,0.003,,0.038,,,,0.012,7,,NW,1.5,,
11212020,2024/05/02,03,,0,0.002,0.002,,0.040,,,,0.010,6,,NNW,0.9,,
11212020,2024/05/02,04,,0,0.002,0.002,,0.040,,,,0.011,6,,W,1.2,,
11212020,2024/05/02,05,,0,0.004,0.004,,0.034,,,,0.011,5,,NNW,0.8,,
11212020,2024/05/02,06,,0,0.005,0.005,,0.031,,,,0.014,7,,NNW,1.3,,
11212020,2024/05/02,07,,0.001,0.004,0.005,,0.032,,,,0.015,7,,NNW,2.3,,
11212020,2024/05/02,08,,0.002,0.003,0.005,,0.036,,,,0.017,8,,NNW,2.1,,
11212020,2024/05/02,09,,0.001,0.004,0.005,,0.039,,,,0.013,6,,N,2.5,,
11212020,2024/05/02,10,,0.001,0.003,0.004,,0.043,,,,0.017,8,,NNE,2.3,,
11212020,2024/05/02,11,,0.001,0.003,0.004,,0.046,,,,0.014,7,,NE,1.9,,
11212020,2024/05/02,12,,0.001,0.004,0.005,,0.050,,,,0.008,5,,NNE,1.8,,
11212020,2024/05/02,13,,0.001,0.003,0.004,,0.052,,,,0.010,8,,NNE,2.6,,
11212020,2024/05/02,14,,0,0.003,0.003,,0.054,,,,0.010,8,,NE,1.5,,
11212020,2024/05/02,15,,0.001,0.003,0.004,,0.055,,,,0.008,5,,ENE,2.0,,
11212020,2024/05/02,16,,0.001,0.003,0.004,,0.056,,,,0.010,7,,E,0.9,,
11212020,2024/05/02,17,,0.001,0.004,0.005,,0.056,,,,0.007,6,,E,1.0,,
11212020,2024/05/02,18,,0.001,0.005,0.006,,0.050,,,,0.010,8,,ESE,1.2,,
11212020,2024/05/02,19,,0,0.005,0.005,,0.046,,,,0.006,6,,ESE,1.2,,
11212020,2024/05/02,20,,0,0.004,0.004,,0.044,,,,0.006,5,,SSE,0.7,,
11212020,2024/05/02,21,,0,0.005,0.005,,0.041,,,,0.010,7,,ESE,0.6,,
11212020,2024/05/02,22,,0,0.006,0.006,,0.037,,,,0.010,6,,CALM,0.2,,
11212020,2024/05/02,23,,0,0.005,0.005,,0.036,,,,0.013,9,,SSW,0.5,,
11212020,2024/05/02,24,,0,0.008,0.008,,0.027,,,,0.012,8,,CALM,0,,
11212020,2024/05/03,01,,-,-,-,,0.019,,,,0.013,7,,NNW,1.1,,
11212020,2024/05/03,02,,0,0.007,0.007,,0.017,,,,0.014,8,,NNW,0.7,,
11212020,2024/05/03,03,,0,0.008,0.008,,0.014,,,,0.014,8,,N,0.6,,
11212020,2024/05/03,04,,0.001,0.008,0.009,,0.012,,,,0.012,7,,CALM,0.3,,
11212020,2024/05/03,05,,0.001,0.008,0.009,,0.008,,,,0.014,9,,CALM,0.2,,
11212020,2024/05/03,06,,0.002,0.008,0.010,,0.007,,,,0.017,9,,CALM,0.4,,
11212020,2024/05/03,07,,0.004,0.007,0.011,,0.011,,,,0.019,8,,NE,0.5,,
11212020,2024/05/03,08,,0.002,0.005,0.007,,0.027,,,,0.019,8,,ENE,1.0,,
11212020,2024/05/03,09,,0.001,0.003,0.004,,0.039,,,,0.019,8,,NE,0.7,,
11212020,2024/05/03,10,,0.001,0.003,0.004,,0.047,,,,0.023,10,,SE,1.1,,
11212020,2024/05/03,11,,0.001,0.004,0.005,,0.053,,,,0.014,7,,SSE,1.9,,
11212020,2024/05/03,12,,0.001,0.004,0.005,,0.058,,,,0.016,10,,E,1.5,,
11212020,2024/05/03,13,,0,0.004,0.004,,0.060,,,,0.015,12,,ESE,1.2,,
11212020,2024/05/03,14,,0,0.004,0.004,,0.063,,,,0.009,8,,S,1.3,,
11212020,2024/05/03,15,,0,0.004,0.004,,0.066,,,,0.012,10,,SSE,1.7,,
11212020,2024/05/03,16,,0,0.004,0.004,,0.071,,,,0.015,12,,S,2.9,,
11212020,2024/05/03,17,,0,0.004,0.004,,0.066,,,,0.013,9,,S,3.0,,
