測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
08208010,2024/05/01,01,,,,,,0.013,,,,0.014,,,ENE,1.1,,
08208010,2024/05/01,02,,,,,,0.012,,,,0.017,,,NE,0.7,,
08208010,2024/05/01,03,,,,,,0.007,,,,0.013,,,NE,0.7,,
08208010,2024/05/01,04,,,,,,0.006,,,,0.012,,,E,1.0,,
08208010,2024/05/01,05,,,,,,0.007,,,,0.013,,,NNE,1.1,,
08208010,2024/05/01,06,,,,,,0.007,,,,0.015,,,NE,2.0,,
08208010,2024/05/01,07,,,,,,0.010,,,,0.026,,,ENE,3.5,,
08208010,2024/05/01,08,,,,,,0.030,,,,0.005,,,ENE,5.0,,
08208010,2024/05/01,09,,,,,,0.037,,,,0.006,,,ENE,6.3,,
08208010,2024/05/01,10,,,,,,0.042,,,,0.009,,,ENE,4.8,,
08208010,2024/05/01,11,,,,,,0.045,,,,0.007,,,ENE,4.9,,
08208010,2024/05/01,12,,,,,,0.048,,,,0.015,,,ENE,6.0,,
08208010,2024/05/01,13,,,,,,0.049,,,,0.015,,,ENE,6.8,,
08208010,2024/05/01,14,,,,,,0.049,,,,0.014,,,NE,6.5,,
08208010,2024/05/01,15,,,,,,0.050,,,,0.012,,,NE,7.0,,
08208010,2024/05/01,16,,,,,,0.052,,,,0.012,,,NE,6.6,,
08208010,2024/05/01,17,,,,,,0.053,,,,0.015,,,NE,6.2,,
08208010,2024/05/01,18,,,,,,0.051,,,,0.015,,,NE,6.2,,
08208010,2024/05/01,19,,,,,,0.049,,,,0.014,,,NNE,4.0,,
08208010,2024/05/01,20,,,,,,0.044,,,,0.016,,,NNE,4.9,,
08208010,2024/05/01,21,,,,,,0.040,,,,0.012,,,NNE,4.3,,
08208010,2024/05/01,22,,,,,,0.041,,,,0.014,,,NE,4.0,,
08208010,2024/05/01,23,,,,,,0.046,,,,0.011,,,NE,3.7,,
08208010,2024/05/01,24,,,,,,0.046,,,,0.013,,,NNE,3.5,,
08208010,2024/05/02,01,,,,,,0.042,,,,0.010,,,NNE,1.4,,
08208010,2024/05/02,02,,,,,,0.040,,,,0.012,,,N,1.5,,
08208010,2024/05/02,03,,,,,,0.039,,,,0.011,,,NNE,1.6,,
08208010,2024/05/02,04,,,,,,0.041,,,,0.009,,,WNW,1.2,,
08208010,2024/05/02,05,,,,,,0.033,,,,0.007,,,WNW,1.3,,
08208010,2024/05/02,06,,,,,,0.031,,,,0.007,,,WNW,1.7,,
08208010,2024/05/02,07,,,,,,0.029,,,,0.009,,,NNE,1.2,,
08208010,2024/05/02,08,,,,,,0.038,,,,0.008,,,NNE,4.2,,
08208010,2024/05/02,09,,,,,,0.043,,,,0.009,,,NNE,5.0,,
08208010,2024/05/02,10,,,,,,0.045,,,,0.008,,,NNE,5.5,,
08208010,2024/05/02,11,,,,,,0.048,,,,0.008,,,NNE,4.2,,
08208010,2024/05/02,12,,,,,,0.051,,,,0.007,,,ENE,5.3,,
08208010,2024/05/02,13,,,,,,-,,,,0.006,,,ENE,6.1,,
08208010,2024/05/02,14,,,,,,-,,,,0.007,,,NE,5.7,,
