測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
32207060,2024/05/01,01,0,0,0.001,0.001,,0.049,,,,0.012,13,,E,1.5,15.6,92.0
32207060,2024/05/01,02,0,0,0.001,0.001,,0.049,,,,0.022,11,,NE,1.2,15.0,91.0
32207060,2024/05/01,03,0,0,0.001,0.001,,0.049,,,,0.018,15,,NE,1.7,14.8,89.0
32207060,2024/05/01,04,0,0,0.001,0.001,,0.050,,,,0.019,15,,NE,3.0,15.5,88.0
32207060,2024/05/01,05,0,0,0.001,0.001,,0.055,,,,0.013,16,,NNE,5.2,14.9,88.0
32207060,2024/05/01,06,0,0,0.001,0.001,,0.052,,,,0.006,15,,NE,1.6,14.4,91.0
32207060,2024/05/01,07,0,0,0.001,0.002,,0.050,,,,0.007,15,,NE,1.6,14.5,87.0
32207060,2024/05/01,08,0,0,0.001,0.002,,0.049,,,,0.020,13,,NE,1.5,15.3,87.0
32207060,2024/05/01,09,0,0,0.002,0.003,,-,,,,-,-,,NE,4.1,15.1,82.0
32207060,2024/05/01,10,0,0,0.002,0.002,,0.047,,,,-,-,,NE,2.7,14.8,80.0
32207060,2024/05/01,11,0,0.001,0.002,0.002,,0.051,,,,0.008,20,,NE,4.3,15.1,77.0
32207060,2024/05/01,12,0,0,0.002,0.002,,0.054,,,,0.023,16,,NNE,5.8,15.3,75.0
32207060,2024/05/01,13,0,0.001,0.003,0.003,,0.053,,,,0.010,17,,NNE,6.9,15.1,76.0
32207060,2024/05/01,14,0,0,0.001,0.002,,0.054,,,,0.015,12,,NNE,7.0,15.2,75.0
32207060,2024/05/01,15,0,0,0.001,0.001,,0.054,,,,0.010,11,,NNE,6.8,14.9,77.0
32207060,2024/05/01,16,0,0,0.001,0.001,,0.054,,,,0.011,12,,NNE,7.6,14.9,78.0
32207060,2024/05/01,17,0,0.001,0.002,0.003,,0.053,,,,0.007,12,,NNE,6.5,14.7,76.0
32207060,2024/05/01,18,0,0,0.001,0.001,,0.053,,,,0.010,9,,NE,4.0,14.6,71.0
32207060,2024/05/01,19,0,0.003,0.002,0.005,,0.051,,,,0.018,9,,NE,3.0,14.2,72.0
32207060,2024/05/01,20,0,0,0.002,0.002,,0.049,,,,0.010,9,,NE,1.5,13.9,75.0
32207060,2024/05/01,21,0,0,0.001,0.001,,0.047,,,,0.012,8,,ENE,1.6,13.4,75.0
32207060,2024/05/01,22,0,0,0.001,0.001,,0.047,,,,0.008,8,,ENE,1.2,13.0,76.0
32207060,2024/05/01,23,0,0,0.001,0.001,,0.044,,,,0.003,9,,SE,1.6,12.1,84.0
32207060,2024/05/01,24,0,0,0.001,0.001,,0.031,,,,0.013,9,,ESE,0.9,11.8,86.0
32207060,2024/05/02,01,0,0,0.001,0.001,,0.029,,,,0.004,7,,SSE,1.4,10.8,90.0
32207060,2024/05/02,02,0,0,0.001,0.001,,0.026,,,,0.002,6,,SSE,2.0,10.8,89.0
32207060,2024/05/02,03,0,0,0.001,0.001,,0.029,,,,0.004,8,,SE,1.5,11.1,85.0
32207060,2024/05/02,04,0,0,0.001,0.001,,0.034,,,,0.001,3,,ESE,1.3,11.4,78.0
32207060,2024/05/02,05,0,0,0.001,0,,0.036,,,,0.002,6,,SE,1.6,10.7,83.0
32207060,2024/05/02,06,0,0,0.001,0.001,,0.031,,,,0.010,5,,SSE,1.3,10.3,84.0
32207060,2024/05/02,07,0,0,0.001,0.001,,0.029,,,,-0.004,6,,SE,1.5,11.7,80.0
32207060,2024/05/02,08,0,0,0.001,0.001,,0.039,,,,-0.004,6,,ENE,1.7,13.9,65.0
32207060,2024/05/02,09,0,0,0.001,0.001,,0.042,,,,-0.012,6,,NE,2.0,14.6,59.0
32207060,2024/05/02,10,0.003,0,0.001,0.002,,0.044,,,,-0.006,5,,NNE,3.7,16.8,57.0
32207060,2024/05/02,11,0.011,0.001,0.002,0.003,,0.047,,,,0.004,8,,NNE,5.1,16.9,55.0
32207060,2024/05/02,12,0.002,0.001,0.002,0.003,,0.049,,,,0.012,9,,NNE,5.9,16.9,58.0
32207060,2024/05/02,13,0.001,0.001,0.001,0.002,,0.050,,,,0.005,8,,NNE,5.8,16.8,58.0
32207060,2024/05/02,14,0.001,0.001,0.002,0.002,,0.051,,,,0,8,,NNE,7.3,16.3,61.0
32207060,2024/05/02,15,0,0,0.001,0.002,,0.052,,,,0.015,8,,NNE,7.7,16.1,62.0
32207060,2024/05/02,16,0.001,0.001,0.002,0.002,,0.053,,,,0.006,8,,NNE,6.9,16.3,68.0
32207060,2024/05/02,17,0,0,0.001,0.002,,0.052,,,,0.007,10,,NNE,5.6,16.2,70.0
32207060,2024/05/02,18,0,0,0.001,0.001,,0.051,,,,0.010,10,,NNE,5.5,15.8,72.0
32207060,2024/05/02,19,0,0.002,0.004,0.006,,0.049,,,,0.005,7,,NNE,3.4,15.5,73.0
32207060,2024/05/02,20,0,0,0.002,0.002,,0.047,,,,0.004,6,,S,0.9,13.9,79.0
32207060,2024/05/02,21,0,0,0.001,0.001,,0.041,,,,0.007,8,,SSW,0.8,13.9,80.0
32207060,2024/05/02,22,0,0,0.002,0.002,,0.035,,,,0.002,7,,SSE,0.5,12.9,86.0
32207060,2024/05/02,23,0,0,0.001,0.001,,0.029,,,,0.016,8,,SSE,1.1,13.2,84.0
32207060,2024/05/02,24,0,0,0.001,0.001,,0.030,,,,0.001,9,,S,1.0,12.4,88.0
32207060,2024/05/03,01,0,0,0.001,0.001,,0.028,,,,0.011,7,,SE,1.6,12.3,87.0
32207060,2024/05/03,02,0.001,0,0.001,0.001,,0.028,,,,-0.003,8,,S,0.8,11.6,88.0
32207060,2024/05/03,03,0.001,0,0.002,0.002,,0.025,,,,0.016,8,,SE,1.3,11.7,85.0
32207060,2024/05/03,04,0,0,0.001,0.001,,0.029,,,,0,7,,SSE,1.5,12.0,77.0
32207060,2024/05/03,05,0,0,0.001,0.001,,0.031,,,,0.005,7,,SE,2.0,12.2,78.0
32207060,2024/05/03,06,0,0,0.001,0.001,,0.034,,,,0.002,7,,SE,2.6,12.7,74.0
32207060,2024/05/03,07,0.001,0,0.001,0.001,,0.035,,,,-0.004,9,,SE,1.5,14.9,66.0
32207060,2024/05/03,08,0.001,0,0.001,0.001,,0.034,,,,0.001,10,,ESE,0.8,18.5,67.0
32207060,2024/05/03,09,0.002,0.001,0.002,0.003,,0.036,,,,-0.002,11,,N,0.7,20.3,56.0
32207060,2024/05/03,10,0.013,0.002,0.007,0.009,,0.038,,,,0.012,14,,NNW,1.8,21.0,50.0
32207060,2024/05/03,11,0.008,0.001,0.003,0.004,,0.050,,,,0.004,15,,NNE,2.9,20.0,49.0
32207060,2024/05/03,12,0.005,0,0.001,0.002,,0.055,,,,0.004,10,,N,2.4,22.2,52.0
32207060,2024/05/03,13,0.011,0.001,0.003,0.004,,0.057,,,,0.008,-,,N,3.1,20.1,50.0
32207060,2024/05/03,14,0.004,0.001,0.002,0.003,,0.057,,,,0.018,-,,NE,3.4,19.7,55.0
32207060,2024/05/03,15,0.001,0,0.002,0.002,,0.057,,,,0.004,-,,NNE,3.8,19.9,61.0
32207060,2024/05/03,16,0.001,0.001,0.002,0.003,,0.058,,,,0.005,-,,NE,3.9,19.3,62.0
32207060,2024/05/03,17,0.001,0.001,0.002,0.003,,0.059,,,,0.008,-,,NNE,3.1,19.0,63.0
32207060,2024/05/03,18,0.001,0,0.001,0.002,,0.061,,,,0.008,-,,NNE,2.6,18.4,67.0
