測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
31202030,2024/05/01,01,0,0,0.001,0.001,,0.041,0.04,2.00,2.04,0.019,13,,E,1.6,,
31202030,2024/05/01,02,0,0,0.001,0.001,,0.038,0.04,2.00,2.04,0.018,13,,E,1.8,,
31202030,2024/05/01,03,0,0,0.001,0.001,,0.040,0.04,2.00,2.04,0.017,12,,ENE,2.8,,
31202030,2024/05/01,04,0,0,0.001,0.001,,0.042,0.04,2.00,2.04,0.017,15,,ENE,2.6,,
31202030,2024/05/01,05,0,0,0.001,0.001,,0.041,0.03,2.00,2.03,0.016,13,,ENE,3.8,,
31202030,2024/05/01,06,0,0,0.001,0.001,,0.041,0.03,2.00,2.03,0.016,13,,ENE,3.9,,
31202030,2024/05/01,07,0,0,0.001,0.001,,0.043,0.04,2.01,2.05,0.016,14,,ENE,4.2,,
31202030,2024/05/01,08,0,0,0.001,0.001,,0.043,0.11,2.01,2.12,0.019,14,,ENE,4.2,,
31202030,2024/05/01,09,0,0,0.002,0.002,,0.042,0.04,2.00,2.04,0.018,14,,ENE,3.8,,
31202030,2024/05/01,10,0,0,0.002,0.002,,0.041,0.03,2.00,2.03,0.019,13,,ENE,4.2,,
31202030,2024/05/01,11,0,0,0.002,0.002,,0.041,0.05,2.00,2.05,0.018,14,,ENE,3.4,,
31202030,2024/05/01,12,0,0,0.002,0.002,,0.041,0.05,2.01,2.06,0.017,13,,ENE,4.3,,
31202030,2024/05/01,13,0,0,0.001,0.001,,0.042,0.05,2.00,2.05,0.013,13,,ENE,4.0,,
31202030,2024/05/01,14,0,0,0.001,0.001,,0.040,0.05,2.00,2.05,0.014,11,,ENE,4.8,,
31202030,2024/05/01,15,0,0,0.001,0.001,,0.041,0.05,2.00,2.05,0.015,10,,ENE,4.2,,
31202030,2024/05/01,16,0,0,0.001,0.001,,0.040,0.04,2.01,2.05,0.011,8,,ENE,5.3,,
31202030,2024/05/01,17,0,0,0.002,0.002,,0.039,0.04,2.00,2.04,0.011,9,,ENE,4.1,,
31202030,2024/05/01,18,0,0,0.002,0.002,,0.039,0.05,2.00,2.05,0.015,10,,ENE,3.8,,
31202030,2024/05/01,19,0,0,0.002,0.002,,0.039,0.05,2.00,2.05,0.010,7,,ENE,3.8,,
31202030,2024/05/01,20,0,0,0.001,0.001,,0.039,0.04,2.01,2.05,0.010,5,,ENE,3.5,,
31202030,2024/05/01,21,0,0,0.001,0.001,,0.039,0.04,2.00,2.04,0.008,5,,ENE,3.7,,
31202030,2024/05/01,22,0,0,0.001,0.001,,0.037,0.04,2.00,2.04,0.008,5,,ENE,3.3,,
31202030,2024/05/01,23,0,0,0.001,0.001,,0.038,0.04,2.00,2.04,0.009,4,,ENE,3.1,,
31202030,2024/05/01,24,0,0,0.001,0.001,,0.038,0.03,2.00,2.03,0.010,4,,ENE,3.3,,
31202030,2024/05/02,01,0,0,0.001,0.001,,0.038,0.03,1.99,2.02,0.006,5,,ENE,3.2,,
31202030,2024/05/02,02,0,0,0.001,0.001,,0.037,0.04,1.99,2.03,0.007,7,,ENE,2.7,,
31202030,2024/05/02,03,0,0,0.001,0.001,,0.036,0.03,1.99,2.02,0.008,5,,ENE,3.2,,
31202030,2024/05/02,04,0,0,0,0,,0.036,0.02,1.99,2.01,0.006,5,,ENE,3.4,,
31202030,2024/05/02,05,0,0,0,0,,0.035,0.02,1.99,2.01,0.006,4,,ENE,3.1,,
31202030,2024/05/02,06,0,0,0.001,0.001,,0.035,0.02,1.99,2.01,0.009,4,,E,3.1,,
31202030,2024/05/02,07,0,0,0.001,0.001,,0.033,0.03,2.00,2.03,0.008,5,,E,3.5,,
31202030,2024/05/02,08,0,0,0.001,0.001,,0.035,0.03,1.99,2.02,0.006,7,,ENE,4.1,,
31202030,2024/05/02,09,0,0,0.001,0.001,,0.036,0.04,1.99,2.03,0.009,7,,ENE,4.6,,
31202030,2024/05/02,10,-,-,-,-,,-,-,-,-,-,-,,ENE,4.7,,
31202030,2024/05/02,11,-,-,-,-,,-,-,-,-,-,-,,ENE,5.1,,
31202030,2024/05/02,12,0,0,0.002,0.002,,0.051,0.14,1.98,2.12,0.013,13,,ENE,6.1,,
31202030,2024/05/02,13,0,0,0.001,0.001,,0.052,0.11,1.99,2.10,0.009,10,,ENE,6.7,,
31202030,2024/05/02,14,0,0,0.001,0.001,,0.052,0.10,1.99,2.09,0.012,10,,ENE,6.2,,
31202030,2024/05/02,15,0,0,0.001,0.001,,0.052,0.09,1.98,2.07,0.012,10,,ENE,4.7,,
31202030,2024/05/02,16,0,0,0.001,0.001,,0.052,0.09,1.98,2.07,0.012,7,,ENE,5.2,,
31202030,2024/05/02,17,0,0,0.001,0.001,,0.052,0.08,1.98,2.06,0.009,10,,ENE,5.5,,
31202030,2024/05/02,18,0,0,0.001,0.001,,0.051,0.08,1.98,2.06,0.008,6,,ENE,4.5,,
31202030,2024/05/02,19,0,0,0.001,0.001,,0.050,0.08,1.98,2.06,0.009,7,,E,4.1,,
31202030,2024/05/02,20,0,0,0.001,0.001,,0.049,0.08,1.98,2.06,0.008,7,,E,2.1,,
31202030,2024/05/02,21,0,0,0.004,0.004,,0.039,0.08,1.99,2.07,0.008,9,,S,0.5,,
31202030,2024/05/02,22,0,0,0.008,0.008,,0.029,0.11,2.00,2.11,0.010,7,,CALM,0,,
31202030,2024/05/02,23,0,0,0.004,0.004,,0.026,0.10,2.00,2.10,0.012,7,,E,1.0,,
31202030,2024/05/02,24,0,0,0.003,0.003,,0.021,0.10,2.00,2.10,0.009,7,,S,1.0,,
31202030,2024/05/03,01,0,0,0.004,0.004,,0.019,0.08,1.99,2.07,0.009,7,,SW,0.6,,
31202030,2024/05/03,02,0,0,0.003,0.003,,0.016,0.09,1.99,2.08,0.008,7,,SSW,0.7,,
31202030,2024/05/03,03,0,0.003,0.010,0.013,,0.008,0.09,2.01,2.10,0.007,8,,SSW,0.9,,
31202030,2024/05/03,04,0,0.005,0.011,0.016,,0.006,0.09,2.01,2.10,0.008,6,,ESE,0.8,,
31202030,2024/05/03,05,0,0,0.002,0.002,,0.010,0.08,2.02,2.10,0.008,7,,SSW,0.8,,
31202030,2024/05/03,06,0,0.009,0.009,0.018,,0.008,0.08,2.01,2.09,0.009,7,,SSW,0.7,,
31202030,2024/05/03,07,0,0.005,0.010,0.015,,0.011,0.09,2.01,2.10,0.010,6,,NW,0.6,,
31202030,2024/05/03,08,0,0.001,0.005,0.006,,0.025,0.09,2.02,2.11,0.009,7,,NNW,0.6,,
31202030,2024/05/03,09,0,0.001,0.004,0.005,,0.036,0.09,2.00,2.09,0.009,7,,SW,0.5,,
31202030,2024/05/03,10,0,0.001,0.003,0.004,,0.044,0.07,1.99,2.06,0.008,7,,ENE,2.8,,
31202030,2024/05/03,11,0,0,0.002,0.002,,0.045,0.07,1.99,2.06,0.012,8,,ENE,2.5,,
31202030,2024/05/03,12,0.001,0,0.003,0.003,,0.050,0.07,1.99,2.06,0.010,10,,ENE,4.2,,
31202030,2024/05/03,13,0.001,0,0.002,0.002,,0.053,0.06,1.98,2.04,0.009,9,,ENE,3.8,,
31202030,2024/05/03,14,0.001,0,0.002,0.002,,0.054,0.07,1.98,2.05,0.008,7,,ENE,3.9,,
31202030,2024/05/03,15,0.001,0,0.001,0.001,,0.058,0.07,1.98,2.05,0.011,8,,NE,2.8,,
31202030,2024/05/03,16,0.001,0,0.001,0.001,,0.060,0.06,1.98,2.04,0.013,11,,ENE,3.3,,
31202030,2024/05/03,17,0.001,0,0.001,0.001,,0.057,0.06,1.98,2.04,0.009,8,,NE,2.5,,
31202030,2024/05/03,18,0.001,0,0.001,0.001,,0.055,0.06,1.98,2.04,0.013,10,,NE,1.8,,
31202030,2024/05/03,19,0.001,0,0.001,0.001,,0.055,0.06,1.97,2.03,0.011,10,,NE,1.2,,
31202030,2024/05/03,20,0.001,0,0.002,0.002,,0.055,0.07,1.97,2.04,0.013,10,,ENE,1.0,,
31202030,2024/05/03,21,0.001,0,0.003,0.003,,0.045,0.08,1.98,2.06,0.014,13,,E,1.2,,
31202030,2024/05/03,22,0,0,0.003,0.003,,0.034,0.08,2.00,2.08,0.014,10,,S,1.0,,
31202030,2024/05/03,23,0,0,0.004,0.004,,0.030,0.11,1.99,2.10,0.012,11,,CALM,0,,
31202030,2024/05/03,24,0,0,0.002,0.002,,0.028,0.08,2.00,2.08,0.012,10,,S,0.6,,
31202030,2024/05/04,01,0,0,0.002,0.002,,0.025,0.08,1.99,2.07,0.013,10,,CALM,0,,
31202030,2024/05/04,02,0,0,0.002,0.002,,0.023,0.08,2.00,2.08,0.011,10,,S,0.9,,
31202030,2024/05/04,03,0,0,0.001,0.001,,0.022,0.08,1.99,2.07,0.010,10,,CALM,0,,
31202030,2024/05/04,04,0,0,0.002,0.002,,0.018,0.09,2.01,2.10,0.012,9,,ESE,0.6,,
31202030,2024/05/04,05,0,0,0.002,0.002,,0.016,0.08,2.01,2.09,0.010,10,,SSW,0.8,,
31202030,2024/05/04,06,0,0.007,0.013,0.020,,0.007,0.09,2.01,2.10,0.012,11,,CALM,0,,
31202030,2024/05/04,07,0,0.003,0.007,0.010,,0.015,0.09,2.01,2.10,0.016,12,,SSW,0.7,,
31202030,2024/05/04,08,0.001,0.001,0.004,0.005,,0.028,0.14,2.00,2.14,0.016,13,,SSE,0.5,,
31202030,2024/05/04,09,0.002,0.001,0.006,0.007,,0.038,0.14,2.00,2.14,0.018,13,,ENE,0.5,,
31202030,2024/05/04,10,0.002,0,0.004,0.004,,0.044,0.12,1.99,2.11,0.020,14,,NE,1.1,,
31202030,2024/05/04,11,0.002,0,0.003,0.003,,0.051,0.09,1.98,2.07,0.016,13,,ENE,3.2,,
31202030,2024/05/04,12,0.002,0,0.002,0.002,,0.055,0.09,1.98,2.07,0.017,12,,ENE,2.9,,
31202030,2024/05/04,13,0.001,0,0.002,0.002,,0.055,0.07,1.98,2.05,0.013,11,,NE,2.3,,
31202030,2024/05/04,14,0.001,0,0.001,0.001,,0.059,0.07,1.99,2.06,0.016,14,,NE,3.0,,
31202030,2024/05/04,15,0.001,0,0.002,0.002,,0.059,0.06,1.99,2.05,0.015,12,,NNE,2.8,,
31202030,2024/05/04,16,0.001,0,0.002,0.002,,0.055,0.06,2.00,2.06,0.018,13,,NNE,2.2,,
31202030,2024/05/04,17,0.001,0.001,0.001,0.002,,0.052,0.07,1.97,2.04,0.014,10,,N,2.7,,
31202030,2024/05/04,18,0,0,0.001,0.001,,0.050,0.07,1.97,2.04,0.014,9,,NE,1.4,,
31202030,2024/05/04,19,0.001,0,0.001,0.001,,0.050,0.07,1.97,2.04,0.013,12,,E,0.7,,
31202030,2024/05/04,20,0,0,0.002,0.002,,0.046,0.07,1.97,2.04,0.013,11,,WSW,0.6,,
31202030,2024/05/04,21,0,0,0.006,0.006,,0.038,0.10,1.98,2.08,0.013,12,,SSW,0.8,,
31202030,2024/05/04,22,0,0,0.011,0.011,,0.029,0.10,1.99,2.09,0.015,11,,SSW,0.8,,
31202030,2024/05/04,23,0,0,0.011,0.011,,0.026,0.10,1.99,2.09,0.016,10,,S,0.7,,
31202030,2024/05/04,24,0,0,0.004,0.004,,0.037,0.10,1.99,2.09,0.010,10,,NW,0.5,,
31202030,2024/05/05,01,0,0,0.002,0.002,,0.048,0.08,1.99,2.07,0.012,8,,WSW,0.8,,
31202030,2024/05/05,02,0.001,0,0.002,0.002,,0.047,0.08,1.99,2.07,0.012,10,,CALM,0,,
31202030,2024/05/05,03,0.001,0,0.003,0.003,,0.046,0.09,1.99,2.08,0.011,7,,S,0.9,,
31202030,2024/05/05,04,0.001,0,0.003,0.003,,0.049,0.07,1.98,2.05,0.014,9,,SSW,1.9,,
31202030,2024/05/05,05,0.001,0,0.002,0.002,,0.051,0.06,1.98,2.04,0.011,8,,S,2.7,,
31202030,2024/05/05,06,0.001,0,0.002,0.002,,0.052,0.06,1.98,2.04,0.008,8,,SSW,3.7,,
31202030,2024/05/05,07,0.001,0,0.002,0.002,,0.052,0.06,1.98,2.04,0.007,7,,SSW,3.1,,
31202030,2024/05/05,08,0.001,0,0.002,0.002,,0.051,0.07,1.97,2.04,0.008,5,,SSW,2.3,,
31202030,2024/05/05,09,0.001,0,0.001,0.001,,0.053,0.05,1.98,2.03,0.007,7,,S,3.5,,
31202030,2024/05/05,10,0,0,0.001,0.001,,0.054,0.05,1.98,2.03,0.010,8,,SSW,3.0,,
31202030,2024/05/05,11,0,0.001,0.002,0.003,,0.053,0.06,1.98,2.04,0.010,7,,SW,4.8,,
31202030,2024/05/05,12,0,0,0.001,0.001,,0.052,0.05,1.98,2.03,0.010,10,,SSW,4.0,,
31202030,2024/05/05,13,0,0,0.001,0.001,,0.053,0.05,1.99,2.04,0.008,9,,SSW,3.7,,
31202030,2024/05/05,14,0,0,0.002,0.002,,0.054,0.06,1.97,2.03,0.008,9,,SW,4.4,,
31202030,2024/05/05,15,0.001,0,0.002,0.002,,0.054,0.06,1.98,2.04,0.005,7,,SSW,4.3,,
31202030,2024/05/05,16,0.001,0,0.002,0.002,,0.055,0.05,1.99,2.04,0.010,8,,SSW,5.1,,
31202030,2024/05/05,17,0.001,0,0.003,0.003,,0.054,0.05,1.98,2.03,0.008,6,,SW,4.6,,
31202030,2024/05/05,18,0.001,0,0.003,0.003,,0.052,0.05,1.98,2.03,0.007,6,,SSW,3.7,,
31202030,2024/05/05,19,0.001,0,0.004,0.004,,0.049,0.04,1.99,2.03,0.011,6,,SSW,3.4,,
31202030,2024/05/05,20,0.002,0,0.004,0.004,,0.048,0.05,1.98,2.03,0.010,9,,SSW,3.0,,
31202030,2024/05/05,21,0.001,0,0.003,0.003,,0.048,0.05,1.99,2.04,0.008,7,,SSW,3.0,,
31202030,2024/05/05,22,0,0,0.002,0.002,,0.046,0.05,1.98,2.03,0.009,7,,S,2.6,,
31202030,2024/05/05,23,0,0,0.001,0.001,,0.045,0.05,1.98,2.03,0.009,7,,S,3.7,,
31202030,2024/05/05,24,0,0,0.001,0.001,,0.045,0.05,1.97,2.02,0.008,7,,S,4.3,,
31202030,2024/05/06,01,0.001,0,0.002,0.002,,0.045,-,-,-,0.008,4,,S,5.0,,
31202030,2024/05/06,02,0.001,0,0.001,0.001,,0.046,0.06,1.97,2.03,0.008,5,,SSW,4.0,,
31202030,2024/05/06,03,0,0,0.001,0.001,,0.048,0.06,1.97,2.03,0.006,6,,S,4.4,,
31202030,2024/05/06,04,0,0,0.001,0.001,,0.048,0.06,1.97,2.03,0.006,4,,SSW,4.8,,
31202030,2024/05/06,05,0,0,0.001,0.001,,0.047,0.06,1.97,2.03,0.007,5,,SSW,3.6,,
31202030,2024/05/06,06,0,0,0.001,0.001,,0.046,0.06,1.97,2.03,0.009,5,,SSW,2.6,,
31202030,2024/05/06,07,0,0,0.003,0.003,,0.043,0.06,1.97,2.03,0.011,7,,SW,2.0,,
31202030,2024/05/06,08,0,0,0.003,0.003,,0.045,0.06,1.97,2.03,0.006,5,,SSE,1.7,,
31202030,2024/05/06,09,0,0,0.001,0.001,,0.045,0.06,1.96,2.02,0.004,5,,S,3.9,,
31202030,2024/05/06,10,0,0,0.001,0.001,,0.046,0.05,1.97,2.02,0.005,4,,SSW,4.7,,
31202030,2024/05/06,11,0,0,0.001,0.001,,0.047,0.05,1.97,2.02,0.008,4,,SSW,4.5,,
31202030,2024/05/06,12,0,0,0.001,0.001,,0.049,0.05,1.97,2.02,0.007,6,,SSW,5.5,,
31202030,2024/05/06,13,0,0,0.001,0.001,,0.049,0.06,1.97,2.03,0.010,5,,SW,6.1,,
31202030,2024/05/06,14,0,0,0.001,0.001,,0.048,0.06,1.98,2.04,0.009,7,,SSW,5.3,,
31202030,2024/05/06,15,0,0,0.001,0.001,,0.047,0.06,1.97,2.03,0.007,6,,SSW,6.2,,
31202030,2024/05/06,16,0,0,0.002,0.002,,0.046,0.06,1.97,2.03,0.010,6,,SSW,3.7,,
31202030,2024/05/06,17,0,0,0.001,0.001,,0.046,0.06,1.96,2.02,0.009,6,,SSW,4.6,,
31202030,2024/05/06,18,0,0,0.001,0.001,,0.044,0.05,1.97,2.02,0.007,7,,S,2.7,,
31202030,2024/05/06,19,0,0,0.001,0.001,,0.042,0.06,1.98,2.04,0.007,5,,SSW,3.7,,
31202030,2024/05/06,20,0,0,0.001,0.001,,0.041,0.06,1.96,2.02,0.007,3,,SSW,2.3,,
31202030,2024/05/06,21,0,0,0.001,0.001,,0.039,0.06,1.97,2.03,0.005,1,,W,0.7,,
31202030,2024/05/06,22,0,0,0.002,0.002,,0.037,0.07,1.98,2.05,0.004,2,,W,2.4,,
