測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11217010,2024/05/01,01,0,0.001,0.008,0.009,,0.013,0.14,2.08,2.22,0.020,14,,WNW,0.6,19.1,86.0
11217010,2024/05/01,02,0,0.001,0.009,0.010,,0.009,0.13,2.11,2.24,0.022,16,,CALM,0.1,19.0,86.0
11217010,2024/05/01,03,0,0.001,0.009,0.010,,0.008,0.12,2.08,2.20,0.022,15,,CALM,0.2,18.9,85.0
11217010,2024/05/01,04,0,0.001,0.009,0.010,,0.005,0.13,2.10,2.23,0.020,14,,WNW,0.7,18.7,85.0
11217010,2024/05/01,05,0,0.001,0.009,0.010,,0.005,0.11,2.07,2.18,0.018,12,,CALM,0.2,18.2,88.0
11217010,2024/05/01,06,0,0.002,0.010,0.012,,0.004,0.15,2.13,2.28,0.020,12,,N,1.1,18.1,91.0
11217010,2024/05/01,07,0,0.003,0.008,0.011,,0.006,0.13,2.13,2.26,0.019,12,,N,1.1,19.0,89.0
11217010,2024/05/01,08,0,0.002,0.008,0.010,,0.008,0.12,2.10,2.22,0.020,14,,N,0.7,19.2,89.0
11217010,2024/05/01,09,0,0.001,0.008,0.009,,0.011,0.12,2.09,2.21,0.016,12,,ESE,2.0,18.5,90.0
11217010,2024/05/01,10,0,0.002,0.007,0.009,,0.026,0.09,2.01,2.10,0.007,5,,SE,1.3,17.8,93.0
11217010,2024/05/01,11,0,0.001,0.006,0.007,,0.033,0.08,1.99,2.07,0.006,5,,ESE,2.2,17.0,93.0
11217010,2024/05/01,12,0,0.001,0.005,0.006,,0.039,0.10,1.99,2.09,0.008,6,,ESE,3.5,16.6,91.0
11217010,2024/05/01,13,0,0.001,0.004,0.005,,0.044,0.08,2.00,2.08,0.013,10,,ESE,2.6,16.4,90.0
11217010,2024/05/01,14,0,0,0.003,0.003,,0.046,0.08,2.00,2.08,0.010,8,,ESE,3.0,15.7,90.0
11217010,2024/05/01,15,0,0,0.004,0.004,,0.046,0.06,2.00,2.06,0.011,9,,ESE,3.4,15.0,88.0
11217010,2024/05/01,16,0,0,0.004,0.004,,0.046,0.11,2.00,2.11,0.012,9,,ESE,2.0,14.5,92.0
11217010,2024/05/01,17,0,0,0.004,0.004,,0.045,0.09,2.01,2.10,0.013,10,,ESE,1.9,14.1,88.0
11217010,2024/05/01,18,0,0,0.004,0.004,,0.046,0.10,2.01,2.11,0.018,14,,ESE,1.6,13.8,90.0
11217010,2024/05/01,19,0,0,0.004,0.004,,0.046,0.09,2.02,2.11,0.014,11,,ESE,0.8,13.5,91.0
11217010,2024/05/01,20,0,0,0.002,0.002,,0.046,0.05,2.02,2.07,0.013,10,,E,1.2,12.4,86.0
11217010,2024/05/01,21,0,0,0.001,0.001,,0.043,0.03,2.01,2.04,0.013,10,,NNE,1.6,12.3,87.0
11217010,2024/05/01,22,0,0,0.001,0.001,,0.041,0.03,2.02,2.05,0.013,9,,NE,1.2,12.0,86.0
11217010,2024/05/01,23,0,0,0.001,0.001,,0.039,0.04,2.02,2.06,0.015,11,,NNW,0.5,11.7,88.0
11217010,2024/05/01,24,0,0,0.002,0.002,,0.037,0.04,2.02,2.06,0.012,9,,N,1.0,11.5,89.0
11217010,2024/05/02,01,0,0,0.001,0.001,,0.037,0.03,2.02,2.05,0.013,9,,NNW,1.2,11.4,89.0
11217010,2024/05/02,02,0,0,0.001,0.001,,0.038,0.04,2.03,2.07,0.009,6,,NNW,1.4,11.2,89.0
11217010,2024/05/02,03,0,0,0.001,0.001,,0.039,0.03,2.03,2.06,0.010,8,,NNW,0.9,11.1,90.0
11217010,2024/05/02,04,0,0,0.001,0.001,,0.040,0.04,2.02,2.06,0.010,7,,WNW,0.7,11.2,90.0
11217010,2024/05/02,05,0,0,0.003,0.003,,0.034,0.04,2.03,2.07,0.010,8,,WNW,1.6,11.3,89.0
11217010,2024/05/02,06,0,0,0.004,0.004,,0.032,0.04,2.03,2.07,0.011,6,,NW,1.6,11.8,88.0
11217010,2024/05/02,07,0,0.001,0.004,0.005,,0.033,0.04,2.04,2.08,0.012,7,,NW,2.8,13.7,80.0
11217010,2024/05/02,08,0,0.001,0.003,0.004,,0.035,0.04,2.03,2.07,0.016,9,,NNW,3.1,14.9,69.0
11217010,2024/05/02,09,0.001,0.001,0.003,0.004,,0.039,0.04,2.02,2.06,0.012,8,,NNE,2.6,15.7,60.0
11217010,2024/05/02,10,0.001,0.001,0.002,0.003,,0.043,0.04,2.01,2.05,0.011,10,,NNE,2.1,17.0,52.0
11217010,2024/05/02,11,0.001,0,0.002,0.002,,0.048,0.04,2.00,2.04,0.006,6,,N,2.3,18.2,46.0
11217010,2024/05/02,12,0.001,0,0.002,0.002,,0.051,0.04,1.99,2.03,0.009,7,,NNE,2.5,19.4,39.0
11217010,2024/05/02,13,0.001,0,0.002,0.002,,0.052,0.04,1.99,2.03,0.008,6,,NNE,2.0,20.1,36.0
11217010,2024/05/02,14,0.001,0.001,0.002,0.003,,0.053,0.04,1.99,2.03,0.007,6,,NNE,2.7,20.3,33.0
11217010,2024/05/02,15,0.001,0,0.002,0.002,,0.055,0.03,1.99,2.02,0.006,6,,NE,2.7,21.0,29.0
11217010,2024/05/02,16,0.001,0,0.001,0.001,,0.055,0.03,1.99,2.02,0.006,5,,ESE,1.7,20.6,31.0
11217010,2024/05/02,17,0.001,0,0.001,0.001,,0.054,0.04,1.99,2.03,0.008,7,,ESE,4.2,19.7,46.0
11217010,2024/05/02,18,0.001,0,0.002,0.002,,0.049,0.05,1.99,2.04,0.016,11,,ESE,3.5,17.9,52.0
11217010,2024/05/02,19,0,0,0.002,0.002,,0.046,0.05,2.00,2.05,0.011,9,,SE,3.4,16.2,56.0
11217010,2024/05/02,20,0,0,0.002,0.002,,0.044,0.05,2.00,2.05,0.010,7,,SE,1.6,15.4,60.0
11217010,2024/05/02,21,0,0,0.003,0.003,,0.043,0.05,2.01,2.06,0.009,7,,ESE,1.1,15.1,62.0
