測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
15207020,2024/05/01,01,,,,,,0.052,,,,,11,,,,,
15207020,2024/05/01,02,,,,,,0.051,,,,,14,,,,,
15207020,2024/05/01,03,,,,,,0.050,,,,,12,,,,,
15207020,2024/05/01,04,,,,,,0.047,,,,,11,,,,,
15207020,2024/05/01,05,,,,,,0.050,,,,,13,,,,,
15207020,2024/05/01,06,,,,,,0.043,,,,,12,,,,,
15207020,2024/05/01,07,,,,,,0.044,,,,,11,,,,,
15207020,2024/05/01,08,,,,,,0.046,,,,,11,,,,,
15207020,2024/05/01,09,,,,,,0.049,,,,,8,,,,,
15207020,2024/05/01,10,,,,,,0.050,,,,,9,,,,,
15207020,2024/05/01,11,,,,,,0.050,,,,,9,,,,,
15207020,2024/05/01,12,,,,,,0.052,,,,,7,,,,,
15207020,2024/05/01,13,,,,,,0.053,,,,,8,,,,,
15207020,2024/05/01,14,,,,,,0.052,,,,,8,,,,,
15207020,2024/05/01,15,,,,,,0.051,,,,,6,,,,,
15207020,2024/05/01,16,,,,,,0.051,,,,,6,,,,,
15207020,2024/05/01,17,,,,,,0.050,,,,,6,,,,,
15207020,2024/05/01,18,,,,,,0.050,,,,,5,,,,,
15207020,2024/05/01,19,,,,,,0.049,,,,,6,,,,,
15207020,2024/05/01,20,,,,,,0.046,,,,,6,,,,,
15207020,2024/05/01,21,,,,,,0.046,,,,,5,,,,,
15207020,2024/05/01,22,,,,,,0.046,,,,,7,,,,,
15207020,2024/05/01,23,,,,,,0.035,,,,,5,,,,,
15207020,2024/05/01,24,,,,,,0.026,,,,,7,,,,,
15207020,2024/05/02,01,,,,,,0.023,,,,,5,,,,,
15207020,2024/05/02,02,,,,,,0.022,,,,,4,,,,,
15207020,2024/05/02,03,,,,,,0.020,,,,,6,,,,,
15207020,2024/05/02,04,,,,,,0.021,,,,,4,,,,,
15207020,2024/05/02,05,,,,,,0.019,,,,,7,,,,,
15207020,2024/05/02,06,,,,,,0.015,,,,,6,,,,,
15207020,2024/05/02,07,,,,,,0.024,,,,,5,,,,,
15207020,2024/05/02,08,,,,,,0.037,,,,,8,,,,,
15207020,2024/05/02,09,,,,,,0.042,,,,,9,,,,,
15207020,2024/05/02,10,,,,,,0.043,,,,,11,,,,,
15207020,2024/05/02,11,,,,,,-,,,,,-,,,,,
15207020,2024/05/02,12,,,,,,0.048,,,,,9,,,,,
15207020,2024/05/02,13,,,,,,0.050,,,,,9,,,,,
15207020,2024/05/02,14,,,,,,0.051,,,,,9,,,,,
15207020,2024/05/02,15,,,,,,0.049,,,,,11,,,,,
15207020,2024/05/02,16,,,,,,0.049,,,,,9,,,,,
15207020,2024/05/02,17,,,,,,0.047,,,,,7,,,,,
15207020,2024/05/02,18,,,,,,0.046,,,,,5,,,,,
15207020,2024/05/02,19,,,,,,0.044,,,,,5,,,,,
15207020,2024/05/02,20,,,,,,0.040,,,,,8,,,,,
15207020,2024/05/02,21,,,,,,0.026,,,,,6,,,,,
15207020,2024/05/02,22,,,,,,0.025,,,,,6,,,,,
15207020,2024/05/02,23,,,,,,0.023,,,,,7,,,,,
15207020,2024/05/02,24,,,,,,0.019,,,,,7,,,,,
15207020,2024/05/03,01,,,,,,0.024,,,,,8,,,,,
15207020,2024/05/03,02,,,,,,0.019,,,,,8,,,,,
15207020,2024/05/03,03,,,,,,0.020,,,,,8,,,,,
15207020,2024/05/03,04,,,,,,0.021,,,,,8,,,,,
15207020,2024/05/03,05,,,,,,0.019,,,,,7,,,,,
15207020,2024/05/03,06,,,,,,0.016,,,,,12,,,,,
15207020,2024/05/03,07,,,,,,0.023,,,,,9,,,,,
15207020,2024/05/03,08,,,,,,0.027,,,,,10,,,,,
15207020,2024/05/03,09,,,,,,0.032,,,,,10,,,,,
15207020,2024/05/03,10,,,,,,0.042,,,,,9,,,,,
15207020,2024/05/03,11,,,,,,0.046,,,,,11,,,,,
15207020,2024/05/03,12,,,,,,0.048,,,,,9,,,,,
15207020,2024/05/03,13,,,,,,0.052,,,,,6,,,,,
15207020,2024/05/03,14,,,,,,0.052,,,,,8,,,,,
15207020,2024/05/03,15,,,,,,0.052,,,,,8,,,,,
15207020,2024/05/03,16,,,,,,0.050,,,,,7,,,,,
15207020,2024/05/03,17,,,,,,0.053,,,,,8,,,,,
15207020,2024/05/03,18,,,,,,0.051,,,,,7,,,,,
15207020,2024/05/03,19,,,,,,0.046,,,,,10,,,,,
15207020,2024/05/03,20,,,,,,0.040,,,,,8,,,,,
15207020,2024/05/03,21,,,,,,0.036,,,,,5,,,,,
15207020,2024/05/03,22,,,,,,0.032,,,,,7,,,,,
15207020,2024/05/03,23,,,,,,0.028,,,,,7,,,,,
15207020,2024/05/03,24,,,,,,0.025,,,,,8,,,,,
15207020,2024/05/04,01,,,,,,0.030,,,,,10,,,,,
15207020,2024/05/04,02,,,,,,0.033,,,,,8,,,,,
15207020,2024/05/04,03,,,,,,0.029,,,,,7,,,,,
15207020,2024/05/04,04,,,,,,0.027,,,,,4,,,,,
15207020,2024/05/04,05,,,,,,0.032,,,,,9,,,,,
15207020,2024/05/04,06,,,,,,0.022,,,,,6,,,,,
15207020,2024/05/04,07,,,,,,0.024,,,,,11,,,,,
15207020,2024/05/04,08,,,,,,0.032,,,,,7,,,,,
15207020,2024/05/04,09,,,,,,0.038,,,,,10,,,,,
15207020,2024/05/04,10,,,,,,0.044,,,,,12,,,,,
15207020,2024/05/04,11,,,,,,0.048,,,,,8,,,,,
15207020,2024/05/04,12,,,,,,0.053,,,,,10,,,,,
15207020,2024/05/04,13,,,,,,0.060,,,,,11,,,,,
15207020,2024/05/04,14,,,,,,0.060,,,,,9,,,,,
15207020,2024/05/04,15,,,,,,0.057,,,,,13,,,,,
15207020,2024/05/04,16,,,,,,0.057,,,,,8,,,,,
15207020,2024/05/04,17,,,,,,0.056,,,,,5,,,,,
15207020,2024/05/04,18,,,,,,0.056,,,,,8,,,,,
15207020,2024/05/04,19,,,,,,0.055,,,,,7,,,,,
15207020,2024/05/04,20,,,,,,0.047,,,,,9,,,,,
15207020,2024/05/04,21,,,,,,0.038,,,,,9,,,,,
15207020,2024/05/04,22,,,,,,0.040,,,,,10,,,,,
15207020,2024/05/04,23,,,,,,0.035,,,,,7,,,,,
15207020,2024/05/04,24,,,,,,0.037,,,,,6,,,,,
15207020,2024/05/05,01,,,,,,0.030,,,,,7,,,,,
15207020,2024/05/05,02,,,,,,0.035,,,,,9,,,,,
15207020,2024/05/05,03,,,,,,0.032,,,,,9,,,,,
15207020,2024/05/05,04,,,,,,0.030,,,,,8,,,,,
15207020,2024/05/05,05,,,,,,0.034,,,,,8,,,,,
15207020,2024/05/05,06,,,,,,0.034,,,,,10,,,,,
15207020,2024/05/05,07,,,,,,0.034,,,,,12,,,,,
15207020,2024/05/05,08,,,,,,0.032,,,,,10,,,,,
15207020,2024/05/05,09,,,,,,0.039,,,,,10,,,,,
15207020,2024/05/05,10,,,,,,0.051,,,,,16,,,,,
15207020,2024/05/05,11,,,,,,0.058,,,,,10,,,,,
15207020,2024/05/05,12,,,,,,0.062,,,,,14,,,,,
15207020,2024/05/05,13,,,,,,0.063,,,,,14,,,,,
15207020,2024/05/05,14,,,,,,0.064,,,,,14,,,,,
15207020,2024/05/05,15,,,,,,0.067,,,,,13,,,,,
15207020,2024/05/05,16,,,,,,0.063,,,,,14,,,,,
15207020,2024/05/05,17,,,,,,0.062,,,,,12,,,,,
15207020,2024/05/05,18,,,,,,0.061,,,,,11,,,,,
15207020,2024/05/05,19,,,,,,0.060,,,,,10,,,,,
15207020,2024/05/05,20,,,,,,0.052,,,,,11,,,,,
15207020,2024/05/05,21,,,,,,0.049,,,,,12,,,,,
15207020,2024/05/05,22,,,,,,0.046,,,,,11,,,,,
15207020,2024/05/05,23,,,,,,0.048,,,,,11,,,,,
15207020,2024/05/05,24,,,,,,0.052,,,,,13,,,,,
15207020,2024/05/06,01,,,,,,-,,,,,12,,,,,
15207020,2024/05/06,02,,,,,,0.043,,,,,12,,,,,
15207020,2024/05/06,03,,,,,,0.037,,,,,12,,,,,
15207020,2024/05/06,04,,,,,,0.035,,,,,8,,,,,
15207020,2024/05/06,05,,,,,,0.048,,,,,10,,,,,
15207020,2024/05/06,06,,,,,,0.047,,,,,10,,,,,
15207020,2024/05/06,07,,,,,,0.035,,,,,16,,,,,
15207020,2024/05/06,08,,,,,,0.035,,,,,11,,,,,
15207020,2024/05/06,09,,,,,,0.046,,,,,12,,,,,
15207020,2024/05/06,10,,,,,,0.049,,,,,12,,,,,
15207020,2024/05/06,11,,,,,,0.049,,,,,11,,,,,
15207020,2024/05/06,12,,,,,,0.048,,,,,13,,,,,
15207020,2024/05/06,13,,,,,,0.048,,,,,14,,,,,
15207020,2024/05/06,14,,,,,,0.049,,,,,12,,,,,
15207020,2024/05/06,15,,,,,,0.049,,,,,10,,,,,
15207020,2024/05/06,16,,,,,,0.053,,,,,8,,,,,
15207020,2024/05/06,17,,,,,,0.050,,,,,7,,,,,
15207020,2024/05/06,18,,,,,,0.048,,,,,5,,,,,
15207020,2024/05/06,19,,,,,,0.042,,,,,8,,,,,
15207020,2024/05/06,20,,,,,,0.040,,,,,9,,,,,
15207020,2024/05/06,21,,,,,,0.041,,,,,8,,,,,
15207020,2024/05/06,22,,,,,,0.041,,,,,9,,,,,
15207020,2024/05/06,23,,,,,,0.038,,,,,9,,,,,
15207020,2024/05/06,24,,,,,,0.034,,,,,9,,,,,
15207020,2024/05/07,01,,,,,,0.031,,,,,9,,,,,
15207020,2024/05/07,02,,,,,,0.028,,,,,8,,,,,
15207020,2024/05/07,03,,,,,,0.028,,,,,7,,,,,
15207020,2024/05/07,04,,,,,,0.027,,,,,9,,,,,
15207020,2024/05/07,05,,,,,,0.030,,,,,7,,,,,
15207020,2024/05/07,06,,,,,,0.030,,,,,8,,,,,
15207020,2024/05/07,07,,,,,,0.030,,,,,7,,,,,
15207020,2024/05/07,08,,,,,,0.032,,,,,7,,,,,
15207020,2024/05/07,09,,,,,,0.031,,,,,6,,,,,
15207020,2024/05/07,10,,,,,,0.035,,,,,9,,,,,
15207020,2024/05/07,11,,,,,,0.034,,,,,9,,,,,
15207020,2024/05/07,12,,,,,,0.039,,,,,4,,,,,
15207020,2024/05/07,13,,,,,,0.045,,,,,5,,,,,
15207020,2024/05/07,14,,,,,,0.048,,,,,2,,,,,
15207020,2024/05/07,15,,,,,,0.053,,,,,2,,,,,
15207020,2024/05/07,16,,,,,,0.053,,,,,5,,,,,
15207020,2024/05/07,17,,,,,,0.052,,,,,10,,,,,
15207020,2024/05/07,18,,,,,,0.050,,,,,12,,,,,
15207020,2024/05/07,19,,,,,,0.051,,,,,12,,,,,
15207020,2024/05/07,20,,,,,,0.051,,,,,16,,,,,
15207020,2024/05/07,21,,,,,,0.051,,,,,16,,,,,
15207020,2024/05/07,22,,,,,,0.052,,,,,8,,,,,
15207020,2024/05/07,23,,,,,,0.047,,,,,5,,,,,
15207020,2024/05/07,24,,,,,,0.041,,,,,1,,,,,
15207020,2024/05/08,01,,,,,,0.037,,,,,2,,,,,
15207020,2024/05/08,02,,,,,,0.036,,,,,2,,,,,
15207020,2024/05/08,03,,,,,,0.036,,,,,2,,,,,
15207020,2024/05/08,04,,,,,,0.036,,,,,1,,,,,
15207020,2024/05/08,05,,,,,,0.036,,,,,2,,,,,
15207020,2024/05/08,06,,,,,,0.034,,,,,0,,,,,
15207020,2024/05/08,07,,,,,,0.035,,,,,0,,,,,
15207020,2024/05/08,08,,,,,,0.036,,,,,5,,,,,
15207020,2024/05/08,09,,,,,,0.037,,,,,2,,,,,
15207020,2024/05/08,10,,,,,,0.038,,,,,1,,,,,
15207020,2024/05/08,11,,,,,,0.037,,,,,3,,,,,
15207020,2024/05/08,12,,,,,,0.035,,,,,6,,,,,
15207020,2024/05/08,13,,,,,,0.037,,,,,3,,,,,
15207020,2024/05/08,14,,,,,,0.037,,,,,4,,,,,
15207020,2024/05/08,15,,,,,,0.038,,,,,4,,,,,
15207020,2024/05/08,16,,,,,,0.038,,,,,3,,,,,
15207020,2024/05/08,17,,,,,,0.037,,,,,1,,,,,
15207020,2024/05/08,18,,,,,,0.037,,,,,3,,,,,
15207020,2024/05/08,19,,,,,,0.036,,,,,2,,,,,
15207020,2024/05/08,20,,,,,,0.037,,,,,4,,,,,
15207020,2024/05/08,21,,,,,,0.035,,,,,6,,,,,
15207020,2024/05/08,22,,,,,,0.037,,,,,1,,,,,
15207020,2024/05/08,23,,,,,,0.029,,,,,2,,,,,
15207020,2024/05/08,24,,,,,,0.026,,,,,3,,,,,
15207020,2024/05/09,01,,,,,,0.034,,,,,5,,,,,
15207020,2024/05/09,02,,,,,,0.036,,,,,1,,,,,
15207020,2024/05/09,03,,,,,,0.031,,,,,2,,,,,
15207020,2024/05/09,04,,,,,,0.031,,,,,1,,,,,
15207020,2024/05/09,05,,,,,,0.037,,,,,3,,,,,
15207020,2024/05/09,06,,,,,,0.027,,,,,3,,,,,
15207020,2024/05/09,07,,,,,,0.027,,,,,4,,,,,
15207020,2024/05/09,08,,,,,,0.035,,,,,2,,,,,
15207020,2024/05/09,09,,,,,,0.041,,,,,3,,,,,
15207020,2024/05/09,10,,,,,,0.045,,,,,6,,,,,
15207020,2024/05/09,11,,,,,,-,,,,,7,,,,,
15207020,2024/05/09,12,,,,,,0.044,,,,,9,,,,,
15207020,2024/05/09,13,,,,,,0.048,,,,,-,,,,,
15207020,2024/05/09,14,,,,,,0.048,,,,,-,,,,,
15207020,2024/05/09,15,,,,,,0.049,,,,,15,,,,,
15207020,2024/05/09,16,,,,,,0.049,,,,,9,,,,,
15207020,2024/05/09,17,,,,,,0.048,,,,,7,,,,,
15207020,2024/05/09,18,,,,,,0.047,,,,,5,,,,,
15207020,2024/05/09,19,,,,,,0.046,,,,,7,,,,,
15207020,2024/05/09,20,,,,,,0.043,,,,,6,,,,,
15207020,2024/05/09,21,,,,,,0.033,,,,,6,,,,,
15207020,2024/05/09,22,,,,,,0.030,,,,,9,,,,,
15207020,2024/05/09,23,,,,,,0.023,,,,,4,,,,,
15207020,2024/05/09,24,,,,,,0.022,,,,,10,,,,,
15207020,2024/05/10,01,,,,,,0.026,,,,,4,,,,,
15207020,2024/05/10,02,,,,,,0.026,,,,,5,,,,,
15207020,2024/05/10,03,,,,,,0.028,,,,,1,,,,,
15207020,2024/05/10,04,,,,,,0.027,,,,,6,,,,,
15207020,2024/05/10,05,,,,,,0.020,,,,,8,,,,,
15207020,2024/05/10,06,,,,,,0.027,,,,,2,,,,,
15207020,2024/05/10,07,,,,,,0.028,,,,,8,,,,,
15207020,2024/05/10,08,,,,,,0.030,,,,,7,,,,,
15207020,2024/05/10,09,,,,,,0.036,,,,,10,,,,,
15207020,2024/05/10,10,,,,,,0.039,,,,,-,,,,,
15207020,2024/05/10,11,,,,,,0.042,,,,,-,,,,,
15207020,2024/05/10,12,,,,,,0.048,,,,,-,,,,,
15207020,2024/05/10,13,,,,,,0.051,,,,,-,,,,,
15207020,2024/05/10,14,,,,,,0.054,,,,,-,,,,,
15207020,2024/05/10,15,,,,,,0.054,,,,,-,,,,,
15207020,2024/05/10,16,,,,,,0.055,,,,,-,,,,,
15207020,2024/05/10,17,,,,,,0.057,,,,,-,,,,,
15207020,2024/05/10,18,,,,,,0.057,,,,,-,,,,,
15207020,2024/05/10,19,,,,,,0.048,,,,,-,,,,,
15207020,2024/05/10,20,,,,,,0.037,,,,,-,,,,,
15207020,2024/05/10,21,,,,,,0.035,,,,,-,,,,,
15207020,2024/05/10,22,,,,,,0.042,,,,,-,,,,,
15207020,2024/05/10,23,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/10,24,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/11,01,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/11,02,,,,,,0.040,,,,,-,,,,,
15207020,2024/05/11,03,,,,,,0.036,,,,,-,,,,,
15207020,2024/05/11,04,,,,,,0.037,,,,,-,,,,,
15207020,2024/05/11,05,,,,,,0.039,,,,,-,,,,,
15207020,2024/05/11,06,,,,,,0.036,,,,,-,,,,,
15207020,2024/05/11,07,,,,,,0.034,,,,,-,,,,,
15207020,2024/05/11,08,,,,,,0.039,,,,,-,,,,,
15207020,2024/05/11,09,,,,,,0.042,,,,,-,,,,,
15207020,2024/05/11,10,,,,,,0.049,,,,,-,,,,,
15207020,2024/05/11,11,,,,,,0.061,,,,,-,,,,,
15207020,2024/05/11,12,,,,,,0.066,,,,,-,,,,,
15207020,2024/05/11,13,,,,,,0.068,,,,,-,,,,,
15207020,2024/05/11,14,,,,,,0.069,,,,,-,,,,,
15207020,2024/05/11,15,,,,,,0.069,,,,,-,,,,,
15207020,2024/05/11,16,,,,,,0.069,,,,,-,,,,,
15207020,2024/05/11,17,,,,,,0.068,,,,,-,,,,,
15207020,2024/05/11,18,,,,,,0.070,,,,,-,,,,,
15207020,2024/05/11,19,,,,,,0.068,,,,,-,,,,,
15207020,2024/05/11,20,,,,,,0.064,,,,,-,,,,,
15207020,2024/05/11,21,,,,,,0.064,,,,,-,,,,,
15207020,2024/05/11,22,,,,,,0.063,,,,,-,,,,,
15207020,2024/05/11,23,,,,,,0.054,,,,,-,,,,,
15207020,2024/05/11,24,,,,,,0.054,,,,,-,,,,,
15207020,2024/05/12,01,,,,,,0.053,,,,,-,,,,,
15207020,2024/05/12,02,,,,,,0.053,,,,,-,,,,,
15207020,2024/05/12,03,,,,,,0.049,,,,,-,,,,,
15207020,2024/05/12,04,,,,,,0.047,,,,,-,,,,,
15207020,2024/05/12,05,,,,,,0.046,,,,,-,,,,,
15207020,2024/05/12,06,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/12,07,,,,,,0.043,,,,,-,,,,,
15207020,2024/05/12,08,,,,,,0.044,,,,,-,,,,,
15207020,2024/05/12,09,,,,,,0.044,,,,,-,,,,,
15207020,2024/05/12,10,,,,,,0.046,,,,,-,,,,,
15207020,2024/05/12,11,,,,,,0.047,,,,,-,,,,,
15207020,2024/05/12,12,,,,,,0.046,,,,,-,,,,,
15207020,2024/05/12,13,,,,,,0.047,,,,,-,,,,,
15207020,2024/05/12,14,,,,,,0.049,,,,,-,,,,,
15207020,2024/05/12,15,,,,,,0.048,,,,,-,,,,,
15207020,2024/05/12,16,,,,,,0.049,,,,,-,,,,,
15207020,2024/05/12,17,,,,,,0.052,,,,,-,,,,,
15207020,2024/05/12,18,,,,,,0.048,,,,,-,,,,,
15207020,2024/05/12,19,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/12,20,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/12,21,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/12,22,,,,,,0.045,,,,,-,,,,,
15207020,2024/05/12,23,,,,,,0.041,,,,,-,,,,,
15207020,2024/05/12,24,,,,,,0.038,,,,,-,,,,,
15207020,2024/05/13,01,,,,,,-,,,,,-,,,,,
15207020,2024/05/13,02,,,,,,0.027,,,,,-,,,,,
15207020,2024/05/13,03,,,,,,0.028,,,,,-,,,,,
15207020,2024/05/13,04,,,,,,0.027,,,,,-,,,,,
15207020,2024/05/13,05,,,,,,0.033,,,,,-,,,,,
15207020,2024/05/13,06,,,,,,0.036,,,,,-,,,,,
