測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12303010,2024/05/01,01,,0,0.008,0.008,,0.016,,,,,5,,NNE,1.6,19.4,98.0
12303010,2024/05/01,02,,0,0.008,0.008,,0.014,,,,,7,,CALM,0.2,19.2,99.0
12303010,2024/05/01,03,,0,0.008,0.008,,0.009,,,,,7,,E,1.1,18.7,99.0
12303010,2024/05/01,04,,0,0.008,0.008,,0.010,,,,,7,,S,0.4,18.8,100.0
12303010,2024/05/01,05,,0.001,0.008,0.009,,0.009,,,,,9,,E,1.4,18.8,100.0
12303010,2024/05/01,06,,0.001,0.009,0.010,,0.008,,,,,7,,ENE,1.8,19.2,100.0
12303010,2024/05/01,07,,0.001,0.007,0.008,,0.015,,,,,8,,E,3.0,19.8,94.0
12303010,2024/05/01,08,,0,0.005,0.005,,0.025,,,,,4,,E,3.8,19.3,87.0
12303010,2024/05/01,09,,0,0.005,0.005,,0.032,,,,,1,,ENE,4.9,18.0,93.0
12303010,2024/05/01,10,,0,0.004,0.004,,0.038,,,,,4,,ENE,5.7,16.7,98.0
12303010,2024/05/01,11,,0,0.003,0.003,,0.043,,,,,5,,ENE,5.5,16.7,100.0
12303010,2024/05/01,12,,0,0.003,0.003,,0.049,,,,,7,,ENE,5.0,15.9,99.0
12303010,2024/05/01,13,,0,0.003,0.003,,0.052,,,,,8,,ENE,5.5,15.5,99.0
12303010,2024/05/01,14,,0,0.003,0.003,,0.052,,,,,9,,ENE,6.6,14.9,98.0
12303010,2024/05/01,15,,0,0.004,0.004,,0.051,,,,,10,,ENE,7.0,14.2,95.0
12303010,2024/05/01,16,,0,0.005,0.005,,0.050,,,,,8,,ENE,6.3,13.9,97.0
12303010,2024/05/01,17,,0,0.006,0.006,,0.050,,,,,9,,ENE,6.3,13.4,95.0
12303010,2024/05/01,18,,0,0.006,0.006,,0.048,,,,,10,,ENE,4.8,12.8,95.0
12303010,2024/05/01,19,,0,0.004,0.004,,0.047,,,,,11,,NE,3.7,12.7,94.0
12303010,2024/05/01,20,,0,0.003,0.003,,0.045,,,,,8,,NNE,3.5,12.0,95.0
12303010,2024/05/01,21,,0,0.003,0.003,,0.044,,,,,9,,NNE,3.3,11.7,95.0
12303010,2024/05/01,22,,0,0.002,0.002,,0.042,,,,,8,,NNE,3.0,11.6,97.0
12303010,2024/05/01,23,,0,0.002,0.002,,0.039,,,,,8,,N,2.7,11.5,98.0
12303010,2024/05/01,24,,0,0.002,0.002,,0.036,,,,,8,,N,3.1,11.2,98.0
12303010,2024/05/02,01,,0,0.002,0.002,,0.036,,,,,6,,N,1.9,11.2,96.0
12303010,2024/05/02,02,,0,0.002,0.002,,-,,,,,5,,N,3.2,11.0,97.0
12303010,2024/05/02,03,,0,0.002,0.002,,0.039,,,,,5,,N,2.3,10.9,97.0
12303010,2024/05/02,04,,0,0.002,0.002,,0.040,,,,,5,,N,1.0,10.9,97.0
12303010,2024/05/02,05,,0,0.006,0.006,,0.034,,,,,6,,WNW,2.9,11.3,96.0
12303010,2024/05/02,06,,0,0.007,0.007,,0.030,,,,,6,,WNW,3.6,11.8,91.0
12303010,2024/05/02,07,,0.001,0.006,0.007,,0.033,,,,,6,,NW,1.6,13.2,82.0
12303010,2024/05/02,08,,0.001,0.004,0.005,,0.038,,,,,9,,N,3.7,15.1,72.0
12303010,2024/05/02,09,,0.001,0.003,0.004,,0.044,,,,,5,,NNE,5.8,17.0,63.0
12303010,2024/05/02,10,,0.001,0.003,0.004,,0.048,,,,,5,,NNE,5.1,18.4,58.0
12303010,2024/05/02,11,,0.001,0.003,0.004,,0.049,,,,,6,,NNE,5.6,18.9,50.0
12303010,2024/05/02,12,,0.001,0.003,0.004,,0.051,,,,,5,,NNE,5.3,20.5,48.0
12303010,2024/05/02,13,,0,0.002,0.002,,0.053,,,,,3,,NNE,3.4,20.4,39.0
