測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27216010,2024/05/01,01,,0,0.003,0.003,,0.038,,,,0.009,2,,NNW,1.3,,
27216010,2024/05/01,02,,0,0.002,0.002,,0.037,,,,0.009,4,,CALM,0.2,,
27216010,2024/05/01,03,,0,0.002,0.002,,0.035,,,,0.011,6,,SSE,0.6,,
27216010,2024/05/01,04,,0,0.002,0.002,,0.034,,,,0.012,6,,N,0.6,,
27216010,2024/05/01,05,,0,0.002,0.002,,0.032,,,,0.014,7,,N,0.6,,
27216010,2024/05/01,06,,0,0.002,0.002,,0.033,,,,0.017,9,,CALM,0.3,,
27216010,2024/05/01,07,,0,0.002,0.002,,0.032,,,,0.016,10,,NNE,1.0,,
27216010,2024/05/01,08,,0,0.004,0.004,,0.038,,,,0.019,11,,NNE,0.7,,
27216010,2024/05/01,09,,0,0.005,0.005,,0.038,,,,0.018,11,,NNW,0.9,,
27216010,2024/05/01,10,,0,0.006,0.006,,0.038,,,,0.019,12,,NNE,1.3,,
27216010,2024/05/01,11,,0,0.004,0.004,,0.040,,,,0.014,9,,NE,1.4,,
27216010,2024/05/01,12,,0,0.006,0.006,,0.039,,,,0.013,10,,NNE,1.2,,
27216010,2024/05/01,13,,0,0.005,0.005,,0.042,,,,0.013,9,,NNW,2.1,,
27216010,2024/05/01,14,,0,0.003,0.003,,0.044,,,,0.014,8,,NNE,1.2,,
27216010,2024/05/01,15,,0,0.006,0.006,,0.043,,,,0.015,11,,NNW,1.7,,
27216010,2024/05/01,16,,0,0.005,0.005,,0.044,,,,0.016,10,,NNW,1.8,,
27216010,2024/05/01,17,,0,0.005,0.005,,0.043,,,,0.016,13,,N,1.5,,
27216010,2024/05/01,18,,0,0.005,0.005,,0.040,,,,0.018,9,,NNW,0.9,,
27216010,2024/05/01,19,,0,0.005,0.005,,0.038,,,,0.016,9,,NNE,0.6,,
27216010,2024/05/01,20,,0,0.004,0.004,,0.030,,,,0.015,10,,CALM,0.2,,
27216010,2024/05/01,21,,0,0.004,0.004,,0.027,,,,0.013,9,,CALM,0.3,,
27216010,2024/05/01,22,,0,0.003,0.003,,0.022,,,,0.014,8,,CALM,0.2,,
27216010,2024/05/01,23,,0,0.003,0.003,,0.021,,,,0.015,9,,SSW,0.5,,
27216010,2024/05/01,24,,0,0.003,0.003,,0.024,,,,0.015,10,,CALM,0.1,,
27216010,2024/05/02,01,,0,0.003,0.003,,0.026,,,,0.013,8,,S,1.2,,
27216010,2024/05/02,02,,0,0.003,0.003,,0.024,,,,0.012,9,,SSE,1.0,,
27216010,2024/05/02,03,,0,0.003,0.003,,0.020,,,,0.014,8,,SSW,0.8,,
27216010,2024/05/02,04,,0,0.002,0.002,,0.019,,,,0.013,8,,SSW,0.6,,
27216010,2024/05/02,05,,0,0.002,0.002,,0.016,,,,0.012,7,,S,1.0,,
27216010,2024/05/02,06,,0,0.002,0.002,,0.016,,,,0.013,6,,S,0.8,,
27216010,2024/05/02,07,,0,0.002,0.002,,0.021,,,,0.012,7,,SE,1.1,,
27216010,2024/05/02,08,,0.001,0.003,0.004,,0.036,,,,0.010,8,,NNW,2.2,,
27216010,2024/05/02,09,,0.001,0.003,0.004,,0.043,,,,0.009,7,,NNE,1.6,,
27216010,2024/05/02,10,,0,0.003,0.003,,0.049,,,,0.012,8,,NNE,1.2,,
27216010,2024/05/02,11,,0,0.003,0.003,,0.053,,,,0.011,9,,ENE,1.0,,
27216010,2024/05/02,12,,0,0.002,0.002,,0.055,,,,0.013,8,,WNW,1.0,,
27216010,2024/05/02,13,,0,0.002,0.002,,0.057,,,,0.012,7,,N,1.3,,
27216010,2024/05/02,14,,0,0.002,0.002,,0.060,,,,0.014,7,,WNW,1.3,,
27216010,2024/05/02,15,,0,0.003,0.003,,0.064,,,,0.013,7,,NE,1.4,,
27216010,2024/05/02,16,,0,0.004,0.004,,0.068,,,,0.012,10,,N,1.2,,
27216010,2024/05/02,17,,0,0.005,0.005,,0.071,,,,0.014,11,,NNW,0.8,,
27216010,2024/05/02,18,,0,0.006,0.006,,0.066,,,,0.016,10,,WNW,0.9,,
27216010,2024/05/02,19,,0,0.006,0.006,,0.047,,,,0.017,12,,S,1.1,,
27216010,2024/05/02,20,,0,0.004,0.004,,0.034,,,,0.016,9,,S,1.6,,
27216010,2024/05/02,21,,0,0.004,0.004,,0.028,,,,0.016,12,,S,1.7,,
27216010,2024/05/02,22,,0,0.005,0.005,,0.024,,,,0.014,10,,SSE,1.0,,
27216010,2024/05/02,23,,0,0.005,0.005,,0.020,,,,0.014,9,,S,1.1,,
27216010,2024/05/02,24,,0,0.004,0.004,,-,,,,0.013,9,,S,0.8,,
27216010,2024/05/03,01,,0,0.004,0.004,,0.020,,,,0.012,9,,SSW,1.1,,
27216010,2024/05/03,02,,0,0.003,0.003,,0.019,,,,0.011,8,,SSW,0.8,,
27216010,2024/05/03,03,,0,0.003,0.003,,0.017,,,,0.012,7,,S,0.5,,
27216010,2024/05/03,04,,0,0.002,0.002,,0.015,,,,0.015,9,,S,0.8,,
27216010,2024/05/03,05,,0,0.002,0.002,,0.013,,,,0.012,10,,SSW,0.6,,
27216010,2024/05/03,06,,0,0.002,0.002,,0.012,,,,0.014,10,,S,1.1,,
27216010,2024/05/03,07,,0,0.002,0.002,,0.017,,,,0.019,11,,N,1.0,,
27216010,2024/05/03,08,,0.001,0.003,0.004,,0.026,,,,0.012,11,,NNE,0.7,,
27216010,2024/05/03,09,,0.001,0.003,0.004,,0.039,,,,0.011,13,,ENE,0.9,,
27216010,2024/05/03,10,,0,0.003,0.003,,0.052,,,,0.013,10,,N,1.7,,
27216010,2024/05/03,11,,0,0.002,0.002,,0.054,,,,0.017,10,,N,1.7,,
27216010,2024/05/03,12,,0,0.002,0.002,,0.059,,,,0.013,9,,WNW,1.8,,
27216010,2024/05/03,13,,0,0.003,0.003,,0.064,,,,0.011,9,,W,1.3,,
27216010,2024/05/03,14,,0,0.003,0.003,,0.064,,,,0.013,5,,NNW,1.5,,
27216010,2024/05/03,15,,0,0.003,0.003,,0.065,,,,0.014,7,,NNW,1.6,,
27216010,2024/05/03,16,,0,0.003,0.003,,0.068,,,,0.014,9,,WNW,1.0,,
27216010,2024/05/03,17,,0,0.003,0.003,,0.067,,,,0.013,8,,NNW,1.5,,
27216010,2024/05/03,18,,0,0.004,0.004,,0.063,,,,0.013,7,,NW,0.5,,
27216010,2024/05/03,19,,0,0.005,0.005,,0.054,,,,0.015,6,,SSW,1.2,,
27216010,2024/05/03,20,,0,0.004,0.004,,0.038,,,,0.015,10,,SW,0.8,,
27216010,2024/05/03,21,,0,0.004,0.004,,0.031,,,,0.015,11,,SSE,1.2,,
27216010,2024/05/03,22,,0,0.003,0.003,,0.029,,,,0.013,10,,S,1.3,,
27216010,2024/05/03,23,,0,0.003,0.003,,0.026,,,,0.012,8,,SSW,0.7,,
27216010,2024/05/03,24,,0,0.003,0.003,,0.025,,,,0.013,8,,SSW,1.1,,
27216010,2024/05/04,01,,0,0.002,0.002,,0.023,,,,0.015,8,,S,1.3,,
27216010,2024/05/04,02,,0,0.002,0.002,,0.024,,,,0.011,6,,SSW,1.0,,
27216010,2024/05/04,03,,0,0.002,0.002,,0.022,,,,0.012,7,,SSW,0.8,,
27216010,2024/05/04,04,,0,0.002,0.002,,0.022,,,,0.010,9,,SSW,0.8,,
27216010,2024/05/04,05,,0,0.001,0.001,,0.020,,,,0.010,7,,SSW,0.6,,
27216010,2024/05/04,06,,0,0.002,0.002,,0.022,,,,0.012,9,,SSE,1.5,,
27216010,2024/05/04,07,,0,0.002,0.002,,0.025,,,,0.011,9,,S,1.3,,
27216010,2024/05/04,08,,0,0.002,0.002,,0.031,,,,0.014,10,,NE,0.5,,
27216010,2024/05/04,09,,0,0.002,0.002,,0.047,,,,0.011,13,,NE,1.1,,
27216010,2024/05/04,10,,0,0.002,0.002,,0.057,,,,0.013,12,,NNE,1.3,,
27216010,2024/05/04,11,,0,0.003,0.003,,0.060,,,,0.014,11,,NNW,1.5,,
27216010,2024/05/04,12,,0,0.003,0.003,,0.063,,,,0.016,11,,WNW,1.2,,
27216010,2024/05/04,13,,0,0.004,0.004,,0.074,,,,0.019,14,,NNW,1.7,,
27216010,2024/05/04,14,,0,0.005,0.005,,0.081,,,,0.017,13,,NW,2.1,,
27216010,2024/05/04,15,,0,0.004,0.004,,0.076,,,,0.016,7,,NNW,2.4,,
27216010,2024/05/04,16,,0,0.004,0.004,,0.072,,,,0.015,8,,NW,1.8,,
27216010,2024/05/04,17,,0,0.004,0.004,,0.069,,,,0.016,10,,NNW,1.5,,
27216010,2024/05/04,18,,0,0.004,0.004,,0.064,,,,0.019,11,,NW,1.3,,
27216010,2024/05/04,19,,0,0.004,0.004,,0.055,,,,0.016,11,,NW,0.8,,
27216010,2024/05/04,20,,0,0.004,0.004,,0.037,,,,0.020,13,,S,1.3,,
27216010,2024/05/04,21,,0,0.004,0.004,,0.031,,,,0.018,13,,S,2.1,,
27216010,2024/05/04,22,,0,0.004,0.004,,0.027,,,,0.018,12,,SSW,0.9,,
27216010,2024/05/04,23,,0,0.004,0.004,,0.022,,,,0.016,11,,SSW,1.3,,
27216010,2024/05/04,24,,0,0.003,0.003,,-,,,,0.016,12,,S,0.9,,
27216010,2024/05/05,01,,0,0.004,0.004,,0.017,,,,0.016,10,,S,1.0,,
27216010,2024/05/05,02,,0,0.003,0.003,,0.015,,,,0.014,9,,SSW,0.7,,
27216010,2024/05/05,03,,0,0.003,0.003,,0.013,,,,0.014,10,,S,1.0,,
27216010,2024/05/05,04,,0,0.003,0.003,,0.011,,,,0.014,10,,S,1.0,,
27216010,2024/05/05,05,,0,0.003,0.003,,0.015,,,,0.014,8,,S,1.1,,
27216010,2024/05/05,06,,0,0.002,0.002,,0.017,,,,0.012,10,,S,1.4,,
27216010,2024/05/05,07,,0,0.002,0.002,,0.025,,,,0.012,9,,CALM,0.4,,
27216010,2024/05/05,08,,0.001,0.002,0.003,,0.033,,,,0.011,11,,N,1.1,,
27216010,2024/05/05,09,,0,0.002,0.002,,0.041,,,,0.012,12,,NW,1.2,,
27216010,2024/05/05,10,,0,0.002,0.002,,0.048,,,,0.014,13,,NNW,1.7,,
27216010,2024/05/05,11,,0,0.002,0.002,,0.054,,,,0.013,12,,N,2.2,,
27216010,2024/05/05,12,,0,0.004,0.004,,0.065,,,,0.016,14,,NNW,2.6,,
27216010,2024/05/05,13,,0,0.004,0.004,,0.069,,,,0.017,9,,NNW,2.0,,
27216010,2024/05/05,14,,0,0.003,0.003,,0.068,,,,0.014,10,,NNW,2.8,,
27216010,2024/05/05,15,,0,0.003,0.003,,0.066,,,,0.015,10,,N,1.9,,
27216010,2024/05/05,16,,0,0.003,0.003,,0.061,,,,0.015,8,,NNW,1.8,,
