測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
08405010,2024/05/01,01,0,0,0.005,0.005,,0.011,0.05,2.09,2.14,0.011,7,,WSW,0.8,18.7,
08405010,2024/05/01,02,0,0,0.005,0.005,,0.014,0.05,2.14,2.19,0.011,8,,CALM,0.2,18.6,
08405010,2024/05/01,03,0,0,0.005,0.005,,0.006,0.06,2.14,2.20,0.013,9,,CALM,0.2,18.8,
08405010,2024/05/01,04,0,0,0.006,0.006,,0.011,0.05,2.10,2.15,0.010,7,,ENE,2.1,18.3,
08405010,2024/05/01,05,0,0,0.004,0.004,,0.022,0.02,2.02,2.04,0.010,6,,E,2.2,18.5,
08405010,2024/05/01,06,0,0,0.011,0.011,,0.016,0.03,1.99,2.02,0.012,5,,ENE,2.8,18.6,
08405010,2024/05/01,07,0,0,0.007,0.007,,0.029,0.04,1.96,2.00,0.007,3,,E,2.9,18.3,
08405010,2024/05/01,08,0,0,0.005,0.005,,0.036,0.03,1.96,1.99,0.008,4,,ENE,4.1,17.2,
08405010,2024/05/01,09,0,0,0.002,0.002,,0.045,0.01,1.95,1.96,0.013,4,,E,3.8,16.6,
08405010,2024/05/01,10,0,0,0.002,0.002,,0.052,0.01,1.96,1.97,0.014,6,,E,4.8,15.7,
08405010,2024/05/01,11,0,0,0.002,0.002,,0.051,0.01,1.96,1.97,0.014,5,,ENE,4.5,15.3,
08405010,2024/05/01,12,0,0,0.002,0.002,,0.050,0.01,1.97,1.98,0.015,8,,E,5.7,15.4,
08405010,2024/05/01,13,0,0,0.002,0.002,,0.050,0.01,1.97,1.98,0.018,12,,E,6.8,14.0,
08405010,2024/05/01,14,0,0,0.001,0.001,,0.052,0.01,1.97,1.98,0.016,11,,ENE,6.0,13.9,
08405010,2024/05/01,15,0,0,0.001,0.001,,0.052,0.01,1.98,1.99,0.016,8,,ENE,6.0,13.5,
08405010,2024/05/01,16,0,0,0.001,0.001,,0.053,0,1.98,1.98,0.017,11,,ENE,5.1,13.2,
08405010,2024/05/01,17,0,0,0.001,0.001,,0.053,0.01,1.98,1.99,0.018,8,,ENE,5.2,13.4,
08405010,2024/05/01,18,0,0,0.002,0.002,,0.052,0.01,1.98,1.99,0.016,9,,ENE,4.5,13.4,
08405010,2024/05/01,19,0,0,0.002,0.002,,0.051,0,1.98,1.98,0.017,8,,ENE,5.1,13.6,
08405010,2024/05/01,20,0,0,0.001,0.001,,0.051,0,1.98,1.98,0.014,8,,ENE,5.2,13.0,
08405010,2024/05/01,21,0,0,0.001,0.001,,0.050,0,1.98,1.98,0.013,7,,ENE,5.8,12.7,
08405010,2024/05/01,22,0,0,0.001,0.001,,0.050,0.01,1.98,1.99,0.009,5,,ENE,5.8,12.5,
08405010,2024/05/01,23,0,0,0.001,0.001,,0.051,0,1.98,1.98,0.007,2,,ENE,5.3,11.8,
08405010,2024/05/01,24,0,0,0.001,0.001,,0.052,0,1.98,1.98,0.010,5,,ENE,4.7,12.1,
08405010,2024/05/02,01,0,0,0.001,0.001,,0.051,0,1.98,1.98,0.008,4,,ENE,4.3,12.3,
08405010,2024/05/02,02,0,0,0.001,0.001,,0.049,0,1.99,1.99,0.011,5,,NE,3.7,12.1,
08405010,2024/05/02,03,0,0,0.001,0.001,,0.048,0,1.99,1.99,0.009,1,,NNE,3.9,11.7,
08405010,2024/05/02,04,0,0,0.002,0.002,,0.041,0,1.98,1.98,0.010,7,,NNW,2.5,11.1,
08405010,2024/05/02,05,0,0,0.002,0.002,,0.036,0.01,1.99,2.00,0.006,5,,N,3.7,10.8,
08405010,2024/05/02,06,0,0,0.002,0.002,,0.031,0,2.00,2.00,0.006,5,,NNW,2.3,11.1,
08405010,2024/05/02,07,0,0,0.002,0.002,,0.032,0.01,2.00,2.01,0.008,5,,N,3.5,11.9,
08405010,2024/05/02,08,0,0,0.002,0.002,,0.041,0.01,1.99,2.00,0.013,6,,NNE,7.2,14.7,
08405010,2024/05/02,09,0,0,0.002,0.002,,0.046,0.01,1.99,2.00,0.014,8,,NNE,6.1,16.9,
08405010,2024/05/02,10,0,0,0.001,0.001,,0.051,0.01,1.98,1.99,0.015,7,,NNE,6.1,17.5,
08405010,2024/05/02,11,0,0,0.001,0.001,,0.053,0,1.97,1.97,0.015,8,,NNE,6.6,17.4,
08405010,2024/05/02,12,0,0,0.001,0.001,,0.053,0.01,1.96,1.97,0.012,6,,NE,6.0,17.3,
08405010,2024/05/02,13,0,0,0.001,0.001,,0.053,0,1.96,1.96,0.012,5,,NE,6.0,17.7,
08405010,2024/05/02,14,0,0,0.001,0.001,,0.053,0,1.96,1.96,0.011,5,,NE,7.3,17.7,
08405010,2024/05/02,15,0,0,0.001,0.001,,0.052,0,1.96,1.96,0.012,7,,ENE,5.4,17.4,
08405010,2024/05/02,16,0,0,0.001,0.001,,0.051,0.01,1.96,1.97,0.014,6,,ENE,4.8,17.1,
08405010,2024/05/02,17,0,0,0.001,0.001,,0.051,0,1.96,1.96,0.011,6,,ENE,4.7,16.7,
08405010,2024/05/02,18,0,0,0.002,0.002,,0.050,0,1.96,1.96,0.010,6,,E,4.2,15.8,
08405010,2024/05/02,19,0,0,0.001,0.001,,0.050,0.01,1.97,1.98,0.010,7,,E,3.8,15.0,
08405010,2024/05/02,20,0,0,0.001,0.001,,0.049,0,1.97,1.97,0.009,6,,E,3.6,15.0,
08405010,2024/05/02,21,0,0,0.001,0.001,,0.046,0,1.97,1.97,0.009,6,,E,2.7,14.8,
08405010,2024/05/02,22,0,0,0.001,0.001,,0.045,0.01,1.98,1.99,0.010,3,,E,1.9,14.3,
08405010,2024/05/02,23,0,0,0.004,0.004,,0.039,0.01,1.98,1.99,0.012,8,,E,1.0,13.6,
08405010,2024/05/02,24,0,0,0.005,0.005,,0.033,0.03,1.99,2.02,0.012,6,,E,1.2,12.7,
08405010,2024/05/03,01,-,0,0.004,0.004,,0.033,0.03,1.99,2.02,0.010,5,,NNW,1.0,11.8,
08405010,2024/05/03,02,0,0,0.002,0.002,,-,0.02,2.02,2.04,0.011,4,,NNW,1.4,11.6,
08405010,2024/05/03,03,0,0,0.002,0.002,,0.025,0.02,2.08,2.10,0.009,5,,N,1.1,11.2,
08405010,2024/05/03,04,0,0,0.002,0.002,,0.027,0.02,2.08,2.10,0.011,5,,NNE,1.6,11.1,
08405010,2024/05/03,05,0,0,0.002,0.002,,0.029,0.02,2.07,2.09,0.010,7,,NNE,1.5,11.1,
08405010,2024/05/03,06,0,0,0.003,0.003,,0.023,0.02,2.07,2.09,0.014,8,,NW,1.0,12.7,
08405010,2024/05/03,07,0,0,0.003,0.003,,0.021,0.02,2.08,2.10,0.016,9,,WNW,0.9,14.3,
08405010,2024/05/03,08,0,0,0.002,0.002,,0.040,0.01,2.03,2.04,0.015,9,,NW,0.9,16.5,
08405010,2024/05/03,09,0.001,0.001,0.003,0.004,,0.041,0.01,2.00,2.01,0.015,9,,SW,1.3,17.9,
08405010,2024/05/03,10,0.002,0.001,0.003,0.004,,0.049,0.01,1.99,2.00,0.013,7,,WSW,1.3,18.9,
08405010,2024/05/03,11,0.001,0,0.003,0.003,,0.053,0.01,2.00,2.01,0.011,7,,SW,1.4,20.6,
08405010,2024/05/03,12,0.001,0,0.002,0.002,,0.057,0.02,2.01,2.03,0.009,9,,SSW,1.7,21.2,
08405010,2024/05/03,13,0.001,0,0.002,0.002,,0.059,0.01,2.00,2.01,0.010,7,,WSW,1.2,22.5,
08405010,2024/05/03,14,0.001,0,0.002,0.002,,0.062,0.01,2.00,2.01,0.012,10,,SSW,1.6,22.8,
08405010,2024/05/03,15,0.001,0,0.002,0.002,,0.061,0.01,2.00,2.01,0.010,10,,SSW,3.0,23.0,
08405010,2024/05/03,16,0.001,0,0.002,0.002,,0.059,0.01,2.01,2.02,0.009,8,,SSW,3.8,21.1,
08405010,2024/05/03,17,0.001,0,0.001,0.001,,0.060,0.01,2.00,2.01,0.011,8,,SSW,3.7,20.0,
08405010,2024/05/03,18,0.001,0,0.002,0.002,,0.059,0.01,1.99,2.00,0.010,7,,SSW,4.3,18.7,
08405010,2024/05/03,19,0,0,0.002,0.002,,0.058,0.01,1.99,2.00,0.010,5,,SSW,3.4,17.7,
08405010,2024/05/03,20,0,0,0.002,0.002,,0.055,0,2.01,2.01,0.010,8,,SSW,1.9,16.9,
08405010,2024/05/03,21,0,0,0.002,0.002,,0.052,0.01,2.05,2.06,0.010,6,,SSW,2.3,16.4,
08405010,2024/05/03,22,0,0,0.001,0.001,,0.051,0.01,2.08,2.09,0.007,8,,SW,1.4,16.2,
08405010,2024/05/03,23,0,0,0.001,0.001,,0.047,0.01,2.07,2.08,0.009,5,,WSW,1.1,15.4,
08405010,2024/05/03,24,0,0,0.002,0.002,,0.043,0.01,2.09,2.10,0.009,5,,WSW,1.2,15.2,
08405010,2024/05/04,01,0,0,0.002,0.002,,0.042,0.01,2.11,2.12,0.009,6,,W,1.0,14.8,
08405010,2024/05/04,02,0,0,0.003,0.003,,0.036,0.01,2.13,2.14,0.008,6,,WNW,1.2,14.4,
08405010,2024/05/04,03,0,0,0.002,0.002,,0.036,0.02,2.13,2.15,0.009,4,,WSW,0.7,14.1,
08405010,2024/05/04,04,0,0,0.002,0.002,,0.037,0.02,2.08,2.10,0.010,4,,WNW,1.0,14.1,
08405010,2024/05/04,05,0,0,0.002,0.002,,0.030,0.02,2.09,2.11,0.007,5,,CALM,0.4,13.9,
08405010,2024/05/04,06,0,0,0.003,0.003,,0.022,0.03,2.14,2.17,0.012,7,,N,1.1,15.4,
08405010,2024/05/04,07,0,0.001,0.005,0.006,,0.026,0.03,2.11,2.14,0.015,9,,NE,1.6,18.8,
08405010,2024/05/04,08,0.001,0.001,0.004,0.005,,0.039,0.03,2.01,2.04,0.015,11,,NE,1.7,20.9,
08405010,2024/05/04,09,0.001,0.001,0.003,0.004,,0.045,0.04,1.98,2.02,0.015,10,,ENE,1.4,22.5,
08405010,2024/05/04,10,0.001,0,0.002,0.002,,0.052,0.03,1.97,2.00,0.011,8,,NW,0.8,24.0,
08405010,2024/05/04,11,0.002,0.001,0.004,0.005,,0.054,0.03,1.98,2.01,0.015,13,,NE,1.9,25.1,
08405010,2024/05/04,12,0.004,0.002,0.007,0.009,,0.053,0.03,2.00,2.03,0.020,11,,ENE,2.6,24.3,
08405010,2024/05/04,13,0.007,0.002,0.012,0.014,,0.057,0.05,1.99,2.04,0.043,18,,SE,2.8,25.0,
08405010,2024/05/04,14,0.008,0.003,0.013,0.016,,0.057,0.07,2.01,2.08,0.025,18,,ESE,2.4,26.0,
08405010,2024/05/04,15,0.003,0.001,0.004,0.005,,0.067,0.05,2.02,2.07,0.014,11,,SSW,2.8,26.2,
08405010,2024/05/04,16,0.001,0,0.002,0.002,,0.070,0.02,2.01,2.03,0.013,10,,SSW,3.3,25.1,
08405010,2024/05/04,17,0.001,0,0.002,0.002,,0.072,0.02,2.01,2.03,0.014,10,,SSW,3.4,24.2,
08405010,2024/05/04,18,0.001,0,0.003,0.003,,0.070,0.01,2.01,2.02,0.016,11,,SSW,2.4,22.3,
08405010,2024/05/04,19,0.001,0,0.003,0.003,,0.066,0.02,2.10,2.12,0.017,14,,SSW,2.0,20.4,
08405010,2024/05/04,20,0.001,0,0.003,0.003,,0.063,0.03,2.09,2.12,0.018,14,,SSW,1.2,19.3,
08405010,2024/05/04,21,0.001,0,0.003,0.003,,0.059,0.03,2.10,2.13,0.018,15,,SW,1.1,18.7,
08405010,2024/05/04,22,0,0,0.003,0.003,,0.053,0.02,2.16,2.18,0.017,13,,SW,1.0,18.1,
08405010,2024/05/04,23,0.001,0,0.006,0.006,,0.045,0.03,2.24,2.27,0.018,13,,SW,1.1,17.7,
08405010,2024/05/04,24,0.001,0,0.007,0.007,,0.041,0.05,2.23,2.28,0.020,13,,WSW,1.3,17.1,
08405010,2024/05/05,01,0.001,0,0.008,0.008,,0.039,0.05,2.20,2.25,0.019,13,,SSW,1.5,16.9,
08405010,2024/05/05,02,0.001,0,0.006,0.006,,0.038,0.05,2.21,2.26,0.016,12,,S,1.7,16.0,
08405010,2024/05/05,03,0.001,0,0.004,0.004,,0.038,0.05,2.40,2.45,0.018,14,,SSW,1.6,15.6,
08405010,2024/05/05,04,0,0,0.003,0.003,,0.043,0.03,2.26,2.29,0.014,10,,SSW,1.9,15.9,
08405010,2024/05/05,05,0,0,0.002,0.002,,0.042,0.03,2.27,2.30,0.015,9,,SW,0.9,15.4,
08405010,2024/05/05,06,0,0,0.003,0.003,,0.041,0.03,2.26,2.29,0.012,11,,SSW,1.1,16.8,
08405010,2024/05/05,07,0.001,0,0.004,0.004,,0.039,0.04,2.34,2.38,0.019,13,,SW,1.4,18.0,
08405010,2024/05/05,08,0.001,0.001,0.006,0.007,,0.042,0.05,2.30,2.35,0.021,14,,SW,1.6,21.1,
08405010,2024/05/05,09,0.003,0.002,0.009,0.011,,0.042,0.04,2.10,2.14,0.015,13,,WSW,1.5,23.6,
08405010,2024/05/05,10,0.006,0.002,0.010,0.012,,0.052,0.06,2.02,2.08,0.016,13,,SW,1.5,25.6,
08405010,2024/05/05,11,0.004,0.001,0.007,0.008,,0.067,0.06,2.00,2.06,0.018,13,,W,1.7,27.6,
08405010,2024/05/05,12,0.002,0,0.004,0.004,,0.071,0.05,2.02,2.07,0.016,10,,WSW,1.8,27.6,
08405010,2024/05/05,13,0.001,0,0.002,0.002,,0.056,0.03,2.12,2.15,0.015,10,,SSW,3.7,27.3,
08405010,2024/05/05,14,0.001,0,0.001,0.001,,0.053,0.02,2.03,2.05,0.011,10,,SSW,3.8,26.7,
08405010,2024/05/05,15,0.001,0,0.001,0.001,,0.051,0.02,1.99,2.01,0.013,8,,S,4.5,25.8,
08405010,2024/05/05,16,0.001,0,0.001,0.001,,0.050,0.02,1.98,2.00,0.015,9,,SSW,4.6,24.7,
08405010,2024/05/05,17,0.001,0,0.001,0.001,,0.050,0.01,1.98,1.99,0.013,8,,SSW,5.3,23.0,
08405010,2024/05/05,18,0.001,0,0.001,0.001,,0.050,0.01,1.97,1.98,0.013,6,,SSW,5.0,21.4,
08405010,2024/05/05,19,0,0,0.001,0.001,,0.050,0.02,1.97,1.99,0.013,9,,SSW,4.2,20.2,
08405010,2024/05/05,20,0,0,0.001,0.001,,0.049,0.01,1.98,1.99,0.011,6,,SSW,3.3,19.5,
08405010,2024/05/05,21,0,0,0.001,0.001,,0.049,0.01,2.02,2.03,0.011,6,,SSW,3.1,19.0,
08405010,2024/05/05,22,0,0,0.001,0.001,,0.048,0,2.04,2.04,0.010,3,,SW,2.2,18.5,
08405010,2024/05/05,23,0,0,0.001,0.001,,0.048,0.01,2.05,2.06,0.007,5,,SSW,2.6,18.3,
08405010,2024/05/05,24,0,0,0.001,0.001,,0.047,0.01,2.04,2.05,0.007,4,,SW,2.2,18.0,
08405010,2024/05/06,01,0,0,0.001,0.001,,0.046,0.01,2.03,2.04,0.009,5,,SW,2.4,17.8,
08405010,2024/05/06,02,0,0,0.001,0.001,,0.044,-,-,-,0.009,4,,SSW,2.8,17.7,
08405010,2024/05/06,03,0,0,0.001,0.001,,0.044,0.02,2.07,2.09,0.010,5,,SSW,2.7,17.8,
08405010,2024/05/06,04,0,0,0.001,0.001,,0.044,0.01,2.04,2.05,0.009,4,,SSW,2.9,17.8,
08405010,2024/05/06,05,0,0,0.001,0.001,,0.044,0.01,2.00,2.01,0.008,4,,SSW,2.8,18.0,
08405010,2024/05/06,06,0,0,0.001,0.001,,0.041,0.01,2.03,2.04,0.009,5,,SSW,2.8,18.8,
08405010,2024/05/06,07,0,0,0.001,0.001,,0.043,0.01,2.03,2.04,0.011,7,,SW,3.1,20.6,
08405010,2024/05/06,08,0,0,0.001,0.001,,0.046,0.02,2.02,2.04,0.013,6,,SSW,2.7,20.7,
08405010,2024/05/06,09,0,0,0.001,0.001,,0.047,0.02,2.05,2.07,0.012,7,,SW,3.2,22.4,
08405010,2024/05/06,10,0,0,0.001,0.001,,0.052,0.02,1.99,2.01,0.013,9,,SW,3.1,23.5,
08405010,2024/05/06,11,0.001,0,0.001,0.001,,0.056,0.02,1.98,2.00,0.014,9,,SW,3.6,24.3,
08405010,2024/05/06,12,0.001,0,0.001,0.001,,0.058,0.02,1.98,2.00,0.017,12,,SW,3.1,23.2,
08405010,2024/05/06,13,0.001,0,0.001,0.001,,0.057,0.02,1.97,1.99,0.019,14,,SSW,4.8,22.2,
08405010,2024/05/06,14,0,0,0.001,0.001,,0.051,0.03,1.99,2.02,0.015,11,,SSW,4.0,23.2,
08405010,2024/05/06,15,0,0,0.001,0.001,,0.054,0.03,1.99,2.02,0.019,13,,SSW,4.0,23.5,
08405010,2024/05/06,16,0,0,0.001,0.001,,0.054,0.03,1.99,2.02,0.017,12,,SW,3.8,22.6,
08405010,2024/05/06,17,0,0,0.001,0.001,,0.051,0.02,1.97,1.99,0.017,10,,SW,3.3,21.7,
08405010,2024/05/06,18,0,0,0.001,0.001,,0.050,0.02,1.97,1.99,0.018,10,,SSW,3.4,21.1,
08405010,2024/05/06,19,0,0,0.001,0.001,,0.050,0.02,1.98,2.00,0.016,9,,SW,3.1,20.7,
08405010,2024/05/06,20,0,0,0.001,0.001,,0.049,0.02,1.99,2.01,0.016,8,,SW,2.6,20.4,
08405010,2024/05/06,21,0,0,0.001,0.001,,0.048,0.02,2.00,2.02,0.017,9,,SW,2.9,20.3,
08405010,2024/05/06,22,0,0,0.001,0.001,,0.048,0.01,2.00,2.01,0.013,10,,SSW,3.1,20.2,
08405010,2024/05/06,23,0,0,0.001,0.001,,0.047,0.02,2.00,2.02,0.016,9,,SSW,2.9,20.3,
08405010,2024/05/06,24,0,0,0.001,0.001,,0.047,0.02,1.99,2.01,0.016,9,,SSW,3.0,20.0,
08405010,2024/05/07,01,0,-,-,-,,0.047,0.02,2.00,2.02,0.015,9,,SSW,2.7,19.9,
08405010,2024/05/07,02,0,0,0.001,0.001,,0.045,0.02,2.01,2.03,0.015,9,,SW,2.2,19.8,
08405010,2024/05/07,03,0,0,0.001,0.001,,0.044,0.02,2.03,2.05,0.015,8,,SW,2.2,19.9,
08405010,2024/05/07,04,0,0,0.001,0.001,,0.044,0.02,2.05,2.07,0.017,9,,SW,2.0,19.7,
08405010,2024/05/07,05,0,0,0.001,0.001,,0.045,0.01,2.03,2.04,0.017,8,,SW,2.2,19.7,
08405010,2024/05/07,06,0,0,0.001,0.001,,0.047,0.02,2.03,2.05,0.018,10,,SSW,2.7,19.6,
08405010,2024/05/07,07,0,0,0.001,0.001,,0.051,0.01,2.02,2.03,0.023,11,,SSW,3.5,19.6,
08405010,2024/05/07,08,0,0,0.002,0.002,,0.051,0.02,1.99,2.01,0.026,11,,SSW,4.3,19.2,
08405010,2024/05/07,09,0,0,0.002,0.002,,0.051,0.03,1.97,2.00,0.026,10,,SSW,4.5,18.9,
