測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27228010,2024/05/01,01,,0,0.003,0.003,,0.044,,,,0.006,3,,NE,2.4,,
27228010,2024/05/01,02,,0,0.002,0.002,,0.048,,,,0.006,3,,NE,2.4,,
27228010,2024/05/01,03,,0,0.003,0.003,,0.043,,,,0.008,5,,ENE,2.3,,
27228010,2024/05/01,04,,0,0.003,0.003,,0.044,,,,0.010,6,,NNE,2.1,,
27228010,2024/05/01,05,,0,0.004,0.004,,0.047,,,,0.014,9,,N,3.5,,
27228010,2024/05/01,06,,0,0.005,0.005,,0.051,,,,0.020,11,,N,2.6,,
27228010,2024/05/01,07,,0,0.007,0.007,,0.050,,,,0.022,13,,N,3.6,,
27228010,2024/05/01,08,,0,0.007,0.007,,0.050,,,,0.023,14,,N,4.1,,
27228010,2024/05/01,09,,0.001,0.008,0.009,,0.049,,,,0.021,15,,N,3.2,,
27228010,2024/05/01,10,,0.001,0.010,0.011,,0.045,,,,0.017,14,,NE,3.2,,
27228010,2024/05/01,11,,0.001,0.008,0.009,,0.047,,,,0.015,11,,N,3.8,,
27228010,2024/05/01,12,,0.001,0.009,0.010,,0.047,,,,0.013,9,,N,5.3,,
27228010,2024/05/01,13,,0.001,0.007,0.008,,0.048,,,,0.011,7,,N,5.5,,
27228010,2024/05/01,14,,0.001,0.006,0.007,,0.050,,,,0.013,10,,N,5.3,,
27228010,2024/05/01,15,,0.001,0.006,0.007,,0.050,,,,0.014,10,,N,4.8,,
27228010,2024/05/01,16,,0.001,0.005,0.006,,0.050,,,,0.016,12,,N,4.7,,
27228010,2024/05/01,17,,0.001,0.004,0.005,,0.051,,,,0.017,12,,N,5.2,,
27228010,2024/05/01,18,,0,0.004,0.004,,0.052,,,,0.018,10,,N,5.4,,
27228010,2024/05/01,19,,0,0.004,0.004,,0.053,,,,0.014,11,,NNE,5.6,,
27228010,2024/05/01,20,,0,0.003,0.003,,0.054,,,,0.014,11,,N,4.1,,
27228010,2024/05/01,21,,0,0.004,0.004,,0.053,,,,0.014,8,,NNE,2.9,,
27228010,2024/05/01,22,,0,0.004,0.004,,0.052,,,,0.015,9,,N,4.4,,
27228010,2024/05/01,23,,0,0.002,0.002,,0.054,,,,0.013,8,,NNW,2.9,,
27228010,2024/05/01,24,,0,0.002,0.002,,0.053,,,,0.010,6,,NNW,2.4,,
27228010,2024/05/02,01,,0,0.003,0.003,,0.048,,,,0.012,7,,NNW,2.6,,
27228010,2024/05/02,02,,0,0.002,0.002,,0.049,,,,0.009,5,,NW,2.5,,
27228010,2024/05/02,03,,0,0.003,0.003,,0.050,,,,0.010,6,,NNW,2.9,,
27228010,2024/05/02,04,,0,0.002,0.002,,0.048,,,,0.011,6,,N,1.8,,
27228010,2024/05/02,05,,0,0.004,0.004,,0.040,,,,0.012,6,,NNE,1.2,,
27228010,2024/05/02,06,,0,0.004,0.004,,0.042,,,,0.011,6,,NE,0.8,,
27228010,2024/05/02,07,,0.001,0.006,0.007,,0.031,,,,0.010,9,,NNE,1.4,,
27228010,2024/05/02,08,,0.001,0.004,0.005,,0.045,,,,0.009,8,,N,4.2,,
27228010,2024/05/02,09,,0.001,0.003,0.004,,0.049,,,,0.010,5,,N,4.7,,
27228010,2024/05/02,10,,0.001,0.004,0.005,,0.050,,,,0.011,8,,NNW,4.9,,
27228010,2024/05/02,11,,0.001,0.004,0.005,,0.052,,,,0.010,9,,NNW,4.3,,
27228010,2024/05/02,12,,0.001,0.006,0.007,,0.054,,,,0.012,8,,NNW,4.0,,
27228010,2024/05/02,13,,0.002,0.008,0.010,,0.056,,,,0.010,10,,WNW,3.0,,
27228010,2024/05/02,14,,0.001,0.007,0.008,,0.061,,,,0.011,10,,NW,2.9,,
27228010,2024/05/02,15,,0.001,0.007,0.008,,0.065,,,,0.012,9,,NW,2.6,,
27228010,2024/05/02,16,,0.001,0.008,0.009,,0.063,,,,0.012,6,,W,1.8,,
27228010,2024/05/02,17,,0.001,0.008,0.009,,0.060,,,,0.011,6,,WSW,1.4,,
27228010,2024/05/02,18,,0.001,0.008,0.009,,0.061,,,,0.009,8,,SW,1.6,,
27228010,2024/05/02,19,,0,0.007,0.007,,0.061,,,,0.011,9,,SSE,2.2,,
27228010,2024/05/02,20,,0,0.009,0.009,,0.049,,,,0.013,8,,ESE,1.3,,
27228010,2024/05/02,21,,0,0.006,0.006,,0.058,,,,0.015,9,,SE,0.7,,
27228010,2024/05/02,22,,0,0.006,0.006,,0.052,,,,0.013,8,,ENE,1.7,,
27228010,2024/05/02,23,,0,0.005,0.005,,0.045,,,,0.014,6,,SSE,1.2,,
27228010,2024/05/02,24,,0,0.004,0.004,,0.038,,,,0.013,7,,SE,1.1,,
27228010,2024/05/03,01,,0,0.004,0.004,,0.034,,,,0.014,8,,S,0.6,,
27228010,2024/05/03,02,,0,0.004,0.004,,0.031,,,,0.011,8,,SE,0.5,,
27228010,2024/05/03,03,,0,0.004,0.004,,0.030,,,,0.012,9,,SE,0.8,,
27228010,2024/05/03,04,,0,0.004,0.004,,0.030,,,,0.012,9,,SSE,1.1,,
27228010,2024/05/03,05,,0,0.003,0.003,,0.030,,,,0.010,8,,ESE,0.5,,
27228010,2024/05/03,06,,0,0.006,0.006,,0.023,,,,0.013,6,,SE,0.6,,
27228010,2024/05/03,07,,0.001,0.005,0.006,,0.028,,,,0.013,9,,WSW,0.7,,
27228010,2024/05/03,08,,0.002,0.006,0.008,,0.031,,,,0.011,11,,NNW,0.9,,
27228010,2024/05/03,09,,0.002,0.006,0.008,,0.036,,,,0.014,13,,WNW,1.4,,
27228010,2024/05/03,10,,0.002,0.007,0.009,,0.040,,,,0.013,11,,WNW,2.3,,
27228010,2024/05/03,11,,0.004,0.014,0.018,,0.046,,,,0.017,13,,WNW,2.0,,
27228010,2024/05/03,12,,0.005,0.016,0.021,,0.049,,,,0.019,14,,W,2.0,,
27228010,2024/05/03,13,,0.001,0.008,0.009,,0.063,,,,0.013,11,,NW,3.0,,
27228010,2024/05/03,14,,0.001,0.007,0.008,,0.059,,,,0.011,7,,W,2.0,,
27228010,2024/05/03,15,,0,0.003,0.003,,0.060,,,,0.010,8,,WSW,2.8,,
27228010,2024/05/03,16,,0,0.004,0.004,,0.065,,,,0.010,9,,WSW,2.0,,
27228010,2024/05/03,17,,0.001,0.004,0.005,,0.063,,,,0.013,7,,WSW,2.1,,
27228010,2024/05/03,18,,0,0.005,0.005,,0.064,,,,0.013,6,,W,1.9,,
27228010,2024/05/03,19,,0,0.007,0.007,,0.054,,,,0.012,5,,S,2.2,,
27228010,2024/05/03,20,,0,0.008,0.008,,0.052,,,,0.012,9,,S,2.1,,
27228010,2024/05/03,21,,0,0.004,0.004,,0.058,,,,0.011,7,,S,2.6,,
27228010,2024/05/03,22,,0,0.004,0.004,,0.056,,,,0.013,7,,SE,1.2,,
27228010,2024/05/03,23,,0,0.004,0.004,,0.051,,,,0.012,6,,SE,2.4,,
27228010,2024/05/03,24,,0,0.003,0.003,,0.049,,,,0.012,6,,SE,1.9,,
27228010,2024/05/04,01,,0,0.003,0.003,,0.044,,,,0.012,8,,SE,2.1,,
27228010,2024/05/04,02,,0,0.002,0.002,,0.039,,,,0.011,3,,SE,1.7,,
27228010,2024/05/04,03,,0,0.002,0.002,,0.040,,,,0.008,5,,SE,2.2,,
27228010,2024/05/04,04,,0,0.002,0.002,,0.039,,,,0.010,3,,ESE,1.5,,
27228010,2024/05/04,05,,0,0.002,0.002,,0.037,,,,0.010,5,,ESE,1.2,,
27228010,2024/05/04,06,,0,0.003,0.003,,0.031,,,,0.010,7,,SSW,0.6,,
27228010,2024/05/04,07,,0.001,0.003,0.004,,0.033,,,,0.010,9,,SW,1.4,,
27228010,2024/05/04,08,,0.002,0.005,0.007,,0.037,,,,0.010,11,,WNW,1.4,,
27228010,2024/05/04,09,,0.002,0.007,0.009,,0.042,,,,0.013,11,,NW,1.8,,
27228010,2024/05/04,10,,0.003,0.011,0.014,,0.049,,,,0.015,13,,WNW,2.0,,
27228010,2024/05/04,11,,0.003,0.012,0.015,,0.056,,,,0.016,10,,NW,2.2,,
27228010,2024/05/04,12,,0.003,0.015,0.018,,0.056,,,,0.015,13,,W,1.7,,
27228010,2024/05/04,13,,0.001,0.006,0.007,,0.066,,,,0.011,7,,WNW,2.4,,
27228010,2024/05/04,14,,0,0.004,0.004,,0.070,,,,0.011,9,,WSW,2.9,,
27228010,2024/05/04,15,,0.001,0.004,0.005,,0.068,,,,0.012,9,,SW,3.3,,
27228010,2024/05/04,16,,0.001,0.005,0.006,,0.062,,,,0.012,11,,SW,5.0,,
27228010,2024/05/04,17,,0.001,0.005,0.006,,0.060,,,,0.014,7,,SW,3.2,,
27228010,2024/05/04,18,,0.001,0.008,0.009,,0.058,,,,0.014,9,,SW,3.5,,
27228010,2024/05/04,19,,0,0.003,0.003,,0.057,,,,0.011,6,,SSW,3.0,,
27228010,2024/05/04,20,,0,0.003,0.003,,0.054,,,,0.011,6,,SSE,2.1,,
27228010,2024/05/04,21,,0,0.003,0.003,,0.052,,,,0.011,4,,S,1.8,,
27228010,2024/05/04,22,,0,0.003,0.003,,0.048,,,,0.009,6,,SSE,2.1,,
27228010,2024/05/04,23,,0,0.002,0.002,,0.045,,,,0.010,5,,SSE,2.1,,
27228010,2024/05/04,24,,0,0.003,0.003,,0.042,,,,0.008,5,,SE,1.5,,
27228010,2024/05/05,01,,0,0.003,0.003,,0.040,,,,0.007,5,,ESE,1.8,,
27228010,2024/05/05,02,,0,0.003,0.003,,0.038,,,,0.009,4,,SE,2.4,,
27228010,2024/05/05,03,,0,0.002,0.002,,0.042,,,,0.009,4,,ESE,2.8,,
27228010,2024/05/05,04,,0,0.002,0.002,,0.043,,,,0.009,6,,ESE,1.4,,
27228010,2024/05/05,05,,0,0.002,0.002,,0.043,,,,0.009,6,,SE,2.5,,
27228010,2024/05/05,06,,0,0.002,0.002,,0.046,,,,0.011,8,,ENE,1.5,,
27228010,2024/05/05,07,,0,0.002,0.002,,0.041,,,,0.011,11,,E,1.4,,
27228010,2024/05/05,08,,0.001,0.004,0.005,,0.043,,,,0.012,10,,N,1.0,,
27228010,2024/05/05,09,,0.001,0.004,0.005,,0.046,,,,0.008,9,,S,2.7,,
27228010,2024/05/05,10,,0.001,0.004,0.005,,0.052,,,,0.013,10,,NW,2.9,,
27228010,2024/05/05,11,,0.001,0.005,0.006,,0.058,,,,0.011,9,,NW,3.5,,
