測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
34207510,2024/05/01,01,,0.001,0.005,0.006,0.2,,,,,0.007,9,,,,,
34207510,2024/05/01,02,,0.001,0.005,0.006,0.2,,,,,0.008,9,,,,,
34207510,2024/05/01,03,,0.002,0.007,0.009,0.2,,,,,0.009,10,,,,,
34207510,2024/05/01,04,,0.004,0.010,0.014,0.2,,,,,0.016,17,,,,,
34207510,2024/05/01,05,,0.004,0.009,0.013,0.2,,,,,0.017,15,,,,,
34207510,2024/05/01,06,,0.006,0.011,0.017,0.2,,,,,0.018,16,,,,,
34207510,2024/05/01,07,,0.003,0.009,0.012,0.2,,,,,0.016,16,,,,,
34207510,2024/05/01,08,,0.006,0.017,0.023,0.3,,,,,0.015,14,,,,,
34207510,2024/05/01,09,,0.007,0.017,0.024,0.3,,,,,0.012,12,,,,,
34207510,2024/05/01,10,,0.008,0.016,0.024,0.2,,,,,0.010,11,,,,,
34207510,2024/05/01,11,,0.014,0.019,0.033,0.3,,,,,0.010,12,,,,,
34207510,2024/05/01,12,,0.012,0.017,0.029,0.3,,,,,0.011,10,,,,,
34207510,2024/05/01,13,,0.010,0.014,0.024,0.3,,,,,0.009,10,,,,,
34207510,2024/05/01,14,,0.011,0.017,0.028,0.2,,,,,0.013,11,,,,,
34207510,2024/05/01,15,,0.007,0.013,0.020,0.2,,,,,0.013,11,,,,,
34207510,2024/05/01,16,,0.006,0.014,0.020,0.2,,,,,0.014,11,,,,,
34207510,2024/05/01,17,,0.009,0.013,0.022,0.2,,,,,0.013,12,,,,,
34207510,2024/05/01,18,,0.005,0.012,0.017,0.3,,,,,0.013,14,,,,,
34207510,2024/05/01,19,,0.004,0.011,0.015,0.2,,,,,0.013,13,,,,,
34207510,2024/05/01,20,,0.003,0.010,0.013,0.2,,,,,0.016,11,,,,,
34207510,2024/05/01,21,,0.001,0.006,0.007,0.2,,,,,0.013,12,,,,,
34207510,2024/05/01,22,,0.001,0.006,0.007,0.2,,,,,0.013,13,,,,,
34207510,2024/05/01,23,,0.002,0.008,0.010,0.2,,,,,0.013,11,,,,,
34207510,2024/05/01,24,,0.001,0.005,0.006,0.2,,,,,0.012,11,,,,,
34207510,2024/05/02,01,,0.003,0.005,0.008,0.2,,,,,0.008,10,,,,,
34207510,2024/05/02,02,,0.002,0.005,0.007,0.2,,,,,0.009,8,,,,,
34207510,2024/05/02,03,,0.002,0.004,0.006,0.2,,,,,0.009,9,,,,,
