測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
40133020,2024/05/01,01,0.001,0,0.003,0.003,,0.051,,,,0.019,15,,WNW,0.8,,
40133020,2024/05/01,02,0.001,0,0.003,0.003,,0.051,,,,0.018,15,,CALM,0.4,,
40133020,2024/05/01,03,0.001,0,0.006,0.006,,0.048,,,,0.016,13,,NW,0.8,,
40133020,2024/05/01,04,0.001,0,0.004,0.004,,0.050,,,,0.019,13,,WNW,0.8,,
40133020,2024/05/01,05,0.001,0,0.004,0.004,,0.049,,,,0.018,13,,WNW,0.6,,
40133020,2024/05/01,06,0.001,0,0.005,0.005,,0.048,,,,0.016,12,,WNW,0.8,,
40133020,2024/05/01,07,0.001,0,0.005,0.005,,0.048,,,,0.017,12,,WNW,0.7,,
40133020,2024/05/01,08,0.001,0,0.005,0.005,,0.050,,,,0.019,14,,WSW,0.7,,
40133020,2024/05/01,09,0.001,0,0.007,0.007,,0.049,,,,0.018,13,,WNW,1.2,,
40133020,2024/05/01,10,0.001,0,0.008,0.008,,0.048,,,,0.020,14,,WNW,0.9,,
40133020,2024/05/01,11,0.001,0,0.007,0.007,,0.050,,,,0.018,16,,WNW,1.0,,
40133020,2024/05/01,12,0.001,0,0.006,0.006,,0.051,,,,0.019,14,,WNW,0.8,,
40133020,2024/05/01,13,0.001,0,0.005,0.005,,0.053,,,,0.019,14,,WNW,1.2,,
40133020,2024/05/01,14,0.001,0,0.005,0.005,,0.053,,,,0.021,14,,WNW,1.3,,
40133020,2024/05/01,15,0.001,0,0.005,0.005,,0.051,,,,0.022,16,,WNW,1.4,,
40133020,2024/05/01,16,0.001,0,0.005,0.005,,0.051,,,,0.021,14,,W,1.2,,
40133020,2024/05/01,17,0.001,0,0.006,0.006,,0.050,,,,0.020,13,,W,0.8,,
40133020,2024/05/01,18,0.001,0,0.005,0.005,,0.050,,,,0.020,13,,WSW,0.6,,
40133020,2024/05/01,19,0.001,0,0.006,0.006,,0.047,,,,0.020,14,,WNW,0.6,,
40133020,2024/05/01,20,0.001,0,0.006,0.006,,0.046,,,,0.021,13,,WNW,0.8,,
40133020,2024/05/01,21,0.001,0,0.007,0.007,,0.046,,,,0.019,11,,WNW,0.7,,
40133020,2024/05/01,22,0.001,0,0.005,0.005,,0.048,,,,0.018,12,,WNW,1.1,,
40133020,2024/05/01,23,0.001,0,0.006,0.006,,0.047,,,,0.017,13,,WNW,0.6,,
40133020,2024/05/01,24,0.001,0,0.005,0.005,,0.047,,,,0.016,11,,CALM,0.4,,
40133020,2024/05/02,01,0.001,0,0.005,0.005,,0.047,,,,0.016,11,,WNW,0.6,,
40133020,2024/05/02,02,0.001,0,0.006,0.006,,0.044,,,,0.015,12,,CALM,0.4,,
40133020,2024/05/02,03,0.001,0,0.005,0.005,,0.045,,,,0.014,9,,WSW,0.5,,
40133020,2024/05/02,04,0.001,0,0.005,0.005,,0.043,,,,0.015,8,,CALM,0.4,,
40133020,2024/05/02,05,0.001,0,0.006,0.006,,0.039,,,,0.014,9,,CALM,0.3,,
40133020,2024/05/02,06,0.001,0,0.008,0.008,,0.038,,,,0.015,7,,WSW,0.5,,
