測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
15201430,2024/05/01,01,,,,,,0.052,,,,0.017,10,,,,,
15201430,2024/05/01,02,,,,,,0.052,,,,0.013,10,,,,,
15201430,2024/05/01,03,,,,,,0.051,,,,0.016,10,,,,,
15201430,2024/05/01,04,,,,,,0.053,,,,0.014,12,,,,,
15201430,2024/05/01,05,,,,,,0.052,,,,0.015,11,,,,,
15201430,2024/05/01,06,,,,,,0.050,,,,0.015,10,,,,,
15201430,2024/05/01,07,,,,,,0.049,,,,0.014,10,,,,,
15201430,2024/05/01,08,,,,,,0.050,,,,0.014,9,,,,,
15201430,2024/05/01,09,,,,,,0.051,,,,0.013,9,,,,,
15201430,2024/05/01,10,,,,,,0.052,,,,0.012,8,,,,,
15201430,2024/05/01,11,,,,,,0.053,,,,0.012,9,,,,,
15201430,2024/05/01,12,,,,,,0.054,,,,0.011,7,,,,,
15201430,2024/05/01,13,,,,,,0.054,,,,0.008,5,,,,,
15201430,2024/05/01,14,,,,,,0.053,,,,0.010,5,,,,,
15201430,2024/05/01,15,,,,,,0.053,,,,0.008,5,,,,,
15201430,2024/05/01,16,,,,,,0.052,,,,0.009,5,,,,,
15201430,2024/05/01,17,,,,,,0.052,,,,0.010,5,,,,,
15201430,2024/05/01,18,,,,,,0.052,,,,0.006,5,,,,,
15201430,2024/05/01,19,,,,,,0.049,,,,0.010,6,,,,,
15201430,2024/05/01,20,,,,,,0.048,,,,0.008,5,,,,,
15201430,2024/05/01,21,,,,,,0.048,,,,0.006,6,,,,,
15201430,2024/05/01,22,,,,,,0.048,,,,0.006,6,,,,,
15201430,2024/05/01,23,,,,,,0.045,,,,0.006,4,,,,,
15201430,2024/05/01,24,,,,,,0.044,,,,0.009,6,,,,,
15201430,2024/05/02,01,,,,,,0.036,,,,0.008,6,,,,,
15201430,2024/05/02,02,,,,,,0.028,,,,0.011,6,,,,,
15201430,2024/05/02,03,,,,,,0.019,,,,0.009,4,,,,,
15201430,2024/05/02,04,,,,,,0.022,,,,0.006,6,,,,,
15201430,2024/05/02,05,,,,,,0.021,,,,0.006,5,,,,,
15201430,2024/05/02,06,,,,,,0.019,,,,0.008,8,,,,,
15201430,2024/05/02,07,,,,,,0.024,,,,0.007,10,,,,,
15201430,2024/05/02,08,,,,,,0.032,,,,0.008,6,,,,,
15201430,2024/05/02,09,,,,,,0.042,,,,0.010,8,,,,,
15201430,2024/05/02,10,,,,,,0.046,,,,0.009,10,,,,,
15201430,2024/05/02,11,,,,,,0.047,,,,0.014,10,,,,,
15201430,2024/05/02,12,,,,,,-,,,,-,-,,,,,
15201430,2024/05/02,13,,,,,,0.045,,,,0.012,8,,,,,
15201430,2024/05/02,14,,,,,,0.045,,,,0.013,9,,,,,
15201430,2024/05/02,15,,,,,,0.045,,,,0.012,10,,,,,
15201430,2024/05/02,16,,,,,,0.048,,,,0.009,7,,,,,
15201430,2024/05/02,17,,,,,,0.047,,,,0.010,6,,,,,
15201430,2024/05/02,18,,,,,,0.045,,,,0.010,7,,,,,
15201430,2024/05/02,19,,,,,,0.043,,,,0.013,5,,,,,
15201430,2024/05/02,20,,,,,,0.044,,,,0.009,6,,,,,
15201430,2024/05/02,21,,,,,,0.042,,,,0.010,5,,,,,
15201430,2024/05/02,22,,,,,,0.028,,,,0.010,7,,,,,
15201430,2024/05/02,23,,,,,,0.023,,,,0.007,5,,,,,
15201430,2024/05/02,24,,,,,,0.022,,,,0.007,7,,,,,
15201430,2024/05/03,01,,,,,,0.020,,,,0.008,6,,,,,
15201430,2024/05/03,02,,,,,,0.022,,,,0.007,6,,,,,
15201430,2024/05/03,03,,,,,,0.017,,,,0.006,7,,,,,
15201430,2024/05/03,04,,,,,,0.018,,,,0.008,6,,,,,
15201430,2024/05/03,05,,,,,,0.014,,,,0.008,7,,,,,
15201430,2024/05/03,06,,,,,,0.017,,,,0.010,10,,,,,
15201430,2024/05/03,07,,,,,,0.025,,,,0.010,11,,,,,
15201430,2024/05/03,08,,,,,,0.028,,,,0.014,12,,,,,
15201430,2024/05/03,09,,,,,,0.034,,,,0.010,11,,,,,
15201430,2024/05/03,10,,,,,,0.043,,,,0.012,10,,,,,
15201430,2024/05/03,11,,,,,,0.046,,,,0.011,11,,,,,
15201430,2024/05/03,12,,,,,,0.049,,,,0.011,7,,,,,
15201430,2024/05/03,13,,,,,,0.052,,,,0.012,8,,,,,
15201430,2024/05/03,14,,,,,,0.053,,,,0.008,6,,,,,
15201430,2024/05/03,15,,,,,,0.053,,,,0.007,7,,,,,
15201430,2024/05/03,16,,,,,,0.052,,,,0.012,7,,,,,
15201430,2024/05/03,17,,,,,,0.053,,,,0.011,5,,,,,
15201430,2024/05/03,18,,,,,,0.048,,,,0.010,7,,,,,
15201430,2024/05/03,19,,,,,,0.043,,,,0.013,8,,,,,
15201430,2024/05/03,20,,,,,,0.046,,,,0.010,5,,,,,
15201430,2024/05/03,21,,,,,,0.045,,,,0.008,5,,,,,
15201430,2024/05/03,22,,,,,,0.044,,,,0.008,6,,,,,
15201430,2024/05/03,23,,,,,,0.035,,,,0.010,5,,,,,
15201430,2024/05/03,24,,,,,,0.033,,,,0.009,4,,,,,
15201430,2024/05/04,01,,,,,,0.027,,,,0.010,9,,,,,
15201430,2024/05/04,02,,,,,,0.027,,,,0.008,7,,,,,
15201430,2024/05/04,03,,,,,,0.026,,,,0.007,8,,,,,
15201430,2024/05/04,04,,,,,,0.024,,,,0.008,6,,,,,
15201430,2024/05/04,05,,,,,,0.026,,,,0.008,6,,,,,
15201430,2024/05/04,06,,,,,,0.024,,,,0.009,8,,,,,
15201430,2024/05/04,07,,,,,,0.029,,,,0.011,10,,,,,
15201430,2024/05/04,08,,,,,,0.034,,,,0.010,9,,,,,
15201430,2024/05/04,09,,,,,,0.036,,,,0.009,11,,,,,
