測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14208020,2024/05/01,01,,0,0.006,0.006,,0.011,,,,0.009,,,CALM,0.1,,
14208020,2024/05/01,02,,0,0.006,0.006,,0.011,,,,0.008,,,CALM,0.3,,
14208020,2024/05/01,03,,0,0.005,0.005,,0.015,,,,0.011,,,CALM,0.4,,
14208020,2024/05/01,04,,0,0.005,0.005,,0.009,,,,0.007,,,E,0.9,,
14208020,2024/05/01,05,,0,0.005,0.005,,0.009,,,,0.014,,,ENE,0.8,,
14208020,2024/05/01,06,,0,0.009,0.009,,0.007,,,,0.013,,,NE,1.0,,
14208020,2024/05/01,07,,0.002,0.014,0.016,,0.009,,,,0.015,,,NE,1.3,,
14208020,2024/05/01,08,,0.003,0.016,0.019,,0.012,,,,0.028,,,NE,1.4,,
14208020,2024/05/01,09,,0.002,0.016,0.018,,0.018,,,,0.012,,,NNE,1.2,,
14208020,2024/05/01,10,,0,0.009,0.009,,0.027,,,,0.012,,,ENE,4.1,,
14208020,2024/05/01,11,,-,-,-,,-,,,,0.006,,,ENE,3.7,,
14208020,2024/05/01,12,,0,0.008,0.008,,0.038,,,,0.006,,,NE,4.4,,
14208020,2024/05/01,13,,0,0.008,0.008,,0.040,,,,0.005,,,ENE,4.5,,
14208020,2024/05/01,14,,0,0.010,0.010,,0.040,,,,0.007,,,NE,4.3,,
14208020,2024/05/01,15,,0,0.010,0.010,,0.042,,,,0.008,,,NE,5.1,,
14208020,2024/05/01,16,,0,0.008,0.008,,0.046,,,,0.015,,,NE,4.4,,
14208020,2024/05/01,17,,0,0.007,0.007,,0.046,,,,0.013,,,ENE,4.1,,
14208020,2024/05/01,18,,0,0.007,0.007,,0.046,,,,0.013,,,NE,5.3,,
14208020,2024/05/01,19,,0,0.006,0.006,,0.048,,,,0.014,,,NE,4.7,,
14208020,2024/05/01,20,,0,0.006,0.006,,0.047,,,,0.011,,,NE,4.8,,
14208020,2024/05/01,21,,0,0.008,0.008,,0.044,,,,0.014,,,NNE,3.7,,
14208020,2024/05/01,22,,0,0.006,0.006,,0.042,,,,0.014,,,NNE,3.7,,
14208020,2024/05/01,23,,0,0.005,0.005,,0.041,,,,0.010,,,NNE,4.6,,
14208020,2024/05/01,24,,0,0.006,0.006,,0.043,,,,0.004,,,NNE,3.9,,
14208020,2024/05/02,01,,0,0.004,0.004,,0.045,,,,0.007,,,NE,3.9,,
14208020,2024/05/02,02,,0,0.003,0.003,,0.045,,,,0.008,,,NNE,3.1,,
14208020,2024/05/02,03,,0,0.002,0.002,,0.042,,,,0.008,,,NNE,3.2,,
14208020,2024/05/02,04,,0,0.002,0.002,,0.040,,,,0.007,,,NNE,1.9,,
14208020,2024/05/02,05,,0,0.002,0.002,,0.038,,,,0.004,,,NNE,2.1,,
14208020,2024/05/02,06,,0,0.003,0.003,,0.037,,,,0.008,,,NNE,1.9,,
14208020,2024/05/02,07,,0,0.004,0.004,,0.037,,,,0.009,,,NNE,1.7,,
14208020,2024/05/02,08,,0,0.006,0.006,,0.035,,,,0.006,,,NNE,1.9,,
14208020,2024/05/02,09,,0.001,0.005,0.006,,0.037,,,,0.007,,,NNE,3.2,,
14208020,2024/05/02,10,,0.001,0.005,0.006,,0.042,,,,0.005,,,NE,3.1,,
14208020,2024/05/02,11,,0.001,0.006,0.007,,0.045,,,,0.003,,,NE,4.0,,
14208020,2024/05/02,12,,0.001,0.006,0.007,,0.049,,,,0.008,,,NE,3.1,,
14208020,2024/05/02,13,,0,0.003,0.003,,0.053,,,,0.007,,,ENE,4.7,,
14208020,2024/05/02,14,,0,0.002,0.002,,0.054,,,,0.003,,,ENE,4.1,,
14208020,2024/05/02,15,,0,0.003,0.003,,0.055,,,,0.006,,,ENE,3.9,,
14208020,2024/05/02,16,,0,0.002,0.002,,0.054,,,,0.002,,,ENE,3.4,,
14208020,2024/05/02,17,,0,0.004,0.004,,0.053,,,,0.002,,,NE,3.4,,
14208020,2024/05/02,18,,0,0.007,0.007,,0.047,,,,0.006,,,ENE,2.6,,
14208020,2024/05/02,19,,0,0.007,0.007,,0.045,,,,0.009,,,E,2.5,,
14208020,2024/05/02,20,,0,0.007,0.007,,0.041,,,,0.012,,,ENE,2.4,,
14208020,2024/05/02,21,,0,0.006,0.006,,0.041,,,,0.005,,,ENE,1.6,,
14208020,2024/05/02,22,,0,0.011,0.011,,0.032,,,,0.009,,,CALM,0.3,,
14208020,2024/05/02,23,,0,0.010,0.010,,0.027,,,,0.010,,,CALM,0.2,,
14208020,2024/05/02,24,,0,0.008,0.008,,0.019,,,,0.015,,,CALM,0.4,,
14208020,2024/05/03,01,,0,0.006,0.006,,0.013,,,,0.013,,,ENE,1.2,,
14208020,2024/05/03,02,,0,0.005,0.005,,0.013,,,,0.013,,,CALM,0.3,,
14208020,2024/05/03,03,,0,0.006,0.006,,0.010,,,,0.006,,,ENE,1.0,,
14208020,2024/05/03,04,,0,0.006,0.006,,0.010,,,,0.013,,,ENE,1.4,,
14208020,2024/05/03,05,,0,0.006,0.006,,0.011,,,,0.010,,,ENE,0.8,,
14208020,2024/05/03,06,,0.001,0.006,0.007,,0.010,,,,0.004,,,ENE,0.6,,
14208020,2024/05/03,07,,0.002,0.008,0.010,,0.012,,,,0.007,,,ENE,0.6,,
14208020,2024/05/03,08,,0.003,0.011,0.014,,0.022,,,,0.011,,,E,1.2,,
14208020,2024/05/03,09,,0.003,0.011,0.014,,0.035,,,,0.012,,,SE,1.1,,
14208020,2024/05/03,10,,0.002,0.011,0.013,,0.040,,,,0.013,,,WSW,2.4,,
14208020,2024/05/03,11,,0.001,0.007,0.008,,0.046,,,,0.008,,,SW,2.6,,
14208020,2024/05/03,12,,0,0.003,0.003,,0.052,,,,0.011,,,SW,3.8,,
14208020,2024/05/03,13,,0,0.002,0.002,,0.053,,,,0.013,,,WSW,3.3,,
14208020,2024/05/03,14,,0,0.003,0.003,,0.058,,,,0.009,,,SW,3.2,,
14208020,2024/05/03,15,,0,0.002,0.002,,0.058,,,,0.006,,,SW,4.7,,
14208020,2024/05/03,16,,0,0.001,0.001,,0.057,,,,0.004,,,SSW,4.4,,
14208020,2024/05/03,17,,0,0.001,0.001,,0.056,,,,0.011,,,SSW,4.3,,
14208020,2024/05/03,18,,0,0.001,0.001,,0.056,,,,0.009,,,SW,4.7,,
14208020,2024/05/03,19,,0,0.001,0.001,,0.057,,,,0.005,,,SSW,4.3,,
14208020,2024/05/03,20,,0,0.002,0.002,,0.056,,,,0.013,,,SSW,4.3,,
14208020,2024/05/03,21,,0,0.003,0.003,,0.057,,,,0.007,,,SSW,5.4,,
14208020,2024/05/03,22,,0,0.003,0.003,,0.053,,,,0.011,,,SSW,4.3,,
14208020,2024/05/03,23,,0,0.002,0.002,,0.052,,,,0.006,,,SSW,3.9,,
14208020,2024/05/03,24,,0,0.001,0.001,,0.052,,,,0.014,,,SSW,2.3,,
14208020,2024/05/04,01,,0,0.001,0.001,,0.051,,,,0.005,,,SSW,2.1,,
14208020,2024/05/04,02,,0,0.002,0.002,,0.041,,,,0.009,,,ENE,0.5,,
14208020,2024/05/04,03,,0,0.002,0.002,,0.027,,,,0.013,,,ENE,0.8,,
14208020,2024/05/04,04,,0,0.004,0.004,,0.023,,,,0.009,,,E,0.8,,
14208020,2024/05/04,05,,0,0.007,0.007,,0.021,,,,0.009,,,NNE,1.0,,
14208020,2024/05/04,06,,0,0.007,0.007,,0.021,,,,0.017,,,ENE,1.1,,
14208020,2024/05/04,07,,0.001,0.008,0.009,,0.028,,,,0.011,,,NE,2.5,,
14208020,2024/05/04,08,,0.002,0.015,0.017,,0.034,,,,0.013,,,NE,2.4,,
14208020,2024/05/04,09,,0.002,0.017,0.019,,0.044,,,,0.018,,,ENE,1.7,,
14208020,2024/05/04,10,,0.002,0.017,0.019,,0.048,,,,0.014,,,ENE,2.0,,
14208020,2024/05/04,11,,0.001,0.010,0.011,,0.063,,,,0.013,,,ENE,2.0,,
14208020,2024/05/04,12,,0,0.008,0.008,,0.069,,,,0.010,,,WSW,2.6,,
14208020,2024/05/04,13,,0,0.008,0.008,,0.084,,,,0.013,,,SSW,2.9,,
14208020,2024/05/04,14,,0,0.007,0.007,,0.089,,,,0.024,,,WSW,3.6,,
14208020,2024/05/04,15,,0,0.007,0.007,,0.094,,,,0.021,,,SW,4.0,,
14208020,2024/05/04,16,,0,0.006,0.006,,0.090,,,,0.012,,,SW,3.5,,
14208020,2024/05/04,17,,0,0.005,0.005,,0.076,,,,0.013,,,SSW,4.5,,
14208020,2024/05/04,18,,0,0.005,0.005,,0.071,,,,0.007,,,SSW,3.0,,
14208020,2024/05/04,19,,0,0.004,0.004,,0.074,,,,0.025,,,SSW,3.8,,
14208020,2024/05/04,20,,0,0.005,0.005,,0.078,,,,0.017,,,SSW,3.0,,
14208020,2024/05/04,21,,0,0.004,0.004,,0.076,,,,0.018,,,SSW,3.5,,
14208020,2024/05/04,22,,0,0.005,0.005,,0.069,,,,0.017,,,S,2.6,,
14208020,2024/05/04,23,,0,0.006,0.006,,0.061,,,,0.012,,,SSW,2.5,,
14208020,2024/05/04,24,,0,0.004,0.004,,0.061,,,,0.016,,,SSW,2.1,,
14208020,2024/05/05,01,,0,0.005,0.005,,0.052,,,,0.014,,,SSW,2.5,,
14208020,2024/05/05,02,,0,0.004,0.004,,0.049,,,,0.019,,,S,1.6,,
14208020,2024/05/05,03,,0,0.002,0.002,,0.050,,,,0.015,,,SSW,2.5,,
14208020,2024/05/05,04,,0,0.002,0.002,,0.045,,,,0.015,,,SSW,0.7,,
14208020,2024/05/05,05,,0,0.003,0.003,,0.044,,,,0.010,,,SSW,1.1,,
14208020,2024/05/05,06,,0,0.003,0.003,,0.048,,,,0.014,,,SW,2.5,,
14208020,2024/05/05,07,,0,0.003,0.003,,0.055,,,,0.016,,,SW,3.8,,
14208020,2024/05/05,08,,0,0.003,0.003,,0.057,,,,0.015,,,SW,3.7,,
14208020,2024/05/05,09,,0.001,0.006,0.007,,0.046,,,,0.021,,,SSW,3.3,,
14208020,2024/05/05,10,,0,0.003,0.003,,0.055,,,,0.018,,,SW,3.0,,
14208020,2024/05/05,11,,0,0.002,0.002,,0.060,,,,0.008,,,SSW,4.3,,
14208020,2024/05/05,12,,0,0.001,0.001,,0.060,,,,0.009,,,SSW,4.9,,
14208020,2024/05/05,13,,0,0.001,0.001,,0.058,,,,0.004,,,SSW,5.2,,
14208020,2024/05/05,14,,0,0.001,0.001,,0.057,,,,0.007,,,SSW,5.7,,
14208020,2024/05/05,15,,0,0.002,0.002,,0.055,,,,0.014,,,SSW,4.9,,
14208020,2024/05/05,16,,0,0.003,0.003,,0.052,,,,0.009,,,SSW,5.0,,
14208020,2024/05/05,17,,0,0.003,0.003,,0.053,,,,0.014,,,SSW,3.8,,
14208020,2024/05/05,18,,0,0.003,0.003,,0.051,,,,0.018,,,SSW,5.7,,
14208020,2024/05/05,19,,0,0.003,0.003,,0.049,,,,0.012,,,SSW,5.4,,
14208020,2024/05/05,20,,0,0.002,0.002,,0.049,,,,0.011,,,SSW,5.6,,
14208020,2024/05/05,21,,0,0.002,0.002,,0.046,,,,0.013,,,SSW,5.0,,
14208020,2024/05/05,22,,0,0.001,0.001,,0.045,,,,0.009,,,SW,5.1,,
14208020,2024/05/05,23,,0,0.001,0.001,,0.045,,,,0.007,,,SSW,4.3,,
14208020,2024/05/05,24,,0,0.001,0.001,,0.047,,,,0.008,,,SSW,5.1,,
14208020,2024/05/06,01,,0,0,0,,0.050,,,,0.007,,,SSW,5.2,,
14208020,2024/05/06,02,,0,0,0,,0.051,,,,0.006,,,SW,6.1,,
14208020,2024/05/06,03,,0,0,0,,0.051,,,,0.005,,,SSW,4.9,,
14208020,2024/05/06,04,,0,0.002,0.002,,0.047,,,,0.004,,,SSW,4.6,,
14208020,2024/05/06,05,,0,0.002,0.002,,0.046,,,,0.007,,,SSW,5.5,,
14208020,2024/05/06,06,,0,0.001,0.001,,0.047,,,,0.018,,,SSW,4.5,,
14208020,2024/05/06,07,,0,0,0,,0.047,,,,0.011,,,SW,4.8,,
14208020,2024/05/06,08,,0,0,0,,0.047,,,,0.006,,,SW,5.4,,
14208020,2024/05/06,09,,0,0,0,,0.048,,,,0.009,,,SW,6.3,,
14208020,2024/05/06,10,,0,0,0,,0.049,,,,0.006,,,SW,5.9,,
14208020,2024/05/06,11,,0,0.001,0.001,,0.049,,,,0.010,,,SW,6.1,,
14208020,2024/05/06,12,,0,0.001,0.001,,0.050,,,,0.015,,,SW,6.1,,
14208020,2024/05/06,13,,0,0,0,,0.049,,,,0.012,,,S,6.1,,
14208020,2024/05/06,14,,0,0,0,,0.051,,,,0.013,,,SW,5.5,,
14208020,2024/05/06,15,,0,0,0,,0.050,,,,0.013,,,SW,6.5,,
14208020,2024/05/06,16,,0,0,0,,0.049,,,,0.012,,,SW,6.1,,
14208020,2024/05/06,17,,0,0,0,,0.049,,,,0.011,,,SW,6.3,,
14208020,2024/05/06,18,,0,0.001,0.001,,0.049,,,,0.016,,,SW,8.0,,
