測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27301010,2024/05/01,01,,0,0.004,0.004,,0.039,,,,0.017,5,,NNW,1.8,,
27301010,2024/05/01,02,,0,0.003,0.003,,0.044,,,,0.013,7,,N,2.9,,
27301010,2024/05/01,03,,0,0.003,0.003,,0.045,,,,0.020,10,,SSW,0.9,,
27301010,2024/05/01,04,,0,0.006,0.006,,0.038,,,,0.026,9,,NW,0.8,,
27301010,2024/05/01,05,,0,0.003,0.003,,0.046,,,,0.027,12,,N,1.6,,
27301010,2024/05/01,06,,0,0.003,0.003,,0.047,,,,0.022,6,,N,2.7,,
27301010,2024/05/01,07,,0,0.002,0.002,,0.050,,,,0.013,9,,N,4.9,,
27301010,2024/05/01,08,,0,0.003,0.003,,0.047,,,,0.017,8,,NNE,2.0,,
27301010,2024/05/01,09,,0.001,0.003,0.004,,0.044,,,,0.012,9,,NNE,1.6,,
27301010,2024/05/01,10,,0.001,0.005,0.006,,0.041,,,,0.015,10,,NNE,1.0,,
27301010,2024/05/01,11,,0.001,0.004,0.005,,0.043,,,,0.017,9,,N,3.5,,
27301010,2024/05/01,12,,0.001,0.004,0.005,,0.043,,,,0.009,6,,N,4.7,,
27301010,2024/05/01,13,,0.001,0.003,0.004,,0.046,,,,0.015,7,,N,5.3,,
27301010,2024/05/01,14,,0.001,0.003,0.004,,0.047,,,,0.013,7,,NNE,3.6,,
27301010,2024/05/01,15,,-,-,-,,-,,,,-,-,,N,4.0,,
27301010,2024/05/01,16,,-,-,-,,0.041,,,,0.017,-,,N,2.8,,
27301010,2024/05/01,17,,0.001,0.004,0.005,,0.043,,,,0.020,7,,N,2.1,,
27301010,2024/05/01,18,,0,0.003,0.003,,0.043,,,,0.017,9,,N,1.2,,
27301010,2024/05/01,19,,0,0.003,0.003,,0.043,,,,0.016,8,,N,1.9,,
27301010,2024/05/01,20,,0,0.002,0.002,,0.045,,,,0.015,8,,S,1.2,,
27301010,2024/05/01,21,,0,0.004,0.004,,0.042,,,,0.009,9,,N,0.8,,
27301010,2024/05/01,22,,0,0.003,0.003,,0.042,,,,0.013,9,,SW,0.6,,
27301010,2024/05/01,23,,0,0.008,0.008,,0.035,,,,0.009,-1,,N,1.3,,
27301010,2024/05/01,24,,-,-,-,,-,,,,0.015,6,,NW,0.8,,
27301010,2024/05/02,01,,0,0.003,0.003,,0.042,,,,0.010,6,,NW,0.9,,
27301010,2024/05/02,02,,0,0.003,0.003,,0.041,,,,0.018,4,,NNW,0.5,,
27301010,2024/05/02,03,,0,0.004,0.004,,0.039,,,,0.013,2,,N,0.8,,
27301010,2024/05/02,04,,0,0.003,0.003,,0.038,,,,0.008,4,,CALM,0.3,,
