測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
13113010,2024/05/01,01,,0,0.008,0.008,,0.032,,,,-,-,,CALM,0.1,21.6,81.9
13113010,2024/05/01,02,,0,0.011,0.011,,0.025,,,,-,-,,W,0.3,21.1,84.0
13113010,2024/05/01,03,,0,0.012,0.012,,0.024,,,,-,-,,WSW,0.3,20.9,85.4
13113010,2024/05/01,04,,0,0.010,0.010,,0.026,,,,-,-,,W,0.8,20.7,88.6
13113010,2024/05/01,05,,0,0.010,0.010,,0.024,,,,-,-,,CALM,0.2,20.7,89.4
13113010,2024/05/01,06,,0,0.011,0.011,,0.021,,,,-,-,,WSW,0.4,21.1,87.3
13113010,2024/05/01,07,,0.001,0.012,0.013,,0.019,,,,-,-,,S,0.6,21.5,72.7
13113010,2024/05/01,08,,0.001,0.013,0.014,,0.020,,,,-,-,,SW,1.1,21.5,69.4
13113010,2024/05/01,09,,0.004,0.015,0.019,,0.019,,,,-,-,,SE,2.7,19.7,74.7
13113010,2024/05/01,10,,0.002,0.010,0.012,,0.036,,,,-,-,,SSE,1.4,19.3,81.6
13113010,2024/05/01,11,,0.002,0.013,0.015,,0.034,,,,-,-,,ESE,2.5,18.1,88.8
13113010,2024/05/01,12,,0.004,0.016,0.020,,0.036,,,,-,-,,SSE,1.7,17.1,88.7
13113010,2024/05/01,13,,0.004,0.017,0.021,,0.041,,,,-,-,,SSE,1.8,16.5,88.8
13113010,2024/05/01,14,,0.005,0.021,0.026,,0.039,,,,-,-,,SSE,1.6,16.2,92.9
13113010,2024/05/01,15,,0.003,0.014,0.017,,0.043,,,,-,-,,SE,2.0,15.7,91.5
13113010,2024/05/01,16,,0.002,0.012,0.014,,0.045,,,,-,-,,SSE,2.1,15.2,90.4
13113010,2024/05/01,17,,0.003,0.014,0.017,,0.046,,,,-,-,,SSE,2.0,14.7,90.1
13113010,2024/05/01,18,,0.002,0.010,0.012,,0.050,,,,-,-,,SSE,2.3,14.1,87.7
13113010,2024/05/01,19,,0.005,0.021,0.026,,0.042,,,,-,-,,S,2.1,13.5,88.7
13113010,2024/05/01,20,,0.001,0.008,0.009,,0.047,,,,-,-,,S,1.9,13.2,90.4
13113010,2024/05/01,21,,0,0.007,0.007,,0.043,,,,-,-,,S,2.2,12.8,91.1
13113010,2024/05/01,22,,0,0.006,0.006,,0.042,,,,-,-,,S,2.1,12.5,91.1
13113010,2024/05/01,24,,0,0.003,0.003,,0.045,,,,-,-,,S,1.9,12.2,90.7
13113010,2024/05/02,01,,0,0.003,0.003,,0.045,,,,-,-,,S,1.5,12.2,90.8
13113010,2024/05/02,02,,0,0.002,0.002,,0.042,,,,-,-,,S,1.2,12.0,90.9
13113010,2024/05/02,03,,0,0.002,0.002,,0.041,,,,-,-,,SSE,0.9,11.9,90.2
13113010,2024/05/02,04,,-0.001,0.003,0.002,,0.040,,,,-,-,,S,0.8,11.6,91.0
13113010,2024/05/02,05,,-0.001,0.003,0.002,,0.041,,,,-,-,,S,0.6,11.7,90.7
13113010,2024/05/02,06,,0,0.004,0.004,,0.039,,,,-,-,,SSE,0.5,12.1,88.6
13113010,2024/05/02,07,,0.001,0.007,0.008,,0.035,,,,-,-,,SSE,0.8,12.9,83.6
13113010,2024/05/02,08,,0.001,0.008,0.009,,0.034,,,,-,-,,SSE,1.4,14.3,73.9
13113010,2024/05/02,09,,0.002,0.009,0.011,,0.037,,,,-,-,,SSW,1.7,16.5,59.5
