測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12219200,2024/05/01,01,0,0,0.003,0.003,0.2,0.030,0.03,1.98,2.01,0.007,2,,E,0.4,19.0,98.0
12219200,2024/05/01,02,0,0,0.003,0.003,0.2,0.020,0.05,2.04,2.09,0.006,2,,S,1.7,18.9,99.0
12219200,2024/05/01,03,0,0,0.005,0.005,0.3,0.019,0.05,2.03,2.08,0.014,7,,SSE,1.7,19.2,98.0
12219200,2024/05/01,04,0,0,0.003,0.003,0.2,0.020,0.04,2.02,2.06,0.009,4,,S,2.1,19.1,98.0
12219200,2024/05/01,05,0,0,0.001,0.001,0.2,0.016,0.03,2.00,2.03,0.009,4,,S,1.5,19.2,98.0
12219200,2024/05/01,06,0,0.001,0.002,0.003,0.2,0.016,0.03,1.99,2.02,0.008,5,,S,0.9,19.5,98.0
12219200,2024/05/01,07,0,0,0.003,0.003,0.2,0.015,0.03,2.00,2.03,0.009,5,,SE,0.4,19.7,98.0
12219200,2024/05/01,08,0,0.001,0.005,0.006,0.2,0.014,0.04,2.01,2.05,0.013,6,,ENE,2.3,20.4,97.0
12219200,2024/05/01,09,0,0.001,0.004,0.005,0.2,0.029,0.05,2.01,2.06,0,3,,E,4.2,17.4,98.0
12219200,2024/05/01,10,0,0,0.003,0.003,0.2,0.037,0.06,1.98,2.04,0.007,2,,NE,2.7,17.4,99.0
12219200,2024/05/01,11,0,0.001,0.006,0.007,0.2,0.032,0.04,1.99,2.03,0.008,3,,ENE,4.3,17.0,99.0
12219200,2024/05/01,12,0,0,0.004,0.004,0.2,0.043,0.03,2.00,2.03,0.006,4,,ENE,4.9,15.9,99.0
12219200,2024/05/01,13,0,0,0.005,0.005,0.3,0.044,0.05,2.00,2.05,0.015,7,,ENE,2.6,15.8,99.0
12219200,2024/05/01,14,0,0,0.002,0.002,0.2,0.048,0.04,2.00,2.04,0.008,3,,ENE,5.1,14.9,99.0
12219200,2024/05/01,15,0,0,0.002,0.002,0.2,0.051,0.02,2.00,2.02,0.008,8,,ENE,4.8,14.3,99.0
12219200,2024/05/01,16,0,0,0.001,0.001,0.2,0.051,0.02,2.00,2.02,0.009,4,,E,5.2,14.1,99.0
12219200,2024/05/01,17,0,0,0.002,0.002,0.2,0.052,0.02,2.00,2.02,0.010,3,,ENE,4.7,13.2,99.0
12219200,2024/05/01,18,0,0,0.004,0.004,0.2,0.052,0.03,2.01,2.04,0.018,7,,ENE,5.3,12.9,99.0
12219200,2024/05/01,19,0,0,0.006,0.006,0.2,0.048,0.04,2.02,2.06,0.015,8,,NE,4.1,12.9,99.0
12219200,2024/05/01,20,0,0,0.005,0.005,0.3,0.046,0.04,2.02,2.06,0.018,10,,NE,2.6,12.9,99.0
12219200,2024/05/01,21,0,0.001,0.005,0.006,0.3,0.044,0.03,2.03,2.06,0.017,10,,NE,4.6,12.9,99.0
12219200,2024/05/01,22,0,0,0.004,0.004,0.3,0.047,0.03,2.02,2.05,0.015,8,,NE,3.9,12.6,99.0
12219200,2024/05/01,23,0,0,0.001,0.001,0.2,0.050,0.01,2.01,2.02,0.007,4,,NE,4.2,11.6,98.0
12219200,2024/05/01,24,0,0,0.001,0.001,0.2,0.051,0.01,2.01,2.02,0.007,2,,ENE,3.8,10.7,98.0
12219200,2024/05/02,01,0,0,0.001,0.001,0.2,0.051,0.01,2.01,2.02,0.005,2,,NNE,3.3,10.9,98.0
12219200,2024/05/02,02,0,0,0.002,0.002,0.2,0.049,0.02,2.01,2.03,0.013,3,,NNE,2.5,11.6,98.0
12219200,2024/05/02,03,0,0,0.004,0.004,0.2,0.043,0.03,2.03,2.06,0.012,5,,NNE,3.2,11.5,99.0
12219200,2024/05/02,04,0,0,0.003,0.003,0.2,0.042,0.02,2.03,2.05,0.010,4,,N,3.4,11.3,98.0
12219200,2024/05/02,05,0,0.001,0.006,0.007,0.3,0.041,0.02,2.04,2.06,0.007,5,,N,4.7,11.4,97.0
12219200,2024/05/02,06,0,0.001,0.009,0.010,0.4,0.036,0.02,2.08,2.10,0.009,5,,N,3.7,11.5,96.0
12219200,2024/05/02,07,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-
12219200,2024/05/02,08,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-
12219200,2024/05/02,09,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-
