測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
40107040,2024/05/01,01,,0.002,0.002,0.004,,0.047,,,,0.020,13,,S,0.9,,
40107040,2024/05/01,02,,0.002,0.003,0.005,,0.038,,,,0.021,12,,S,0.7,,
40107040,2024/05/01,03,,0.002,0.002,0.004,,0.032,,,,0.024,12,,CALM,0.1,,
40107040,2024/05/01,04,,0.002,0.004,0.006,,0.028,,,,0.024,13,,CALM,0.1,,
40107040,2024/05/01,05,,0.002,0.002,0.004,,0.042,,,,0.015,12,,CALM,0.4,,
40107040,2024/05/01,06,,0.002,0.004,0.006,,0.036,,,,0.021,12,,CALM,0,,
40107040,2024/05/01,07,,0.003,0.009,0.012,,0.034,,,,0.013,13,,CALM,0.4,,
40107040,2024/05/01,08,,0.003,0.005,0.008,,0.046,,,,0.015,11,,ENE,0.5,,
40107040,2024/05/01,09,,0.003,0.003,0.006,,0.051,,,,0.014,13,,NNE,2.0,,
40107040,2024/05/01,10,,0.003,0.004,0.007,,0.052,,,,0.019,10,,NE,0.9,,
40107040,2024/05/01,11,,0.003,0.004,0.007,,0.052,,,,0.019,15,,ENE,2.1,,
40107040,2024/05/01,12,,0.003,0.004,0.007,,0.051,,,,0.021,15,,NNE,0.9,,
40107040,2024/05/01,13,,0.003,0.005,0.008,,0.049,,,,0.026,14,,NNW,0.5,,
40107040,2024/05/01,14,,0.003,0.003,0.006,,0.054,,,,0.018,14,,NE,2.0,,
40107040,2024/05/01,15,,0.003,0.003,0.006,,0.054,,,,0.019,13,,NE,2.3,,
40107040,2024/05/01,16,,0.003,0.003,0.006,,0.055,,,,0.016,11,,ENE,2.5,,
40107040,2024/05/01,17,,0.003,0.004,0.007,,0.051,,,,0.018,14,,E,0.5,,
40107040,2024/05/01,18,,0.003,0.008,0.011,,0.040,,,,0.019,11,,CALM,0.4,,
40107040,2024/05/01,19,,0.003,0.006,0.009,,0.045,,,,0.012,14,,ENE,1.7,,
40107040,2024/05/01,20,,0.003,0.003,0.006,,0.049,,,,0.017,11,,CALM,0.2,,
40107040,2024/05/01,21,,0.003,0.005,0.008,,0.045,,,,0.014,13,,S,0.7,,
40107040,2024/05/01,22,,0.003,0.007,0.010,,0.032,,,,0.020,14,,CALM,0.3,,
40107040,2024/05/01,23,,0.004,0.006,0.010,,0.023,,,,0.018,10,,NW,0.6,,
40107040,2024/05/01,24,,0.004,0.006,0.010,,0.023,,,,0.015,10,,CALM,0.3,,
40107040,2024/05/02,01,,0.004,0.007,0.011,,0.016,,,,0.015,10,,CALM,0.4,,
40107040,2024/05/02,02,,0.005,0.005,0.010,,0.014,,,,0.014,9,,WSW,0.8,,
40107040,2024/05/02,03,,0.005,0.005,0.010,,0.013,,,,0.012,8,,CALM,0.2,,
40107040,2024/05/02,04,,0.006,0.005,0.011,,0.012,,,,0.015,9,,CALM,0.2,,
40107040,2024/05/02,05,,0.006,0.004,0.010,,0.013,,,,0.012,7,,CALM,0.4,,
40107040,2024/05/02,06,,0.007,0.008,0.015,,0.009,,,,0.017,5,,CALM,0.4,,
40107040,2024/05/02,07,,0.010,0.010,0.020,,0.012,,,,0.021,10,,NW,0.6,,
40107040,2024/05/02,08,,0.007,0.006,0.013,,0.038,,,,0,3,,NE,2.5,,
40107040,2024/05/02,09,,0.006,0.003,0.009,,0.048,,,,0.008,9,,NE,2.3,,
40107040,2024/05/02,10,,0.005,0.003,0.008,,0.047,,,,0.010,6,,ENE,2.2,,
40107040,2024/05/02,11,,0.004,0.002,0.006,,0.048,,,,0.008,11,,ENE,2.6,,
40107040,2024/05/02,12,,0.004,0.003,0.007,,0.048,,,,0.009,6,,E,1.5,,
40107040,2024/05/02,13,,0.003,0.002,0.005,,0.052,,,,0.009,6,,ENE,2.2,,
40107040,2024/05/02,14,,0.004,0.006,0.010,,0.050,,,,0.008,6,,N,1.7,,
40107040,2024/05/02,15,,0.006,0.011,0.017,,0.046,,,,0.008,11,,NE,2.2,,
40107040,2024/05/02,16,,0.004,0.011,0.015,,0.046,,,,0.018,13,,NE,1.0,,
40107040,2024/05/02,17,,0.004,0.013,0.017,,0.042,,,,0.015,15,,NNE,0.9,,
40107040,2024/05/02,18,,0.003,0.010,0.013,,0.043,,,,0.015,12,,NE,0.7,,
40107040,2024/05/02,19,,0.002,0.008,0.010,,0.043,,,,0.014,9,,CALM,0.4,,
40107040,2024/05/02,20,,0.002,0.009,0.011,,0.036,,,,0.012,8,,SSW,0.7,,
40107040,2024/05/02,21,,0.003,0.008,0.011,,0.029,,,,0.012,7,,ESE,1.1,,
40107040,2024/05/02,22,,0.003,0.004,0.007,,0.043,,,,0.011,7,,CALM,0.3,,
40107040,2024/05/02,23,,0.003,0.008,0.011,,0.024,,,,0.015,12,,S,1.0,,
40107040,2024/05/02,24,,0.004,0.010,0.014,,0.017,,,,0.015,11,,CALM,0.3,,
40107040,2024/05/03,01,,0.004,0.015,0.019,,0.009,,,,0.014,11,,CALM,0.2,,
40107040,2024/05/03,02,,0.005,0.013,0.018,,0.007,,,,0.013,8,,S,0.6,,
40107040,2024/05/03,03,,0.005,0.011,0.016,,0.009,,,,0.011,10,,S,0.9,,
40107040,2024/05/03,04,,0.005,0.007,0.012,,0.011,,,,0.015,6,,CALM,0.4,,
40107040,2024/05/03,05,,0.006,0.007,0.013,,0.011,,,,0.012,7,,S,0.7,,
40107040,2024/05/03,06,,0.006,0.006,0.012,,0.015,,,,0.013,6,,CALM,0.3,,
40107040,2024/05/03,07,,0.007,0.007,0.014,,0.012,,,,0.012,7,,SW,0.6,,
40107040,2024/05/03,08,,0.010,0.011,0.021,,0.018,,,,0.024,12,,ENE,2.3,,
40107040,2024/05/03,09,,0.012,0.014,0.026,,0.026,,,,0.008,10,,ENE,2.7,,
40107040,2024/05/03,10,,0.015,0.021,0.036,,0.027,,,,0.014,11,,ENE,3.3,,
40107040,2024/05/03,11,,0.013,0.020,0.033,,0.032,,,,0.016,11,,ENE,3.3,,
40107040,2024/05/03,12,,0.007,0.012,0.019,,0.045,,,,0.013,13,,E,2.9,,
40107040,2024/05/03,13,,0.007,0.015,0.022,,0.047,,,,0.017,15,,ENE,3.9,,
40107040,2024/05/03,14,,0.004,0.009,0.013,,0.057,,,,0.016,10,,ENE,3.2,,
40107040,2024/05/03,15,,0.005,0.013,0.018,,0.052,,,,0.014,15,,E,3.0,,
40107040,2024/05/03,16,,0.005,0.015,0.020,,0.050,,,,0.016,14,,E,3.1,,
40107040,2024/05/03,17,,0.005,0.019,0.024,,0.043,,,,0.016,12,,E,2.6,,
40107040,2024/05/03,18,,0.002,0.014,0.016,,0.045,,,,0.016,14,,ENE,2.3,,
40107040,2024/05/03,19,,0.001,0.018,0.019,,0.042,,,,0.019,14,,ENE,1.4,,
40107040,2024/05/03,20,,0.001,0.018,0.019,,0.039,,,,0.018,14,,SE,0.7,,
40107040,2024/05/03,21,,0.001,0.015,0.016,,0.037,,,,0.020,18,,S,0.8,,
40107040,2024/05/03,22,,0.002,0.016,0.018,,0.019,,,,0.022,17,,SSW,0.8,,
40107040,2024/05/03,23,,0.002,0.014,0.016,,0.017,,,,0.020,13,,S,1.5,,
40107040,2024/05/03,24,,0.003,0.011,0.014,,0.014,,,,0.021,12,,SW,1.3,,
40107040,2024/05/04,01,,0.003,0.010,0.013,,0.011,,,,0.021,15,,WSW,0.7,,
40107040,2024/05/04,02,,0.004,0.008,0.012,,0.012,,,,0.020,15,,S,1.2,,
40107040,2024/05/04,03,,0.004,0.008,0.012,,0.011,,,,0.018,13,,S,1.1,,
40107040,2024/05/04,04,,0.004,0.008,0.012,,0.010,,,,0.022,12,,S,1.0,,
40107040,2024/05/04,05,,0.004,0.008,0.012,,0.009,,,,0.017,15,,S,2.3,,
40107040,2024/05/04,06,,0.005,0.008,0.013,,0.009,,,,0.020,13,,S,1.9,,
40107040,2024/05/04,07,,0.007,0.009,0.016,,0.009,,,,0.023,14,,SSW,0.8,,
40107040,2024/05/04,08,,0.011,0.015,0.026,,0.020,,,,0.040,9,,E,1.8,,
40107040,2024/05/04,09,,0.010,0.016,0.026,,0.030,,,,0,15,,ENE,3.3,,
40107040,2024/05/04,10,,0.010,0.015,0.025,,0.031,,,,0.010,17,,ENE,4.1,,
40107040,2024/05/04,11,,0.005,0.011,0.016,,0.043,,,,0.017,14,,E,3.2,,
40107040,2024/05/04,12,,0.004,0.009,0.013,,0.049,,,,0.016,14,,E,3.7,,
40107040,2024/05/04,13,,0.002,0.006,0.008,,0.058,,,,0.020,17,,E,3.8,,
40107040,2024/05/04,14,,0.001,0.006,0.007,,0.058,,,,0.019,22,,E,3.6,,
40107040,2024/05/04,15,,0.002,0.009,0.011,,0.055,,,,0.019,17,,ENE,3.7,,
40107040,2024/05/04,16,,0.001,0.006,0.007,,0.057,,,,0.018,21,,ENE,4.2,,
40107040,2024/05/04,17,,0,0.004,0.004,,0.061,,,,0.020,16,,ENE,3.5,,
40107040,2024/05/04,18,,0,0.005,0.005,,0.060,,,,0.021,15,,E,1.7,,
40107040,2024/05/04,19,,0,0.008,0.008,,0.053,,,,0.022,13,,ESE,1.2,,
40107040,2024/05/04,20,,0,0.007,0.007,,0.049,,,,0.020,13,,SSE,0.8,,
40107040,2024/05/04,21,,0.001,0.008,0.009,,0.040,,,,0.020,11,,S,0.9,,
40107040,2024/05/04,22,,0.001,0.012,0.013,,0.027,,,,0.020,13,,SE,0.8,,
40107040,2024/05/04,23,,0.001,0.008,0.009,,0.030,,,,0.013,16,,S,1.1,,
40107040,2024/05/04,24,,0.001,0.013,0.014,,0.026,,,,0.013,10,,SSE,1.5,,
40107040,2024/05/05,01,,0.002,0.008,0.010,,0.023,,,,0.021,15,,SE,0.6,,
40107040,2024/05/05,02,,0.002,0.006,0.008,,0.014,,,,0.018,12,,SSE,0.6,,
40107040,2024/05/05,03,,0.003,0.020,0.023,,0.019,,,,0.013,8,,ENE,2.2,,
40107040,2024/05/05,04,,0.002,0.020,0.022,,0.028,,,,0.013,10,,ESE,1.2,,
40107040,2024/05/05,05,,0.002,0.019,0.021,,0.026,,,,0.015,7,,E,1.9,,
