測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
22216010,2024/05/01,01,,,,,,-,,,,,3,,,,,
22216010,2024/05/01,02,,,,,,0.020,,,,,2,,,,,
22216010,2024/05/01,03,,,,,,0.021,,,,,2,,,,,
22216010,2024/05/01,04,,,,,,0.022,,,,,2,,,,,
22216010,2024/05/01,05,,,,,,0.022,,,,,1,,,,,
22216010,2024/05/01,06,,,,,,0.019,,,,,1,,,,,
22216010,2024/05/01,07,,,,,,0.005,,,,,2,,,,,
22216010,2024/05/01,08,,,,,,0.010,,,,,1,,,,,
22216010,2024/05/01,09,,,,,,0.018,,,,,3,,,,,
22216010,2024/05/01,10,,,,,,0.015,,,,,5,,,,,
22216010,2024/05/01,11,,,,,,0.014,,,,,6,,,,,
22216010,2024/05/01,12,,,,,,0.020,,,,,7,,,,,
22216010,2024/05/01,13,,,,,,0.022,,,,,9,,,,,
22216010,2024/05/01,14,,,,,,0.026,,,,,9,,,,,
22216010,2024/05/01,15,,,,,,0.022,,,,,6,,,,,
22216010,2024/05/01,16,,,,,,0.021,,,,,9,,,,,
22216010,2024/05/01,17,,,,,,0.024,,,,,6,,,,,
22216010,2024/05/01,18,,,,,,0.028,,,,,3,,,,,
22216010,2024/05/01,19,,,,,,0.035,,,,,1,,,,,
22216010,2024/05/01,20,,,,,,0.036,,,,,1,,,,,
22216010,2024/05/01,21,,,,,,0.038,,,,,1,,,,,
22216010,2024/05/01,22,,,,,,0.045,,,,,1,,,,,
22216010,2024/05/01,23,,,,,,0.045,,,,,1,,,,,
22216010,2024/05/01,24,,,,,,0.044,,,,,1,,,,,
22216010,2024/05/02,01,,,,,,-,,,,,1,,,,,
22216010,2024/05/02,02,,,,,,0.037,,,,,1,,,,,
22216010,2024/05/02,03,,,,,,0.035,,,,,1,,,,,
22216010,2024/05/02,04,,,,,,0.034,,,,,1,,,,,
22216010,2024/05/02,05,,,,,,0.040,,,,,1,,,,,
22216010,2024/05/02,06,,,,,,0.034,,,,,1,,,,,
22216010,2024/05/02,07,,,,,,0.035,,,,,1,,,,,
22216010,2024/05/02,08,,,,,,0.037,,,,,1,,,,,
22216010,2024/05/02,09,,,,,,0.037,,,,,-,,,,,
22216010,2024/05/02,10,,,,,,0.038,,,,,-,,,,,
22216010,2024/05/02,11,,,,,,0.042,,,,,5,,,,,
22216010,2024/05/02,12,,,,,,0.043,,,,,7,,,,,
22216010,2024/05/02,13,,,,,,0.042,,,,,8,,,,,
22216010,2024/05/02,14,,,,,,0.037,,,,,11,,,,,
22216010,2024/05/02,15,,,,,,0.038,,,,,13,,,,,
22216010,2024/05/02,16,,,,,,0.040,,,,,13,,,,,
22216010,2024/05/02,17,,,,,,0.041,,,,,11,,,,,
22216010,2024/05/02,18,,,,,,0.042,,,,,10,,,,,
22216010,2024/05/02,19,,,,,,0.040,,,,,7,,,,,
22216010,2024/05/02,20,,,,,,0.042,,,,,4,,,,,
22216010,2024/05/02,21,,,,,,0.034,,,,,3,,,,,
22216010,2024/05/02,22,,,,,,0.024,,,,,3,,,,,
22216010,2024/05/02,23,,,,,,0.021,,,,,3,,,,,
22216010,2024/05/02,24,,,,,,0.018,,,,,4,,,,,
22216010,2024/05/03,01,,,,,,-,,,,,4,,,,,
22216010,2024/05/03,02,,,,,,0.009,,,,,4,,,,,
22216010,2024/05/03,03,,,,,,0.007,,,,,3,,,,,
22216010,2024/05/03,04,,,,,,0.010,,,,,3,,,,,
22216010,2024/05/03,05,,,,,,0.004,,,,,3,,,,,
22216010,2024/05/03,06,,,,,,0.009,,,,,2,,,,,
22216010,2024/05/03,07,,,,,,0.015,,,,,2,,,,,
22216010,2024/05/03,08,,,,,,0.021,,,,,4,,,,,
22216010,2024/05/03,09,,,,,,0.028,,,,,10,,,,,
22216010,2024/05/03,10,,,,,,0.032,,,,,15,,,,,
22216010,2024/05/03,11,,,,,,0.036,,,,,16,,,,,
22216010,2024/05/03,12,,,,,,0.038,,,,,14,,,,,
22216010,2024/05/03,13,,,,,,0.040,,,,,14,,,,,
22216010,2024/05/03,14,,,,,,0.043,,,,,14,,,,,
22216010,2024/05/03,15,,,,,,0.043,,,,,13,,,,,
22216010,2024/05/03,16,,,,,,0.041,,,,,12,,,,,
22216010,2024/05/03,17,,,,,,0.040,,,,,11,,,,,
22216010,2024/05/03,18,,,,,,0.039,,,,,11,,,,,
22216010,2024/05/03,19,,,,,,0.041,,,,,11,,,,,
22216010,2024/05/03,20,,,,,,0.041,,,,,9,,,,,
22216010,2024/05/03,21,,,,,,0.040,,,,,5,,,,,
22216010,2024/05/03,22,,,,,,0.026,,,,,6,,,,,
22216010,2024/05/03,23,,,,,,0.023,,,,,5,,,,,
22216010,2024/05/03,24,,,,,,0.021,,,,,4,,,,,
22216010,2024/05/04,01,,,,,,-,,,,,4,,,,,
22216010,2024/05/04,02,,,,,,0.015,,,,,4,,,,,
22216010,2024/05/04,03,,,,,,0.011,,,,,4,,,,,
22216010,2024/05/04,04,,,,,,0.008,,,,,3,,,,,
22216010,2024/05/04,05,,,,,,0.007,,,,,3,,,,,
22216010,2024/05/04,06,,,,,,0.012,,,,,3,,,,,
22216010,2024/05/04,07,,,,,,0.015,,,,,3,,,,,
