測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
33209010,2024/05/01,01,,,,,,-,,,,,13,,,,,
33209010,2024/05/01,02,,,,,,0.042,,,,,14,,,,,
33209010,2024/05/01,03,,,,,,0.043,,,,,12,,,,,
33209010,2024/05/01,04,,,,,,0.045,,,,,12,,,,,
33209010,2024/05/01,05,,,,,,0.046,,,,,15,,,,,
33209010,2024/05/01,06,,,,,,0.042,,,,,16,,,,,
33209010,2024/05/01,07,,,,,,0.040,,,,,13,,,,,
33209010,2024/05/01,08,,,,,,0.038,,,,,12,,,,,
33209010,2024/05/01,09,,,,,,0.038,,,,,10,,,,,
33209010,2024/05/01,10,,,,,,0.044,,,,,8,,,,,
33209010,2024/05/01,11,,,,,,0.047,,,,,8,,,,,
33209010,2024/05/01,12,,,,,,0.048,,,,,12,,,,,
33209010,2024/05/01,13,,,,,,0.047,,,,,13,,,,,
33209010,2024/05/01,14,,,,,,0.047,,,,,13,,,,,
33209010,2024/05/01,15,,,,,,0.047,,,,,12,,,,,
33209010,2024/05/01,16,,,,,,0.044,,,,,14,,,,,
33209010,2024/05/01,17,,,,,,0.045,,,,,11,,,,,
33209010,2024/05/01,18,,,,,,0.045,,,,,13,,,,,
33209010,2024/05/01,19,,,,,,0.035,,,,,11,,,,,
33209010,2024/05/01,20,,,,,,0.032,,,,,12,,,,,
33209010,2024/05/01,21,,,,,,0.029,,,,,11,,,,,
33209010,2024/05/01,22,,,,,,0.028,,,,,9,,,,,
33209010,2024/05/01,23,,,,,,0.028,,,,,9,,,,,
33209010,2024/05/01,24,,,,,,0.031,,,,,7,,,,,
33209010,2024/05/02,01,,,,,,0.025,,,,,6,,,,,
33209010,2024/05/02,02,,,,,,0.021,,,,,7,,,,,
33209010,2024/05/02,03,,,,,,0.020,,,,,6,,,,,
33209010,2024/05/02,04,,,,,,0.016,,,,,6,,,,,
33209010,2024/05/02,05,,,,,,0.014,,,,,6,,,,,
33209010,2024/05/02,06,,,,,,0.015,,,,,6,,,,,
33209010,2024/05/02,07,,,,,,0.019,,,,,6,,,,,
33209010,2024/05/02,08,,,,,,0.019,,,,,5,,,,,
33209010,2024/05/02,09,,,,,,0.034,,,,,6,,,,,
33209010,2024/05/02,10,,,,,,0.046,,,,,9,,,,,
33209010,2024/05/02,11,,,,,,0.046,,,,,6,,,,,
33209010,2024/05/02,12,,,,,,0.047,,,,,9,,,,,
33209010,2024/05/02,13,,,,,,0.047,,,,,8,,,,,
33209010,2024/05/02,14,,,,,,0.046,,,,,7,,,,,
33209010,2024/05/02,15,,,,,,0.047,,,,,9,,,,,
33209010,2024/05/02,16,,,,,,0.047,,,,,10,,,,,
33209010,2024/05/02,17,,,,,,0.048,,,,,9,,,,,
33209010,2024/05/02,18,,,,,,0.049,,,,,13,,,,,
33209010,2024/05/02,19,,,,,,0.041,,,,,15,,,,,
33209010,2024/05/02,20,,,,,,0.031,,,,,16,,,,,
33209010,2024/05/02,21,,,,,,0.031,,,,,12,,,,,
33209010,2024/05/02,22,,,,,,0.026,,,,,14,,,,,
33209010,2024/05/02,23,,,,,,0.020,,,,,15,,,,,
33209010,2024/05/02,24,,,,,,0.017,,,,,14,,,,,
33209010,2024/05/03,01,,,,,,0.016,,,,,12,,,,,
33209010,2024/05/03,02,,,,,,0.013,,,,,13,,,,,
33209010,2024/05/03,03,,,,,,0.010,,,,,10,,,,,
33209010,2024/05/03,04,,,,,,0.007,,,,,10,,,,,
33209010,2024/05/03,05,,,,,,0.006,,,,,12,,,,,
33209010,2024/05/03,06,,,,,,0.006,,,,,9,,,,,
33209010,2024/05/03,07,,,,,,0.006,,,,,11,,,,,
33209010,2024/05/03,08,,,,,,0.008,,,,,9,,,,,
33209010,2024/05/03,09,,,,,,0.011,,,,,13,,,,,
33209010,2024/05/03,10,,,,,,0.025,,,,,13,,,,,
33209010,2024/05/03,11,,,,,,0.043,,,,,9,,,,,
33209010,2024/05/03,12,,,,,,0.050,,,,,10,,,,,
33209010,2024/05/03,13,,,,,,0.052,,,,,9,,,,,
33209010,2024/05/03,14,,,,,,0.054,,,,,10,,,,,
33209010,2024/05/03,15,,,,,,0.055,,,,,11,,,,,
33209010,2024/05/03,16,,,,,,0.057,,,,,11,,,,,
