測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
33201250,2024/05/01,01,,0,0.001,0.001,,0.044,-,-,-,0.008,,,ENE,1.8,,
33201250,2024/05/01,02,,0,0.001,0.001,,0.047,0.04,1.98,2.02,0.010,,,NE,2.2,,
33201250,2024/05/01,03,,0,0.001,0.001,,0.041,0.04,1.99,2.03,0.015,,,ENE,1.5,,
33201250,2024/05/01,04,,0,0.001,0.001,,0.036,0.04,1.99,2.03,0.014,,,NE,1.8,,
33201250,2024/05/01,05,,0,0.001,0.001,,0.037,0.04,1.99,2.03,0.015,,,NE,1.7,,
33201250,2024/05/01,06,,0,0.002,0.002,,0.039,0.07,1.99,2.06,0.013,,,ENE,1.6,,
33201250,2024/05/01,07,,0,0.003,0.003,,0.036,0.04,2.00,2.04,0.016,,,ENE,0.9,,
33201250,2024/05/01,08,,0.001,0.005,0.006,,0.034,0.05,2.00,2.05,0.013,,,NE,1.8,,
33201250,2024/05/01,09,,0.001,0.004,0.005,,0.036,0.05,2.00,2.05,0.012,,,ENE,1.2,,
33201250,2024/05/01,10,,0.001,0.004,0.005,,0.036,0.11,2.00,2.11,0.012,,,E,1.6,,
33201250,2024/05/01,11,,0.001,0.004,0.005,,0.036,0.14,2.00,2.14,0.012,,,E,2.1,,
33201250,2024/05/01,12,,0.001,0.004,0.005,,0.037,0.12,2.00,2.12,0.011,,,ENE,2.1,,
33201250,2024/05/01,13,,0,0.002,0.002,,0.041,0.08,1.99,2.07,0.012,,,NE,2.2,,
33201250,2024/05/01,14,,0,0.002,0.002,,0.040,0.06,2.00,2.06,0.012,,,NE,2.4,,
33201250,2024/05/01,15,,0,0.002,0.002,,0.042,0.04,2.00,2.04,0.013,,,NE,1.8,,
33201250,2024/05/01,16,,0,0.002,0.002,,0.042,0.04,2.00,2.04,0.012,,,ENE,1.0,,
33201250,2024/05/01,17,,0,0.002,0.002,,0.039,0.06,1.99,2.05,0.013,,,NNE,2.4,,
33201250,2024/05/01,18,,0,0.001,0.001,,0.044,0.03,2.00,2.03,0.011,,,NNE,2.2,,
33201250,2024/05/01,19,,0,0.003,0.003,,0.038,0.03,2.00,2.03,0.012,,,ENE,0.9,,
33201250,2024/05/01,20,,0,0.003,0.003,,0.028,0.06,2.00,2.06,0.013,,,E,1.1,,
33201250,2024/05/01,21,,0,0.003,0.003,,0.021,0.09,2.00,2.09,0.010,,,CALM,0.3,,
33201250,2024/05/01,22,,0,0.001,0.001,,0.017,0.07,2.00,2.07,0.010,,,WSW,0.7,,
33201250,2024/05/01,23,,0,0.002,0.002,,0.022,0.05,2.00,2.05,0.010,,,CALM,0.4,,
33201250,2024/05/01,24,,0,0.001,0.001,,0.022,0.03,2.00,2.03,0.008,,,WNW,1.2,,
33201250,2024/05/02,01,,0,0.001,0.001,,-,0.05,2.00,2.05,0.007,,,W,0.6,,
33201250,2024/05/02,02,,0,0.001,0.001,,0.011,0.08,2.00,2.08,0.006,,,W,1.0,,
33201250,2024/05/02,03,,0,0.001,0.001,,0.012,0.07,2.00,2.07,0.007,,,CALM,0.4,,
33201250,2024/05/02,04,,0,0.001,0.001,,0.014,0.05,2.01,2.06,0.007,,,NE,1.3,,
33201250,2024/05/02,05,,0,0.001,0.001,,0.016,0.03,2.01,2.04,0.007,,,NNE,0.7,,
33201250,2024/05/02,06,,0,0.001,0.001,,0.014,0.05,2.01,2.06,0.006,,,CALM,0.2,,
33201250,2024/05/02,07,,0.001,0.002,0.003,,0.013,0.15,2.01,2.16,0.005,,,E,0.7,,
33201250,2024/05/02,08,,0.002,0.002,0.004,,0.010,0.05,2.01,2.06,0.006,,,SSE,0.8,,
33201250,2024/05/02,09,,0.001,0.003,0.004,,0.024,0.05,2.00,2.05,0.008,,,SE,1.3,,
33201250,2024/05/02,10,,0,0.001,0.001,,0.041,0.03,2.00,2.03,0.010,,,E,1.8,,
33201250,2024/05/02,11,,0,0.002,0.002,,0.044,0.04,1.99,2.03,0.009,,,SSW,2.1,,
33201250,2024/05/02,12,,0,0.001,0.001,,0.044,0.04,1.99,2.03,0.009,,,WSW,1.9,,
33201250,2024/05/02,13,,0,0.001,0.001,,0.046,0.04,1.99,2.03,0.008,,,WSW,0.9,,
33201250,2024/05/02,14,,0,0.001,0.001,,0.046,0.04,1.98,2.02,0.007,,,E,1.6,,
33201250,2024/05/02,15,,0,0.001,0.001,,0.047,0.05,1.98,2.03,0.008,,,SW,1.6,,
33201250,2024/05/02,16,,0,0.002,0.002,,0.052,0.06,1.98,2.04,0.008,,,SSE,1.5,,
33201250,2024/05/02,17,,0,0.003,0.003,,0.052,0.06,1.98,2.04,0.010,,,SSW,1.9,,
33201250,2024/05/02,18,,0,0.003,0.003,,0.050,0.06,1.98,2.04,0.008,,,SSE,1.7,,
33201250,2024/05/02,19,,0,0.003,0.003,,0.041,0.06,1.98,2.04,0.008,,,W,2.2,,
33201250,2024/05/02,20,,0,0.003,0.003,,0.029,0.05,1.98,2.03,0.011,,,W,0.7,,
33201250,2024/05/02,21,,0,0.002,0.002,,0.025,0.05,1.98,2.03,0.010,,,WNW,2.1,,
33201250,2024/05/02,22,,0,0.002,0.002,,0.021,0.07,2.00,2.07,0.009,,,WNW,1.2,,
33201250,2024/05/02,23,,0,0.002,0.002,,0.017,0.13,2.01,2.14,0.010,,,WNW,0.8,,
33201250,2024/05/02,24,,0,0.002,0.002,,0.013,0.17,2.02,2.19,0.007,,,WNW,0.6,,
33201250,2024/05/03,01,,-,-,-,,0.010,0.17,2.02,2.19,0.008,,,WNW,0.5,,
33201250,2024/05/03,02,,0,0.002,0.002,,0.008,0.18,2.02,2.20,0.008,,,CALM,0.4,,
33201250,2024/05/03,03,,0,0.001,0.001,,0.006,0.17,2.02,2.19,0.010,,,NE,1.7,,
33201250,2024/05/03,04,,0,0.001,0.001,,0.004,0.12,2.02,2.14,0.010,,,NNW,0.5,,
33201250,2024/05/03,05,,0,0.001,0.001,,0.004,0.14,2.02,2.16,0.010,,,NW,0.6,,
