測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12463010,2024/05/01,01,,,,,,0.019,,,,0.008,4,,E,0.8,19.1,96.0
12463010,2024/05/01,02,,,,,,0.032,,,,0.017,8,,SSE,0.6,19.7,95.0
12463010,2024/05/01,03,,,,,,0.033,,,,0.018,9,,SSE,1.3,19.8,95.0
12463010,2024/05/01,04,,,,,,0.032,,,,0.020,8,,ESE,0.9,19.8,95.0
12463010,2024/05/01,05,,,,,,0.026,,,,0.017,7,,SSE,0.3,19.7,95.0
12463010,2024/05/01,06,,,,,,0.024,,,,0.011,7,,ENE,1.5,19.8,94.0
12463010,2024/05/01,07,,,,,,0.029,,,,0.012,8,,ENE,1.4,20.2,91.0
12463010,2024/05/01,08,,,,,,0.027,,,,0.020,9,,ENE,1.3,21.4,88.0
12463010,2024/05/01,09,,,,,,0.025,,,,0.031,12,,WNW,0.6,21.6,88.0
12463010,2024/05/01,10,,,,,,0.023,,,,0.025,14,,N,1.1,21.2,86.0
12463010,2024/05/01,11,,,,,,0.030,,,,0.005,4,,E,3.6,19.5,90.0
12463010,2024/05/01,12,,,,,,0.035,,,,0.012,4,,NE,2.8,18.7,90.0
12463010,2024/05/01,13,,,,,,0.045,,,,0,4,,NNW,1.3,17.5,91.0
12463010,2024/05/01,14,,,,,,0.045,,,,0.002,3,,N,0.8,17.0,93.0
12463010,2024/05/01,15,,,,,,0.046,,,,0,3,,NE,2.4,16.4,91.0
12463010,2024/05/01,16,,,,,,0.050,,,,0.002,3,,N,1.0,15.7,91.0
12463010,2024/05/01,17,,,,,,0.052,,,,0.002,2,,ENE,4.0,15.1,90.0
12463010,2024/05/01,18,,,,,,0.054,,,,0.006,8,,ENE,4.4,14.7,90.0
12463010,2024/05/01,19,,,,,,0.055,,,,0.008,6,,NE,3.5,13.9,90.0
12463010,2024/05/01,20,,,,,,0.055,,,,0.006,9,,NNE,2.6,13.5,89.0
12463010,2024/05/01,21,,,,,,0.054,,,,0.014,9,,NE,2.7,13.6,89.0
12463010,2024/05/01,22,,,,,,0.054,,,,0.011,7,,NNE,2.2,13.3,90.0
12463010,2024/05/01,23,,,,,,0.053,,,,0.007,8,,NNE,2.2,13.0,89.0
12463010,2024/05/01,24,,,,,,0.051,,,,0.005,7,,NE,4.6,11.9,86.0
12463010,2024/05/02,01,,,,,,0.053,,,,0.005,5,,NE,1.7,11.6,83.0
12463010,2024/05/02,02,,,,,,0.053,,,,0.008,5,,NE,1.8,11.4,86.0
12463010,2024/05/02,03,,,,,,0.053,,,,0.011,7,,NNE,1.8,11.8,89.0
12463010,2024/05/02,04,,,,,,0.047,,,,0.011,9,,NNE,2.1,12.1,86.0
12463010,2024/05/02,05,,,,,,0.045,,,,0.014,9,,NE,1.8,12.2,87.0
12463010,2024/05/02,06,,,,,,0.046,,,,0.013,5,,NE,2.0,12.3,85.0
12463010,2024/05/02,07,,,,,,0.044,,,,0.009,7,,NNE,1.6,12.9,83.0
12463010,2024/05/02,08,,,,,,0.038,,,,0.009,9,,NNE,2.7,14.0,76.0
12463010,2024/05/02,09,,,,,,0.039,,,,0.010,6,,N,2.0,14.6,74.0
12463010,2024/05/02,10,,,,,,0.042,,,,0.013,7,,N,2.7,16.9,65.0
12463010,2024/05/02,11,,,,,,0.051,,,,0.008,10,,NE,3.2,18.8,57.0
12463010,2024/05/02,12,,,,,,0.054,,,,0.010,8,,NNE,2.9,19.2,51.0
12463010,2024/05/02,13,,,,,,0.055,,,,0.007,7,,NE,2.8,19.6,47.0
12463010,2024/05/02,14,,,,,,0.054,,,,0.007,8,,N,2.0,19.2,45.0
12463010,2024/05/02,15,,,,,,0.054,,,,0.011,6,,ENE,1.8,19.3,47.0
12463010,2024/05/02,16,,,,,,0.052,,,,0.009,6,,ENE,2.9,19.7,49.0
12463010,2024/05/02,17,,,,,,0.051,,,,0.012,5,,E,3.7,18.1,56.0
12463010,2024/05/02,18,,,,,,0.049,,,,0.010,6,,ENE,3.5,16.8,61.0
12463010,2024/05/02,19,,,,,,0.047,,,,0.009,4,,ENE,2.8,15.3,68.0
12463010,2024/05/02,20,,,,,,0.045,,,,0.009,7,,E,3.1,14.7,69.0
12463010,2024/05/02,21,,,,,,0.045,,,,0.010,6,,ENE,2.7,13.9,73.0
12463010,2024/05/02,22,,,,,,0.043,,,,0.010,6,,ESE,1.1,12.8,78.0
12463010,2024/05/02,23,,,,,,0.038,,,,0.012,3,,NE,1.0,12.1,86.0
12463010,2024/05/02,24,,,,,,0.029,,,,0.008,4,,E,1.5,11.0,89.0
12463010,2024/05/03,01,,,,,,0.022,,,,0.010,5,,E,1.7,10.4,90.0
12463010,2024/05/03,02,,,,,,-,,,,0.008,4,,E,1.7,10.3,92.0
12463010,2024/05/03,03,,,,,,0.019,,,,0.009,6,,E,2.3,10.1,92.0
12463010,2024/05/03,04,,,,,,0.018,,,,0.011,4,,ESE,1.3,10.1,92.0
12463010,2024/05/03,05,,,,,,0.018,,,,0.012,5,,ESE,1.2,9.7,92.0
12463010,2024/05/03,06,,,,,,0.018,,,,0.012,6,,E,1.7,11.0,90.0
12463010,2024/05/03,07,,,,,,0.021,,,,0.014,7,,E,0.9,14.3,80.0
12463010,2024/05/03,08,,,,,,0.033,,,,0.008,5,,WNW,0.8,16.4,64.0
12463010,2024/05/03,09,,,,,,0.044,,,,0.019,10,,WNW,2.1,17.6,65.0
12463010,2024/05/03,10,,,,,,0.049,,,,0.019,11,,WNW,2.1,19.0,65.0
12463010,2024/05/03,11,,,,,,0.051,,,,0.012,9,,W,1.9,19.4,52.0
12463010,2024/05/03,12,,,,,,0.054,,,,0.010,8,,WNW,1.9,20.0,52.0
12463010,2024/05/03,13,,,,,,0.053,,,,0.016,10,,SSW,3.1,20.6,57.0
12463010,2024/05/03,14,,,,,,0.058,,,,0.005,5,,S,2.7,20.9,52.0
12463010,2024/05/03,15,,,,,,0.055,,,,0.008,6,,S,3.3,20.9,52.0
12463010,2024/05/03,16,,,,,,0.054,,,,0.008,4,,S,3.5,20.6,53.0
12463010,2024/05/03,17,,,,,,0.056,,,,0.009,4,,SSW,2.9,20.4,54.0
12463010,2024/05/03,18,,,,,,0.058,,,,0.011,5,,S,1.9,19.5,60.0
12463010,2024/05/03,19,,,,,,0.056,,,,0.014,6,,S,1.5,18.6,69.0
12463010,2024/05/03,20,,,,,,0.055,,,,0.014,6,,S,1.9,18.3,74.0
12463010,2024/05/03,21,,,,,,0.056,,,,0.014,7,,S,4.0,18.4,76.0
12463010,2024/05/03,22,,,,,,0.056,,,,0.010,6,,SSW,2.5,18.4,72.0
12463010,2024/05/03,23,,,,,,0.056,,,,0.011,6,,SSW,2.8,18.4,74.0
12463010,2024/05/03,24,,,,,,0.055,,,,0.016,7,,S,2.2,18.3,79.0
12463010,2024/05/04,01,,,,,,0.052,,,,0.016,6,,SSE,1.6,18.1,79.0
12463010,2024/05/04,02,,,,,,0.052,,,,0.012,6,,ESE,0.7,17.7,79.0
12463010,2024/05/04,03,,,,,,0.043,,,,0.010,6,,E,1.5,14.8,87.0
12463010,2024/05/04,04,,,,,,0.024,,,,0.009,6,,E,2.0,14.1,92.0
12463010,2024/05/04,05,,,,,,0.022,,,,0.012,5,,E,1.9,13.7,93.0
12463010,2024/05/04,06,,,,,,0.021,,,,0.014,8,,E,1.3,14.3,91.0
12463010,2024/05/04,07,,,,,,0.028,,,,0.018,11,,NNE,0.5,18.0,75.0
12463010,2024/05/04,08,,,,,,0.036,,,,0.020,14,,NW,1.3,19.8,69.0
12463010,2024/05/04,09,,,,,,0.040,,,,0.024,12,,WNW,2.1,21.3,73.0
12463010,2024/05/04,10,,,,,,0.044,,,,0.015,12,,WNW,2.5,21.1,66.0
12463010,2024/05/04,11,,,,,,0.052,,,,0.022,19,,NW,1.8,22.9,58.0
12463010,2024/05/04,12,,,,,,0.062,,,,0.025,23,,W,1.8,23.5,57.0
12463010,2024/05/04,13,,,,,,0.072,,,,0.026,17,,SSW,2.1,22.7,60.0
12463010,2024/05/04,14,,,,,,0.069,,,,0.018,13,,SW,2.6,21.9,63.0
12463010,2024/05/04,15,,,,,,0.064,,,,0.014,9,,SSW,2.5,22.2,59.0
12463010,2024/05/04,16,,,,,,0.055,,,,0.014,9,,SSW,2.8,21.9,65.0
12463010,2024/05/04,17,,,,,,0.060,,,,0.014,9,,SW,2.3,21.3,72.0
12463010,2024/05/04,18,,,,,,0.060,,,,0.008,7,,S,1.4,20.3,69.0
12463010,2024/05/04,19,,,,,,0.057,,,,0.011,6,,S,1.2,19.4,75.0
12463010,2024/05/04,20,,,,,,0.056,,,,0.017,12,,ESE,1.3,17.9,84.0
12463010,2024/05/04,21,,,,,,0.044,,,,0.019,13,,E,2.3,16.5,88.0
12463010,2024/05/04,22,,,,,,0.037,,,,0.019,14,,ESE,2.1,15.8,90.0
12463010,2024/05/04,23,,,,,,0.035,,,,0.018,14,,E,1.5,15.6,90.0
12463010,2024/05/04,24,,,,,,0.032,,,,0.017,12,,ESE,2.6,15.1,90.0
12463010,2024/05/05,01,,,,,,0.032,,,,0.017,11,,E,2.6,14.9,91.0
12463010,2024/05/05,02,,,,,,0.031,,,,0.016,9,,E,2.2,14.5,91.0
12463010,2024/05/05,03,,,,,,0.026,,,,0.014,8,,ESE,2.3,14.4,93.0
12463010,2024/05/05,04,,,,,,0.024,,,,0.013,10,,E,2.4,14.1,92.0
12463010,2024/05/05,05,,,,,,0.024,,,,0.014,9,,E,2.4,14.2,93.0
12463010,2024/05/05,06,,,,,,0.024,,,,0.016,10,,ENE,0.9,15.3,91.0
12463010,2024/05/05,07,,,,,,0.033,,,,0.028,10,,S,2.4,19.5,79.0
12463010,2024/05/05,08,,,,,,0.048,,,,0.013,8,,SSW,3.9,20.5,76.0
12463010,2024/05/05,09,,,,,,0.055,,,,0.014,11,,S,3.2,21.4,70.0
12463010,2024/05/05,10,,,,,,0.058,,,,0.018,9,,S,3.2,21.8,71.0
12463010,2024/05/05,11,,,,,,0.057,,,,0.004,7,,SSE,4.0,23.0,54.0
12463010,2024/05/05,12,,,,,,0.055,,,,0.008,9,,S,3.7,23.8,51.0
12463010,2024/05/05,13,,,,,,0.053,,,,0.016,8,,SSW,3.7,23.6,57.0
12463010,2024/05/05,14,,,,,,0.052,,,,0.014,8,,SSW,4.1,23.7,59.0
12463010,2024/05/05,15,,,,,,0.051,,,,0.013,6,,S,3.8,23.6,61.0
12463010,2024/05/05,16,,,,,,0.052,,,,0.013,6,,S,3.7,22.8,67.0
12463010,2024/05/05,17,,,,,,0.052,,,,0.013,8,,SSE,3.0,21.7,71.0
12463010,2024/05/05,18,,,,,,0.051,,,,0.012,7,,SSE,3.3,21.2,75.0
12463010,2024/05/05,19,,,,,,0.049,,,,0.014,4,,S,2.1,20.2,81.0
12463010,2024/05/05,20,,,,,,0.047,,,,0.012,6,,S,2.1,20.0,82.0
12463010,2024/05/05,21,,,,,,0.046,,,,0.012,6,,SSW,2.8,20.2,76.0
12463010,2024/05/05,22,,,,,,0.049,,,,0.008,3,,SSE,2.1,20.0,72.0
12463010,2024/05/05,23,,,,,,0.051,,,,0.011,5,,S,4.2,20.3,74.0
12463010,2024/05/05,24,,,,,,0.052,,,,0.010,5,,SSW,3.7,20.1,76.0
12463010,2024/05/06,01,,,,,,0.051,,,,0.015,5,,S,2.2,19.4,85.0
12463010,2024/05/06,02,,,,,,0.049,,,,0.011,3,,SSW,1.5,19.5,85.0
12463010,2024/05/06,03,,,,,,0.045,,,,0.014,6,,SSW,2.6,19.3,87.0
12463010,2024/05/06,04,,,,,,0.050,,,,0.008,3,,S,3.9,19.7,79.0
12463010,2024/05/06,05,,,,,,0.054,,,,0.012,7,,S,4.4,19.9,80.0
12463010,2024/05/06,06,,,,,,0.053,,,,0.013,7,,S,4.3,20.2,78.0
12463010,2024/05/06,07,,,,,,0.052,,,,0.016,7,,S,4.9,20.9,76.0
12463010,2024/05/06,08,,,,,,0.052,,,,0.014,9,,S,4.8,20.9,75.0
12463010,2024/05/06,09,,,,,,0.053,,,,0.015,7,,S,5.3,21.5,72.0
12463010,2024/05/06,10,,,,,,0.053,,,,0.022,8,,SSW,3.2,21.6,74.0
12463010,2024/05/06,11,,,,,,0.054,,,,0.014,8,,S,3.9,21.4,73.0
12463010,2024/05/06,12,,,,,,0.051,,,,0.021,8,,S,3.0,22.1,75.0
12463010,2024/05/06,13,,,,,,0.053,,,,0.011,9,,S,3.3,21.4,76.0
12463010,2024/05/06,14,,,,,,0.053,,,,0.018,7,,S,3.0,20.7,80.0
12463010,2024/05/06,15,,,,,,0.048,,,,0.020,6,,S,2.2,20.6,83.0
12463010,2024/05/06,16,,,,,,0.049,,,,0.019,10,,S,2.9,20.6,83.0
12463010,2024/05/06,17,,,,,,0.051,,,,0.013,8,,S,5.7,21.0,76.0
12463010,2024/05/06,18,,,,,,0.052,,,,0.020,9,,S,4.3,21.0,78.0
12463010,2024/05/06,19,,,,,,0.050,,,,0.025,8,,S,2.7,20.6,82.0
12463010,2024/05/06,20,,,,,,0.051,,,,0.018,10,,S,4.8,21.0,78.0
12463010,2024/05/06,21,,,,,,0.050,,,,0.025,6,,SSW,3.0,20.8,81.0
12463010,2024/05/06,22,,,,,,0.051,,,,0.020,7,,S,3.8,20.9,80.0
12463010,2024/05/06,23,,,,,,0.051,,,,0.025,9,,S,5.4,21.0,80.0
12463010,2024/05/06,24,,,,,,0.050,,,,0.028,9,,SSW,2.4,20.5,83.0
12463010,2024/05/07,01,,,,,,0.047,,,,0.027,11,,S,5.7,21.1,81.0
12463010,2024/05/07,02,,,,,,0.051,,,,0.023,8,,SSW,4.9,20.7,81.0
12463010,2024/05/07,03,,,,,,0.054,,,,0.026,12,,S,5.9,21.1,80.0
12463010,2024/05/07,04,,,,,,0.056,,,,0.029,13,,SSW,3.5,20.6,83.0
12463010,2024/05/07,05,,,,,,0.054,,,,0.030,11,,S,2.3,20.8,82.0
12463010,2024/05/07,06,,,,,,0.054,,,,0.030,12,,S,2.9,21.1,79.0
12463010,2024/05/07,07,,,,,,0.054,,,,0.034,11,,SSW,3.2,20.4,85.0
12463010,2024/05/07,08,,,,,,0.053,,,,0.046,12,,SSW,3.9,20.9,83.0
12463010,2024/05/07,09,,,,,,0.055,,,,0.055,11,,SSE,3.2,20.1,90.0
