測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27210030,2024/05/01,01,,0.001,0.002,0.003,,0.047,,,,0.038,,,NE,1.3,,
27210030,2024/05/01,02,,0.001,0.001,0.002,,0.049,,,,0.033,,,NNE,2.0,,
27210030,2024/05/01,03,,0.001,0.001,0.002,,0.051,,,,0.048,,,NE,2.1,,
27210030,2024/05/01,04,,0.001,0.001,0.002,,0.051,,,,0.031,,,NNE,1.3,,
27210030,2024/05/01,05,,0.001,0.001,0.002,,0.051,,,,0.011,,,NNE,2.0,,
27210030,2024/05/01,06,,0.001,0.002,0.003,,0.051,,,,0.015,,,NNE,2.0,,
27210030,2024/05/01,07,,0.001,0.003,0.004,,0.050,,,,0.023,,,NNE,2.0,,
27210030,2024/05/01,08,,0.002,0.004,0.006,,0.047,,,,0.023,,,NNE,1.7,,
27210030,2024/05/01,09,,0.002,0.006,0.008,,0.044,,,,0.019,,,NNE,2.1,,
27210030,2024/05/01,10,,0.002,0.007,0.009,,0.043,,,,0.025,,,NNE,1.4,,
27210030,2024/05/01,11,,0.002,0.005,0.007,,0.045,,,,0.009,,,NNE,1.7,,
27210030,2024/05/01,12,,0.002,0.005,0.007,,0.046,,,,0.014,,,NNE,1.8,,
27210030,2024/05/01,13,,0.002,0.004,0.006,,0.047,,,,0.004,,,NNE,2.7,,
27210030,2024/05/01,14,,0.002,0.004,0.006,,0.048,,,,0.012,,,NNE,2.6,,
27210030,2024/05/01,15,,0.002,0.004,0.006,,0.048,,,,0.008,,,NNE,2.5,,
27210030,2024/05/01,16,,0.002,0.005,0.007,,0.045,,,,0.022,,,N,1.2,,
27210030,2024/05/01,17,,0.002,0.005,0.007,,0.045,,,,0.016,,,N,1.4,,
27210030,2024/05/01,18,,0.002,0.006,0.008,,0.043,,,,0.006,,,N,1.3,,
27210030,2024/05/01,19,,0.001,0.004,0.005,,0.045,,,,0.003,,,NNW,1.0,,
27210030,2024/05/01,20,,0.001,0.004,0.005,,0.044,,,,0.001,,,N,1.5,,
27210030,2024/05/01,21,,0.001,0.004,0.005,,0.045,,,,0.005,,,NNW,1.2,,
27210030,2024/05/01,22,,0.001,0.002,0.003,,0.047,,,,0.013,,,NNW,1.0,,
27210030,2024/05/01,23,,0.001,0.002,0.003,,0.046,,,,0.010,,,WSW,1.0,,
27210030,2024/05/01,24,,0.001,0.003,0.004,,0.042,,,,0.020,,,W,2.1,,
27210030,2024/05/02,01,,0.001,0.002,0.003,,0.042,,,,0.002,,,WNW,0.7,,
27210030,2024/05/02,02,,0.001,0.001,0.002,,0.044,,,,0.002,,,CALM,0.4,,
27210030,2024/05/02,03,,0.001,0.001,0.002,,0.042,,,,0,,,W,0.6,,
27210030,2024/05/02,04,,0.001,0.001,0.002,,0.043,,,,0.010,,,NNW,0.5,,
27210030,2024/05/02,05,,0.001,0.002,0.003,,0.045,,,,0.012,,,NNE,1.3,,
27210030,2024/05/02,06,,0.001,0.002,0.003,,0.044,,,,0.007,,,WNW,0.8,,
