測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14216020,2024/05/01,01,,0,0.009,0.009,,0.019,,,,0.011,,,SSE,0.6,,
14216020,2024/05/01,02,,0,0.009,0.009,,0.015,,,,0.011,,,SE,1.0,,
14216020,2024/05/01,03,,0,0.013,0.013,,0.012,,,,0.010,,,SSW,0.5,,
14216020,2024/05/01,04,,0.002,0.018,0.020,,0.009,,,,0.010,,,CALM,0.3,,
14216020,2024/05/01,05,,0.002,0.016,0.018,,0.008,,,,0.014,,,NW,0.6,,
14216020,2024/05/01,06,,0.003,0.014,0.017,,0.003,,,,0.015,,,CALM,0.3,,
14216020,2024/05/01,07,,0.007,0.017,0.024,,0.004,,,,0.014,,,NNE,0.5,,
14216020,2024/05/01,08,,0.007,0.017,0.024,,0.010,,,,0.012,,,NNE,3.9,,
14216020,2024/05/01,09,,0.002,0.012,0.014,,0.017,,,,0.009,,,NNE,2.5,,
14216020,2024/05/01,10,,0.001,0.010,0.011,,0.028,,,,0.009,,,NNE,3.6,,
14216020,2024/05/01,11,,-,-,-,,-,,,,0.009,,,ENE,2.9,,
14216020,2024/05/01,12,,0.002,0.017,0.019,,0.030,,,,0.007,,,NE,3.6,,
14216020,2024/05/01,13,,0.003,0.018,0.021,,0.030,,,,0.006,,,NE,4.6,,
14216020,2024/05/01,14,,0.002,0.011,0.013,,0.040,,,,0.007,,,NE,4.8,,
14216020,2024/05/01,15,,0.002,0.015,0.017,,0.039,,,,0.006,,,NE,3.0,,
14216020,2024/05/01,16,,0.002,0.012,0.014,,0.040,,,,0.003,,,NE,4.6,,
14216020,2024/05/01,17,,0.002,0.012,0.014,,0.042,,,,0.007,,,NE,3.2,,
14216020,2024/05/01,18,,0.001,0.010,0.011,,0.043,,,,0.007,,,NNE,3.1,,
14216020,2024/05/01,19,,0,0.005,0.005,,0.049,,,,0.010,,,NNE,4.5,,
14216020,2024/05/01,20,,0,0.005,0.005,,0.048,,,,0.012,,,NNE,4.6,,
14216020,2024/05/01,21,,0,0.004,0.004,,0.049,,,,0.013,,,S,1.4,,
14216020,2024/05/01,22,,0,0.005,0.005,,0.046,,,,0.013,,,NNE,2.7,,
14216020,2024/05/01,23,,0,0.004,0.004,,0.045,,,,0.012,,,NE,1.6,,
14216020,2024/05/01,24,,0,0.004,0.004,,0.045,,,,0.010,,,NNE,1.3,,
14216020,2024/05/02,01,,0,0.004,0.004,,0.044,,,,0.010,,,WNW,2.2,,
14216020,2024/05/02,02,,0,0.003,0.003,,0.044,,,,0.009,,,NW,1.7,,
14216020,2024/05/02,03,,0,0.002,0.002,,0.043,,,,0.009,,,NNE,1.3,,
14216020,2024/05/02,04,,0,0.004,0.004,,0.041,,,,0.007,,,NW,1.5,,
14216020,2024/05/02,05,,0,0.004,0.004,,0.042,,,,0.006,,,N,1.5,,
14216020,2024/05/02,06,,0,0.004,0.004,,0.043,,,,0.005,,,WNW,2.3,,
14216020,2024/05/02,07,,0.001,0.004,0.005,,0.042,,,,0.007,,,WNW,2.7,,
14216020,2024/05/02,08,,0.001,0.005,0.006,,0.041,,,,0.010,,,NNE,1.8,,
14216020,2024/05/02,09,,0.001,0.003,0.004,,0.044,,,,0.008,,,NNE,3.8,,
14216020,2024/05/02,10,,0.001,0.004,0.005,,0.046,,,,0.008,,,NNE,3.1,,
14216020,2024/05/02,11,,0.001,0.004,0.005,,0.048,,,,0.010,,,NNE,2.8,,
14216020,2024/05/02,12,,0.001,0.004,0.005,,0.051,,,,0.009,,,NNE,4.7,,
14216020,2024/05/02,13,,0.001,0.004,0.005,,0.052,,,,0.009,,,NNE,3.8,,
14216020,2024/05/02,14,,0.001,0.003,0.004,,0.053,,,,0.007,,,NNE,5.3,,
14216020,2024/05/02,15,,0.001,0.005,0.006,,0.054,,,,0.009,,,NNE,3.9,,
14216020,2024/05/02,16,,0.001,0.005,0.006,,0.055,,,,0.010,,,NE,5.1,,
14216020,2024/05/02,17,,0.001,0.008,0.009,,0.048,,,,0.008,,,E,6.1,,
14216020,2024/05/02,18,,0.001,0.009,0.010,,0.044,,,,0.010,,,ESE,5.9,,
14216020,2024/05/02,19,,0.001,0.010,0.011,,0.042,,,,0.010,,,ESE,4.7,,
14216020,2024/05/02,20,,0.001,0.011,0.012,,0.040,,,,0.011,,,E,1.8,,
14216020,2024/05/02,21,,0.001,0.012,0.013,,0.036,,,,0.011,,,E,1.8,,
14216020,2024/05/02,22,,0.001,0.018,0.019,,0.025,,,,0.015,,,E,1.7,,
14216020,2024/05/02,23,,0.001,0.018,0.019,,0.020,,,,0.014,,,SW,1.5,,
14216020,2024/05/02,24,,0.001,0.019,0.020,,0.017,,,,0.015,,,NW,0.8,,
14216020,2024/05/03,01,,0.001,0.017,0.018,,0.012,,,,0.014,,,WNW,2.2,,
14216020,2024/05/03,02,,0.001,0.011,0.012,,0.015,,,,0.015,,,NW,0.5,,
14216020,2024/05/03,03,,0.001,0.009,0.010,,0.017,,,,0.012,,,NW,0.9,,
14216020,2024/05/03,04,,0.001,0.008,0.009,,0.017,,,,0.013,,,CALM,0.4,,
14216020,2024/05/03,05,,0.001,0.007,0.008,,0.015,,,,0.012,,,NW,1.1,,
14216020,2024/05/03,06,,0.002,0.006,0.008,,0.014,,,,0.013,,,WNW,1.1,,
14216020,2024/05/03,07,,0.002,0.006,0.008,,0.016,,,,0.011,,,NNW,0.8,,
14216020,2024/05/03,08,,0.002,0.007,0.009,,0.026,,,,0.013,,,E,0.5,,
14216020,2024/05/03,09,,0.001,0.008,0.009,,0.038,,,,0.013,,,SE,1.5,,
14216020,2024/05/03,10,,0.001,0.006,0.007,,0.047,,,,0.015,,,SSE,2.9,,
14216020,2024/05/03,11,,0.001,0.005,0.006,,0.056,,,,0.010,,,S,3.4,,
14216020,2024/05/03,12,,0.001,0.003,0.004,,0.059,,,,0.010,,,S,5.1,,
14216020,2024/05/03,13,,0.001,0.002,0.003,,0.057,,,,0.011,,,SSE,5.0,,
14216020,2024/05/03,14,,0,0.002,0.002,,0.057,,,,0.009,,,SSE,5.6,,
