測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
27225510,2024/05/01,01,,0.001,0.005,0.006,,,0.10,1.99,2.09,0.009,5,,,,,
27225510,2024/05/01,02,,0.001,0.005,0.006,,,0.12,2.00,2.12,0.009,4,,,,,
27225510,2024/05/01,03,,0.001,0.005,0.006,,,0.10,1.99,2.09,0.013,6,,,,,
27225510,2024/05/01,04,,0.001,0.006,0.007,,,0.12,2.00,2.12,0.012,7,,,,,
27225510,2024/05/01,05,,0.001,0.006,0.007,,,0.09,2.00,2.09,0.020,11,,,,,
27225510,2024/05/01,06,,0.002,0.008,0.010,,,0.09,1.99,2.08,0.022,11,,,,,
27225510,2024/05/01,07,,0.003,0.009,0.012,,,0.09,2.00,2.09,0.023,14,,,,,
27225510,2024/05/01,08,,0.002,0.011,0.013,,,0.11,2.00,2.11,0.021,15,,,,,
27225510,2024/05/01,09,,0.002,0.011,0.013,,,0.11,2.01,2.12,0.018,10,,,,,
27225510,2024/05/01,10,,0.003,0.009,0.012,,,0.10,2.00,2.10,0.012,7,,,,,
27225510,2024/05/01,11,,0.002,0.008,0.010,,,0.11,2.00,2.11,0.017,7,,,,,
27225510,2024/05/01,12,,0.003,0.009,0.012,,,0.11,2.00,2.11,0.016,9,,,,,
27225510,2024/05/01,13,,0.002,0.007,0.009,,,0.12,2.00,2.12,0.014,7,,,,,
27225510,2024/05/01,14,,-,-,-,,,0.11,2.01,2.12,-,8,,,,,
27225510,2024/05/01,15,,-,-,-,,,-,-,-,0.025,-,,,,,
27225510,2024/05/01,16,,0.001,0.009,0.010,,,0.14,2.02,2.16,0.020,10,,,,,
27225510,2024/05/01,17,,0.001,0.007,0.008,,,0.12,2.01,2.13,0.019,10,,,,,
27225510,2024/05/01,18,,0.001,0.007,0.008,,,0.13,2.01,2.14,0.016,9,,,,,
27225510,2024/05/01,19,,0,0.006,0.006,,,0.12,2.02,2.14,0.014,8,,,,,
27225510,2024/05/01,20,,0,0.006,0.006,,,0.12,2.02,2.14,0.015,8,,,,,
27225510,2024/05/01,21,,0.001,0.006,0.007,,,0.09,2.02,2.11,0.016,7,,,,,
27225510,2024/05/01,22,,0.001,0.005,0.006,,,0.09,2.01,2.10,0.013,8,,,,,
27225510,2024/05/01,23,,0.001,0.006,0.007,,,0.12,2.02,2.14,0.014,7,,,,,
27225510,2024/05/01,24,,0,0.010,0.010,,,0.10,2.00,2.10,0.015,10,,,,,
27225510,2024/05/02,01,,0.001,0.008,0.009,,,0.10,2.00,2.10,0.013,7,,,,,
27225510,2024/05/02,02,,0,0.004,0.004,,,0.13,2.00,2.13,0.013,5,,,,,
27225510,2024/05/02,03,,0,0.004,0.004,,,0.16,2.00,2.16,0.012,7,,,,,
27225510,2024/05/02,04,,0,0.005,0.005,,,0.13,1.99,2.12,0.012,6,,,,,
27225510,2024/05/02,05,,0.003,0.016,0.019,,,0.09,2.00,2.09,0.018,8,,,,,
27225510,2024/05/02,06,,0.013,0.024,0.037,,,0.11,2.02,2.13,0.015,8,,,,,
27225510,2024/05/02,07,,0.015,0.021,0.036,,,0.13,2.04,2.17,0.014,3,,,,,
27225510,2024/05/02,08,,0.003,0.011,0.014,,,0.10,2.01,2.11,0.010,3,,,,,
27225510,2024/05/02,09,,0.002,0.007,0.009,,,0.09,2.01,2.10,0.010,3,,,,,
27225510,2024/05/02,10,,0.002,0.007,0.009,,,0.09,2.02,2.11,0.010,5,,,,,
27225510,2024/05/02,11,,0.002,0.006,0.008,,,0.10,2.01,2.11,0.009,6,,,,,
27225510,2024/05/02,12,,0.004,0.008,0.012,,,0.08,2.00,2.08,0.014,7,,,,,
27225510,2024/05/02,13,,0.002,0.009,0.011,,,0.12,2.00,2.12,0.013,9,,,,,
27225510,2024/05/02,14,,0.001,0.008,0.009,,,0.21,2.00,2.21,0.029,15,,,,,
27225510,2024/05/02,15,,0.001,0.010,0.011,,,0.33,2.00,2.33,0.016,9,,,,,
27225510,2024/05/02,16,,0.002,0.013,0.015,,,0.28,2.03,2.31,0.017,15,,,,,
27225510,2024/05/02,17,,0.002,0.015,0.017,,,0.25,2.00,2.25,0.016,13,,,,,
27225510,2024/05/02,18,,0.001,0.010,0.011,,,0.16,1.99,2.15,0.012,8,,,,,
27225510,2024/05/02,19,,0,0.010,0.010,,,0.15,2.00,2.15,0.013,11,,,,,
27225510,2024/05/02,20,,0.001,0.023,0.024,,,0.17,2.00,2.17,0.016,12,,,,,
27225510,2024/05/02,21,,0,0.018,0.018,,,0.16,1.99,2.15,0.016,10,,,,,
27225510,2024/05/02,22,,0,0.013,0.013,,,0.10,1.99,2.09,0.018,9,,,,,
27225510,2024/05/02,23,,0.001,0.014,0.015,,,0.12,2.00,2.12,0.015,11,,,,,
27225510,2024/05/02,24,,0.003,0.014,0.017,,,0.17,2.09,2.26,0.015,9,,,,,
27225510,2024/05/03,01,,0.002,0.011,0.013,,,0.15,2.06,2.21,0.015,10,,,,,
27225510,2024/05/03,02,,0.002,0.010,0.012,,,0.16,2.03,2.19,0.016,8,,,,,
27225510,2024/05/03,03,,0.001,0.009,0.010,,,0.19,2.04,2.23,0.016,9,,,,,
27225510,2024/05/03,04,,0.002,0.008,0.010,,,0.19,2.03,2.22,0.018,8,,,,,
27225510,2024/05/03,05,,0.001,0.008,0.009,,,0.20,2.04,2.24,0.017,8,,,,,
27225510,2024/05/03,06,,0.003,0.008,0.011,,,0.15,2.03,2.18,0.019,7,,,,,
27225510,2024/05/03,07,,0.004,0.008,0.012,,,0.12,2.03,2.15,0.016,5,,,,,
27225510,2024/05/03,08,,0.004,0.006,0.010,,,0.14,2.02,2.16,0.015,5,,,,,
27225510,2024/05/03,09,,0.003,0.006,0.009,,,0.12,2.01,2.13,0.015,4,,,,,
27225510,2024/05/03,10,,0.001,0.005,0.006,,,0.12,2.01,2.13,0.014,8,,,,,
27225510,2024/05/03,11,,0.001,0.003,0.004,,,0.11,1.99,2.10,0.010,9,,,,,
27225510,2024/05/03,12,,0,0.003,0.003,,,0.09,1.98,2.07,0.008,7,,,,,
27225510,2024/05/03,13,,0.001,0.005,0.006,,,0.09,1.98,2.07,0.010,9,,,,,
27225510,2024/05/03,14,,0.001,0.004,0.005,,,0.10,1.98,2.08,0.010,8,,,,,
27225510,2024/05/03,15,,0.001,0.004,0.005,,,0.09,1.98,2.07,0.012,9,,,,,
27225510,2024/05/03,16,,0,0.004,0.004,,,0.10,1.98,2.08,0.012,8,,,,,
27225510,2024/05/03,17,,0,0.004,0.004,,,0.09,1.98,2.07,0.010,6,,,,,
27225510,2024/05/03,18,,0,0.005,0.005,,,0.11,1.98,2.09,0.013,9,,,,,
27225510,2024/05/03,19,,0,0.009,0.009,,,0.16,1.99,2.15,0.017,15,,,,,
27225510,2024/05/03,20,,0,0.009,0.009,,,0.17,2.00,2.17,0.015,13,,,,,
27225510,2024/05/03,21,,0,0.010,0.010,,,0.19,2.00,2.19,0.015,10,,,,,
27225510,2024/05/03,22,,0,0.008,0.008,,,0.12,2.00,2.12,0.015,12,,,,,
27225510,2024/05/03,23,,0.002,0.010,0.012,,,0.14,2.01,2.15,0.013,7,,,,,
27225510,2024/05/03,24,,0.003,0.009,0.012,,,0.19,2.09,2.28,0.017,9,,,,,
27225510,2024/05/04,01,,0.003,0.009,0.012,,,0.17,2.10,2.27,0.016,10,,,,,
27225510,2024/05/04,02,,0.001,0.007,0.008,,,0.15,2.09,2.24,0.013,9,,,,,
27225510,2024/05/04,03,,0.002,0.007,0.009,,,0.13,2.06,2.19,0.013,7,,,,,
27225510,2024/05/04,04,,0.001,0.006,0.007,,,0.13,2.06,2.19,0.013,8,,,,,
27225510,2024/05/04,05,,0.001,0.006,0.007,,,0.13,2.07,2.20,0.014,8,,,,,
27225510,2024/05/04,06,,0.002,0.007,0.009,,,0.12,2.05,2.17,0.011,6,,,,,
27225510,2024/05/04,07,,0.003,0.007,0.010,,,0.14,2.05,2.19,0.011,3,,,,,
27225510,2024/05/04,08,,0.002,0.006,0.008,,,0.12,2.00,2.12,0.015,4,,,,,
27225510,2024/05/04,09,,0.002,0.006,0.008,,,0.12,2.01,2.13,0.014,8,,,,,
27225510,2024/05/04,10,,0.002,0.010,0.012,,,0.14,2.01,2.15,0.019,14,,,,,
27225510,2024/05/04,11,,0.002,0.013,0.015,,,0.27,2.06,2.33,0.020,11,,,,,
27225510,2024/05/04,12,,0.001,0.009,0.010,,,0.21,2.17,2.38,0.013,9,,,,,
27225510,2024/05/04,13,,0,0.005,0.005,,,0.10,1.99,2.09,0.012,8,,,,,
27225510,2024/05/04,14,,0.001,0.007,0.008,,,0.10,1.99,2.09,0.011,9,,,,,
27225510,2024/05/04,15,,0,0.004,0.004,,,0.10,1.99,2.09,0.013,10,,,,,
27225510,2024/05/04,16,,0.001,0.005,0.006,,,0.10,1.98,2.08,0.015,9,,,,,
27225510,2024/05/04,17,,0.001,0.005,0.006,,,0.11,1.98,2.09,0.016,10,,,,,
27225510,2024/05/04,18,,0,0.004,0.004,,,0.14,1.98,2.12,0.016,14,,,,,
