測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
45201530,2024/05/01,01,,,,,,0.027,0.05,1.96,2.01,,6,,,,,
45201530,2024/05/01,02,,,,,,0.022,0.04,1.96,2.00,,5,,,,,
45201530,2024/05/01,03,,,,,,0.020,0.04,1.99,2.03,,5,,,,,
45201530,2024/05/01,04,,,,,,0.017,0.03,2.00,2.03,,5,,,,,
45201530,2024/05/01,05,,,,,,0.017,0.03,1.96,1.99,,4,,,,,
45201530,2024/05/01,06,,,,,,0.015,0.04,1.98,2.02,,5,,,,,
45201530,2024/05/01,07,,,,,,0.012,0.03,2.06,2.09,,5,,,,,
45201530,2024/05/01,08,,,,,,0.018,0.03,2.02,2.05,,3,,,,,
45201530,2024/05/01,09,,,,,,0.027,0.04,1.96,2.00,,3,,,,,
45201530,2024/05/01,10,,,,,,0.030,0.04,1.94,1.98,,5,,,,,
45201530,2024/05/01,11,,,,,,0.023,0.05,1.95,2.00,,6,,,,,
45201530,2024/05/01,12,,,,,,0.028,0.06,1.95,2.01,,9,,,,,
45201530,2024/05/01,13,,,,,,0.030,0.05,1.95,2.00,,11,,,,,
45201530,2024/05/01,14,,,,,,0.033,0.05,1.95,2.00,,10,,,,,
45201530,2024/05/01,15,,,,,,0.034,0.05,1.95,2.00,,18,,,,,
45201530,2024/05/01,16,,,,,,0.029,0.04,1.95,1.99,,16,,,,,
45201530,2024/05/01,17,,,,,,0.029,0.05,1.95,2.00,,16,,,,,
45201530,2024/05/01,18,,,,,,0.032,0.04,1.95,1.99,,11,,,,,
45201530,2024/05/01,19,,,,,,0.023,0.05,1.95,2.00,,11,,,,,
45201530,2024/05/01,20,,,,,,0.021,0.04,1.99,2.03,,10,,,,,
45201530,2024/05/01,21,,,,,,0.023,0.04,2.00,2.04,,12,,,,,
45201530,2024/05/01,22,,,,,,0.021,0.04,2.01,2.05,,14,,,,,
45201530,2024/05/01,23,,,,,,0.024,0.04,2.01,2.05,,12,,,,,
45201530,2024/05/01,24,,,,,,0.027,0.03,1.99,2.02,,12,,,,,
45201530,2024/05/02,01,,,,,,0.021,0.04,2.01,2.05,,12,,,,,
45201530,2024/05/02,02,,,,,,0.015,0.03,2.04,2.07,,12,,,,,
45201530,2024/05/02,03,,,,,,0.017,0.04,2.04,2.08,,11,,,,,
