測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
34208050,2024/05/01,01,0,0,0.001,0.001,,0.034,,,,0.012,,,NW,1.6,,
34208050,2024/05/01,02,0,0,0.001,0.001,,0.030,,,,0.007,,,ESE,0.8,,
34208050,2024/05/01,03,0,0,0.001,0.001,,0.027,,,,0.011,,,W,1.2,,
34208050,2024/05/01,04,0,0,0.001,0.001,,0.019,,,,0.011,,,CALM,0.3,,
34208050,2024/05/01,05,0,0,0.001,0.001,,0.032,,,,0.027,,,CALM,0.3,,
34208050,2024/05/01,06,0,0.001,0.001,0.002,,0.035,,,,0.023,,,CALM,0.3,,
34208050,2024/05/01,07,0,0,0.002,0.002,,0.038,,,,0.016,,,S,1.3,,
34208050,2024/05/01,08,0,0.001,0.004,0.005,,0.034,,,,0.009,,,SSE,1.3,,
34208050,2024/05/01,09,0,0.002,0.007,0.009,,0.036,,,,0.012,,,SSE,0.9,,
34208050,2024/05/01,10,0,0.001,0.004,0.005,,0.039,,,,0.009,,,NNE,1.0,,
34208050,2024/05/01,11,0,0.001,0.002,0.003,,0.040,,,,0.006,,,NE,0.5,,
34208050,2024/05/01,12,0,0.001,0.001,0.002,,0.041,,,,0.010,,,NNE,1.9,,
34208050,2024/05/01,13,0,0.001,0.002,0.003,,0.044,,,,0.007,,,NNE,3.0,,
34208050,2024/05/01,14,0,0.001,0.001,0.002,,0.044,,,,0.011,,,N,1.2,,
34208050,2024/05/01,15,0,0.001,0.002,0.003,,0.045,,,,0.006,,,NE,1.9,,
34208050,2024/05/01,16,0,0.001,0.002,0.003,,0.044,,,,0.018,,,N,1.1,,
34208050,2024/05/01,17,0,0.001,0.003,0.004,,0.037,,,,0.012,,,NNE,0.6,,
34208050,2024/05/01,18,0,0.001,0.003,0.004,,0.039,,,,0.008,,,ENE,0.5,,
34208050,2024/05/01,19,0,0.002,0.004,0.006,,0.032,,,,0.018,,,NNW,1.3,,
34208050,2024/05/01,20,0,0.001,0.002,0.003,,0.029,,,,0.018,,,NW,1.5,,
34208050,2024/05/01,21,0,0.001,0.001,0.002,,0.025,,,,0.018,,,NNW,0.4,,
34208050,2024/05/01,22,0,0.002,0.002,0.004,,0.023,,,,0.018,,,NW,0.9,,
34208050,2024/05/01,23,0,0,0.001,0.001,,0.023,,,,0.006,,,NW,1.2,,
34208050,2024/05/01,24,0,0,0.001,0.001,,0.018,,,,0.014,,,NNW,1.2,,
34208050,2024/05/02,01,0,0,0,0,,0.019,,,,0.012,,,WNW,1.4,,
34208050,2024/05/02,02,0,0,0,0,,0.023,,,,0.008,,,NW,1.4,,
34208050,2024/05/02,03,0,0,0,0,,0.023,,,,0.012,,,NW,1.3,,
34208050,2024/05/02,04,0,0,0.001,0.001,,0.023,,,,0.013,,,NW,1.8,,
34208050,2024/05/02,05,0,0,0.001,0.001,,0.023,,,,0.004,,,CALM,0.2,,
34208050,2024/05/02,06,0,0,0.001,0.001,,0.018,,,,0.011,,,NNW,0.8,,
34208050,2024/05/02,07,0,0.001,0.001,0.002,,0.017,,,,0,,,N,1.6,,
34208050,2024/05/02,08,0,0.001,0.002,0.003,,0.022,,,,0,,,S,0.9,,
